Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),PM10 (µg/m^3),PM2.5 (µg/m^3)
31/03/2012,8:00,253,0.5,87.5,0.6,24.9,67.7,20.8,8.3
31/03/2012,9:00,246,0.5,89.5,0.8,26.5,62.1,24.4,9.7
31/03/2012,10:00,173,0.3,109,0.7,27.8,58.2,18.7,7.8
31/03/2012,11:00,147,0.9,71.2,0.9,29.1,53.4,15.8,7.7
31/03/2012,12:00,147,0.9,68.1,0.8,29.7,50.9,12.3,5.6
31/03/2012,13:00,137,1,59.8,0.9,30.2,47.6,12.1,6.2
31/03/2012,14:00,124,1.9,32.8,1.1,29.1,52.9,14,6.7
31/03/2012,15:00,126,2,34.2,1.3,28.7,52.5,12.8,5.6
31/03/2012,16:00,125,1.9,32.9,1.2,27.6,54,8,1.6
31/03/2012,17:00,120,1.5,35.4,1,26,61.4,9.3,2.5
31/03/2012,18:00,119,1.3,35.9,0.8,24.3,65.3,5.5,1.9
31/03/2012,19:00,119,0.8,38.5,0.6,23.3,70.3,7.3,3.3
31/03/2012,20:00,136,0.7,48.9,0.6,22.8,73.4,5.9,1.8
31/03/2012,21:00,142,0.4,60.5,0.5,22.3,75.4,8,2.7
31/03/2012,22:00,239,0.3,90.3,0.4,22.3,74.7,9.2,4.2
31/03/2012,23:00,286,0.6,35.2,0.3,21.7,74.6,10,3.9
1/04/2012,0:00,278,0.4,58.6,0.3,20.9,76.7,10.1,4.4
1/04/2012,1:00,252,0.2,114.8,0.3,20.2,79,11.2,4.4
1/04/2012,2:00,120,0.2,71.7,0.2,19.8,80.3,9.9,3.5
1/04/2012,3:00,137,0.1,94.6,0.2,19.4,81.9,8.5,2.1
1/04/2012,4:00,122,0.1,81.2,0.2,19.2,83.3,6.1,-1.5
1/04/2012,5:00,198,0.1,77.6,0.2,19,84.6,5.8,-2.2
1/04/2012,6:00,240,0.2,86.7,0.3,19.7,83.1,8.2,0.8
1/04/2012,7:00,267,0.5,65.6,0.4,22.9,72.6,10.6,2.6
1/04/2012,8:00,257,0.5,79.9,0.6,25,65.5,9.4,2.2
1/04/2012,9:00,249,0.6,85.5,0.8,26.6,59.4,8,1.4
1/04/2012,10:00,266,0.6,82.8,0.7,28,55.8,8.9,2.2
1/04/2012,11:00,196,0.4,95.4,0.7,28.9,52.7,12.7,5.3
1/04/2012,12:00,142,0.6,84.9,0.8,30,48.6,13.8,8.1
1/04/2012,13:00,129,1.1,49,0.9,28.9,51.9,12,5
1/04/2012,14:00,125,0.9,61.5,0.8,27.7,58.8,10.1,2.3
1/04/2012,15:00,143,0.8,68.9,0.8,29.6,49.7,9,4.1
1/04/2012,16:00,120,1.1,38.5,0.8,28.9,51.4,13.1,7.5
1/04/2012,17:00,120,1,31.2,0.6,27.3,57.2,10.5,4.9
1/04/2012,18:00,122,0.9,32.7,0.6,25.1,68,15.2,4.4
1/04/2012,19:00,124,0.7,39.8,0.5,24.1,69.8,16.3,4.6
1/04/2012,20:00,124,0.4,57.6,0.3,23,72.6,9.1,1.8
1/04/2012,21:00,138,0.1,80.1,0.3,22.1,74.1,9.9,3
1/04/2012,22:00,284,0.4,51.8,0.3,22.6,70.2,12.3,3.1
1/04/2012,23:00,289,0.7,29.6,0.3,22,71.4,29.4,11.1
2/04/2012,0:00,280,0.3,68.6,0.3,21.5,69.8,20,6.1
2/04/2012,1:00,278,0.3,72.6,0.3,21.1,68.2,12,3.3
2/04/2012,2:00,188,0.1,107.4,0.3,21.1,67.5,10,2.2
2/04/2012,3:00,203,0.2,93.2,0.4,21.1,69.5,10.2,3
2/04/2012,4:00,186,0.1,94.9,0.3,20.7,73.2,9.5,2.8
2/04/2012,5:00,201,0.2,95,0.3,20.1,78,9.7,2.6
2/04/2012,6:00,186,0.2,87.5,0.4,20.9,77.4,13.3,3.1
2/04/2012,7:00,214,0.3,101.9,0.6,23.5,69.6,17.2,5.5
2/04/2012,8:00,231,0.4,90.2,0.6,25.3,64.2,13.8,5.5
2/04/2012,9:00,219,0.4,93.3,0.7,26.9,60,14.7,6
2/04/2012,10:00,250,0.5,87.3,0.7,28.3,56.7,20.7,7.5
2/04/2012,11:00,200,0.3,93.9,0.7,29.7,51,20,7
2/04/2012,12:00,203,0.3,103.1,0.7,30.7,47.6,18.1,6.8
2/04/2012,13:00,285,1.1,58.9,0.8,31.6,43.3,21.3,8.1
2/04/2012,14:00,250,0.2,144.4,0.7,31.7,42.3,22.6,8.2
2/04/2012,15:00,53,0.9,53.9,0.7,29.4,55.3,42.8,9
2/04/2012,16:00,68,1,53.7,0.8,28.9,58.4,30.5,7.1
2/04/2012,17:00,90,1.3,35.5,0.8,26.6,66.6,25.7,8.5
2/04/2012,18:00,114,0.8,31.3,0.6,25.2,73,16.5,2.7
2/04/2012,19:00,124,0.6,45.3,0.5,24.8,74.6,16.2,2.5
2/04/2012,20:00,142,0.2,76.8,0.2,24.2,76.4,12.3,2.6
2/04/2012,21:00,135,0.3,55.8,0.4,23.6,77.7,10.4,3.1
2/04/2012,22:00,181,0.1,86,0.2,22.9,78.7,10.7,2.4
2/04/2012,23:00,149,0.2,73.4,0.3,22.5,77.8,12,1.9
3/04/2012,0:00,153,0.3,70.4,0.3,22.3,76.4,7.7,-1.1
3/04/2012,1:00,278,0.5,42.3,0.3,21.8,79.6,12.4,3.6
3/04/2012,2:00,262,0.2,91.6,0.3,20.9,84.7,35,10.5
3/04/2012,3:00,272,0.3,80.4,0.3,20.7,83.9,16.8,5.3
3/04/2012,4:00,277,0.6,33.6,0.4,20.1,85.9,20.2,6.3
3/04/2012,5:00,269,0.5,49.7,0.4,19.6,86.6,23.4,4.7
3/04/2012,6:00,259,0.4,50.4,0.3,20.6,81.4,27.4,6.9
3/04/2012,7:00,279,0.7,53,0.4,23.3,72.1,26.2,7
3/04/2012,8:00,268,0.9,60.9,0.6,25.6,62.6,27,9.9
3/04/2012,9:00,198,0.3,100.6,0.7,26.8,58.6,24.6,11.7
3/04/2012,10:00,276,0.8,64.9,0.7,28.8,53.3,25.6,11
3/04/2012,11:00,261,0.6,82.2,0.7,30.4,47.4,40.9,10.8
3/04/2012,12:00,138,1.3,46.8,0.8,30.6,42.1,33.6,11.4
3/04/2012,13:00,147,0.7,74.9,0.8,31.6,39.7,22,10.9
3/04/2012,14:00,116,0.9,58.9,0.7,31.6,39.9,17.1,7.4
3/04/2012,15:00,88,1.4,45.3,0.9,29.7,50.9,18.9,5.5
3/04/2012,16:00,77,1.3,49.8,1,28.6,56.7,25.3,5.5
3/04/2012,17:00,122,0.8,34.4,0.5,26.9,59.9,20.6,4.4
3/04/2012,18:00,119,0.4,49.9,0.4,25.4,65.3,19.9,5.7
3/04/2012,19:00,123,0.9,38,0.6,24.5,71.7,17.8,4.4
3/04/2012,20:00,140,0.3,69.2,0.3,23.8,70.9,17.5,5.4
3/04/2012,21:00,118,0.7,40.9,0.7,23.5,63.8,10.6,2.9
3/04/2012,22:00,121,1.5,36.4,1,24,63.5,11.1,4.2
3/04/2012,23:00,124,1,38.2,0.7,23.7,63.5,9.2,1.4
4/04/2012,0:00,181,0.1,90.8,0.3,22.9,66.2,11,2.8
4/04/2012,1:00,272,0.3,62.5,0.3,21.5,70.2,10.1,2.2
4/04/2012,2:00,249,0.1,107,0.3,20.6,73.8,14.4,4.3
4/04/2012,3:00,255,0.3,62.5,0.3,20.7,74.8,15.6,5.3
4/04/2012,4:00,171,0.1,83.1,0.2,19.9,78.4,16.1,5.3
4/04/2012,5:00,263,0.3,73.3,0.3,19.7,79.6,16.3,4.9
4/04/2012,6:00,151,0.1,74.9,0.2,20.1,79.6,23.9,7.8
4/04/2012,7:00,267,0.4,73.8,0.4,23.7,70.4,24,6.2
4/04/2012,8:00,243,0.6,78,0.6,26,62.9,38.3,7.9
4/04/2012,9:00,214,0.4,95.3,0.6,27.2,58.6,49.9,6.9
4/04/2012,10:00,136,0.9,68.2,0.9,28.2,53.7,30,7.7
4/04/2012,11:00,132,1.1,50.5,0.8,28.6,51.2,30.6,4.1
4/04/2012,12:00,135,1.1,52.8,0.7,29.8,44.8,17.3,4.8
4/04/2012,13:00,127,1.1,46.5,0.7,30.5,42.9,21.7,7.5
4/04/2012,14:00,118,1.3,41.8,0.8,29.5,48.8,19.3,5.6
4/04/2012,15:00,123,1.7,29.4,0.9,28.7,52.8,28.6,6
4/04/2012,16:00,123,1.8,33,1.1,27.8,57.7,18.9,4.6
4/04/2012,17:00,118,1.3,30.9,0.8,25.7,66.6,15.2,4.2
4/04/2012,18:00,122,0.9,33.7,0.6,24.6,69.5,12,3.8
4/04/2012,19:00,131,0.4,52.4,0.4,24.2,70.6,11.8,2.2
4/04/2012,20:00,131,0.4,52.2,0.3,23.7,72.6,12.3,2.8
4/04/2012,21:00,132,0.5,55,0.5,23,75.4,9.6,2.5
4/04/2012,22:00,127,0.7,26.1,0.4,22.5,77.3,13.3,3.9
4/04/2012,23:00,143,0.4,42.3,0.3,21.8,79.9,11.8,3
5/04/2012,0:00,198,0.2,92.3,0.3,21.9,79.4,13.3,4.4
5/04/2012,1:00,247,0.3,82,0.3,21.5,79.1,15.8,6.5
5/04/2012,2:00,261,0.4,61.5,0.3,21.1,79.3,14,4.1
5/04/2012,3:00,199,0.1,103.9,0.3,20.9,79.4,14.2,3.9
5/04/2012,4:00,257,0.4,60.7,0.4,20.7,80.5,15.3,4.7
5/04/2012,5:00,246,0.2,92,0.4,20.7,80.4,14.2,4.5
5/04/2012,6:00,211,0.2,93.8,0.4,20.8,80,13.6,3.2
5/04/2012,7:00,219,0.4,79.5,0.5,22,76.3,21,9.1
5/04/2012,8:00,247,0.4,82.7,0.5,24.2,69.3,23.6,9.4
5/04/2012,9:00,143,0.9,54.7,0.7,26.1,63.9,23.9,7.6
5/04/2012,10:00,133,1.3,39.6,0.9,27.2,57.1,21,5.5
5/04/2012,11:00,125,1.7,33,0.9,28.9,48,16.8,3.4
5/04/2012,12:00,122,1.7,36.4,1,29.7,41.8,22.7,7.6
5/04/2012,13:00,121,1.5,38.8,1,29.5,41.8,17.7,6.3
5/04/2012,14:00,97,1.4,50.4,1,29.2,48.1,20,5.9
5/04/2012,15:00,101,1.7,33.7,0.9,27.5,56.2,23,5.8
5/04/2012,16:00,122,1.8,28.4,1,26.5,56.5,16.4,2.9
5/04/2012,17:00,121,1.5,32.7,0.9,25.3,61.8,18.1,2.9
5/04/2012,18:00,129,1,31.6,0.7,24.8,65.3,17.9,2.6
5/04/2012,19:00,127,1,40.8,0.7,24.4,65.9,12.3,1
5/04/2012,20:00,134,0.7,45,0.4,23.7,66.9,11.7,0
5/04/2012,21:00,143,0.5,44.9,0.4,22.7,69.3,14.2,3.8
5/04/2012,22:00,183,0.2,89.4,0.3,22,72.2,17,4.7
5/04/2012,23:00,258,0.4,68.8,0.3,21.8,73.4,14.5,2.5
6/04/2012,0:00,135,0.5,53.1,1.7,22.2,73.1,16.3,5.1
6/04/2012,1:00,266,0.5,54.5,0.3,21.4,75.7,13,2.1
6/04/2012,2:00,251,0.5,55.2,0.4,21.1,75.4,14.5,3.7
6/04/2012,3:00,244,0.3,81.2,0.4,21.1,74.7,14.1,3.8
6/04/2012,4:00,254,0.2,91,0.4,21,75.1,13.4,3.5
6/04/2012,5:00,264,0.4,63,0.4,20.7,77.5,16.1,5.6
6/04/2012,6:00,253,0.5,63.3,0.4,20.4,77.8,16.9,6.3
6/04/2012,7:00,243,0.5,70,0.4,22,72.4,15.5,5.3
6/04/2012,8:00,263,0.6,69.1,0.5,24.6,63.9,18.1,7.5
6/04/2012,9:00,139,1,50.4,0.7,25.8,57.8,13.7,5.5
6/04/2012,10:00,131,1.1,49,0.8,27.3,50.5,6.3,-3.6
6/04/2012,11:00,132,0.9,59.1,0.6,28.3,47.9,9.8,-0.1
6/04/2012,12:00,114,1,48.6,0.8,28.3,48,15.9,4.6
6/04/2012,13:00,120,0.9,56.3,0.8,27.6,51.5,15.4,4.2
6/04/2012,14:00,125,1.7,30.9,1,27.4,54.6,12.4,2
6/04/2012,15:00,121,1.6,30.7,0.9,27.1,55.2,14,2.9
6/04/2012,16:00,119,1.4,29.8,0.9,25.7,58.2,14.4,3.4
6/04/2012,17:00,118,1.1,31.4,0.7,24.6,59.8,14.5,2.3
6/04/2012,18:00,117,0.5,28.5,0.3,23.7,63.7,12.6,2.3
6/04/2012,19:00,142,0.2,53.5,0.2,22.7,67.2,13.5,2.3
6/04/2012,20:00,161,0.2,89.3,0.2,22.3,68.8,16.5,5.4
6/04/2012,21:00,263,0.5,41,0.2,21.9,71,15.8,4.1
6/04/2012,22:00,268,0.4,32.1,0.2,21,75.1,18.3,6.8
6/04/2012,23:00,266,0.5,29.1,0.2,20.2,78.4,16.2,4.9
7/04/2012,0:00,258,0.3,55.9,0.2,19.5,80.5,12.4,1.6
7/04/2012,1:00,275,0.6,25.4,0.2,19.2,80.9,10.8,1.4
7/04/2012,2:00,270,0.6,26,0.2,18.7,82.6,11.5,2.7
7/04/2012,3:00,278,0.5,33.6,0.2,18.6,82.3,12,3.4
7/04/2012,4:00,276,0.6,41.8,0.3,18.7,82,13.4,3.1
7/04/2012,5:00,267,0.6,41.4,0.4,18.1,84.8,15.1,4.8
7/04/2012,6:00,217,0.3,75.4,0.3,18.5,84,14,4.5
7/04/2012,7:00,251,0.5,72,0.4,21.3,74.7,16.1,6.4
7/04/2012,8:00,180,0.3,93.2,0.5,23.9,66,14.8,5.4
7/04/2012,9:00,162,0.5,77.2,0.6,25.7,58.6,14.6,6.2
7/04/2012,10:00,142,0.8,56,0.6,26.8,50.7,11.3,3.3
7/04/2012,11:00,138,0.8,63.8,0.6,28.2,45.2,12.3,4.3
7/04/2012,12:00,140,1.1,44.8,0.7,29,44.4,16.1,8.3
7/04/2012,13:00,176,0.3,94.1,0.7,30.5,42.6,18.7,10.2
7/04/2012,14:00,26,0.6,181.3,0.7,30.3,45,19.1,8.6
7/04/2012,15:00,27,1.1,46.8,0.6,29.1,48.9,20.2,9.1
7/04/2012,16:00,35,0.9,55.5,0.6,28.3,50.2,15.5,5.4
7/04/2012,17:00,53,0.8,50.2,0.6,26,60.3,14.7,5.6
7/04/2012,18:00,76,0.5,45.6,0.4,24.3,68.4,13.6,2.4
7/04/2012,19:00,56,0.2,56.7,0.2,23.5,72.3,14.4,4.3
7/04/2012,20:00,139,0.2,83,0.1,23,74.6,14.5,3.4
7/04/2012,21:00,113,0.1,96.2,0.2,22.5,77.6,15.1,5.7
7/04/2012,22:00,272,0.2,121.6,0.2,21.9,80,12.8,5
7/04/2012,23:00,248,0.4,62.5,0.3,21.5,80.5,16.4,7.9
8/04/2012,0:00,243,0.2,61.4,0.2,20.9,82.4,12.8,5
8/04/2012,1:00,247,0.4,34,0.2,20.2,84.3,14,5.8
8/04/2012,2:00,246,0.3,43.7,0.2,19.7,86.1,13.6,5.5
8/04/2012,3:00,273,0.3,56.4,0.3,19.5,87.5,13.1,4.7
8/04/2012,4:00,286,0.7,29.1,0.3,19.4,87.2,15.3,5.7
8/04/2012,5:00,257,0.5,63.6,0.4,19.3,86.7,17.7,7.6
8/04/2012,6:00,250,0.5,61.7,0.4,19.7,85.4,17.8,7.7
8/04/2012,7:00,248,0.6,64.8,0.5,22.2,77.8,19.1,8.6
8/04/2012,8:00,230,0.5,82,0.6,24.9,68.1,18,7.2
8/04/2012,9:00,149,0.7,67.2,0.6,26.7,61.7,16.9,8.9
8/04/2012,10:00,128,1.2,37.4,0.7,26.3,63,12.3,5.4
8/04/2012,11:00,129,1.3,38.6,0.8,27.4,61.3,10.4,5.4
8/04/2012,12:00,125,1.6,30,0.9,27.8,60.9,9.6,3.2
8/04/2012,13:00,113,1.3,36.9,0.7,27.4,63.4,9.5,4.1
8/04/2012,14:00,101,1.3,39.9,0.7,27.4,63.6,9.6,3.4
8/04/2012,15:00,96,1.3,41.1,0.8,26.9,64.6,11,3.2
8/04/2012,16:00,74,1.1,51.8,0.8,26.5,66,10.4,4.3
8/04/2012,17:00,80,0.7,43.7,0.5,24.6,74.8,9.1,4.2
8/04/2012,18:00,63,0.3,49.7,0.2,23.5,78.1,8.7,1.4
8/04/2012,19:00,65,0.2,54,0.1,22.8,80.1,10.6,2.8
8/04/2012,20:00,9,0.4,176.9,0.2,22.3,80.2,12.3,3.7
8/04/2012,21:00,104,0.2,73.6,0.2,21.6,81.3,11.4,3
8/04/2012,22:00,233,0.2,72.6,0.2,21.2,83.4,11.6,4
8/04/2012,23:00,203,0.2,53.2,0.2,20.7,85.7,13.2,5.6
9/04/2012,0:00,224,0.2,61.5,0.2,20.3,86.9,12.6,4.9
9/04/2012,1:00,272,0.5,31.7,0.2,20,87.4,13,5.1
9/04/2012,2:00,266,0.4,58.8,0.2,19.8,88,12.7,4.7
9/04/2012,3:00,277,0.6,23.6,0.2,19.4,88.3,12.9,4.5
9/04/2012,4:00,278,0.6,17.6,0.2,18.9,88.8,10.5,2.3
9/04/2012,5:00,273,0.6,24.1,0.2,18.6,89.5,7.1,0
9/04/2012,6:00,272,0.6,43.4,0.3,19.1,88.9,11.2,3.6
9/04/2012,7:00,228,0.2,120.1,0.4,22,80.4,15.9,7.6
9/04/2012,8:00,156,0.8,63.1,0.6,24,74.6,18.2,7.7
9/04/2012,9:00,161,0.6,88,0.7,25.7,69,12.5,4.3
9/04/2012,10:00,263,0.3,103.7,0.6,27.5,63.3,15.8,6.7
9/04/2012,11:00,293,1.1,57.7,0.8,29.8,53.8,14.8,6.6
9/04/2012,12:00,291,1.3,62.7,1,31.2,49.6,14.3,5.3
9/04/2012,13:00,325,1.1,55,0.8,31.7,50.1,19.6,8.4
9/04/2012,14:00,13,1.2,48.8,0.7,30.4,56.3,17.7,6.7
9/04/2012,15:00,39,1.3,49.6,0.9,29.1,61.1,14.4,5.3
9/04/2012,16:00,39,1.4,46.3,0.9,27.6,66.2,14.8,4.9
9/04/2012,17:00,30,0.9,50.6,0.7,25.8,73,14.8,4.4
9/04/2012,18:00,354,1,41,0.6,24.9,75.3,14.6,3.5
9/04/2012,19:00,311,1.3,48.3,1,24.8,76,16.8,5
9/04/2012,20:00,330,1,43.6,0.7,24.6,77.9,20.4,5.1
9/04/2012,21:00,307,0.6,59.3,0.5,23.8,83.5,15,4.1
9/04/2012,22:00,253,0.2,82.9,0.3,23.3,84.5,12.7,3.6
9/04/2012,23:00,271,0.3,57.5,0.2,22.6,87,11.7,3.2
10/04/2012,0:00,236,0.3,63.8,0.2,21.9,87.6,11.1,2.3
10/04/2012,1:00,186,0.2,84,0.3,21.9,85.5,14.4,6.5
10/04/2012,2:00,262,0.2,90.7,0.4,21.3,84,14.6,7.9
10/04/2012,3:00,282,0.9,19.9,0.3,20.9,76.7,17.4,7.8
10/04/2012,4:00,277,0.6,27.8,0.3,20.4,76,17.3,5
10/04/2012,5:00,272,0.6,31.6,0.3,20.3,78.6,17.9,5.3
10/04/2012,6:00,288,0.4,81.2,0.4,20.4,79,22.5,7.3
10/04/2012,7:00,203,0.3,82.3,0.4,22.5,71,25.8,9.1
10/04/2012,8:00,274,0.8,51.7,0.6,24,67.3,28.6,9.3
10/04/2012,9:00,258,0.8,68.1,0.7,25.9,59.4,22.3,3.4
10/04/2012,10:00,216,0.4,96.8,0.8,27.1,55.2,21.7,7.3
10/04/2012,11:00,130,0.6,79.8,0.7,28,52.1,26.7,9.1
10/04/2012,12:00,286,0.4,98.7,0.6,29.8,46.7,29,10.2
10/04/2012,13:00,104,1.3,42,0.8,27.4,53.6,32.9,11.3
10/04/2012,14:00,117,2,30.3,1.1,26.8,53,30.5,8.8
10/04/2012,15:00,121,2.1,31.1,1.2,24.9,55.7,35.1,8.6
10/04/2012,16:00,121,2,32.2,1.1,24.3,55.1,31.1,9
10/04/2012,17:00,124,1.9,40.1,1.3,22.7,56.4,27.9,6.9
10/04/2012,18:00,125,2.2,35.3,1.3,21.7,51.1,20.6,3.1
10/04/2012,19:00,122,1.8,39.4,1.3,20.7,48.4,20.6,3.3
10/04/2012,20:00,128,1.5,35.8,0.9,20.1,50.3,14.9,1.5
10/04/2012,21:00,163,0.5,77.2,0.5,19.8,50.3,13.5,2.5
10/04/2012,22:00,180,0.4,92,0.5,19.3,52.8,10.5,0.1
10/04/2012,23:00,259,0.6,61.4,0.5,18.5,55,14.1,1.5
11/04/2012,0:00,263,0.4,73.3,0.5,17.9,56.6,14.1,2.6
11/04/2012,1:00,259,0.6,56.8,0.5,17.5,56.8,13.6,5
11/04/2012,2:00,249,0.5,69.5,0.5,17.2,59.1,11.3,3.4
11/04/2012,3:00,257,0.5,72,0.5,17.1,59.4,8.4,0.2
11/04/2012,4:00,256,0.6,62.5,0.6,16.8,60.7,11.5,3.2
11/04/2012,5:00,258,0.7,62.5,0.6,16.5,62.4,12.4,3.7
11/04/2012,6:00,248,0.3,87.9,0.5,16.8,62.2,10.2,-0.2
11/04/2012,7:00,242,0.5,82.6,0.7,18.8,58.1,19,3.4
11/04/2012,8:00,205,0.4,95.1,0.8,21.2,54.1,84.8,6.9
11/04/2012,9:00,160,1,62.7,0.8,22.4,53.9,80.4,7.4
11/04/2012,10:00,135,1.6,46.2,1,23.8,52.4,27.4,5.3
11/04/2012,11:00,132,1.7,43.2,1.1,24,52.7,28.9,6.6
11/04/2012,12:00,123,2.2,33,1.3,24.6,50.8,32.7,7.7
11/04/2012,13:00,125,2,35.3,1.2,25.1,49.5,34.3,8.2
11/04/2012,14:00,123,2.1,34.2,1.3,25.3,48.8,33.8,4.5
11/04/2012,15:00,124,2,34.1,1.1,24.3,50.9,16.3,3
11/04/2012,16:00,119,1.5,32.8,1.1,23.2,59.2,12.8,1.3
11/04/2012,17:00,120,1.7,32.1,1,21.8,64.3,15.3,1.9
11/04/2012,18:00,122,1.4,37,0.9,20.7,66.9,10.5,-0.1
11/04/2012,19:00,119,1.2,47,1,20.4,61.8,7.6,0.2
11/04/2012,20:00,126,0.8,41.5,0.5,19.6,65.4,5.2,-0.9
11/04/2012,21:00,134,0.3,69.3,0.4,18.9,68.6,10.5,2.6
11/04/2012,22:00,210,0.2,91.8,0.4,18.6,69.3,7.5,0.5
11/04/2012,23:00,282,0.5,40.9,0.3,18,70.7,21,5.6
12/04/2012,0:00,268,0.5,57.3,0.4,17.5,72.7,21.3,4.4
12/04/2012,1:00,242,0.4,74.5,0.6,17.5,73.1,18.1,6.9
12/04/2012,2:00,237,0.4,81.7,0.6,17.3,73.3,11.8,2.8
12/04/2012,3:00,248,0.5,71.8,0.6,17.1,72,10.9,2.9
12/04/2012,4:00,246,0.4,87.1,0.6,16.9,71.8,11.1,3.7
12/04/2012,5:00,225,0.2,112.6,0.6,16.7,72.8,11.5,2.6
12/04/2012,6:00,234,0.3,88.9,0.5,16.9,73,11.5,3.9
12/04/2012,7:00,245,0.5,73.5,0.7,18.9,67.4,19.7,7.8
12/04/2012,8:00,218,0.5,87.3,0.7,21.1,62.5,31,5.4
12/04/2012,9:00,152,0.9,71.9,1,23.1,57.3,21.6,6.9
12/04/2012,10:00,133,1.5,53.6,1.1,24.7,52.2,15.9,3.5
12/04/2012,11:00,126,2,42.4,1.3,25.7,45.7,19.5,3.1
12/04/2012,12:00,124,2,36.8,1.2,26,47.4,22.6,7
12/04/2012,13:00,123,2.3,37.4,1.6,24.7,53.8,21.6,4.8
12/04/2012,14:00,125,1.7,40.2,1.1,23.4,60.6,12.8,2.1
12/04/2012,15:00,129,1.8,42.2,1,24,60.1,10.5,1.8
12/04/2012,16:00,123,2,35.1,1.2,23.6,59,14.1,3.5
12/04/2012,17:00,123,1.1,36.8,0.8,21.9,66.2,6.9,-1.5
12/04/2012,18:00,137,0.5,60.5,0.4,21.1,70.2,8.7,1
12/04/2012,19:00,135,0.8,47.7,0.5,21.3,67.1,11.6,3.1
12/04/2012,20:00,131,0.5,59.2,0.5,20.9,67.6,11.7,3.6
12/04/2012,21:00,146,0.5,59.8,0.4,20.3,68.8,9.6,1.1
12/04/2012,22:00,241,0.3,85.4,0.4,20,70.2,12.3,3
12/04/2012,23:00,167,0.4,73.1,0.5,19.7,73.4,15.1,5.6
13/04/2012,0:00,228,0.3,74.7,0.3,19.1,77.8,11.8,4.7
13/04/2012,1:00,227,0.3,87.6,0.4,18.5,82.2,9.9,2.9
13/04/2012,2:00,245,0.5,80.6,0.5,17.9,88.5,11.6,5.1
13/04/2012,3:00,258,0.5,60.1,0.4,17.3,88.9,6.5,-0.3
13/04/2012,4:00,200,0.4,78.6,0.5,17.7,88.4,9.3,4.4
13/04/2012,5:00,248,0.5,72.1,0.5,17.6,89.1,8.4,4.4
13/04/2012,6:00,238,0.5,80.3,0.5,17.7,88.6,10.1,4.5
13/04/2012,7:00,148,1,50.8,0.7,18.8,87.1,8.3,2.2
13/04/2012,8:00,187,0.4,83.3,0.6,19.6,85.9,6.1,-0.1
13/04/2012,9:00,209,0.4,97.3,0.6,21.8,78.9,8.3,-0.2
13/04/2012,10:00,135,1.3,42.5,0.9,22.5,78.3,9.1,2.6
13/04/2012,11:00,126,1.8,39.1,1.1,25,66.2,5.1,-0.4
13/04/2012,12:00,122,2.1,34.4,1.1,25.7,55.8,,
13/04/2012,13:00,121,1.9,31.1,1.1,26.1,51.9,10.8,2.3
13/04/2012,14:00,123,2.1,32.1,1.3,25.8,55.9,10,0.8
13/04/2012,15:00,118,1.3,36.2,1,23.3,72.9,7.9,1.3
13/04/2012,16:00,121,1,36.3,0.8,21.9,77.7,12.8,8.2
13/04/2012,17:00,121,1.4,36.4,0.9,20.9,83.1,15.6,6.2
13/04/2012,18:00,136,1.1,48.9,0.9,20.1,86.8,6.7,4.9
13/04/2012,19:00,141,0.6,61.9,0.6,19.8,89.8,3,3
13/04/2012,20:00,165,0.3,75.2,0.4,19.7,90.7,3.3,2.9
13/04/2012,21:00,163,0.5,71.3,0.6,19.7,89.6,2.5,1
13/04/2012,22:00,234,0.3,81.8,0.3,19.4,91.1,3.8,2
13/04/2012,23:00,271,0.4,67.7,0.4,19,91.8,4.2,1.5
14/04/2012,0:00,236,0.4,78.6,0.5,18.9,91.9,5.4,4
14/04/2012,1:00,244,0.3,87.2,0.4,18.8,90.7,4.2,2.5
14/04/2012,2:00,246,0.3,78.4,0.4,18.5,90.8,5.7,4.2
14/04/2012,3:00,228,0.3,82.8,0.4,18.4,91,2,0.6
14/04/2012,4:00,223,0.2,84.2,0.4,18.4,91.7,4.1,3.3
14/04/2012,5:00,239,0.2,95,0.4,18.6,91.9,4,2.3
14/04/2012,6:00,218,0.3,91.4,0.5,18.5,91.5,7.1,5.2
14/04/2012,7:00,213,0.3,95.7,0.6,19.6,88.4,6.5,4.4
14/04/2012,8:00,151,1,54.7,0.8,22.4,80.1,13.5,7.4
14/04/2012,9:00,129,1.1,40.5,0.8,23.9,75.9,11.5,5.8
14/04/2012,10:00,128,1.1,33.8,0.6,22.9,85.1,12.2,5.7
14/04/2012,11:00,110,1.5,36.9,0.8,25.4,71.1,9,1.6
14/04/2012,12:00,130,1.7,29.9,0.9,24,77.8,10.3,3.5
14/04/2012,13:00,139,0.7,46.6,0.6,22.6,86,1.9,-0.8
14/04/2012,14:00,129,0.8,38.9,0.5,23.9,81.2,8.1,1.3
14/04/2012,15:00,108,1.3,34.8,0.8,25.1,70.8,6.7,-1.8
14/04/2012,16:00,111,1.2,32,0.7,24.7,70.5,2.7,0.3
14/04/2012,17:00,119,0.7,25.6,0.3,23,77.6,1.6,-1.5
14/04/2012,18:00,129,0.5,31.8,0.3,21.8,83.4,7.4,3.5
14/04/2012,19:00,134,0.6,30.2,0.3,21.2,84.4,9.6,5.1
14/04/2012,20:00,137,0.4,58.1,0.4,21.1,85.2,7.8,5.1
