Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),Rainfall (mm),Barometric Pressure (hPa),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3),PM2.5 (µg/m^3),Visibility-reducing particles (Mm^-1)
26/05/2012,1:00,289,0.5,62.2,0.5,15,91.6,2,1015,0.001,0.002,0.002,0.001,12.5,10.7,2
26/05/2012,2:00,259,0.1,115,0.3,14.8,91.8,1,1015,0.001,0.001,0.001,0.001,11.2,9,2
26/05/2012,3:00,215,0.4,68.8,0.5,14.7,91.8,1,1014,0.001,0.001,0.001,0.001,,,2
26/05/2012,4:00,202,1.4,37.4,1.3,13.9,88.2,0,1015,0,0.002,0.002,0.001,,,2
26/05/2012,5:00,188,1.9,31.5,1.3,12.9,70.5,0,1015,0,0,0,0.001,,,1
26/05/2012,6:00,188,1.9,30.1,1.3,12.9,66.6,0,1015,0,0,0,0.001,1.2,-1,1
26/05/2012,7:00,191,2.1,36.9,1.6,13.5,61,0,1016,0,0,0,0.001,4.1,1.5,2
26/05/2012,8:00,184,1.4,39.9,1,13.7,61.2,0,1016,0.001,0,0.001,0.001,,,2
26/05/2012,9:00,197,1.8,41.6,1.3,14.3,56.5,0,1016,0,0,0,0.001,4.3,1.4,1
26/05/2012,10:00,191,2,38,1.3,14.9,55.3,0,1015,0,0,0,0.001,6.2,3.5,1
26/05/2012,11:00,213,1.2,54.1,1.1,14.9,56.7,0,1015,0.001,0,0.001,0.001,1.5,-0.4,2
26/05/2012,12:00,215,1.2,56.1,1.1,15.5,57,0,1014,0.001,0,0.001,0.001,7.1,5.3,2
26/05/2012,13:00,179,0.5,79.7,0.7,16.9,50.2,0,1013,0.001,0,0.001,0.001,15.8,14.1,2
26/05/2012,14:00,224,1,48.5,0.8,17.4,52.1,0,1013,0.001,0,0.001,0.001,12.3,8.6,2
26/05/2012,15:00,235,0.8,45.2,0.6,17.3,52.8,0,1012,0.001,0,0.001,0.001,0.3,-2.6,1
26/05/2012,16:00,247,0.9,38.1,0.6,16.6,54.7,0,1013,0.001,0.001,0.001,0.001,0.8,-1.4,2
26/05/2012,17:00,255,0.3,91.7,0.5,15.6,57.4,0,1013,0,0.001,0.001,0.001,7.2,4.7,2
26/05/2012,18:00,220,0.6,64.7,0.5,14.4,65.3,0,1013,0.001,0.001,0.002,0.001,9.1,6.8,4
26/05/2012,19:00,230,0.3,78.2,0.4,13.7,70.5,0,1014,0.001,0.002,0.003,0.001,8.5,7.1,3
26/05/2012,20:00,205,0.3,76.8,0.3,12.8,77.3,0,1014,0.001,0.002,0.003,0.001,2.2,0.6,2
26/05/2012,21:00,278,0.1,96.5,0.3,11.8,80.7,0,1014,0.001,0.002,0.002,0.001,2.5,-0.1,2
26/05/2012,22:00,177,0.4,82.2,0.5,12,75.3,0,1014,0.001,0.001,0.002,0.001,4.3,2.3,2
26/05/2012,23:00,64,0.2,99.6,0.5,13.3,60.7,0,1014,0,0.001,0.001,0.001,1.6,-0.6,2
27/05/2012,0:00,197,0.7,74.6,0.9,14.3,52.5,0,1014,,,,,-0.6,-2.1,
27/05/2012,1:00,152,0.6,68.9,0.8,14.1,51.7,0,1014,0,0.001,0.001,0.001,-1.6,-2.2,1
27/05/2012,2:00,96,0.7,83.3,0.9,12.6,57.2,0,1013,0.001,0,0.001,0.001,0.9,-0.2,1
27/05/2012,3:00,214,1.1,58,1.2,11.9,60.5,0,1013,0,0.001,0.001,0.001,1.1,0.9,1
27/05/2012,4:00,204,2.2,34,1.3,13.8,49.4,0,1013,0.001,0,0.001,0.003,,,2
27/05/2012,5:00,194,3,21.2,1.3,13.5,49.9,0,1013,0.001,0,0.001,0.002,,,2
27/05/2012,6:00,203,2.1,36.7,1.4,13.6,48.5,0,1014,0,0.001,0.001,0.001,,,2
27/05/2012,7:00,186,2.3,24.2,1.3,14.1,47.3,0,1014,0.001,0,0.001,0.003,,,2
27/05/2012,8:00,182,2,37.8,1.3,14.7,46.7,0,1015,0.001,0,0.001,0.002,,,2
27/05/2012,9:00,174,1.5,40.5,1,15.7,46.2,0,1015,0.001,0.001,0.001,0.002,,,3
27/05/2012,10:00,163,1.2,46,0.9,17,43.6,0,1014,0.001,0,0.001,0.001,,,3
27/05/2012,11:00,167,1.2,46.7,1,18.3,38.2,0,1013,0.001,0,0.001,0.001,,,2
27/05/2012,12:00,208,0.9,68.2,0.8,19.3,37.5,0,1012,0,0,0,0.001,,,2
27/05/2012,13:00,219,1.2,57.3,1,20.2,34.8,0,1011,0,0,0,0.001,,,2
27/05/2012,14:00,238,1.6,51.3,1.1,21,33.4,0,1011,0,0.001,0.001,0.001,,,4
27/05/2012,15:00,209,1,46.6,0.8,21.2,34.9,0,1011,0.001,0,0.001,0.001,,,3
27/05/2012,16:00,176,0.5,50.7,0.4,20.4,38.6,0,1011,0.001,0,0.001,0.001,,,2
27/05/2012,17:00,198,0.6,25.2,0.4,17.7,42.6,0,1012,0.001,0.001,0.001,0.001,,,3
27/05/2012,18:00,187,0.4,52.5,0.4,15.5,50.3,0,1013,0,0.001,0.001,0.001,,,7
27/05/2012,19:00,86,0.5,51.1,0.4,16.1,47.1,0,1014,0.001,0.001,0.002,0.002,,,7
27/05/2012,20:00,337,0.1,126.1,0.4,15.1,50.4,0,1014,0.001,0.001,0.001,0.001,,,7
27/05/2012,21:00,192,0.7,61.5,0.8,16.4,46.1,0,1014,0,0,0,0.001,,,2
27/05/2012,22:00,204,1.9,41.7,1.3,17.5,42.5,0,1014,0,0,0,0.001,,,2
27/05/2012,23:00,198,2,36.3,1.3,17,44.5,0,1014,0,0,0,0.002,,,2
28/05/2012,0:00,191,1.8,32.9,1.2,16.4,45.8,0,1014,,,,,,,
28/05/2012,1:00,190,1.9,30.7,1.3,16.2,45.8,0,1014,0,0,0,0.001,,,2
28/05/2012,2:00,196,2.4,30.8,1.5,15.9,46.9,0,1013,0,0.001,0.001,0.001,,,2
28/05/2012,3:00,191,2.5,30.7,1.6,15.7,47.2,0,1013,0,0,0,0.001,,,2
28/05/2012,4:00,191,2.4,27.4,1.4,15.4,48.4,0,1013,0.001,0,0.001,0.001,,,2
28/05/2012,5:00,189,2.3,28.2,1.3,15,50.1,0,1014,0.001,0.001,0.001,0.001,,,2
28/05/2012,6:00,179,1.4,36.4,1,14.8,51.2,0,1014,0.001,0,0.001,0.001,,,3
28/05/2012,7:00,182,2.3,27.6,1.3,15.8,48.9,0,1015,0.001,0,0.001,0.001,,,3
28/05/2012,8:00,180,2.3,31,1.5,16.7,47.1,0,1015,0.001,0,0.001,0.002,,,3
28/05/2012,9:00,166,1.5,38.7,1.1,17.8,46.3,0,1015,0.001,0,0.001,0.001,,,8
28/05/2012,10:00,169,1.3,41.4,1.1,19.4,45,0,1015,0.002,0.002,0.003,0.001,,,6
28/05/2012,11:00,162,1.5,41.3,1,20.9,43.7,0,1014,0.001,0.001,0.002,0.001,,,6
28/05/2012,12:00,148,1.3,45.1,0.9,21.9,43.9,0,1013,0.002,0.002,0.003,0.002,,,7
28/05/2012,13:00,112,1.5,40.6,1.2,22.4,44.5,0,1013,0.003,0.004,0.006,0.003,,,11
28/05/2012,14:00,109,1.9,30,1.2,22.5,44.7,0,1013,0.008,0.012,0.019,0.009,,,14
28/05/2012,15:00,87,3.1,15.9,1,22.2,47.2,0,1013,0.005,0.01,0.015,0.005,,,9
28/05/2012,16:00,103,1.2,26.3,0.9,21.5,51,0,1014,0.003,0.011,0.014,0.003,,,14
28/05/2012,17:00,164,0.3,59.9,0.3,20.1,56.1,0,1014,0.001,0.005,0.006,0.002,,,10
28/05/2012,18:00,128,0.6,38.7,0.4,19.7,54.6,0,1015,0.001,0.004,0.005,0.001,,,8
28/05/2012,19:00,139,0.5,49.4,0.4,20,51.1,0,1016,0.001,0.003,0.004,0.001,,,7
28/05/2012,20:00,135,0.6,44.3,0.5,19.9,49.6,0,1016,0,0.004,0.004,0.001,,,8
28/05/2012,21:00,144,0.6,45.6,0.4,19,53.1,0,1016,0.001,0.001,0.002,0.001,,,6
28/05/2012,22:00,144,0.7,49,0.5,18.1,57.1,0,1016,0,0.001,0.001,0.001,,,5
28/05/2012,23:00,143,0.9,44,0.7,17.9,58.2,0,1016,0,0.001,0.001,0.001,,,6
29/05/2012,0:00,139,0.9,39.3,0.5,17.5,59.6,0,1016,,,,,,,
29/05/2012,1:00,141,0.8,39.1,0.6,16.7,62.8,0,1015,0,0.001,0.001,0.001,,,5
29/05/2012,2:00,142,0.8,43.7,0.6,16.5,63.7,0,1015,0.001,0.001,0.001,0.001,,,5
29/05/2012,3:00,141,0.9,43.2,0.6,16.1,64.4,0,1015,0.001,0,0.001,0.001,,,5
29/05/2012,4:00,137,1,37.7,0.6,15.9,65.5,0,1015,0.001,0,0.001,0.001,,,4
29/05/2012,5:00,139,1.1,36.7,0.7,15.7,67.2,0,1016,0.001,0.001,0.002,0.001,,,7
29/05/2012,6:00,145,1,41.2,0.7,15.7,68.2,0,1016,0.001,0.001,0.002,0.001,,,7
29/05/2012,7:00,139,1.2,37.6,0.7,16.6,66.2,0,1017,0.001,0.003,0.004,0.001,,,8
29/05/2012,8:00,140,1.4,36.4,0.9,18.2,63.5,0,1017,0.003,0.002,0.005,0.001,,,10
29/05/2012,9:00,159,1.3,39.2,0.9,20,60.6,0,1017,,,,,,,
29/05/2012,10:00,118,2.3,27,1.3,22.1,55.1,0,1017,,,,,,,
29/05/2012,11:00,114,3.8,17.2,1.7,22.7,51.7,0,1017,0.003,0.002,0.005,0.002,24.1,5.8,8
29/05/2012,12:00,112,3.1,17,1.3,23.4,49.9,0,1016,0.007,0.008,0.015,0.008,18.6,1.8,17
29/05/2012,13:00,93,3.7,20,1.7,23.6,51.8,0,1016,0.009,0.011,0.02,0.008,38.1,8.1,18
29/05/2012,14:00,93,4.5,14.1,1.3,23.4,52.1,0,1016,0.01,0.009,0.019,0.004,127.9,10,16
29/05/2012,15:00,94,4,13.2,1.1,23,54.3,0,1016,0.004,0.007,0.011,0.003,55.9,2.4,16
29/05/2012,16:00,107,2.6,12.1,1,22.1,58.2,0,1017,0.006,0.016,0.022,0.007,41.5,6.1,15
29/05/2012,17:00,144,1,48.7,0.8,20.9,62.3,0,1017,0.002,0.006,0.008,0.003,37.1,2.5,8
29/05/2012,18:00,145,1,40,0.7,20.1,64.9,0,1018,0.001,0.002,0.003,0.001,11.8,2.7,5
29/05/2012,19:00,140,1.3,34.2,0.8,19.8,66.5,0,1019,0.001,0.002,0.002,0.001,10.9,5.7,6
29/05/2012,20:00,138,1.2,39.8,0.8,19.5,67.5,0,1019,0,0.003,0.003,0.001,5.5,-0.7,7
29/05/2012,21:00,140,1.4,35.4,0.9,19.4,67.8,0,1019,0,0.001,0.001,0.001,6.7,-1.3,7
29/05/2012,22:00,141,1.1,37,0.7,18.9,69.2,0,1019,0.001,0.001,0.001,0.001,8.1,3,7
29/05/2012,23:00,131,1,34.2,0.6,18.5,71.5,0,1019,0,0.001,0.001,0.001,9.1,5.3,7
30/05/2012,0:00,132,1.1,34.7,0.6,18.4,72.2,0,1018,,,,,8.9,3.6,
30/05/2012,1:00,139,0.9,39.1,0.7,18.3,71.8,0,1018,0.001,0.001,0.001,0.001,11.4,2.7,9
30/05/2012,2:00,136,1.1,33,0.7,18.3,71.6,0,1018,0.001,0.001,0.001,0.001,12.9,3.9,9
30/05/2012,3:00,143,1,39,0.7,18.3,71.4,0,1018,0,0.001,0.001,0.001,10,1.1,9
30/05/2012,4:00,131,1.2,35.5,0.7,18.3,72.1,0,1018,0,0.002,0.002,0.001,5.6,-2.9,9
30/05/2012,5:00,124,1.5,26,0.7,18.4,73.1,0,1018,0.001,0.003,0.004,0.001,5.4,-4.7,10
30/05/2012,6:00,125,1.7,22.4,0.8,18.5,74.1,0,1019,0.001,0.003,0.004,0.001,15.5,-0.2,11
30/05/2012,7:00,128,1.9,29.1,1.2,19,73.1,0,1019,0.002,0.004,0.006,0.001,23.9,5.3,14
30/05/2012,8:00,124,2.4,24.6,1.4,20.6,67.1,0,1020,0.013,0.005,0.018,0.001,53.3,-0.3,32
30/05/2012,9:00,115,4.2,14.3,1.8,21.9,60.7,0,1020,0.012,0.012,0.024,0.008,135.1,9.6,46
30/05/2012,10:00,119,5.3,14.3,2,22.7,57.6,0,1020,0.008,0.009,0.017,0.007,199.4,8.5,58
30/05/2012,11:00,108,5.6,13.7,2.1,23,56.4,0,1019,0.006,0.008,0.013,0.003,176.7,7.2,25
30/05/2012,12:00,106,5.9,11.3,2,23.7,51.8,0,1019,0.011,0.012,0.023,0.003,124.5,7.4,27
30/05/2012,13:00,104,6,13.1,1.9,23.4,53.5,0,1018,0.01,0.011,0.021,0.002,125.4,11.9,33
30/05/2012,14:00,101,6.2,11.5,1.6,22.7,55.1,0,1018,0.006,0.007,0.013,0.003,142.3,10,35
30/05/2012,15:00,103,5.3,11.9,1.7,22.3,57.7,0,1018,0.005,0.009,0.014,0.002,84.6,11.2,16
30/05/2012,16:00,110,4.1,11.9,1.4,21.7,57.5,0,1019,0.004,0.012,0.016,0.003,43,5.6,18
30/05/2012,17:00,116,2.9,13.8,1.2,21.1,54.8,0,1019,0.019,0.02,0.038,0.021,54.9,3.6,15
30/05/2012,18:00,120,2.3,17.9,1.1,20.5,58.5,0,1020,0.001,0.007,0.008,0.005,33.7,5.5,10
30/05/2012,19:00,123,1.7,21,0.9,20,58,0,1020,0,0.004,0.004,0.001,11.6,-1.7,9
30/05/2012,20:00,136,1.1,37.3,0.7,19.5,58.7,0,1021,0.001,0.002,0.002,0.001,12.2,0.1,9
30/05/2012,21:00,143,1,38.3,0.7,19,61.9,0,1021,0,0.001,0.001,0.001,10.7,0.5,8
30/05/2012,22:00,132,1.1,36.5,0.7,18.8,64.1,0,1020,0.001,0.002,0.002,0.001,9.3,-0.3,9
30/05/2012,23:00,140,1.1,38.7,0.7,18.7,64.6,0,1020,0,0.001,0.001,0.001,18,4.3,8
31/05/2012,0:00,142,1,39,0.7,18.5,64.3,0,1020,,,,,10.5,1.5,
31/05/2012,1:00,147,1.1,38.2,0.9,18.6,63.9,0,1019,0,0.001,0.001,0.001,11.2,1.3,8
31/05/2012,2:00,137,1.2,31.7,0.7,18.5,65.1,0,1019,0,0.002,0.002,0.001,9.6,0,8
31/05/2012,3:00,138,1.2,34.2,0.7,18.5,66.2,0,1018,0.001,0.002,0.003,0.001,10,2.7,8
31/05/2012,4:00,127,1.3,30.1,0.7,18.4,68.2,0,1018,0.001,0.002,0.003,0.001,17.2,9.4,9
31/05/2012,5:00,121,1.6,23.2,0.8,18.4,70.7,0,1018,0.001,0.003,0.004,0.001,21.6,7.4,12
31/05/2012,6:00,123,1.5,26.8,0.8,18.4,71.3,0,1018,0.001,0.003,0.004,0.001,41.3,6.4,16
31/05/2012,7:00,128,1.5,26.3,0.8,18.9,70.2,0,1019,0.006,0.012,0.018,0.001,23.7,-1.1,27
31/05/2012,8:00,127,1.5,29.7,0.9,19.6,68,0,1020,0.009,0.013,0.022,0.004,113,6.6,19
31/05/2012,9:00,124,1.7,28,0.9,20.4,64.3,0,1020,0.015,0.016,0.031,0.011,107.1,8.3,23
31/05/2012,10:00,115,2.7,17.7,1.2,21.1,60.8,0,1020,0.031,0.021,0.052,0.024,52.6,4.6,17
31/05/2012,11:00,116,3.2,17.1,1.3,21.5,59.8,0,1019,0.025,0.022,0.046,0.024,34.4,0.3,27
31/05/2012,12:00,115,3.1,15.4,1.4,21.7,59.1,0,1018,0.02,0.021,0.041,0.022,55.9,7.8,15
31/05/2012,13:00,117,3,14.7,1.3,21.7,59.1,0,1017,0.014,0.018,0.032,0.016,34.6,2.7,14
31/05/2012,14:00,112,2.4,16.1,1.1,21.6,59.1,0,1017,0.026,0.023,0.048,0.024,42,5,22
31/05/2012,15:00,117,1.8,17.3,0.9,21.4,60.9,0,1017,0.003,0.007,0.01,0.005,44,9.1,10
31/05/2012,16:00,112,2.5,12.4,1,21,63.2,0,1017,0.009,0.015,0.024,0.013,21.6,4.1,8
31/05/2012,17:00,117,2.6,16,1,20.5,66.7,0,1017,0.003,0.012,0.015,0.01,12.9,1.8,6
31/05/2012,18:00,129,1.7,31.2,1,20.1,69.9,0,1018,0.001,0.006,0.007,0.004,7.8,0.7,5
31/05/2012,19:00,127,1.6,29,0.9,19,78.8,0,1018,0.001,0.002,0.003,0.001,9.4,3,5
31/05/2012,20:00,126,1.5,28.4,0.8,18.2,85.8,0,1018,0.001,0.003,0.003,0.001,,,4
31/05/2012,21:00,130,1.3,33.1,0.7,18.1,84.7,0,1018,0,0.001,0.001,0.001,6.2,2.3,5
31/05/2012,22:00,131,1.2,31.4,0.7,18.4,81.2,0,1018,0,0.003,0.003,0.001,20.5,15.4,8
31/05/2012,23:00,129,1.3,30.1,0.8,19,76.8,0,1017,0.003,0.013,0.016,0.005,15,6.3,12
1/06/2012,0:00,134,1.2,29.5,0.6,19,75.6,0,1017,,,,,16.7,3.3,
1/06/2012,1:00,128,1.3,27.5,0.7,19.2,74.8,0,1016,0,0.005,0.005,0.002,13.6,-0.6,13
1/06/2012,2:00,122,1.7,22.1,0.9,19.3,74.5,0,1015,0.001,0.005,0.006,0.002,17.4,3.7,12
1/06/2012,3:00,123,2,23.5,0.9,19.5,73.5,0,1015,0.001,0.007,0.008,0.002,16.7,4.5,12
1/06/2012,4:00,129,1.8,23.9,0.9,19.7,71.3,0,1015,0.001,0.006,0.007,0.002,20.4,6.8,13
1/06/2012,5:00,121,1.8,24.6,0.9,19.4,72.1,0,1015,0.001,0.007,0.008,0.002,20.5,6.6,12
1/06/2012,6:00,131,1.1,35.2,0.7,19.2,72.7,0,1016,0.002,0.009,0.01,0.003,16.5,4.7,11
1/06/2012,7:00,124,1.3,27.2,0.7,19.6,71.9,0,1017,0.005,0.016,0.021,0.005,16.3,2.7,13
1/06/2012,8:00,125,1.9,24.1,0.9,20.9,67.2,0,1017,0.015,0.018,0.033,0.013,24.8,4.3,14
1/06/2012,9:00,119,2.7,20,1.4,21.6,63.1,0,1017,0.013,0.017,0.03,0.014,21.7,2.2,14
1/06/2012,10:00,104,4.8,11.4,1.5,21.7,64.1,0,1016,0.014,0.015,0.029,0.01,25.9,3.7,16
1/06/2012,11:00,105,4.7,11.7,1.4,21.3,67.8,0,1016,0.006,0.011,0.017,0.002,42.3,9.3,17
1/06/2012,12:00,103,4.1,13,1.3,21.5,69.2,0,1015,0.008,0.011,0.019,0.002,29.9,7,17
1/06/2012,13:00,107,4.6,13.2,1.5,22.6,63.4,0,1014,0.009,0.011,0.02,0.002,26.8,0.2,18
1/06/2012,14:00,111,4.2,13.4,1.5,22.3,65,0,1014,0.005,0.009,0.014,0.003,46,6.3,16
1/06/2012,15:00,111,3.7,11.9,1.3,22.2,62.9,0,1014,0.005,0.013,0.018,0.004,31.6,1.9,15
1/06/2012,16:00,112,2.9,12.6,1.3,21.9,65.3,0,1013,0.001,0.007,0.008,0.002,39.5,0.7,19
1/06/2012,17:00,118,2.2,15.3,0.9,21.5,68.7,0,1014,0.001,0.006,0.007,0.003,58.1,10.5,14
1/06/2012,18:00,115,2.5,13.5,1,21.3,71.2,0,1014,0.003,0.014,0.017,0.008,23.7,7.5,15
1/06/2012,19:00,117,1.6,14.6,0.6,20.1,79.3,0,1015,0.014,0.022,0.036,0.014,33,9.1,16
1/06/2012,20:00,119,1.5,21.8,0.7,19.8,79.9,0,1015,0.004,0.019,0.023,0.011,22.1,7,12
1/06/2012,21:00,129,1.1,27.4,0.6,20,77,0,1015,0.021,0.026,0.047,0.023,17.4,4.9,13
1/06/2012,22:00,145,0.8,39.2,0.6,20,76.1,0,1015,0.003,0.018,0.021,0.011,15.1,0.8,12
1/06/2012,23:00,153,0.6,45.9,0.4,19.9,76.5,0,1015,0.001,0.003,0.003,0.003,13.7,2.1,11
2/06/2012,0:00,123,1.7,36.2,1.3,19.5,76.7,0,1013,,,,,,,
2/06/2012,1:00,120,1.8,14.2,0.8,19.4,77.1,0,1011,0.001,0.012,0.013,0.006,7.7,-0.9,10
2/06/2012,2:00,119,1.9,16.7,0.7,19.7,75.9,0,1011,0.001,0.007,0.007,0.005,12.4,2.3,10
2/06/2012,3:00,127,1,29.8,0.6,19.6,78,0,1012,0.003,0.013,0.016,0.007,15.8,5.1,10
2/06/2012,4:00,126,0.9,26.5,0.6,19.2,80,0,1011,0.008,0.021,0.028,0.014,7.6,-2.4,9
2/06/2012,5:00,121,0.9,27.4,0.6,19.2,79.5,0,1011,0.001,0.012,0.013,0.009,7.1,-1.7,9
2/06/2012,6:00,146,0.7,38.4,0.5,19.4,81.8,0,1012,0.006,0.019,0.024,0.011,12.5,-0.1,12
2/06/2012,7:00,147,0.8,41,0.5,19.6,83.2,0,1012,0.025,0.024,0.048,0.022,,,28
2/06/2012,8:00,125,1.3,28.9,0.9,20.4,81.4,0,1012,0.019,0.019,0.038,0.018,16.3,1,20
2/06/2012,9:00,117,1.5,21.5,0.8,21.3,78,0,1012,0.007,0.013,0.019,0.012,16.6,0.5,13
2/06/2012,10:00,118,1.6,24.2,0.9,22,76.9,0,1012,0.008,0.014,0.021,0.01,,,12
2/06/2012,11:00,105,2.5,17.3,0.9,22.4,75.4,0,1011,0.004,0.008,0.012,0.004,,,11
2/06/2012,12:00,106,1.9,22.6,0.9,22,78.4,0,1010,0.003,0.007,0.009,0.002,16.1,0.9,11
2/06/2012,13:00,95,0.8,56.3,0.6,21.6,83.7,0,1009,0.001,0.006,0.007,0.002,16,4.4,10
2/06/2012,14:00,109,1.3,24.7,0.7,22.2,78.9,0,1009,0.002,0.007,0.009,0.002,15.8,4.4,10
2/06/2012,15:00,96,1.7,22.3,0.7,22,79.5,0,1008,0.002,0.009,0.011,0.002,15.7,5.8,10
2/06/2012,16:00,277,0.3,80.5,0.6,20.7,83.4,0,1008,0.001,0.002,0.003,0.002,11.5,3,10
2/06/2012,17:00,212,0.9,22.5,0.4,20.4,85.1,0,1009,0.001,0.002,0.003,0.002,4.3,1.7,28
2/06/2012,18:00,196,0.4,55.7,0.4,20,87.3,0,1009,0,0.002,0.002,0.001,13.6,9.8,10
2/06/2012,19:00,186,0.4,64.7,0.4,19.8,89.1,0,1009,0.001,0.004,0.004,0.002,8.7,3.9,30
2/06/2012,20:00,222,0.2,82,0.6,19.6,89.4,3,1009,0.001,0.004,0.005,0.001,18.4,15.4,10
2/06/2012,21:00,181,0.6,65.4,0.6,19.5,90.4,2,1009,0.001,0.008,0.008,0.002,,,6
2/06/2012,22:00,238,0.2,91.3,0.4,19.5,90.5,3,1009,0.001,0.007,0.007,0.001,7.4,5.2,4
2/06/2012,23:00,304,0.2,97,0.4,18.6,90.6,0,1009,0.001,0.004,0.004,0.002,5.6,5.2,2
3/06/2012,0:00,50,0.4,68.2,0.3,18.3,90.7,0,1008,,,,,-2.2,-2.5,
3/06/2012,1:00,79,0.3,70.1,0.3,18.3,90.8,0,1008,0,0.004,0.004,0.002,,,3
3/06/2012,2:00,58,0.5,63,0.4,18.3,91.1,0,1007,0.001,0.004,0.005,0.002,-1.9,-3.3,3
3/06/2012,3:00,244,0.4,80.4,0.5,18,91.4,0,1006,0.001,0.003,0.004,0.002,-0.7,-2.4,4
3/06/2012,4:00,112,0.2,89.7,0.2,17.7,91.6,0,1006,0,0.004,0.004,0.001,1.7,-0.1,4
3/06/2012,5:00,300,0.3,65.5,0.4,17.5,91.9,0,1006,0.001,0.003,0.004,0.001,3.1,2.7,5
3/06/2012,6:00,169,0.2,83.5,0.4,17.4,92,0,1007,0.001,0.003,0.004,0.002,,,6
3/06/2012,7:00,77,0.2,146.2,0.4,18.3,92,0,1007,0.001,0.003,0.004,0.002,3.4,1.7,6
3/06/2012,8:00,84,0.6,67.1,0.5,19.2,90.8,0,1007,0.006,0.01,0.015,0.003,2.4,0.7,15
3/06/2012,9:00,63,1,25.4,0.5,19.7,88.4,0,1008,0.027,0.017,0.044,0.006,4.3,0.2,13
3/06/2012,10:00,78,0.8,38.4,0.5,20.9,82.6,0,1007,0.008,0.011,0.019,0.006,10.7,6.3,23
3/06/2012,11:00,63,1.3,25.7,0.5,21.4,78.6,0,1006,0.011,0.014,0.024,0.013,12.2,7.4,15
3/06/2012,12:00,48,0.5,83,0.6,22.4,73.1,0,1005,0.004,0.007,0.011,0.008,8.5,4.8,10
3/06/2012,13:00,81,1.4,35.1,0.7,22.9,69.9,0,1004,0.002,0.006,0.008,0.005,7.4,3.1,9
3/06/2012,14:00,67,1.3,39.6,0.7,23.1,67.7,0,1004,0.005,0.01,0.014,0.004,5.2,1.1,9
3/06/2012,15:00,72,0.3,96.4,0.5,22.7,70.2,0,1004,0.003,0.011,0.014,0.003,1.9,-1.6,8
3/06/2012,16:00,219,0.8,23.2,0.4,22.4,72.6,0,1004,0.003,0.007,0.01,0.003,0.1,-2.6,7
3/06/2012,17:00,206,0.6,38.5,0.4,20.8,82.5,0,1005,0.001,0.006,0.007,0.002,8.4,6.1,9
3/06/2012,18:00,239,0.5,41.9,0.4,19.3,87.6,0,1005,0.001,0.005,0.006,0.002,8.1,5.9,8
3/06/2012,19:00,246,0.3,81.1,0.4,18.1,89.8,0,1005,0.001,0.003,0.004,0.002,4.1,1.8,6
3/06/2012,20:00,261,0.2,59,0.2,17.1,90.9,0,1006,0.001,0.002,0.003,0.002,5.2,2.3,5
3/06/2012,21:00,233,0.2,78.4,0.3,16.4,91.4,0,1006,0.001,0.002,0.003,0.002,,,4
3/06/2012,22:00,249,0.3,83.3,0.4,15.8,92.1,0,1005,0.001,0.001,0.002,0.002,1.9,-0.3,4
3/06/2012,23:00,163,0.1,89.9,0.3,15.3,92.1,0,1005,0.001,0.001,0.002,0.001,2.5,0.6,5
4/06/2012,0:00,108,0.3,59.9,0.3,14.6,92.5,0,1005,,,,,,,
4/06/2012,1:00,206,0.1,83,0.2,14.2,92.6,0,1005,0.001,0.002,0.003,0.002,-0.2,-3.6,5
4/06/2012,2:00,307,0.1,133.9,0.3,13.8,92.7,0,1004,0.001,0.003,0.004,0.002,0.9,-1.6,4
4/06/2012,3:00,20,0.1,135.9,0.4,13.7,93.1,0,1004,0.001,0.003,0.004,0.002,0.5,-0.5,3
4/06/2012,4:00,258,0.5,80.8,0.5,14.3,92.7,0,1004,0.001,0.003,0.004,0.002,7.1,5.6,3
4/06/2012,5:00,107,0.4,54.9,0.3,14.4,92,0,1005,0.004,0.005,0.009,0.002,,,6
4/06/2012,6:00,106,0.4,53.9,0.4,14.2,91.8,0,1005,0.003,0.004,0.007,0.002,26.6,3.6,13
4/06/2012,7:00,107,0.6,43.4,0.4,15.5,90.4,0,1006,0.005,0.003,0.008,0.001,84.5,12.1,23
4/06/2012,8:00,144,0.2,106.2,0.6,18.5,79.5,0,1006,0.003,0.004,0.007,0.002,,,12
4/06/2012,9:00,229,2.5,24.9,0.9,21,54.6,0,1007,0.001,0.001,0.002,0.002,14.5,1.2,4
4/06/2012,10:00,215,1.4,50.1,1,21.9,51.7,0,1006,0.002,0.004,0.005,0.003,10.2,8.6,5
4/06/2012,11:00,274,2,34.5,1.1,23.1,45.5,0,1006,0.002,0.002,0.004,0.003,18.7,5.6,5
4/06/2012,12:00,272,3.6,20.4,1.7,23.6,39.4,0,1005,0.001,0.001,0.002,0.002,7.8,3.6,4
4/06/2012,13:00,271,3.5,17.3,1.2,23.1,41.6,0,1004,0.001,0.001,0.002,0.002,,,4
4/06/2012,14:00,277,3.2,20.2,1.2,23.8,38.9,0,1004,0.001,0,0.001,0.002,5.7,3.4,3
