Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),Rainfall (mm),Solar Radiation (w/m^2),Barometric Pressure (hPa),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3),PM2.5 (µg/m^3),Visibility-reducing particles (Mm^-1)
10/01/2012,4:00,305,1.2,23.2,0.5,25.4,78.5,0,0,1006,0,0.006,0.006,0,9.3,0.8,14
10/01/2012,5:00,301,0.9,17.8,0.4,25.2,78.9,0,26,1006,0,0.007,0.007,0,11.8,3.8,20
10/01/2012,6:00,315,1.9,23.4,0.8,26.1,74.1,0,165,1007,0.003,0.008,0.011,0,16.1,7.2,18
10/01/2012,7:00,309,2.3,25.2,0.9,27.1,69.2,0,408,1007,0.003,0.005,0.008,0,19.5,9.1,24
10/01/2012,8:00,321,2.3,26.8,1.1,28.2,63,0,625,1007,0.005,0.006,0.011,0,24.6,10.6,31
10/01/2012,9:00,339,2.4,26.1,1.1,29.6,57.3,0,810,1007,0.003,0.006,0.008,0,23.4,9.5,29
10/01/2012,10:00,1,2.3,154.7,1.1,30.5,55.8,0,910,1007,0.003,0.005,0.007,0,30.5,11,22
10/01/2012,11:00,20,3.6,16.2,1.3,29.6,64.7,0,1006,1006,0.003,0.002,0.005,0,16.3,2.4,14
10/01/2012,12:00,18,4.6,11.9,1.4,29.2,67.3,0,1010,1005,0.002,0.002,0.004,0,12.8,2.7,14
10/01/2012,13:00,20,4.1,15,1.6,29.5,66.2,0,936,1004,0.002,0.002,0.003,0,14.6,3.9,14
10/01/2012,14:00,20,4.6,12.3,1.6,29.4,67.7,0,807,1004,0.002,0.001,0.003,0,15.7,5.3,14
10/01/2012,15:00,12,3.6,176.4,1.5,30.1,65.1,0,598,1003,0.003,0.002,0.005,0,17.8,7.5,15
10/01/2012,16:00,355,3.5,16.1,1.3,30.2,62,0,403,1003,0.002,0.003,0.005,0,14.8,4.3,14
10/01/2012,17:00,1,2.9,17.7,1.2,29.3,67.6,0,171,1004,0.002,0.003,0.005,0,14.7,4.5,14
10/01/2012,18:00,357,2.5,16.1,1,28.2,73.4,0,22,1004,0.001,0.003,0.004,0,12.2,3.1,14
10/01/2012,19:00,340,2.5,17.5,1.1,27.5,75.1,0,0,1005,0.001,0.003,0.004,0,13.3,3.9,13
10/01/2012,20:00,328,2.5,17.1,1,27.1,77.1,0,0,1006,0,0.001,0.001,0,14.7,5.9,12
10/01/2012,21:00,328,2.3,16.2,0.9,26.9,78.3,0,0,1006,0,0.001,0.001,0,14.8,5.3,12
10/01/2012,22:00,321,2.6,15.8,1,26.7,78.7,0,0,1006,0,0.001,0.001,0,11.4,1.9,11
10/01/2012,23:00,322,2,17.5,0.7,26.6,79.1,0,0,1006,0,0.001,0.001,0,14.9,6.8,10
11/01/2012,0:00,322,2,17.9,0.7,26.5,80.2,0,0,1005,,,,,14.2,6.7,
11/01/2012,1:00,321,2,17.4,0.7,26.4,79.9,0,0,1005,0,0.005,0.005,0,12.1,1.9,12
11/01/2012,2:00,304,1.5,23.5,0.6,26.5,80.2,0,0,1005,0,0.007,0.007,0,14.6,2.2,13
11/01/2012,3:00,300,1.4,29.3,0.7,26.7,78.1,0,0,1005,0.001,0.007,0.008,0,11.1,0.5,20
11/01/2012,4:00,295,2,20.1,0.9,25.9,74.7,0,0,1006,0,0.009,0.009,0,12.8,5,17
11/01/2012,5:00,312,2.2,18.1,0.9,26,66.3,0,26,1006,0.001,0.008,0.008,0,10.8,4.5,22
11/01/2012,6:00,295,1.3,25.3,0.6,26.5,67.2,0,152,1006,0.003,0.01,0.013,0,17.4,10.3,22
11/01/2012,7:00,320,2.1,20.9,1,27.2,70.9,0,291,1007,0.004,0.007,0.011,0,15.7,7.1,51
11/01/2012,8:00,323,3.2,17.4,1.1,28.5,67.2,0,535,1007,0.002,0.005,0.007,0,31.1,19.3,51
11/01/2012,9:00,327,2.2,42.5,1.3,29.7,62.9,0,746,1006,0.002,0.005,0.006,0,26.8,15.2,41
11/01/2012,10:00,37,2.8,19.3,1.2,29.8,66.2,0,787,1006,0.005,0.005,0.01,0,23.6,12.8,19
11/01/2012,11:00,24,3.8,15.3,1.4,29.9,66.8,0,901,1005,0.004,0.003,0.006,0,15.2,4.5,14
11/01/2012,12:00,21,4.4,12.2,1.3,29.1,71.2,0,732,1004,0.002,0.001,0.003,0,12.8,3.9,12
11/01/2012,13:00,18,4.4,14.6,1.6,29.2,70.6,0,612,1004,0.002,0.001,0.003,0,14.4,5.5,14
11/01/2012,14:00,4,3.3,17.5,1.5,30.4,64.9,0,552,1003,0.002,0.002,0.004,0,16.7,6.5,16
11/01/2012,15:00,8,3.7,16.8,1.4,30.6,62.3,0,516,1002,0.004,0.003,0.007,0,21.4,11,19
11/01/2012,16:00,14,3,175.3,1.1,30,64.3,0,268,1003,0.004,0.003,0.007,0,18.5,8.6,18
11/01/2012,17:00,41,1.3,51.1,1.1,27.6,79.7,9,63,1004,0.007,0.006,0.012,0,19.1,3.4,30
11/01/2012,18:00,359,2.1,22.2,0.9,27.6,78.8,0,33,1004,0.002,0.004,0.006,0,,,19
11/01/2012,19:00,332,2.7,16.6,1,27.7,75.4,0,0,1005,0.001,0.004,0.004,0,,,17
11/01/2012,20:00,328,2.2,18.7,0.9,27.3,78.5,0,0,1005,0,0.003,0.003,0,12.8,1.9,17
11/01/2012,21:00,317,0.9,59.5,0.8,27.2,79.5,0,0,1006,0,0.005,0.005,0,,,17
11/01/2012,22:00,3,0.7,173.6,0.4,26.9,81.6,0,0,1006,0.001,0.004,0.005,0,14.3,2.7,16
11/01/2012,23:00,228,0.3,51.3,0.2,26.6,83.2,0,0,1006,0.001,0.005,0.006,0,13.7,3.9,17
12/01/2012,0:00,242,0.4,42.7,0.2,26.3,85.4,0,0,1006,,,,,11.8,2.5,
12/01/2012,1:00,205,0.4,49.6,0.3,26.2,86,0,0,1005,0.001,0.005,0.006,0,12.4,3.5,18
12/01/2012,2:00,197,0.5,34,0.3,25.8,87.2,0,0,1005,0.006,0.009,0.014,0,13.8,3.4,18
12/01/2012,3:00,245,0.5,37.2,0.2,25.4,88.3,0,0,1005,0.002,0.007,0.009,0,13.4,2.9,19
12/01/2012,4:00,239,0.7,34.6,0.3,25,89.1,0,0,1006,0.004,0.007,0.011,0,12.5,2.8,21
12/01/2012,5:00,222,1.4,13.7,0.6,24.4,90.6,0,22,1007,0.013,0.01,0.023,0,11.5,4.7,23
12/01/2012,6:00,212,0.9,28.3,0.5,24.7,90.9,0,173,1007,0.013,0.009,0.021,0,11.2,7,37
12/01/2012,7:00,211,1.1,20.5,0.5,26.3,80.2,0,395,1008,0.01,0.009,0.019,0,17.5,11.5,41
12/01/2012,8:00,141,1.7,28.1,0.8,29.9,37.6,0,628,1008,0.01,0.013,0.023,0.001,23.3,15.7,42
12/01/2012,9:00,102,1.7,29.6,0.8,31.1,34.6,0,803,1008,0.007,0.008,0.015,0.008,22.3,13.7,43
12/01/2012,10:00,101,2.6,18.5,1,32.2,27.2,0,960,1008,0.011,0.013,0.024,0.003,26.3,17.4,33
12/01/2012,11:00,67,3.1,25.4,1.1,32.4,29.8,0,976,1008,0.016,0.014,0.03,0.005,22.1,10.4,34
12/01/2012,12:00,54,3.7,16.3,1.3,31.1,34.8,0,871,1007,0.004,0.009,0.013,0.002,25.5,12.1,25
12/01/2012,13:00,58,4.3,15.2,1.5,31.2,32,0,978,1007,0.004,0.005,0.008,0.001,20.5,5.7,13
12/01/2012,14:00,66,4.6,15.7,1.5,30.9,33.8,0,807,1007,0.005,0.008,0.013,0.002,17,5.4,16
12/01/2012,15:00,83,5.9,12.9,1.7,29.1,54,0,551,1006,0.045,0.019,0.064,0.009,31.6,9.3,26
12/01/2012,16:00,87,6.1,10.3,1.9,27.6,68.9,0,254,1007,0.068,0.021,0.089,0.018,49.5,14.5,44
12/01/2012,17:00,91,5.6,11.4,1.6,26.9,69,0,120,1008,0.052,0.016,0.068,0.019,51.4,15.6,40
12/01/2012,18:00,99,5.6,10.8,1.5,26.4,69.7,0,19,1008,0.013,0.008,0.021,0.006,44,13.6,37
12/01/2012,19:00,104,5,9.6,1.5,25.9,69.9,0,0,1009,0.002,0.002,0.004,0.002,37.5,11.3,33
12/01/2012,20:00,106,4.9,9.6,1.4,25.6,70,0,0,1010,0.002,0.002,0.004,0,30.5,5,30
12/01/2012,21:00,105,5,9.9,1.3,25.5,69.5,0,0,1010,0.001,0.001,0.002,0,33.1,8.2,28
12/01/2012,22:00,103,4.8,10.5,1.4,25.6,69.1,0,0,1011,0.001,0.001,0.002,0,33,8.2,28
12/01/2012,23:00,109,4.9,9.3,1.4,25.2,69.1,0,0,1011,0.002,0.002,0.003,0,32.5,7.9,25
13/01/2012,0:00,109,4.5,9.3,1.3,25,68,0,0,1010,,,,,32.4,8.4,
13/01/2012,1:00,111,4.5,10.3,1.2,24.9,68.3,0,0,1010,0.002,0.001,0.003,0,29.9,6.6,23
13/01/2012,2:00,110,4.5,10.7,1.2,24.8,69,0,0,1010,0.001,0.001,0.002,0,33.5,10,23
13/01/2012,3:00,110,4.6,10.2,1.3,24.5,69.3,0,0,1009,0,0,0,0,29.6,7.3,24
13/01/2012,4:00,110,4.9,9.2,1.3,24.5,68.6,0,0,1010,0.001,0,0.001,0,,,23
13/01/2012,5:00,111,4.9,9.3,1.3,24.4,67.1,0,12,1010,0.004,0.004,0.008,0,32.1,11.4,23
13/01/2012,6:00,120,3.6,12.7,1.2,24.5,65.6,0,136,1011,0.007,0.006,0.013,0.001,31.6,11.8,23
13/01/2012,7:00,118,3.6,15.7,1.1,25.1,63.8,0,290,1012,0.011,0.005,0.016,0.002,20.3,0,23
13/01/2012,8:00,109,5.2,10.7,1.4,26,60.3,0,514,1012,0.007,0.004,0.01,0,24.3,3.5,21
13/01/2012,9:00,98,5.5,13.6,1.5,26.6,59.6,0,665,1012,0.026,0.008,0.034,0.002,29.6,8.9,23
13/01/2012,10:00,85,5.6,13.7,1.6,27.1,56.2,0,931,1012,0.041,0.012,0.053,0.011,35.8,9.2,22
13/01/2012,11:00,78,5.7,12.1,1.6,27.5,54.6,0,1046,1012,0.038,0.013,0.051,0.012,39.8,11.2,22
13/01/2012,12:00,75,5.7,13.7,1.6,27.7,53.2,0,1042,1011,0.027,0.008,0.035,0.006,35.7,8.2,22
13/01/2012,13:00,74,5.9,13,1.7,27.6,53.5,0,965,1011,0.017,0.007,0.024,0.004,28.5,4.7,22
13/01/2012,14:00,83,5.6,15.3,1.8,27.5,55.1,0,852,1010,0.025,0.009,0.034,0.004,32.4,7.7,22
13/01/2012,15:00,80,5.7,12.2,1.5,27.2,56.5,0,616,1010,0.045,0.011,0.056,0.013,29.4,2.9,22
13/01/2012,16:00,72,5.6,10.3,1.4,26.4,59.3,0,277,1010,0.006,0.004,0.01,0.002,29.2,1.7,20
13/01/2012,17:00,73,5.1,10,1.2,26,61.5,0,123,1010,0.007,0.005,0.012,0,30.4,7.2,21
13/01/2012,18:00,74,4.8,10.6,1.3,25.5,60.6,0,30,1011,0.006,0.004,0.01,0,31.6,8.4,17
13/01/2012,19:00,73,4.5,10.1,1.3,25.3,62.6,0,0,1011,0.002,0.003,0.005,0,33,9.6,17
13/01/2012,20:00,83,4.1,12.9,1.3,25.3,62.5,0,0,1011,0.027,0.013,0.039,0.004,33.4,8.1,18
13/01/2012,21:00,78,4.6,11.5,1.3,25.2,62.4,0,0,1012,0.026,0.011,0.037,0.007,32,6.3,17
13/01/2012,22:00,75,4.6,10.4,1.3,25.1,62.5,0,0,1012,0.003,0.003,0.005,0.002,30.9,6,16
13/01/2012,23:00,75,4.1,10.8,1.1,24.9,63.2,0,0,1011,0.009,0.006,0.015,0.001,27.3,4.3,17
14/01/2012,0:00,74,4.3,9.7,1.3,24.9,64.2,0,0,1011,,,,,,,
14/01/2012,1:00,75,4.3,9.2,1.2,24.7,63.9,0,0,1010,0,0.001,0.001,0.001,27.2,4.4,16
14/01/2012,2:00,74,4.3,9.5,1.2,24.6,64.1,0,0,1010,0.001,0.001,0.002,0,25,4.5,15
14/01/2012,3:00,73,4,8.8,1.1,24.5,65.1,0,0,1010,0.002,0.002,0.004,0,,,15
14/01/2012,4:00,73,4.1,9.8,1.1,24.6,64.5,0,0,1010,0.001,0.001,0.002,0,24.9,4.6,15
14/01/2012,5:00,72,3.9,10.5,1,24.6,65,0,16,1010,0.005,0.005,0.01,0,31,11.2,15
14/01/2012,6:00,67,4.1,9.9,1.1,24.9,63.2,0,137,1011,0.003,0.002,0.005,0,,,15
14/01/2012,7:00,71,4.4,11.5,1.3,25.7,59.9,0,339,1011,0.003,0.002,0.005,0,25.8,7.1,14
14/01/2012,8:00,73,4.6,14.5,1.3,26.3,57.1,0,538,1011,0.009,0.004,0.013,0.001,24.1,4.2,13
14/01/2012,9:00,89,4.3,14,1.4,26.7,55.3,0,733,1011,0.038,0.009,0.046,0.007,18.6,0.5,14
14/01/2012,10:00,100,4.5,12.6,1.4,26.7,55.7,0,819,1011,0.014,0.005,0.019,0.006,24.1,5.6,14
14/01/2012,11:00,95,4.3,15.5,1.3,26.7,55.3,0,771,1011,0.024,0.01,0.034,0.005,18.5,3.8,13
14/01/2012,12:00,81,4.4,15.6,1.4,26.5,57,0,410,1010,0.038,0.009,0.047,0.008,18.8,2.4,14
14/01/2012,13:00,89,4.6,17.1,1.4,26.2,58.8,0,432,1010,0.023,0.007,0.029,0.007,25.8,5.6,14
14/01/2012,14:00,93,4.1,14.6,1.3,26.3,57.6,0,327,1009,0.03,0.009,0.038,0.007,25,6.8,13
14/01/2012,15:00,82,3.9,13,1.3,25.6,60.4,0,79,1009,0.029,0.011,0.04,0.005,21.2,4.5,12
14/01/2012,16:00,98,4,19.3,1.1,24.8,64.7,0,71,1008,0.021,0.009,0.029,0.006,23.9,3.3,12
14/01/2012,17:00,105,4.1,11.9,1.3,24.7,65.9,0,44,1009,0.005,0.003,0.008,0.001,16.1,0.8,11
14/01/2012,18:00,118,3.1,15.8,1.2,24.3,67.6,0,5,1010,0.004,0.003,0.007,0.001,24.3,10.8,11
14/01/2012,19:00,126,3.1,12,1.2,23.4,71.5,0,0,1010,0.003,0.002,0.005,0.002,,,15
14/01/2012,20:00,128,2.5,12.9,0.9,22.6,80.7,1,0,1011,0.004,0.003,0.006,0,10,0,12
14/01/2012,21:00,138,2.2,16.6,0.8,22.5,82.1,0,0,1011,0.004,0.004,0.008,0,14.4,3.3,13
14/01/2012,22:00,151,2.4,20.3,0.8,21.9,84.1,1,0,1011,0.003,0.003,0.006,0.001,13,3.4,12
14/01/2012,23:00,142,2.9,14.8,1,21.3,87.7,1,0,1010,0.004,0.005,0.009,0.001,11.2,3.6,11
15/01/2012,0:00,136,2.6,16.4,0.9,21.3,88.1,0,0,1009,,,,,5.8,-0.1,
15/01/2012,1:00,148,2.3,17.3,0.8,21.2,88.8,0,0,1009,0,0.001,0.001,0.002,7,1.8,10
15/01/2012,2:00,156,2.4,16.4,0.9,20.8,89.4,0,0,1008,0,0.002,0.002,0.001,9.9,4.7,10
15/01/2012,3:00,152,2.4,13.8,0.7,20.8,89.1,0,0,1008,0,0.002,0.002,0,5.1,0.6,10
15/01/2012,4:00,156,2.3,14.9,0.8,20.8,88,0,0,1008,0.001,0.002,0.003,0,8,3.4,9
15/01/2012,5:00,148,2.1,16.4,0.8,20.8,87.1,0,5,1009,0.002,0.003,0.005,0,4.6,0.1,8
15/01/2012,6:00,152,2.3,14.8,0.8,21,86.3,0,45,1009,0.003,0.003,0.006,0,3.6,-0.4,7
15/01/2012,7:00,155,2.6,15.2,0.8,21.4,84.1,0,125,1010,0.002,0.002,0.004,0,4.8,1.5,7
15/01/2012,8:00,158,2.7,15.5,1,22,82.2,0,83,1010,0.002,0.003,0.005,0,8.5,4.6,8
15/01/2012,9:00,151,3,16.1,1.1,22.6,79.7,0,155,1010,0.004,0.004,0.008,0,3.5,-0.9,8
15/01/2012,10:00,148,2.6,19.3,1,22.7,79.2,0,129,1009,0.004,0.004,0.007,0,,,9
15/01/2012,11:00,154,2.8,17,1,22.5,77.8,0,185,1009,0.003,0.004,0.006,0,6.1,1.2,8
15/01/2012,12:00,140,2.6,18.2,1.2,22.3,83.2,0,198,1009,0.006,0.006,0.011,0,7.4,2.8,10
15/01/2012,13:00,141,3.7,16.1,1.4,21.6,84,0,215,1009,0.003,0.003,0.006,0,,,8
15/01/2012,14:00,140,3.3,15,1.2,22.3,77.1,0,186,1008,0.003,0.004,0.007,0,8.4,5.6,7
15/01/2012,15:00,143,3.5,14.3,1.3,21.8,77.6,0,126,1008,0.004,0.004,0.007,0,8.4,4.8,6
15/01/2012,16:00,147,3.2,15,1.1,20.8,84.6,0,76,1008,0.005,0.006,0.011,0,5.5,2.8,6
15/01/2012,17:00,153,3,15.2,1.1,20.6,87,0,58,1009,0.002,0.004,0.006,0,1.2,-1.4,5
15/01/2012,18:00,142,2.9,16.8,1.1,20.4,86.3,0,10,1009,0.004,0.005,0.008,0,1.2,-1.1,5
15/01/2012,19:00,134,2.9,17.4,1,20.4,85.5,0,0,1010,0.002,0.003,0.005,0,8.7,6.1,6
15/01/2012,20:00,121,3.7,11.8,1.2,20.2,87.2,0,0,1010,0.003,0.004,0.006,0.002,9.3,6,6
15/01/2012,21:00,136,3.4,14.4,1.2,20.1,88.7,0,0,1010,0.001,0.001,0.002,0.003,,,5
15/01/2012,22:00,136,3.7,13.8,1.2,20.3,87.6,0,0,1009,0,0.001,0.001,0.002,6.9,4.5,4
15/01/2012,23:00,137,3.3,14.4,1.1,20.4,87.5,0,0,1009,0,0.001,0.001,0,3.7,1.1,4
16/01/2012,0:00,146,3,15.9,1.1,20.3,87,0,0,1008,,,,,4.1,1,
16/01/2012,1:00,143,3.2,15.4,1,20.2,86.2,0,0,1008,0,0,0,0.002,2,-0.8,4
16/01/2012,2:00,141,3.4,13,1.3,20.1,86.3,0,0,1007,0.001,0.001,0.001,0,3.1,-0.3,4
16/01/2012,3:00,143,3.3,14,1.2,20.2,85.3,0,0,1007,0,0.001,0.001,0,5.1,2,4
16/01/2012,4:00,140,3.3,14.6,1.3,20.4,85.9,0,0,1007,0.001,0.001,0.001,0,,,4
16/01/2012,5:00,142,2.8,14.5,1.1,20.2,87.2,0,7,1008,0.017,0.009,0.026,0,4.2,1.4,7
16/01/2012,6:00,154,2.9,14.1,0.9,20,89.5,0,38,1009,0.007,0.008,0.015,0,7.2,3.7,6
16/01/2012,7:00,155,3,16.9,1.3,20.5,88.9,0,144,1009,0.008,0.007,0.015,0,6.3,2.9,5
16/01/2012,8:00,151,3.8,15.1,1.3,21.4,86.4,0,266,1009,0.008,0.006,0.014,0,5.8,3.6,5
16/01/2012,9:00,142,3.6,16.7,1.4,21.9,85.9,0,407,1010,0.008,0.006,0.014,0,2.7,0.8,5
16/01/2012,10:00,147,3.5,17,1.3,22.1,86.1,0,386,1010,0.009,0.007,0.016,0,9,6.9,6
16/01/2012,11:00,146,3.4,14.6,1.3,21.8,88.1,3,393,1009,0.007,0.007,0.014,0,4.2,1.7,5
16/01/2012,12:00,137,4.4,14.6,1.5,21.9,86.9,0,465,1009,0.008,0.006,0.014,0,1.6,-0.8,4
16/01/2012,13:00,143,4.5,14.6,1.5,21.3,87.9,1,345,1009,0.007,0.005,0.012,0,9.3,6.5,4
16/01/2012,14:00,146,3.9,16,1.4,21.7,86.1,0,358,1008,0.007,0.004,0.011,0,6.1,3.8,3
16/01/2012,15:00,140,3.6,15.7,1.3,22.2,85,1,262,1008,0.012,0.008,0.02,0,4.8,2.9,5
16/01/2012,16:00,138,3.7,14.3,1.2,21.9,87.5,1,168,1008,0.018,0.014,0.032,0,9.6,6.8,5
16/01/2012,17:00,143,3.9,14.2,1.3,21.8,87.1,0,120,1009,0.008,0.007,0.014,0,4,1.5,4
16/01/2012,18:00,145,3.9,13.5,1.5,21.7,83.5,0,28,1009,0.004,0.005,0.009,0,2.3,-0.1,3
16/01/2012,19:00,144,3.7,14.7,1.3,21.6,82.7,0,0,1010,0.002,0.002,0.004,0,1.2,-1.6,3
16/01/2012,20:00,140,3.7,13.4,1.3,21.5,84.5,0,0,1010,0.001,0.003,0.004,0,4.3,1.2,3
16/01/2012,21:00,141,4,12.8,1.4,21.4,83.6,0,0,1011,0,0.001,0.001,0,4.7,0.8,4
16/01/2012,22:00,135,3.5,13.2,1.1,21,86.5,0,0,1010,0.002,0.003,0.004,0,6.1,0.8,5
16/01/2012,23:00,141,3.4,13.8,1.1,20.9,87.7,0,0,1010,0.002,0.003,0.004,0,5.3,0,5
17/01/2012,0:00,142,3.6,14.3,1.2,21,87.4,0,0,1009,,,,,1.3,-3.8,
17/01/2012,1:00,147,3.1,14.2,1.1,21,87.6,0,0,1008,0,0.001,0.001,0,4.9,0.3,4
17/01/2012,2:00,146,3.8,14.4,1.3,21.1,85.5,0,0,1008,0,0.001,0.001,0,4.6,0.7,4
17/01/2012,3:00,137,3.6,13.7,1.2,21.1,86.2,0,0,1007,0,0.001,0.001,0,9.1,5.4,4
17/01/2012,4:00,141,2.9,13.2,1,20.9,88.5,0,0,1007,0.001,0.002,0.003,0,5.9,3.2,3
17/01/2012,5:00,149,3.1,14.5,1.2,21.4,86.1,0,6,1008,0.006,0.007,0.013,0,,,4
17/01/2012,6:00,156,3.4,16,1.2,22,83.4,0,70,1009,0.007,0.009,0.016,0,0.9,-1.5,4
17/01/2012,7:00,148,3.2,15.9,1.2,22.3,83.5,0,151,1009,0.01,0.009,0.019,0,5.4,1.9,4
17/01/2012,8:00,158,2.8,16.4,1.1,22.3,86.7,0,206,1010,0.006,0.008,0.013,0,8.3,5.4,4
17/01/2012,9:00,155,2.7,16.8,1.1,23,84.8,0,357,1010,0.009,0.007,0.016,0,6.9,3.8,6
17/01/2012,10:00,162,3.1,17.7,1.2,23.9,82.3,0,550,1010,0.004,0.004,0.008,0,6.3,2.7,6
17/01/2012,11:00,165,2.6,21,1.3,23.7,85.1,0,474,1009,0.006,0.003,0.009,0,5.6,3,5
17/01/2012,12:00,156,3.1,17.2,1.2,24.3,83.4,0,516,1009,0.006,0.005,0.011,0,,,4
17/01/2012,13:00,151,3.3,18.8,1.3,24.7,81.8,0,624,1009,0.005,0.005,0.01,0,2.9,-0.9,5
17/01/2012,14:00,138,3.2,22.2,1.1,25.9,76,0,519,1008,0.007,0.004,0.011,0,8.2,2.9,5
17/01/2012,15:00,116,2.5,21.4,1.2,25.3,80.9,0,224,1008,0.012,0.007,0.018,0,8.4,2.2,7
17/01/2012,16:00,109,3.7,10.4,1,24.3,87.4,0,263,1008,0.01,0.005,0.015,0,2.1,-2.5,5
17/01/2012,17:00,121,3.5,13,1.2,24.5,83.8,0,155,1009,0.015,0.007,0.022,0,2.7,-1,5
17/01/2012,18:00,132,2.9,18.4,1,24.1,82.6,0,10,1009,0.016,0.009,0.024,0.001,4.3,0,5
17/01/2012,19:00,138,3.1,15.6,1.1,23.6,81.2,0,0,1010,0.002,0.003,0.005,0,7.8,3,3
17/01/2012,20:00,142,3.2,12.9,1.1,23.4,78.2,0,0,1010,0.002,0.003,0.005,0,,,2
17/01/2012,21:00,145,2.7,16.6,1,23.1,78.7,0,0,1010,0.006,0.005,0.011,0,3.7,0.6,3
17/01/2012,22:00,149,2.3,16.6,0.9,22.9,79.6,0,0,1010,0.001,0.003,0.004,0,7.6,4.6,3
17/01/2012,23:00,158,2.7,17.3,1.1,22.9,78.9,0,0,1010,0,0.001,0.001,0,1.9,-1.1,2
18/01/2012,0:00,155,1.6,20,0.9,22.6,79.4,0,0,1009,,,,,0.7,-2.3,
18/01/2012,1:00,224,0.5,37.2,0.3,22,81.8,0,0,1008,0,0.001,0.001,0,4.8,1.5,3
18/01/2012,2:00,245,0.8,15.5,0.4,21.5,85.6,0,0,1008,0,0.002,0.002,0,5.3,0.1,4
18/01/2012,3:00,227,0.7,31.8,0.4,21.5,86.1,0,0,1008,0.003,0.004,0.007,0,8.1,1.2,4
18/01/2012,4:00,216,0.8,18.1,0.4,21.5,85.5,0,0,1008,0.003,0.005,0.008,0,6.6,0.7,4
18/01/2012,5:00,217,0.8,24.5,0.4,21.9,83.1,0,10,1009,0.016,0.01,0.026,0,10.6,5.2,8
18/01/2012,6:00,190,0.9,23.8,0.5,22.7,79.8,0,113,1010,0.014,0.01,0.024,0,10.5,3.5,6
18/01/2012,7:00,165,0.9,35.2,0.5,23.9,74.7,0,235,1010,0.007,0.006,0.012,0,6.7,0.5,5
18/01/2012,8:00,115,1,42.7,0.6,24.8,71.4,0,351,1010,0.007,0.005,0.012,0,8.5,1.7,6
18/01/2012,9:00,32,1.3,34.7,0.6,25.1,71.5,0,338,1010,0.008,0.007,0.015,0.006,8.3,2.3,7
18/01/2012,10:00,38,1.3,27.9,0.7,25.8,70.3,0,530,1010,0.005,0.006,0.011,0.004,10.6,4.8,8
18/01/2012,11:00,34,2,22.5,0.8,26.5,67.9,0,945,1010,0.004,0.004,0.008,0.002,17.1,9.3,7
18/01/2012,12:00,36,2.3,21.9,0.8,27.2,65.7,0,1104,1009,0.005,0.004,0.009,0.003,11.2,5.9,14
18/01/2012,13:00,35,2.3,21.4,1,27.7,65.8,0,995,1008,0.004,0.005,0.009,0.003,16.7,12.3,12
18/01/2012,14:00,36,3,16.2,1.1,27.5,68.7,0,854,1008,,,,,16.7,11.6,
18/01/2012,15:00,29,2.9,16.6,1.1,27.1,71.3,0,691,1007,0.006,0.003,0.009,,0.1,0,7
18/01/2012,16:00,38,2.5,18.4,1.1,26.8,73.7,0,449,1007,0.006,0.003,0.009,0,1.9,-0.1,5
18/01/2012,17:00,56,2.8,15.3,0.9,26.3,77,0,201,1008,0.01,0.007,0.017,0,4.7,1.4,7
18/01/2012,18:00,59,2.8,10.5,0.9,25.5,81.4,0,19,1009,0.005,0.004,0.009,0,3.4,-0.5,7
18/01/2012,19:00,61,2.2,12.7,0.6,25.2,83.8,0,0,1009,0.006,0.004,0.01,0,6.5,1.6,8
18/01/2012,20:00,66,1.9,16.2,0.6,25.2,85,0,0,1010,0.007,0.004,0.011,0,10.7,2.8,8
18/01/2012,21:00,87,1.4,26.8,0.6,25.2,85.3,0,0,1010,0.001,0.003,0.004,0,6.7,1.1,6
18/01/2012,22:00,143,1.9,16.2,0.8,25.1,85.3,0,0,1010,0.002,0.003,0.004,0,5.7,1.8,7
18/01/2012,23:00,145,1.7,17.1,0.6,24.8,85.2,0,0,1010,0,0.002,0.002,0,6.4,2.7,7
19/01/2012,0:00,164,1.4,15.4,0.5,24.4,85.1,0,0,1010,,,,,2.7,-0.9,
19/01/2012,1:00,153,1.6,12.5,0.5,24.3,85.3,0,0,1009,0,0.001,0.001,0,2.1,-1.4,8
19/01/2012,2:00,143,1.3,19.1,0.7,24.3,85.2,0,0,1009,0.001,0.002,0.003,0,6,1.9,10
19/01/2012,3:00,168,1.4,16.8,0.6,24,86.3,0,0,1009,0.001,0.004,0.005,0,8,3.9,11
19/01/2012,4:00,195,0.6,26.5,0.3,23.9,86.6,0,0,1009,0.001,0.004,0.005,0,7.3,3.2,10
19/01/2012,5:00,191,0.6,22.5,0.4,24,85,0,13,1010,0.015,0.013,0.028,0,7.6,3.7,12
19/01/2012,6:00,156,1.8,17.1,0.8,24.9,78.9,0,151,1010,0.014,0.011,0.024,0,10.7,5.4,11
19/01/2012,7:00,146,1.6,29.1,0.7,26.2,72.4,0,390,1010,0.01,0.007,0.016,0,9.4,4.1,9
19/01/2012,8:00,76,1.7,33.2,0.7,27.4,68,0,713,1011,0.009,0.006,0.015,0.005,8.5,2.7,10
