Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm)
20/02/2016,01:00,112,1.0,68.9,1.1,21.9,90.6,0.0,1009,0.014,0.000,0.003,0.003
20/02/2016,02:00,240,1.1,18.1,0.5,22.0,90.2,0.0,1010,0.010,0.000,0.004,0.004
20/02/2016,03:00,206,1.6,18.6,0.5,21.8,90.5,0.0,1010,0.011,0.000,0.003,0.003
20/02/2016,04:00,217,0.8,32.8,0.4,21.9,90.3,0.0,1010,0.009,0.001,0.004,0.005
20/02/2016,05:00,157,0.2,96.0,0.3,22.0,90.4,0.0,1011,0.006,0.001,0.006,0.007
20/02/2016,06:00,126,0.1,129.9,0.3,22.7,90.2,0.0,1012,0.005,0.003,0.004,0.007
20/02/2016,07:00,80,1.5,25.4,0.6,25.4,76.4,0.0,1013,0.015,0.002,0.002,0.004
20/02/2016,08:00,74,2.1,27.7,1.0,27.0,64.4,0.0,1013,0.023,0.001,0.001,0.002
20/02/2016,09:00,62,1.8,35.9,0.9,28.2,54.4,0.0,1013,0.028,0.000,0.001,0.001
20/02/2016,10:00,92,1.6,49.7,1.0,29.2,48.5,0.0,1013,0.031,0.000,0.001,0.001
20/02/2016,11:00,89,1.5,47.2,0.9,29.7,47.4,0.0,1013,0.036,0.000,0.001,0.001
20/02/2016,12:00,87,2.3,37.4,1.2,30.5,46.5,0.0,1012,0.035,0.000,0.002,0.002
20/02/2016,13:00,79,3.1,30.7,1.4,30.5,48.4,0.0,1011,0.030,0.000,0.001,0.001
20/02/2016,14:00,81,4.0,15.4,1.3,30.2,48.9,0.0,1011,0.028,0.000,0.001,0.001
20/02/2016,15:00,75,5.1,14.2,1.3,29.8,48.6,0.0,1011,0.025,0.000,0.001,0.001
20/02/2016,16:00,77,5.7,11.5,1.3,28.6,52.4,0.0,1011,0.021,0.000,0.001,0.001
20/02/2016,17:00,80,4.5,11.9,1.2,27.4,59.1,0.0,1012,0.019,0.000,0.001,0.001
20/02/2016,18:00,84,4.1,9.6,0.9,26.2,64.2,0.0,1013,0.017,0.000,0.001,0.001
20/02/2016,19:00,85,2.5,11.1,0.8,25.2,72.4,0.0,1014,0.015,0.000,0.002,0.002
20/02/2016,20:00,78,1.8,9.1,0.4,24.7,74.8,0.0,1014,0.013,0.000,0.004,0.004
20/02/2016,21:00,79,0.9,39.5,0.6,24.2,77.4,0.0,1015,0.011,0.000,0.004,0.004
20/02/2016,22:00,93,0.4,29.2,0.3,23.7,78.6,0.0,1015,0.011,0.000,0.004,0.004
20/02/2016,23:00,151,0.3,60.9,0.2,23.5,78.1,0.0,1015,0.007,0.001,0.004,0.005
21/02/2016,00:00,157,0.4,43.2,0.2,23.1,79.0,0.0,1015,,,,
21/02/2016,01:00,239,0.9,20.2,0.3,22.0,85.3,0.0,1015,0.001,0.004,0.006,0.010
21/02/2016,02:00,232,0.8,20.2,0.3,21.7,86.9,0.0,1014,0.001,0.006,0.006,0.012
21/02/2016,03:00,211,0.8,14.2,0.3,21.6,87.7,0.0,1014,0.002,0.004,0.005,0.009
21/02/2016,04:00,227,1.2,18.0,0.4,21.3,88.5,0.0,1015,0.001,0.006,0.005,0.011
21/02/2016,05:00,218,1.3,14.3,0.4,21.1,87.6,0.0,1015,0.004,0.001,0.005,0.006
21/02/2016,06:00,221,1.1,20.6,0.4,21.4,86.2,0.0,1016,0.006,0.001,0.004,0.005
21/02/2016,07:00,174,0.9,61.2,0.9,24.0,77.7,0.0,1016,0.011,0.001,0.002,0.003
21/02/2016,08:00,122,2.7,27.1,1.3,26.7,61.8,0.0,1017,0.016,0.000,0.001,0.001
21/02/2016,09:00,113,3.2,25.0,1.4,27.8,52.7,0.0,1017,0.019,0.000,0.001,0.001
21/02/2016,10:00,107,3.3,27.3,1.7,28.8,47.0,0.0,1017,0.020,0.000,0.001,0.001
21/02/2016,11:00,126,2.8,28.4,1.3,29.0,46.2,0.0,1016,0.021,0.000,0.001,0.001
21/02/2016,12:00,120,3.2,31.5,1.5,29.6,43.1,0.0,1016,0.022,0.000,0.001,0.001
21/02/2016,13:00,111,3.5,28.4,1.6,29.8,41.6,0.0,1015,0.022,0.000,0.001,0.001
21/02/2016,14:00,110,3.4,23.7,1.4,30.1,37.7,0.0,1015,0.019,0.000,0.001,0.001
21/02/2016,15:00,111,3.9,20.7,1.5,29.3,43.0,0.0,1015,0.020,0.000,0.001,0.001
21/02/2016,16:00,118,3.6,18.4,1.5,28.8,39.6,0.0,1015,0.017,0.000,0.001,0.001
21/02/2016,17:00,128,3.1,20.6,1.4,27.9,45.1,0.0,1016,0.016,0.000,0.000,0.000
21/02/2016,18:00,129,2.6,19.8,1.1,26.5,49.9,0.0,1017,0.015,0.000,0.000,0.000
21/02/2016,19:00,124,1.9,17.2,0.9,25.2,55.6,0.0,1018,0.015,0.000,0.000,0.000
21/02/2016,20:00,164,1.0,28.1,0.4,24.2,60.9,0.0,1018,0.013,0.000,0.001,0.001
21/02/2016,21:00,189,1.0,19.0,0.3,23.4,64.7,0.0,1019,0.010,0.000,0.002,0.002
21/02/2016,22:00,206,1.1,12.5,0.3,23.0,66.3,0.0,1019,0.009,0.000,0.003,0.003
21/02/2016,23:00,214,1.3,11.2,0.3,22.7,67.2,0.0,1018,0.009,0.000,0.003,0.003
22/02/2016,00:00,212,1.3,12.0,0.4,22.8,66.3,0.0,1018,,,,
22/02/2016,01:00,227,1.0,17.2,0.5,22.7,69.1,0.0,1018,0.009,0.000,0.002,0.002
22/02/2016,02:00,226,1.6,6.9,0.3,22.0,73.7,0.0,1017,0.008,0.000,0.003,0.003
22/02/2016,03:00,229,1.5,7.7,0.3,21.1,78.1,0.0,1017,0.008,0.000,0.003,0.003
22/02/2016,04:00,219,1.4,7.6,0.2,20.4,81.1,0.0,1017,0.006,0.000,0.004,0.004
22/02/2016,05:00,232,1.0,20.6,0.5,20.0,82.8,0.0,1017,0.005,0.001,0.004,0.005
22/02/2016,06:00,215,1.5,13.6,0.5,21.0,79.4,0.0,1018,0.006,0.003,0.004,0.007
22/02/2016,07:00,205,2.0,14.1,0.6,23.2,71.1,0.0,1018,0.009,0.003,0.004,0.007
22/02/2016,08:00,151,2.2,32.1,1.0,25.6,59.0,0.0,1019,0.016,0.000,0.001,0.001
22/02/2016,09:00,162,2.6,38.0,1.4,27.3,52.1,0.0,1019,0.019,0.000,0.001,0.001
22/02/2016,10:00,155,2.8,31.9,1.3,28.1,46.5,0.0,1018,0.021,0.000,0.001,0.001
22/02/2016,11:00,119,3.5,27.2,1.4,29.1,42.2,0.0,1017,0.024,0.000,0.000,0.000
22/02/2016,12:00,127,2.7,37.0,1.4,29.5,41.0,0.0,1017,0.024,0.000,0.001,0.001
22/02/2016,13:00,106,4.0,22.2,1.6,29.6,42.7,0.0,1016,0.025,0.000,0.001,0.001
22/02/2016,14:00,114,3.3,25.8,1.5,29.5,41.4,0.0,1015,0.024,0.000,0.001,0.001
22/02/2016,15:00,120,3.2,26.0,1.5,29.2,45.3,0.0,1015,0.023,0.000,0.001,0.001
22/02/2016,16:00,103,3.8,19.3,1.7,28.2,49.4,0.0,1015,0.022,0.000,0.001,0.001
22/02/2016,17:00,116,2.3,24.4,1.1,27.5,48.2,0.0,1015,0.021,0.000,0.001,0.001
22/02/2016,18:00,120,2.0,27.9,1.2,26.0,57.3,0.0,1016,0.018,0.000,0.001,0.001
22/02/2016,19:00,131,2.2,19.8,1.0,24.8,62.8,0.0,1017,0.016,0.000,0.001,0.001
22/02/2016,20:00,134,1.5,29.4,0.8,24.0,65.7,0.0,1017,0.015,0.000,0.001,0.001
22/02/2016,21:00,170,1.0,27.7,0.6,23.4,66.6,0.0,1017,0.015,0.000,0.001,0.001
22/02/2016,22:00,176,2.0,13.1,0.6,23.2,64.9,0.0,1017,0.015,0.000,0.001,0.001
22/02/2016,23:00,197,1.4,11.3,0.3,22.5,66.5,0.0,1017,0.014,0.000,0.001,0.001
23/02/2016,00:00,238,1.0,25.2,0.4,20.8,74.0,0.0,1016,,,,
23/02/2016,01:00,207,1.8,10.4,0.3,20.2,77.3,0.0,1015,0.008,0.000,0.003,0.003
23/02/2016,02:00,207,0.2,106.0,0.5,20.3,77.7,0.0,1015,0.007,0.000,0.003,0.003
23/02/2016,03:00,214,1.3,16.1,0.6,20.3,78.9,0.0,1014,0.008,0.000,0.003,0.003
23/02/2016,04:00,207,0.7,65.8,0.7,20.2,80.7,0.0,1014,0.009,0.000,0.002,0.002
23/02/2016,05:00,273,1.2,17.1,0.4,19.8,85.6,0.0,1015,0.004,0.001,0.006,0.007
23/02/2016,06:00,217,1.1,24.5,0.6,20.4,83.0,0.0,1015,0.006,0.003,0.005,0.008
23/02/2016,07:00,192,1.7,29.5,0.8,23.6,69.0,0.0,1015,0.012,0.002,0.004,0.006
23/02/2016,08:00,143,2.4,34.1,1.2,26.0,57.5,0.0,1015,0.017,0.000,0.001,0.001
23/02/2016,09:00,132,3.3,24.2,1.4,27.0,51.6,0.0,1015,0.019,0.000,0.000,0.000
23/02/2016,10:00,117,3.5,24.8,1.5,28.1,47.9,0.0,1015,0.022,0.000,0.001,0.001
23/02/2016,11:00,121,2.7,32.0,1.3,28.6,43.6,0.0,1014,0.022,0.000,0.001,0.001
23/02/2016,12:00,112,3.0,33.9,1.4,29.3,39.1,0.0,1014,0.023,0.000,0.001,0.001
23/02/2016,13:00,103,2.8,30.1,1.5,29.7,39.8,0.0,1013,0.025,0.000,0.001,0.001
23/02/2016,14:00,103,3.1,22.4,1.3,29.5,41.4,0.0,1012,0.026,0.000,0.001,0.001
23/02/2016,15:00,104,3.1,24.4,1.3,29.1,43.5,0.0,1012,0.026,0.000,0.001,0.001
23/02/2016,16:00,106,2.9,19.5,1.2,28.6,46.6,0.0,1012,0.026,0.000,0.001,0.001
23/02/2016,17:00,102,2.9,20.9,1.3,27.1,54.5,0.0,1012,0.023,0.000,0.002,0.002
23/02/2016,18:00,109,1.9,27.9,1.0,25.7,58.1,0.0,1013,0.019,0.000,0.002,0.002
23/02/2016,19:00,91,0.7,59.0,0.6,24.5,65.9,0.0,1014,0.017,0.000,0.002,0.002
23/02/2016,20:00,135,0.8,46.5,0.7,24.0,65.8,0.0,1014,0.017,0.000,0.001,0.001
23/02/2016,21:00,147,1.2,33.2,0.5,23.6,67.7,0.0,1014,0.017,0.000,0.001,0.001
23/02/2016,22:00,197,0.8,53.8,0.3,23.1,69.4,0.0,1014,0.016,0.000,0.002,0.002
23/02/2016,23:00,244,0.8,41.5,0.3,22.0,73.3,0.0,1014,0.010,0.000,0.005,0.005
24/02/2016,00:00,264,0.7,35.4,0.3,20.6,79.4,0.0,1013,,,,
24/02/2016,01:00,240,0.9,15.2,0.3,19.6,83.7,0.0,1013,0.005,0.000,0.006,0.006
24/02/2016,02:00,213,1.4,11.8,0.3,19.4,83.6,0.0,1012,0.007,0.000,0.003,0.003
24/02/2016,03:00,227,1.4,9.6,0.3,19.0,84.5,0.0,1012,0.006,0.000,0.004,0.004
24/02/2016,04:00,230,1.2,10.8,0.2,18.5,85.9,0.0,1012,0.004,0.000,0.004,0.004
24/02/2016,05:00,238,1.1,8.3,0.2,17.9,87.7,0.0,1013,0.001,0.003,0.007,0.010
24/02/2016,06:00,223,1.5,10.0,0.4,18.4,87.1,0.0,1013,0.005,0.005,0.005,0.010
24/02/2016,07:00,211,1.8,11.5,0.5,21.2,77.2,0.0,1014,0.011,0.002,0.003,0.005
24/02/2016,08:00,212,1.1,57.4,0.9,25.0,60.0,0.0,1014,0.018,0.002,0.001,0.003
24/02/2016,09:00,134,1.4,51.6,1.0,26.5,50.4,0.0,1014,0.023,0.000,0.001,0.001
24/02/2016,10:00,130,1.6,47.0,0.9,27.6,44.5,0.0,1013,0.029,0.000,0.001,0.001
24/02/2016,11:00,143,1.6,55.8,0.9,28.9,39.8,0.0,1012,0.033,0.000,0.001,0.001
24/02/2016,12:00,72,2.9,36.7,1.3,29.7,37.9,0.0,1012,0.033,0.000,0.001,0.001
24/02/2016,13:00,62,3.2,26.5,1.5,29.8,38.5,0.0,1011,0.033,0.000,0.001,0.001
24/02/2016,14:00,69,3.6,29.4,1.4,29.8,39.8,0.0,1011,0.030,0.000,0.001,0.001
24/02/2016,15:00,74,4.2,19.3,1.3,29.1,44.0,0.0,1010,0.028,0.000,0.001,0.001
24/02/2016,16:00,82,4.5,15.1,1.2,28.2,48.4,0.0,1011,0.023,0.000,0.001,0.001
24/02/2016,17:00,84,4.9,10.5,1.1,26.8,55.1,0.0,1011,0.017,0.000,0.001,0.001
24/02/2016,18:00,79,3.6,10.3,0.9,25.2,63.7,0.0,1011,0.015,0.000,0.001,0.001
24/02/2016,19:00,78,2.5,8.9,0.7,24.1,69.9,0.0,1012,0.014,0.000,0.002,0.002
24/02/2016,20:00,77,1.4,10.0,0.5,23.3,74.0,0.0,1013,0.010,0.000,0.003,0.003
24/02/2016,21:00,93,0.5,48.4,0.3,22.4,78.0,0.0,1013,0.006,0.000,0.004,0.004
24/02/2016,22:00,285,0.2,50.0,0.2,21.3,82.5,0.0,1013,0.005,0.000,0.005,0.005
24/02/2016,23:00,261,0.4,36.0,0.2,21.1,84.1,0.0,1013,0.002,0.001,0.009,0.010
25/02/2016,00:00,119,0.2,25.1,0.1,21.5,84.0,0.0,1013,,,,
25/02/2016,01:00,215,0.3,42.6,0.2,20.9,85.3,0.0,1012,0.002,0.001,0.004,0.005
25/02/2016,02:00,237,0.4,40.1,0.3,20.5,87.7,0.0,1012,0.002,0.001,0.005,0.006
25/02/2016,03:00,271,0.4,30.1,0.3,19.9,88.9,0.0,1012,0.001,0.002,0.005,0.007
25/02/2016,04:00,242,0.8,26.8,0.3,19.7,89.9,0.0,1012,0.001,0.003,0.004,0.007
25/02/2016,05:00,221,0.8,10.2,0.2,20.0,90.2,0.0,1012,0.001,0.004,0.004,0.008
25/02/2016,06:00,228,0.8,16.6,0.3,20.5,89.1,0.0,1013,0.003,0.006,0.004,0.010
25/02/2016,07:00,216,1.9,16.6,0.6,22.7,77.0,0.0,1013,0.010,0.002,0.003,0.005
25/02/2016,08:00,171,0.4,94.7,0.7,25.4,60.1,0.0,1013,0.017,0.001,0.001,0.002
25/02/2016,09:00,117,0.2,111.6,0.8,27.1,48.8,0.0,1012,0.023,0.000,0.001,0.001
25/02/2016,10:00,200,0.9,72.1,0.9,28.1,45.4,0.0,1012,0.027,0.000,0.001,0.001
25/02/2016,11:00,284,1.2,64.3,1.1,29.5,41.5,0.0,1011,0.031,0.000,0.001,0.001
25/02/2016,12:00,324,1.0,81.7,1.2,30.8,38.2,0.0,1010,0.034,0.000,0.001,0.001
25/02/2016,13:00,4,1.3,67.7,1.2,31.7,36.0,0.0,1009,0.039,0.000,0.001,0.001
25/02/2016,14:00,80,3.9,19.9,1.4,30.8,42.6,0.0,1009,0.039,0.000,0.002,0.002
25/02/2016,15:00,82,4.6,16.2,1.5,29.6,44.8,0.0,1009,0.030,0.000,0.001,0.001
25/02/2016,16:00,87,4.1,15.5,1.3,29.0,46.4,0.0,1009,0.027,0.000,0.001,0.001
25/02/2016,17:00,87,4.0,11.8,1.1,27.6,50.3,0.0,1009,0.022,0.000,0.001,0.001
25/02/2016,18:00,85,3.3,8.0,0.8,26.0,56.9,0.0,1010,0.016,0.000,0.001,0.001
25/02/2016,19:00,88,2.2,7.4,0.6,24.5,67.0,0.0,1011,0.012,0.000,0.002,0.002
25/02/2016,20:00,98,0.6,37.1,0.5,23.2,73.2,0.0,1011,0.009,0.000,0.002,0.002
25/02/2016,21:00,267,0.1,100.4,0.2,21.6,79.9,0.0,1012,0.006,0.000,0.005,0.005
25/02/2016,22:00,254,0.2,37.6,0.1,20.8,83.2,0.0,1011,0.002,0.001,0.007,0.008
25/02/2016,23:00,236,0.7,14.6,0.2,20.2,86.3,0.0,1011,0.002,0.001,0.006,0.007
26/02/2016,00:00,241,0.7,15.0,0.2,19.7,88.1,0.0,1010,,,,
26/02/2016,01:00,244,1.0,7.6,0.2,19.3,89.2,0.0,1009,0.000,0.005,0.006,0.011
26/02/2016,02:00,238,0.7,17.3,0.3,19.1,89.5,0.0,1009,0.001,0.003,0.006,0.009
26/02/2016,03:00,289,0.3,54.1,0.3,18.3,89.8,0.0,1008,0.001,0.004,0.005,0.009
26/02/2016,04:00,278,0.4,43.3,0.3,17.9,90.1,0.0,1008,0.001,0.007,0.005,0.012
26/02/2016,05:00,225,0.2,112.2,0.2,17.5,90.5,0.0,1008,0.001,0.007,0.004,0.011
26/02/2016,06:00,232,0.4,29.2,0.3,18.1,90.6,0.0,1009,0.002,0.009,0.003,0.012
26/02/2016,07:00,207,0.4,51.5,0.3,20.9,84.0,0.0,1009,0.006,0.007,0.005,0.012
26/02/2016,08:00,260,0.5,73.7,0.6,24.9,66.4,0.0,1009,0.015,0.001,0.002,0.003
26/02/2016,09:00,256,1.0,73.8,0.8,26.8,56.8,0.0,1009,0.023,0.000,0.002,0.002
26/02/2016,10:00,294,0.7,153.4,0.9,28.6,51.6,0.0,1008,0.029,0.000,0.001,0.001
26/02/2016,11:00,71,1.1,65.4,0.9,30.5,46.2,0.0,1007,0.033,0.000,0.001,0.001
26/02/2016,12:00,37,0.6,130.1,0.9,31.9,42.5,0.0,1006,0.037,0.000,0.001,0.001
26/02/2016,13:00,108,0.8,106.5,1.3,33.5,39.3,0.0,1005,0.042,0.000,0.001,0.001
26/02/2016,14:00,80,3.5,18.0,1.3,32.8,42.5,0.0,1004,0.050,0.000,0.002,0.002
26/02/2016,15:00,80,4.8,13.0,1.6,31.7,46.3,0.0,1004,0.046,0.000,0.002,0.002
26/02/2016,16:00,79,5.0,12.9,1.2,29.7,52.5,0.0,1005,0.036,0.000,0.002,0.002
26/02/2016,17:00,74,3.8,15.2,1.6,28.2,54.2,0.0,1006,0.028,0.000,0.003,0.003
26/02/2016,18:00,80,2.7,13.2,0.9,26.5,61.6,0.0,1006,0.021,0.000,0.003,0.003
26/02/2016,19:00,87,1.9,21.9,1.0,25.1,68.0,0.0,1007,0.016,0.000,0.003,0.003
26/02/2016,20:00,110,1.1,38.2,0.7,24.5,68.2,0.0,1008,0.016,0.000,0.003,0.003
26/02/2016,21:00,166,0.4,74.8,0.5,23.7,69.6,0.0,1008,0.014,0.000,0.002,0.002
26/02/2016,22:00,224,0.5,57.9,0.4,22.3,76.3,0.0,1008,0.010,0.000,0.003,0.003
26/02/2016,23:00,249,0.6,49.9,0.3,21.5,80.0,0.0,1008,0.004,0.001,0.008,0.009
27/02/2016,00:00,238,0.7,35.6,0.4,20.7,84.5,0.0,1008,,,,
27/02/2016,01:00,250,0.3,77.6,0.4,20.1,86.8,0.0,1007,0.001,0.002,0.008,0.010
27/02/2016,02:00,286,0.2,100.8,0.5,19.6,88.0,0.0,1007,0.001,0.003,0.005,0.008
27/02/2016,03:00,284,0.6,30.9,0.2,19.1,88.8,0.0,1007,0.001,0.002,0.006,0.008
27/02/2016,04:00,232,0.3,92.0,0.4,18.9,89.7,0.0,1007,0.001,0.002,0.005,0.007
27/02/2016,05:00,269,0.1,125.2,0.3,18.7,89.7,0.0,1008,0.001,0.003,0.004,0.007
27/02/2016,06:00,253,0.4,56.3,0.4,19.3,89.7,0.0,1008,0.003,0.005,0.003,0.008
27/02/2016,07:00,281,0.8,52.5,0.7,24.0,72.0,0.0,1009,0.012,0.004,0.005,0.009
27/02/2016,08:00,206,2.1,32.8,1.2,27.5,50.5,0.0,1009,0.022,0.000,0.002,0.002
27/02/2016,09:00,203,2.5,34.8,1.4,29.1,43.0,0.0,1009,0.022,0.000,0.000,0.000
27/02/2016,10:00,203,1.9,54.1,1.3,30.6,38.8,0.0,1009,0.022,0.000,0.000,0.000
27/02/2016,11:00,190,2.2,49.8,1.6,31.6,36.1,0.0,1008,0.022,0.000,0.000,0.000
27/02/2016,12:00,221,3.6,28.8,1.5,32.4,35.3,0.0,1007,0.023,0.000,0.000,0.000
27/02/2016,13:00,212,3.9,29.2,1.7,33.3,32.4,0.0,1007,0.026,0.000,0.000,0.000
27/02/2016,14:00,195,3.1,36.1,1.6,33.2,31.7,0.0,1006,0.028,0.000,0.000,0.000
27/02/2016,15:00,168,2.6,34.5,1.3,33.4,30.2,0.0,1006,0.027,0.000,0.000,0.000
27/02/2016,16:00,168,3.1,25.6,1.2,32.5,29.3,0.0,1007,0.026,0.000,0.000,0.000
27/02/2016,17:00,169,3.1,20.0,1.1,31.2,29.1,0.0,1007,0.026,0.000,0.000,0.000
27/02/2016,18:00,170,2.4,18.6,0.9,29.2,33.2,0.0,1008,0.025,0.000,0.001,0.001
27/02/2016,19:00,150,1.8,19.9,0.8,27.3,42.9,0.0,1009,0.021,0.000,0.001,0.001
27/02/2016,20:00,171,1.6,19.8,0.7,26.2,54.9,0.0,1010,0.016,0.000,0.001,0.001
27/02/2016,21:00,234,1.4,10.5,0.3,24.7,52.9,0.0,1010,0.016,0.000,0.002,0.002
27/02/2016,22:00,224,1.9,11.6,0.4,24.2,61.5,0.0,1010,0.014,0.000,0.002,0.002
27/02/2016,23:00,212,2.6,15.9,1.2,24.5,68.0,0.0,1010,0.012,0.000,0.001,0.001
28/02/2016,00:00,208,2.9,13.8,1.0,24.3,69.7,0.0,1009,,,,
28/02/2016,01:00,212,2.7,13.2,0.9,24.1,71.4,0.0,1009,0.012,0.000,0.001,0.001
28/02/2016,02:00,206,2.8,14.2,0.9,24.0,72.9,0.0,1009,0.012,0.000,0.000,0.000
28/02/2016,03:00,194,2.2,26.6,1.1,23.8,74.4,0.0,1009,0.012,0.000,0.000,0.000
28/02/2016,04:00,203,2.2,16.3,0.6,23.5,75.0,0.0,1009,0.011,0.000,0.001,0.001
28/02/2016,05:00,213,1.7,16.2,0.5,23.4,75.4,0.0,1009,0.012,0.000,0.001,0.001
28/02/2016,06:00,218,2.6,12.7,0.6,24.1,72.8,0.0,1010,0.012,0.000,0.001,0.001
28/02/2016,07:00,212,2.8,18.2,0.8,25.6,67.2,0.0,1010,0.013,0.000,0.001,0.001
28/02/2016,08:00,211,2.3,30.5,0.9,26.8,62.8,0.0,1011,0.015,0.000,0.001,0.001
28/02/2016,09:00,227,3.3,16.4,1.0,27.3,61.4,0.0,1011,0.016,0.000,0.000,0.000
28/02/2016,10:00,210,3.0,28.9,1.2,28.5,57.1,0.0,1010,0.017,0.000,0.000,0.000
28/02/2016,11:00,209,2.6,40.8,1.5,29.6,52.8,0.0,1009,0.017,0.000,0.000,0.000
28/02/2016,12:00,194,1.9,42.7,0.9,30.7,49.1,0.0,1009,0.018,0.000,0.000,0.000
28/02/2016,13:00,203,2.4,46.6,1.4,31.3,46.8,0.0,1008,0.018,0.000,0.000,0.000
28/02/2016,14:00,117,2.4,26.3,1.2,30.1,54.2,3.6,1007,0.023,0.000,0.001,0.001
28/02/2016,15:00,153,2.0,41.7,1.5,25.5,78.5,4.2,1008,0.016,0.000,0.001,0.001
28/02/2016,16:00,166,1.4,31.1,0.7,26.3,75.9,0.0,1008,0.013,0.001,0.001,0.002
28/02/2016,17:00,135,2.0,22.3,0.9,26.9,65.5,0.0,1009,0.013,0.000,0.001,0.001
28/02/2016,18:00,143,1.9,25.0,0.9,26.1,67.5,0.0,1010,0.012,0.000,0.001,0.001
28/02/2016,19:00,130,1.1,31.7,0.5,25.3,70.3,0.0,1011,0.010,0.001,0.002,0.003
28/02/2016,20:00,133,1.3,19.8,0.7,25.2,71.7,0.0,1012,0.011,0.000,0.003,0.003
28/02/2016,21:00,127,1.7,25.3,0.8,25.0,70.7,0.0,1012,0.014,0.000,0.001,0.001
28/02/2016,22:00,156,1.6,32.4,0.6,24.9,69.5,0.0,1012,0.014,0.000,0.001,0.001
28/02/2016,23:00,276,0.3,100.1,0.4,24.0,76.1,0.0,1012,0.006,0.002,0.005,0.007
29/02/2016,00:00,227,1.1,24.6,0.4,23.1,78.6,0.0,1012,,,,
29/02/2016,01:00,233,1.0,11.6,0.3,22.6,78.1,0.0,1011,0.005,0.002,0.006,0.008
29/02/2016,02:00,225,1.1,21.8,0.4,22.3,78.7,0.0,1011,0.010,0.001,0.004,0.005
29/02/2016,03:00,255,0.7,48.6,0.4,22.0,78.7,0.0,1011,0.009,0.001,0.005,0.006
29/02/2016,04:00,221,1.3,14.7,0.3,22.3,77.3,0.0,1011,0.011,0.001,0.003,0.004
29/02/2016,05:00,227,1.2,14.0,0.3,21.9,78.3,0.0,1011,0.011,0.001,0.004,0.005
29/02/2016,06:00,209,1.5,11.4,0.5,22.3,77.0,0.0,1012,0.010,0.002,0.005,0.007
29/02/2016,07:00,212,2.7,13.2,0.8,24.2,70.1,0.0,1012,0.016,0.001,0.001,0.002
29/02/2016,08:00,218,2.5,20.9,1.0,25.8,62.8,0.0,1013,0.019,0.000,0.001,0.001
29/02/2016,09:00,194,1.9,30.3,0.9,26.8,59.8,0.0,1013,0.019,0.000,0.001,0.001
29/02/2016,10:00,179,2.3,31.2,0.9,27.7,56.8,0.0,1012,0.019,0.000,0.001,0.001
29/02/2016,11:00,139,2.3,30.2,1.1,29.3,50.2,0.0,1012,0.018,0.000,0.000,0.000
29/02/2016,12:00,141,2.4,28.9,1.1,29.6,49.2,0.0,1011,0.019,0.000,0.001,0.001
29/02/2016,13:00,131,2.5,30.9,1.3,29.8,48.7,0.0,1011,0.019,0.000,0.001,0.001
29/02/2016,14:00,130,2.4,30.6,1.3,30.0,47.6,0.0,1010,0.019,0.000,0.001,0.001
29/02/2016,15:00,131,2.4,26.9,1.1,29.5,49.8,0.0,1010,0.019,0.000,0.000,0.000
29/02/2016,16:00,154,2.9,27.3,1.3,29.8,48.3,0.0,1011,0.019,0.000,0.001,0.001
29/02/2016,17:00,132,3.0,21.2,1.2,28.5,52.9,0.0,1011,0.019,0.000,0.000,0.000
29/02/2016,18:00,142,2.2,26.5,1.1,26.9,58.7,0.0,1012,0.017,0.000,0.000,0.000
29/02/2016,19:00,159,2.0,20.9,0.8,25.9,62.6,0.0,1013,0.017,0.000,0.000,0.000
29/02/2016,20:00,157,1.8,19.9,0.7,25.2,65.8,0.0,1014,0.016,0.000,0.000,0.000
29/02/2016,21:00,163,1.8,21.9,0.8,24.8,68.4,0.0,1014,0.016,0.000,0.001,0.001
29/02/2016,22:00,168,1.6,25.2,0.6,24.4,69.4,0.0,1013,0.016,0.000,0.001,0.001
29/02/2016,23:00,211,1.3,16.4,0.4,23.5,73.2,0.0,1013,0.013,0.000,0.002,0.002
01/03/2016,00:00,217,1.8,11.3,0.4,23.1,75.3,0.0,1013,,,,
01/03/2016,01:00,218,2.0,17.7,0.6,22.7,78.2,0.0,1013,0.012,0.000,0.001,0.001
01/03/2016,02:00,222,1.5,13.4,0.7,22.0,81.4,0.0,1012,0.012,0.000,0.001,0.001
01/03/2016,03:00,211,2.1,14.4,0.6,21.8,81.5,0.0,1012,0.012,0.000,0.001,0.001
01/03/2016,04:00,221,1.8,12.7,0.5,21.5,82.7,0.0,1012,0.012,0.000,0.002,0.002
01/03/2016,05:00,210,1.3,12.2,0.4,21.6,82.1,0.0,1013,0.011,0.000,0.003,0.003
01/03/2016,06:00,214,2.0,13.7,0.5,21.9,82.6,0.0,1014,0.009,0.001,0.003,0.004
01/03/2016,07:00,209,2.2,18.5,0.7,23.4,79.0,0.0,1014,0.011,0.001,0.002,0.003
01/03/2016,08:00,215,2.7,15.0,0.8,24.7,73.3,0.0,1014,0.013,0.001,0.001,0.002
01/03/2016,09:00,200,2.4,21.2,0.9,24.8,77.7,0.0,1015,0.013,0.000,0.002,0.002
