Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Sulfur Dioxide (ppm)
27/02/2016,09:00,315,1.8,26.3,0.7,31.4,39.0,0.0,1009,0.000
27/02/2016,10:00,326,1.6,38.9,0.9,32.9,38.0,0.0,1009,0.000
27/02/2016,11:00,359,2.3,48.7,1.5,33.7,37.8,0.0,1008,0.000
27/02/2016,12:00,30,4.5,11.6,1.0,32.6,44.8,0.0,1008,0.000
27/02/2016,13:00,44,4.9,9.8,1.1,31.8,49.0,0.0,1007,0.000
27/02/2016,14:00,44,5.8,9.8,1.2,30.7,53.7,0.0,1007,0.000
27/02/2016,15:00,42,5.7,7.8,1.2,30.2,59.2,0.0,1007,0.000
27/02/2016,16:00,38,4.8,7.6,1.0,30.1,58.4,0.0,1007,0.000
27/02/2016,17:00,29,3.0,16.2,0.8,30.4,56.3,0.0,1007,0.000
27/02/2016,18:00,23,2.2,9.7,0.8,29.5,60.8,0.0,1007,0.000
27/02/2016,19:00,3,0.9,175.8,0.4,28.8,60.5,0.0,1008,0.000
27/02/2016,20:00,36,1.3,7.4,0.3,28.1,69.6,0.0,1009,0.000
27/02/2016,21:00,55,1.1,12.4,0.3,27.5,75.3,0.0,1010,0.000
27/02/2016,22:00,49,2.0,7.7,0.5,27.9,77.3,0.0,1010,0.000
27/02/2016,23:00,42,2.2,8.6,0.4,27.8,77.3,0.0,1010,0.000
28/02/2016,00:00,28,2.2,5.8,0.2,27.5,77.9,0.0,1009,
28/02/2016,01:00,38,2.2,5.1,0.3,27.5,76.7,0.0,1009,0.000
28/02/2016,02:00,41,2.1,4.4,0.4,27.4,76.7,0.0,1008,0.000
28/02/2016,03:00,37,2.2,4.2,0.3,27.4,75.6,0.0,1008,0.000
28/02/2016,04:00,29,2.0,5.1,0.3,27.2,75.5,0.0,1009,0.000
28/02/2016,05:00,10,0.7,117.8,0.8,26.7,77.3,0.0,1009,0.000
28/02/2016,06:00,212,0.3,53.1,0.2,26.7,78.1,0.0,1010,0.000
28/02/2016,07:00,358,1.3,56.5,1.2,27.9,73.8,0.0,1011,0.000
28/02/2016,08:00,353,3.0,15.4,0.7,29.4,64.3,0.0,1012,0.000
28/02/2016,09:00,359,2.4,24.3,0.9,29.8,61.6,0.0,1012,0.000
28/02/2016,10:00,20,2.6,25.7,1.1,30.7,57.8,0.0,1011,0.000
28/02/2016,11:00,20,3.5,23.7,1.2,31.0,57.9,0.0,1010,0.000
28/02/2016,12:00,30,3.7,18.0,1.0,31.3,56.6,0.0,1010,0.000
28/02/2016,13:00,38,3.8,17.6,1.1,31.5,54.9,0.0,1009,0.000
28/02/2016,14:00,42,3.9,14.1,0.9,31.3,54.4,0.0,1008,0.000
28/02/2016,15:00,33,4.3,10.4,0.9,30.8,60.7,0.0,1008,0.000
28/02/2016,16:00,31,4.2,12.9,0.7,30.7,55.4,0.0,1008,0.000
28/02/2016,17:00,38,4.1,7.9,0.8,29.7,62.9,0.0,1008,0.000
28/02/2016,18:00,28,3.3,6.4,0.6,28.7,68.9,0.0,1009,0.000
28/02/2016,19:00,28,2.9,8.2,0.5,28.1,72.9,0.0,1009,0.000
28/02/2016,20:00,22,2.6,14.0,0.3,28.0,73.8,0.0,1010,0.000
28/02/2016,21:00,355,1.4,18.8,0.3,27.7,73.9,0.0,1010,0.000
28/02/2016,22:00,345,1.6,16.6,0.6,27.7,74.8,0.0,1011,0.000
28/02/2016,23:00,6,2.3,175.6,0.3,27.5,75.5,0.0,1010,0.000
29/02/2016,00:00,30,2.6,7.2,0.3,27.5,76.8,0.0,1010,
29/02/2016,01:00,18,2.7,8.0,0.6,27.4,77.8,0.0,1009,0.000
29/02/2016,02:00,28,2.5,9.1,0.4,27.5,77.4,0.0,1009,0.000
29/02/2016,03:00,52,1.0,76.7,1.0,27.5,77.2,0.0,1010,0.000
29/02/2016,04:00,203,2.3,8.5,0.8,27.2,78.4,0.0,1010,0.000
29/02/2016,05:00,185,2.5,20.7,1.2,26.9,77.5,0.0,1011,0.000
29/02/2016,06:00,140,0.6,101.1,0.7,26.2,80.3,0.0,1011,0.000
29/02/2016,07:00,356,0.5,144.8,0.6,27.1,79.0,0.0,1011,0.000
29/02/2016,08:00,33,1.5,52.0,1.1,29.2,71.1,0.0,1011,0.000
29/02/2016,09:00,329,2.1,31.5,0.9,30.6,64.1,0.0,1011,0.000
29/02/2016,10:00,346,2.9,25.6,1.1,31.4,57.7,0.0,1011,0.000
29/02/2016,11:00,14,4.1,174.4,0.9,31.3,60.5,0.0,1010,0.000
29/02/2016,12:00,31,5.0,11.2,1.1,30.7,64.9,0.0,1009,0.000
29/02/2016,13:00,44,5.1,13.0,1.2,30.6,65.2,0.0,1009,0.000
29/02/2016,14:00,49,5.8,11.6,1.3,30.3,65.2,0.0,1008,0.000
29/02/2016,15:00,42,5.6,10.4,1.3,30.2,65.0,0.0,1008,0.000
29/02/2016,16:00,36,5.4,11.0,1.2,29.9,66.7,0.0,1007,0.000
29/02/2016,17:00,32,4.5,10.3,0.9,29.5,69.1,0.0,1008,0.000
29/02/2016,18:00,27,3.1,7.7,0.6,28.8,71.2,0.0,1008,0.000
29/02/2016,19:00,23,2.9,8.3,0.4,28.4,73.7,0.0,1009,0.000
29/02/2016,20:00,20,2.6,12.3,0.4,28.4,74.2,0.0,1010,0.000
29/02/2016,21:00,23,3.1,9.4,0.5,28.6,74.7,0.0,1011,0.000
29/02/2016,22:00,22,3.3,8.2,0.6,28.7,75.2,0.0,1011,0.000
29/02/2016,23:00,13,3.2,7.3,0.6,28.7,75.0,0.0,1011,0.000
01/03/2016,00:00,31,2.5,167.2,2.4,25.9,84.5,47.2,1011,
01/03/2016,01:00,320,0.5,112.8,1.0,23.8,91.5,3.8,1011,0.000
01/03/2016,02:00,128,0.8,73.5,1.5,23.7,91.6,6.1,1010,0.000
01/03/2016,03:00,229,1.8,21.5,1.6,23.9,91.4,5.9,1011,0.000
01/03/2016,04:00,214,3.2,32.3,1.5,22.7,88.4,4.5,1011,0.000
01/03/2016,05:00,39,0.4,117.5,0.6,22.6,85.3,1.6,1011,0.000
01/03/2016,06:00,101,1.0,61.8,0.5,22.6,88.5,0.0,1010,0.000
01/03/2016,07:00,264,1.2,43.7,0.8,22.9,88.7,0.0,1011,0.000
01/03/2016,08:00,268,1.5,54.1,1.0,23.7,86.5,0.0,1012,0.000
01/03/2016,09:00,183,1.1,34.2,0.5,25.3,79.7,0.0,1012,0.000
01/03/2016,10:00,187,1.5,29.3,0.7,27.6,69.5,0.0,1011,0.000
01/03/2016,11:00,202,1.3,46.8,0.8,29.3,60.2,0.0,1010,0.000
01/03/2016,12:00,303,0.5,105.4,1.1,30.5,57.7,0.0,1010,0.000
01/03/2016,13:00,38,2.4,55.6,1.3,30.7,58.5,0.0,1009,0.000
01/03/2016,14:00,25,2.9,19.6,0.9,30.7,59.3,0.0,1008,0.000
01/03/2016,15:00,12,3.8,14.9,0.8,31.0,59.2,0.0,1007,0.000
01/03/2016,16:00,4,4.4,172.8,0.7,30.4,61.5,0.0,1007,0.000
01/03/2016,17:00,335,3.2,12.7,0.8,29.9,63.8,0.0,1007,0.000
01/03/2016,18:00,332,2.4,10.8,0.4,28.9,65.9,0.0,1008,0.000
01/03/2016,19:00,318,2.0,7.3,0.5,28.5,67.0,0.0,1008,0.000
01/03/2016,20:00,334,1.1,14.5,0.4,28.1,69.1,0.0,1009,0.000
01/03/2016,21:00,95,1.4,16.8,0.6,27.6,72.1,0.0,1009,0.000
01/03/2016,22:00,115,1.1,44.1,0.7,27.0,75.9,0.0,1010,0.000
01/03/2016,23:00,172,1.3,23.8,0.3,26.8,77.4,0.0,1010,0.000
02/03/2016,00:00,194,1.2,12.0,0.3,27.0,76.7,0.0,1010,
02/03/2016,01:00,213,1.1,17.6,0.3,26.9,77.4,0.0,1009,0.000
02/03/2016,02:00,226,0.6,45.2,0.4,26.1,83.3,0.0,1009,0.000
02/03/2016,03:00,203,1.2,23.0,0.4,25.4,85.8,0.0,1008,0.000
02/03/2016,04:00,184,1.4,10.7,0.5,25.1,87.2,0.0,1008,0.000
02/03/2016,05:00,195,2.7,10.5,0.6,25.3,85.6,0.0,1009,0.000
02/03/2016,06:00,150,1.9,28.2,0.9,25.8,82.6,0.0,1010,0.000
02/03/2016,07:00,193,1.5,16.0,0.4,26.3,81.7,0.0,1010,0.000
02/03/2016,08:00,178,2.2,26.0,0.9,27.4,76.9,0.0,1011,0.000
02/03/2016,09:00,196,3.5,13.4,1.1,29.0,65.1,0.0,1011,0.000
02/03/2016,10:00,167,3.0,35.9,1.1,30.4,58.7,0.0,1010,
02/03/2016,11:00,,,,,,,,,
02/03/2016,12:00,,,,,,,,,
02/03/2016,13:00,,,,,,,,,
02/03/2016,14:00,,,,,,,,,
02/03/2016,15:00,,,,,,,,,
02/03/2016,16:00,,,,,,,,,
02/03/2016,17:00,,,,,,,,,
02/03/2016,18:00,,,,,,,,,
02/03/2016,19:00,,,,,,,,,
02/03/2016,20:00,,,,,,,,,
02/03/2016,21:00,,,,,,,,,
02/03/2016,22:00,,,,,,,,,
02/03/2016,23:00,,,,,,,,,
03/03/2016,00:00,,,,,,,,,
03/03/2016,01:00,,,,,,,,,
03/03/2016,02:00,,,,,,,,,
03/03/2016,03:00,,,,,,,,,
03/03/2016,04:00,,,,,,,,,
03/03/2016,05:00,,,,,,,,,
03/03/2016,06:00,,,,,,,,,
03/03/2016,07:00,,,,,,,,,
03/03/2016,08:00,,,,,,,,,
03/03/2016,09:00,,,,,,,,,
03/03/2016,10:00,,,,,,,,,
03/03/2016,11:00,,,,,,,,,
03/03/2016,12:00,,,,,,,,,
03/03/2016,13:00,,,,,,,,,
03/03/2016,14:00,,,,,,,,,
03/03/2016,15:00,,,,,,,,,
03/03/2016,16:00,,,,,,,,,
03/03/2016,17:00,,,,,,,,,
03/03/2016,18:00,,,,,,,,,
03/03/2016,19:00,,,,,,,,,
03/03/2016,20:00,,,,,,,,,
03/03/2016,21:00,,,,,,,,,
03/03/2016,22:00,,,,,,,,,
03/03/2016,23:00,,,,,,,,,
04/03/2016,00:00,,,,,,,,,
04/03/2016,01:00,,,,,,,,,
04/03/2016,02:00,,,,,,,,,
04/03/2016,03:00,,,,,,,,,
04/03/2016,04:00,,,,,,,,,
04/03/2016,05:00,,,,,,,,,
04/03/2016,06:00,,,,,,,,,
04/03/2016,07:00,,,,,,,,,
04/03/2016,08:00,,,,,,,,,
04/03/2016,09:00,,,,,,,,,
04/03/2016,10:00,,,,,,,,,
04/03/2016,11:00,160,3.2,9.9,0.7,25.0,86.8,0.1,1012,0.000
04/03/2016,12:00,140,3.2,24.7,1.4,25.1,87.9,5.4,1011,0.000
04/03/2016,13:00,137,2.2,32.8,1.1,25.1,88.3,0.7,1011,0.000
04/03/2016,14:00,139,3.2,12.5,0.9,25.5,85.7,0.9,1010,
04/03/2016,15:00,126,3.2,10.4,0.9,25.5,83.7,0.0,1010,0.000
04/03/2016,16:00,151,3.2,10.7,0.6,25.6,82.8,0.0,1010,0.000
04/03/2016,17:00,153,3.0,11.0,0.7,25.4,84.1,0.0,1010,0.000
04/03/2016,18:00,171,3.0,10.3,0.6,25.4,82.7,0.0,1011,0.000
04/03/2016,19:00,173,3.5,9.8,0.6,25.3,82.1,0.0,1011,0.000
04/03/2016,20:00,167,2.8,11.5,0.6,25.3,82.7,0.0,1011,0.000
04/03/2016,21:00,166,3.4,12.7,0.6,25.5,81.8,0.0,1011,0.000
04/03/2016,22:00,169,3.4,14.0,0.7,25.4,83.0,1.4,1012,0.000
04/03/2016,23:00,184,3.6,11.7,0.8,24.5,88.3,0.0,1011,0.000
05/03/2016,00:00,188,3.7,12.4,1.0,24.3,88.4,0.0,1011,
05/03/2016,01:00,187,3.7,16.5,0.9,24.2,89.3,0.0,1010,0.000
05/03/2016,02:00,181,4.2,10.4,0.9,24.1,89.8,0.7,1010,0.000
05/03/2016,03:00,175,2.7,12.8,0.9,23.6,91.2,2.6,1010,0.000
05/03/2016,04:00,195,2.1,13.4,0.7,23.5,91.7,2.3,1010,0.000
05/03/2016,05:00,173,2.7,11.5,0.6,23.5,91.6,1.8,1011,0.000
05/03/2016,06:00,186,2.0,13.7,0.5,23.5,92.0,1.8,1011,0.000
05/03/2016,07:00,144,2.4,41.1,0.6,23.6,91.8,1.0,1012,0.000
05/03/2016,08:00,134,0.6,66.2,0.7,23.1,92.1,2.1,1013,0.000
05/03/2016,09:00,128,1.8,20.6,0.9,23.8,90.4,0.0,1013,0.000
05/03/2016,10:00,152,2.0,16.7,0.6,25.1,84.4,0.0,1013,0.000
05/03/2016,11:00,128,2.5,27.4,0.7,25.9,79.9,0.0,1012,0.000
05/03/2016,12:00,112,2.9,22.1,0.9,27.4,70.3,0.0,1011,0.000
05/03/2016,13:00,99,4.7,11.4,1.4,28.0,68.9,0.0,1010,0.001
05/03/2016,14:00,108,4.9,13.4,1.3,27.5,73.8,0.0,1009,0.001
05/03/2016,15:00,111,3.8,15.7,0.9,27.6,72.6,0.0,1009,0.001
05/03/2016,16:00,113,3.9,12.4,0.9,27.5,75.9,0.0,1009,0.001
05/03/2016,17:00,111,4.3,12.3,0.9,27.1,76.7,0.0,1009,0.001
05/03/2016,18:00,117,3.8,7.6,0.8,26.6,77.8,0.0,1010,0.001
05/03/2016,19:00,124,3.2,8.8,0.7,26.2,78.5,0.0,1010,0.001
05/03/2016,20:00,133,3.8,12.1,1.2,26.1,79.4,0.0,1011,0.000
05/03/2016,21:00,159,3.5,10.3,0.7,25.9,80.4,0.0,1011,0.000
05/03/2016,22:00,150,2.6,19.2,0.6,25.4,83.8,0.1,1011,0.000
05/03/2016,23:00,130,1.4,42.0,0.6,24.7,86.9,0.9,1011,0.000
06/03/2016,00:00,178,2.3,26.4,1.0,23.9,91.7,12.4,1010,
06/03/2016,01:00,171,4.1,11.0,1.0,23.5,93.0,2.2,1010,0.000
06/03/2016,02:00,167,2.8,10.9,0.7,23.6,93.0,0.8,1009,0.000
06/03/2016,03:00,180,2.1,23.7,0.9,23.6,92.1,1.2,1009,0.000
06/03/2016,04:00,158,2.0,20.8,0.9,23.6,91.5,0.9,1009,0.000
06/03/2016,05:00,181,1.3,33.9,1.0,23.6,91.3,0.0,1009,0.000
06/03/2016,06:00,177,3.6,13.0,0.7,23.8,90.8,0.0,1010,0.000
06/03/2016,07:00,180,3.5,16.6,0.9,23.8,91.4,0.0,1011,0.000
06/03/2016,08:00,191,3.6,10.1,0.9,23.9,91.1,0.0,1011,0.000
06/03/2016,09:00,170,2.4,14.5,1.0,24.2,91.1,0.0,1012,0.000
06/03/2016,10:00,172,1.2,26.1,0.5,24.4,91.4,0.0,1012,0.000
06/03/2016,11:00,169,0.9,54.7,0.8,24.8,91.3,0.0,1012,0.000
06/03/2016,12:00,138,2.6,28.1,0.9,26.4,82.4,0.0,1011,0.000
06/03/2016,13:00,86,2.4,18.0,0.9,27.8,73.4,0.0,1009,0.000
06/03/2016,14:00,57,2.1,24.3,0.9,28.4,69.7,0.0,1008,0.000
06/03/2016,15:00,66,2.6,22.7,1.0,28.6,71.2,0.0,1008,0.000
06/03/2016,16:00,54,3.2,12.1,0.9,28.1,74.6,0.0,1007,0.000
06/03/2016,17:00,76,1.9,23.8,0.7,27.8,74.5,0.0,1008,0.000
06/03/2016,18:00,98,2.9,6.4,0.5,27.4,76.0,0.0,1008,0.000
06/03/2016,19:00,110,2.3,13.2,0.6,26.7,81.5,0.0,1009,0.000
06/03/2016,20:00,142,1.7,16.8,0.3,26.4,82.7,0.0,1010,0.000
06/03/2016,21:00,162,2.5,9.5,0.5,26.1,83.1,0.0,1010,0.000
06/03/2016,22:00,170,1.5,18.4,0.6,26.0,83.5,0.0,1010,0.000
06/03/2016,23:00,167,1.4,22.7,0.8,25.9,83.8,0.0,1010,0.000
07/03/2016,00:00,151,2.8,13.5,0.6,25.6,84.3,0.0,1009,
07/03/2016,01:00,190,1.2,22.9,0.5,25.1,85.7,0.0,1009,0.000
07/03/2016,02:00,175,1.9,12.1,0.8,25.1,84.4,0.0,1009,0.000
07/03/2016,03:00,172,2.1,9.1,0.6,24.9,86.9,0.0,1009,0.000
07/03/2016,04:00,185,2.1,11.6,0.5,24.9,88.4,0.0,1009,0.000
07/03/2016,05:00,170,2.8,13.2,0.5,24.7,87.0,0.0,1009,0.000
07/03/2016,06:00,177,2.5,8.9,0.5,24.5,88.2,0.0,1010,0.000
07/03/2016,07:00,149,2.7,15.4,0.8,25.4,83.5,0.0,1010,0.000
07/03/2016,08:00,118,3.1,23.9,1.3,26.8,77.7,0.0,1011,0.000
07/03/2016,09:00,111,4.1,17.4,1.3,28.3,68.0,0.0,1011,0.000
07/03/2016,10:00,110,4.8,15.0,1.3,28.7,66.8,0.0,1010,0.000
07/03/2016,11:00,134,4.1,27.4,1.1,29.3,63.8,0.0,1010,0.000
07/03/2016,12:00,105,4.6,13.6,1.2,30.0,61.7,0.0,1009,0.000
07/03/2016,13:00,122,3.6,20.7,1.1,30.4,61.7,0.0,1008,0.000
07/03/2016,14:00,121,4.2,15.9,1.0,30.6,63.0,0.0,1008,0.000
07/03/2016,15:00,117,4.0,17.2,1.0,30.7,62.3,0.0,1007,0.000
07/03/2016,16:00,122,4.3,15.6,1.1,30.5,63.3,0.0,1007,0.000
07/03/2016,17:00,112,5.1,8.4,1.2,29.4,68.1,0.0,1008,0.000
07/03/2016,18:00,102,5.4,8.7,1.2,27.8,79.2,0.0,1009,0.000
07/03/2016,19:00,120,4.1,11.4,0.8,27.3,79.7,0.0,1010,0.000
07/03/2016,20:00,123,3.9,7.9,0.8,27.2,77.7,0.0,1010,0.000
07/03/2016,21:00,134,3.2,9.1,0.7,27.0,80.6,0.0,1011,0.000
07/03/2016,22:00,152,2.9,8.8,0.5,26.6,81.9,0.0,1011,0.000
07/03/2016,23:00,155,3.1,7.9,0.5,26.4,82.8,0.0,1010,0.000
08/03/2016,00:00,150,3.1,9.6,0.5,26.4,82.3,0.0,1010,
08/03/2016,01:00,149,3.2,7.7,0.5,26.0,81.7,0.0,1010,0.000
08/03/2016,02:00,142,4.0,8.4,0.8,25.9,79.8,0.0,1010,0.000
08/03/2016,03:00,147,4.1,6.7,0.9,25.9,78.7,0.0,1009,0.000
08/03/2016,04:00,143,4.2,8.3,1.0,25.9,77.5,0.0,1009,0.000
08/03/2016,05:00,160,2.8,15.8,1.0,25.7,78.6,0.0,1010,0.000
08/03/2016,06:00,164,2.4,15.2,0.6,25.5,80.3,0.0,1010,0.000
08/03/2016,07:00,184,2.2,18.1,0.7,26.2,79.2,0.0,1011,0.000
08/03/2016,08:00,162,2.7,18.5,0.8,27.3,75.6,0.0,1012,0.000
08/03/2016,09:00,151,3.2,13.1,0.7,27.9,72.2,0.0,1012,0.000
08/03/2016,10:00,143,2.7,30.9,1.3,28.7,71.4,0.0,1011,0.000
08/03/2016,11:00,108,4.3,17.6,1.1,29.2,70.2,0.0,1011,0.000
08/03/2016,12:00,103,5.7,10.6,1.8,28.3,75.8,0.0,1010,0.000
08/03/2016,13:00,97,4.6,11.5,1.5,26.6,85.6,0.0,1010,0.000
08/03/2016,14:00,122,4.2,26.3,1.6,27.9,79.2,0.0,1009,0.000
08/03/2016,15:00,107,3.5,22.2,1.7,28.0,77.9,0.0,1009,0.000
08/03/2016,16:00,99,4.4,8.1,0.9,27.8,78.3,0.0,1009,0.000
08/03/2016,17:00,103,4.4,8.7,1.1,27.7,79.1,0.0,1010,0.000
08/03/2016,18:00,125,4.2,13.3,1.0,27.5,77.9,0.0,1010,0.000
08/03/2016,19:00,141,4.0,10.3,0.9,27.1,78.6,0.0,1011,0.000
08/03/2016,20:00,139,4.7,10.5,1.1,27.1,76.7,0.0,1011,0.000
08/03/2016,21:00,160,3.5,11.9,0.7,26.7,78.6,0.0,1012,0.000
08/03/2016,22:00,164,3.1,9.0,0.7,26.4,79.8,0.0,1012,0.000
08/03/2016,23:00,170,3.9,10.6,0.9,26.3,79.5,0.0,1012,0.000
09/03/2016,00:00,149,3.9,9.0,1.0,26.2,78.3,0.0,1011,
09/03/2016,01:00,157,4.3,9.3,1.0,26.1,78.2,0.0,1011,0.000
09/03/2016,02:00,159,4.2,7.4,1.0,26.3,76.6,0.0,1011,0.000
09/03/2016,03:00,166,4.7,12.6,0.8,26.1,78.1,0.0,1010,0.000
09/03/2016,04:00,179,3.6,7.4,0.7,25.6,82.8,0.0,1010,0.000
09/03/2016,05:00,183,3.5,6.7,0.6,25.6,81.4,0.0,1011,0.000
09/03/2016,06:00,177,3.5,7.8,0.6,25.6,80.7,0.0,1011,0.000
09/03/2016,07:00,185,3.7,8.0,0.7,25.8,80.9,0.0,1012,0.000
09/03/2016,08:00,188,3.2,9.9,0.7,26.6,78.2,0.0,1013,0.000
09/03/2016,09:00,168,4.4,14.8,1.1,27.6,74.9,0.0,1013,0.000
09/03/2016,10:00,150,3.6,13.8,1.0,28.6,70.8,0.0,1012,0.000
09/03/2016,11:00,157,4.4,21.7,1.2,28.2,77.2,0.0,1012,0.000
09/03/2016,12:00,146,3.7,22.3,1.0,27.7,81.6,0.0,1011,0.000
09/03/2016,13:00,127,5.1,19.2,1.4,28.7,76.3,0.0,1010,0.000
09/03/2016,14:00,112,5.2,14.5,1.6,28.7,76.3,0.8,1010,0.000
09/03/2016,15:00,115,3.6,11.3,1.1,27.6,85.3,0.7,1009,0.000
09/03/2016,16:00,124,4.7,14.7,1.4,27.8,81.6,0.0,1009,0.000
09/03/2016,17:00,129,5.6,9.4,1.5,27.4,80.8,0.0,1009,0.000
09/03/2016,18:00,132,5.0,10.0,1.2,26.5,84.6,0.0,1010,0.000
09/03/2016,19:00,136,4.3,9.2,1.0,26.9,82.0,0.0,1011,0.000
09/03/2016,20:00,135,5.1,7.8,1.2,27.0,81.4,0.0,1011,0.000
09/03/2016,21:00,139,5.3,9.3,1.3,26.8,82.2,0.0,1012,0.000
09/03/2016,22:00,146,5.0,11.6,1.3,26.5,83.2,0.0,1012,0.000
09/03/2016,23:00,152,4.5,12.1,1.2,26.0,85.7,0.0,1012,0.000
10/03/2016,00:00,181,3.8,8.7,0.6,25.3,88.8,0.0,1012,
10/03/2016,01:00,180,2.6,15.1,0.7,25.4,88.5,0.1,1012,0.000
10/03/2016,02:00,159,1.0,48.7,0.6,24.9,91.1,18.5,1012,0.000
10/03/2016,03:00,159,1.9,37.4,0.6,24.5,92.6,12.6,1012,0.000
10/03/2016,04:00,185,1.4,38.3,0.5,24.3,92.9,9.2,1012,0.000
10/03/2016,05:00,219,0.7,57.7,0.3,24.1,93.0,6.0,1013,0.000
10/03/2016,06:00,182,1.4,42.7,0.8,24.2,92.9,6.1,1014,0.000
10/03/2016,07:00,247,0.4,65.6,0.7,24.3,93.2,3.0,1014,0.000
10/03/2016,08:00,157,1.7,10.0,0.6,24.5,93.2,0.0,1014,0.000
10/03/2016,09:00,174,2.2,17.2,0.9,25.0,91.7,0.0,1014,0.000
10/03/2016,10:00,116,3.5,10.3,1.1,26.3,85.2,0.0,1014,0.000
10/03/2016,11:00,119,4.7,10.1,1.2,26.6,84.0,0.2,1013,0.000
10/03/2016,12:00,118,3.1,12.3,0.9,26.0,86.1,0.6,1012,0.000
10/03/2016,13:00,145,2.8,15.4,0.8,26.7,84.4,0.0,1011,0.000
10/03/2016,14:00,156,3.1,24.8,1.1,27.0,84.6,0.6,1011,0.000
10/03/2016,15:00,158,2.6,20.1,0.9,26.7,86.7,0.2,1010,0.000
10/03/2016,16:00,124,3.5,10.5,1.1,27.4,80.3,0.0,1010,0.000
10/03/2016,17:00,117,4.3,8.4,1.0,27.3,77.4,0.0,1010,0.001
10/03/2016,18:00,116,4.2,9.5,1.1,27.3,78.2,0.0,1011,0.002
10/03/2016,19:00,128,3.7,8.2,0.8,27.1,77.7,0.0,1011,0.002
10/03/2016,20:00,139,3.5,8.5,0.7,26.9,79.7,0.0,1011,0.001
10/03/2016,21:00,134,3.0,12.3,0.7,26.9,80.4,0.0,1012,0.000
10/03/2016,22:00,131,3.6,18.6,0.8,26.0,86.2,0.2,1012,0.000
10/03/2016,23:00,136,4.0,8.9,1.0,26.1,84.2,0.0,1012,0.000
11/03/2016,00:00,142,3.4,10.1,0.7,26.3,81.8,0.0,1012,
11/03/2016,01:00,145,3.5,9.9,0.8,26.4,79.8,0.0,1011,0.000
11/03/2016,02:00,153,3.3,14.3,0.8,26.2,80.7,0.0,1011,0.000
11/03/2016,03:00,168,2.1,17.1,0.6,25.9,81.0,0.0,1011,0.000
11/03/2016,04:00,166,2.6,16.4,0.9,25.9,80.6,0.0,1011,0.000
11/03/2016,05:00,182,2.0,11.3,0.4,25.6,81.5,0.0,1011,0.001
11/03/2016,06:00,179,1.7,14.8,0.5,25.8,80.2,0.0,1012,0.001
11/03/2016,07:00,189,1.5,13.8,0.5,26.4,79.2,0.0,1012,0.001
11/03/2016,08:00,151,2.2,27.2,0.8,27.8,74.1,0.0,1013,0.001
11/03/2016,09:00,108,3.7,13.3,0.7,28.3,71.9,0.0,1013,0.002
11/03/2016,10:00,103,3.8,20.7,1.0,28.8,70.7,0.0,1013,0.002
11/03/2016,11:00,106,4.4,14.5,1.0,29.3,69.0,0.0,1012,0.002
11/03/2016,12:00,106,5.5,11.9,1.0,29.1,68.5,0.0,1011,0.002
11/03/2016,13:00,104,4.2,11.8,1.0,29.1,68.5,0.0,1010,0.001
11/03/2016,14:00,110,3.7,18.4,1.2,28.4,73.0,0.6,1010,0.001
11/03/2016,15:00,103,4.1,14.9,1.3,28.4,73.4,0.0,1009,0.002
11/03/2016,16:00,100,4.8,8.8,1.0,28.7,70.4,0.0,1008,0.001
11/03/2016,17:00,96,4.5,6.8,0.9,28.3,71.8,0.0,1009,0.000
11/03/2016,18:00,95,4.2,5.9,0.9,27.7,74.9,0.0,1009,0.000
11/03/2016,19:00,115,2.5,12.7,0.8,27.2,77.6,0.0,1010,0.002
11/03/2016,20:00,116,2.7,10.1,0.6,27.3,78.5,0.0,1011,0.003
11/03/2016,21:00,96,3.0,15.4,1.1,26.7,83.0,0.0,1012,0.002
11/03/2016,22:00,121,4.1,9.1,1.1,27.2,76.8,0.0,1012,0.001
11/03/2016,23:00,125,3.8,10.4,1.0,27.2,74.5,0.0,1011,0.003
12/03/2016,00:00,144,3.3,14.0,0.6,26.8,75.0,0.0,1011,
12/03/2016,01:00,164,2.8,7.7,0.6,26.5,75.3,0.0,1011,0.000
12/03/2016,02:00,162,2.5,10.1,0.5,26.4,75.4,0.0,1010,0.000
12/03/2016,03:00,150,2.2,15.5,0.5,26.1,76.1,0.0,1010,0.000
12/03/2016,04:00,174,2.0,16.3,0.4,25.2,80.9,0.0,1010,0.000
12/03/2016,05:00,180,1.9,17.5,0.9,24.9,82.5,0.0,1010,0.000
12/03/2016,06:00,179,2.1,7.3,0.4,25.1,80.5,0.0,1011,0.000
12/03/2016,07:00,177,1.8,13.6,0.7,25.1,83.1,0.0,1012,0.000
12/03/2016,08:00,168,2.8,14.0,0.7,26.4,78.4,0.0,1012,0.000
12/03/2016,09:00,152,2.7,14.4,1.1,26.0,81.4,0.0,1012,0.000
12/03/2016,10:00,151,3.6,10.7,0.9,27.2,76.1,0.0,1012,0.000
12/03/2016,11:00,144,4.4,12.1,1.2,27.3,75.4,0.0,1011,0.000
12/03/2016,12:00,127,4.8,18.8,1.3,27.4,74.8,0.0,1011,0.000
12/03/2016,13:00,117,5.4,13.1,1.5,27.6,72.9,0.0,1010,0.000
12/03/2016,14:00,114,4.3,15.5,1.4,26.5,81.6,0.1,1009,0.001
