Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Carbon Monoxide (ppm)
10/06/2016,15:00,299,0.3,68.6,0.4,0.032,0.021,0.053,0.9
10/06/2016,16:00,279,0.3,76.4,0.4,0.046,0.026,0.072,0.7
10/06/2016,17:00,261,0.2,88.9,0.3,0.034,0.023,0.057,0.5
10/06/2016,18:00,213,0.4,49.3,0.3,0.015,0.018,0.033,0.4
10/06/2016,19:00,192,0.4,86.4,0.5,0.019,0.020,0.039,0.3
10/06/2016,20:00,200,0.7,44.8,0.5,0.019,0.020,0.039,0.3
10/06/2016,21:00,203,0.4,63.3,0.4,0.015,0.019,0.034,0.2
10/06/2016,22:00,212,0.7,29.7,0.4,0.006,0.019,0.025,0.1
10/06/2016,23:00,221,1.1,28.7,0.4,0.002,0.014,0.016,0.0
11/06/2016,00:00,220,1.0,26.2,0.5,,,,
11/06/2016,01:00,227,1.1,26.2,0.5,0.002,0.013,0.014,0.2
11/06/2016,02:00,222,1.1,25.1,0.5,0.002,0.013,0.015,0.1
11/06/2016,03:00,215,1.0,32.8,0.6,0.003,0.011,0.014,0.1
11/06/2016,04:00,218,1.0,30.7,0.5,0.004,0.012,0.016,0.0
11/06/2016,05:00,227,1.0,30.1,0.5,0.004,0.012,0.016,0.0
11/06/2016,06:00,228,1.1,24.3,0.5,0.008,0.014,0.021,0.0
11/06/2016,07:00,217,1.1,26.5,0.6,0.018,0.015,0.033,0.1
11/06/2016,08:00,217,0.4,55.5,0.4,0.040,0.018,0.058,0.2
11/06/2016,09:00,274,0.4,55.5,0.4,0.026,0.014,0.040,0.3
11/06/2016,10:00,236,0.5,58.9,0.6,0.016,0.009,0.024,0.3
11/06/2016,11:00,222,0.3,82.9,0.5,0.013,0.010,0.023,0.4
11/06/2016,12:00,231,0.4,77.3,0.6,0.010,0.009,0.019,0.4
11/06/2016,13:00,222,0.5,70.1,0.5,0.007,0.008,0.014,0.4
11/06/2016,14:00,205,0.8,50.5,0.6,0.010,0.008,0.017,0.4
11/06/2016,15:00,227,0.6,57.0,0.5,0.010,0.009,0.019,0.5
11/06/2016,16:00,242,0.3,63.2,0.3,0.008,0.011,0.018,0.4
11/06/2016,17:00,279,0.2,57.7,0.2,0.011,0.017,0.027,0.5
11/06/2016,18:00,319,0.2,56.4,0.2,0.012,0.021,0.033,0.5
11/06/2016,19:00,298,0.2,68.4,0.3,0.013,0.018,0.031,0.5
11/06/2016,20:00,229,0.3,66.9,0.3,0.011,0.013,0.024,0.3
11/06/2016,21:00,283,0.3,48.0,0.2,0.010,0.010,0.020,0.3
11/06/2016,22:00,262,0.4,47.0,0.2,0.007,0.008,0.014,0.3
11/06/2016,23:00,252,0.3,62.4,0.2,0.005,0.008,0.013,0.2
12/06/2016,00:00,195,0.3,65.5,0.3,,,,
12/06/2016,01:00,189,0.8,27.5,0.5,0.001,0.005,0.006,0.1
12/06/2016,02:00,198,0.6,45.1,0.4,0.001,0.005,0.006,0.1
12/06/2016,03:00,210,0.4,61.1,0.4,0.004,0.009,0.013,0.1
12/06/2016,04:00,191,0.7,41.2,0.5,0.003,0.009,0.012,0.0
12/06/2016,05:00,177,0.5,64.1,0.5,0.009,0.010,0.019,0.0
12/06/2016,06:00,184,0.1,107.3,0.3,0.018,0.014,0.032,0.1
12/06/2016,07:00,276,0.3,64.0,0.3,0.020,0.013,0.032,0.1
12/06/2016,08:00,219,0.4,63.8,0.4,0.018,0.010,0.028,0.1
12/06/2016,09:00,199,1.6,29.1,0.9,0.004,0.002,0.005,0.0
12/06/2016,10:00,196,1.6,24.8,0.7,0.003,0.003,0.006,0.1
12/06/2016,11:00,194,1.9,20.7,0.7,0.004,0.004,0.007,0.1
12/06/2016,12:00,196,2.3,21.7,1.1,0.004,0.004,0.008,0.2
12/06/2016,13:00,170,2.4,33.7,1.4,0.007,0.006,0.013,0.3
12/06/2016,14:00,156,2.9,24.2,1.3,0.009,0.008,0.016,0.3
12/06/2016,15:00,160,2.8,22.5,1.3,0.008,0.007,0.014,0.3
12/06/2016,16:00,169,2.2,26.8,1.0,0.007,0.010,0.017,0.3
12/06/2016,17:00,267,0.4,57.9,0.4,0.013,0.009,0.022,0.4
12/06/2016,18:00,245,0.4,59.0,0.4,0.012,0.010,0.021,0.3
12/06/2016,19:00,251,0.4,60.2,0.4,0.007,0.011,0.017,0.3
12/06/2016,20:00,257,0.4,56.5,0.4,0.004,0.010,0.014,0.2
12/06/2016,21:00,222,0.5,61.7,0.4,0.008,0.009,0.017,0.3
12/06/2016,22:00,266,0.3,63.5,0.3,0.003,0.009,0.012,0.2
12/06/2016,23:00,237,0.5,59.1,0.4,0.002,0.007,0.008,0.1
13/06/2016,00:00,199,0.7,55.5,0.6,,,,
13/06/2016,01:00,185,1.1,33.3,0.6,0.001,0.002,0.003,0.1
13/06/2016,02:00,243,0.6,48.2,0.4,0.001,0.004,0.005,0.1
13/06/2016,03:00,207,1.1,46.3,0.8,0.001,0.003,0.003,0.0
13/06/2016,04:00,216,0.9,42.0,0.5,0.001,0.004,0.005,0.0
13/06/2016,05:00,239,0.7,53.6,0.6,0.012,0.013,0.024,0.1
13/06/2016,06:00,220,1.0,45.1,0.7,0.022,0.018,0.040,0.2
13/06/2016,07:00,188,1.5,33.2,0.8,0.024,0.019,0.043,0.3
13/06/2016,08:00,207,1.7,25.7,0.8,0.009,0.014,0.023,0.1
13/06/2016,09:00,195,2.2,23.5,1.0,0.013,0.012,0.025,0.2
13/06/2016,10:00,189,2.1,27.3,1.1,0.010,0.010,0.020,0.2
13/06/2016,11:00,171,2.3,25.0,1.1,0.020,0.012,0.032,0.4
13/06/2016,12:00,165,2.0,29.5,1.2,0.025,0.016,0.040,0.4
13/06/2016,13:00,143,2.4,36.7,1.4,0.024,0.018,0.041,0.4
13/06/2016,14:00,142,2.8,32.1,1.5,0.020,0.014,0.034,0.4
13/06/2016,15:00,157,2.3,23.8,1.1,0.027,0.019,0.046,0.6
13/06/2016,16:00,165,1.6,25.8,0.8,0.035,0.024,0.059,0.7
13/06/2016,17:00,156,1.2,27.7,0.7,0.045,0.028,0.073,0.7
13/06/2016,18:00,151,1.6,27.8,0.8,0.020,0.017,0.037,0.5
13/06/2016,19:00,172,1.7,27.2,1.0,0.008,0.013,0.020,0.3
13/06/2016,20:00,191,0.9,41.6,0.6,0.004,0.009,0.013,0.2
13/06/2016,21:00,205,0.8,37.3,0.6,0.003,0.007,0.010,0.3
13/06/2016,22:00,188,1.2,34.8,0.7,0.004,0.008,0.012,0.2
13/06/2016,23:00,211,0.9,43.8,0.6,0.002,0.004,0.006,0.1
14/06/2016,00:00,260,0.4,67.3,0.4,,,,
14/06/2016,01:00,245,0.6,52.1,0.5,0.002,0.006,0.008,0.2
14/06/2016,02:00,217,1.0,50.6,0.9,0.004,0.004,0.007,0.1
14/06/2016,03:00,232,0.8,40.9,0.6,0.001,0.004,0.005,0.1
14/06/2016,04:00,242,0.3,72.2,0.4,0.007,0.008,0.015,0.2
14/06/2016,05:00,247,0.5,52.4,0.5,0.005,0.008,0.013,0.2
14/06/2016,06:00,231,0.8,39.2,0.5,0.012,0.015,0.027,0.3
14/06/2016,07:00,211,1.0,35.8,0.6,0.022,0.017,0.039,0.3
14/06/2016,08:00,212,1.0,37.2,0.6,0.023,0.019,0.042,0.3
14/06/2016,09:00,171,2.1,28.3,1.0,0.028,0.016,0.044,0.4
14/06/2016,10:00,165,2.4,26.3,1.1,0.025,0.014,0.039,0.4
14/06/2016,11:00,161,2.1,26.7,0.9,0.022,0.014,0.035,0.5
