Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Sulfur Dioxide (ppm),PM10 (ug/m^3)
05/03/2016,01:00,161,5.2,17.0,2.1,20.6,0.001,0.9
05/03/2016,02:00,124,2.8,19.2,1.1,21.3,0.000,0.3
05/03/2016,03:00,106,0.6,90.7,0.8,21.9,0.001,1.8
05/03/2016,04:00,68,1.8,24.2,0.9,22.2,0.001,2.7
05/03/2016,05:00,82,1.7,30.2,0.9,22.6,0.001,4.4
05/03/2016,06:00,102,2.1,26.1,1.1,22.9,0.001,4.5
05/03/2016,07:00,82,2.1,27.4,1.1,23.4,0.001,4.9
05/03/2016,08:00,74,2.2,32.1,1.2,24.3,0.001,7.5
05/03/2016,09:00,48,2.5,21.8,1.3,27.2,0.001,7.5
05/03/2016,10:00,47,2.0,28.3,1.2,28.6,0.001,3.8
05/03/2016,11:00,35,1.9,27.1,0.9,32.0,0.001,2.0
05/03/2016,12:00,43,1.8,34.3,1.0,33.7,0.001,1.7
05/03/2016,13:00,80,1.5,52.8,0.9,34.3,0.001,
05/03/2016,14:00,131,0.9,63.8,0.7,34.7,0.010,1.7
05/03/2016,15:00,44,0.3,125.6,0.8,34.7,0.011,5.5
05/03/2016,16:00,320,0.9,128.2,0.8,36.0,0.005,6.5
05/03/2016,17:00,79,2.0,32.3,1.0,35.0,0.001,4.1
05/03/2016,18:00,110,2.0,23.0,0.8,31.6,0.001,3.9
05/03/2016,19:00,118,2.1,21.0,0.8,30.6,0.001,5.1
05/03/2016,20:00,106,1.9,24.2,0.9,30.1,0.000,3.7
05/03/2016,21:00,75,2.0,23.7,0.9,28.9,0.001,4.2
05/03/2016,22:00,101,1.8,24.5,1.0,28.1,0.000,4.4
05/03/2016,23:00,97,2.2,23.6,1.1,27.3,0.001,2.8
06/03/2016,00:00,93,2.4,25.1,1.2,26.5,,2.7
06/03/2016,01:00,85,2.3,25.3,1.0,25.6,0.001,
06/03/2016,02:00,79,2.3,27.2,1.1,24.8,0.000,2.2
06/03/2016,03:00,72,2.9,23.2,1.4,24.4,0.000,2.0
06/03/2016,04:00,64,1.9,25.4,0.9,24.1,0.000,1.3
06/03/2016,05:00,67,1.9,26.3,1.0,23.6,0.000,0.6
06/03/2016,06:00,76,1.2,29.6,0.6,23.2,0.000,2.7
06/03/2016,07:00,74,1.5,28.4,0.7,23.8,0.000,4.7
06/03/2016,08:00,83,2.1,28.1,1.0,26.5,0.000,4.6
06/03/2016,09:00,87,2.1,31.5,1.0,28.7,0.001,3.5
06/03/2016,10:00,75,2.0,34.4,1.0,31.2,0.001,2.3
06/03/2016,11:00,85,2.3,34.4,1.2,32.5,0.000,1.3
06/03/2016,12:00,96,2.0,36.8,1.1,33.7,0.001,0.8
06/03/2016,13:00,94,2.1,39.3,1.2,34.4,0.001,
06/03/2016,14:00,120,2.4,31.7,1.2,34.0,0.001,
06/03/2016,15:00,111,2.4,28.4,1.3,34.4,0.001,
06/03/2016,16:00,114,2.3,27.0,1.1,34.2,0.001,1.3
06/03/2016,17:00,123,2.4,27.0,1.1,34.3,0.000,2.5
06/03/2016,18:00,124,2.4,19.1,1.0,32.8,0.000,3.3
06/03/2016,19:00,117,1.9,18.3,0.8,31.3,0.000,5.2
06/03/2016,20:00,111,2.7,20.6,1.2,30.3,0.001,8.4
06/03/2016,21:00,104,2.2,24.0,1.0,29.3,0.000,5.7
06/03/2016,22:00,117,2.2,22.4,0.9,28.7,0.000,1.6
06/03/2016,23:00,118,1.9,22.6,0.8,28.0,0.000,1.0
07/03/2016,00:00,116,1.4,23.1,0.9,27.4,,3.3
07/03/2016,01:00,125,1.6,14.8,0.6,26.7,0.001,
07/03/2016,02:00,129,1.6,17.9,0.6,26.4,0.000,1.4
07/03/2016,03:00,119,1.3,23.6,0.6,26.0,0.000,2.5
07/03/2016,04:00,95,1.8,26.6,0.9,25.8,0.000,2.4
07/03/2016,05:00,107,1.4,25.4,0.7,25.4,0.000,3.6
07/03/2016,06:00,84,1.3,30.5,0.7,25.1,0.001,6.1
07/03/2016,07:00,88,1.3,29.9,0.7,25.6,0.001,6.6
07/03/2016,08:00,88,2.0,30.9,1.0,27.5,0.001,9.8
07/03/2016,09:00,81,1.8,32.8,0.9,29.6,0.001,7.1
07/03/2016,10:00,102,1.6,44.1,1.0,30.8,0.000,6.9
07/03/2016,11:00,91,1.2,54.2,0.9,33.0,0.000,1.4
07/03/2016,12:00,71,0.8,63.8,0.8,34.5,0.001,1.1
07/03/2016,13:00,164,1.4,51.8,0.9,34.1,0.000,
07/03/2016,14:00,140,0.7,93.3,0.8,36.0,0.001,2.2
07/03/2016,15:00,160,1.2,54.4,0.8,36.3,0.001,0.6
07/03/2016,16:00,154,1.7,42.1,1.0,36.1,0.001,0.7
07/03/2016,17:00,136,1.2,48.5,0.9,36.1,0.000,4.5
07/03/2016,18:00,105,1.3,38.6,0.7,34.7,0.000,3.9
07/03/2016,19:00,126,1.7,16.0,0.6,32.5,0.000,4.8
07/03/2016,20:00,118,1.7,18.9,0.7,31.8,0.000,4.9
07/03/2016,21:00,108,1.7,21.6,0.7,31.2,0.001,5.4
07/03/2016,22:00,93,1.6,26.4,0.8,30.7,0.000,4.2
07/03/2016,23:00,94,2.4,25.7,1.0,29.9,0.000,3.7
08/03/2016,00:00,91,2.4,25.2,1.2,29.2,,3.7
08/03/2016,01:00,80,1.5,30.1,0.8,28.8,0.000,0.9
08/03/2016,02:00,66,1.7,29.6,1.0,28.3,0.001,1.4
08/03/2016,03:00,58,2.0,20.4,0.8,27.7,0.000,2.1
08/03/2016,04:00,57,1.6,21.5,0.8,27.1,0.000,3.4
08/03/2016,05:00,66,1.1,25.8,0.6,26.5,0.000,5.0
08/03/2016,06:00,63,0.7,37.6,0.5,26.2,0.001,8.1
08/03/2016,07:00,73,1.7,32.4,1.0,26.8,0.001,8.8
08/03/2016,08:00,61,1.8,28.5,0.9,29.7,0.000,9.9
08/03/2016,09:00,39,1.8,28.5,1.0,32.3,0.000,8.6
08/03/2016,10:00,47,2.2,26.2,1.1,33.9,0.001,7.3
08/03/2016,11:00,34,2.0,30.9,1.1,35.4,0.001,6.0
08/03/2016,12:00,46,2.0,30.8,1.2,36.1,0.001,3.4
08/03/2016,13:00,43,2.1,29.6,1.1,37.5,0.001,5.5
08/03/2016,14:00,37,1.7,40.0,1.0,38.2,0.001,7.4
08/03/2016,15:00,215,2.3,69.1,1.7,34.3,0.002,7.1
08/03/2016,16:00,299,2.6,44.5,1.8,30.7,0.003,29.4
08/03/2016,17:00,297,0.6,87.3,0.8,30.0,0.014,21.7
08/03/2016,18:00,66,0.2,89.0,0.4,30.3,0.014,24.8
08/03/2016,19:00,17,0.6,161.6,0.4,29.9,0.001,13.4
08/03/2016,20:00,66,0.6,46.3,0.5,29.8,0.001,9.4
08/03/2016,21:00,74,0.8,31.0,0.4,29.8,0.001,9.7
08/03/2016,22:00,30,0.8,39.4,0.6,29.8,0.001,6.9
08/03/2016,23:00,46,1.3,22.7,0.7,29.1,0.001,2.4
09/03/2016,00:00,68,1.4,23.9,0.7,28.6,,2.7
09/03/2016,01:00,42,1.7,23.3,0.9,28.2,0.001,1.7
09/03/2016,02:00,39,1.5,24.0,0.9,27.7,0.001,5.0
09/03/2016,03:00,38,1.3,25.5,0.8,26.9,0.001,2.6
09/03/2016,04:00,57,0.6,48.7,0.4,26.4,0.001,4.1
09/03/2016,05:00,34,1.2,159.1,0.8,26.5,0.001,6.8
09/03/2016,06:00,48,2.3,24.9,1.2,25.4,0.000,5.8
09/03/2016,07:00,39,1.6,24.1,0.9,25.2,0.000,7.1
09/03/2016,08:00,21,1.6,25.2,0.8,27.1,0.000,9.7
09/03/2016,09:00,4,1.1,167.9,0.6,31.0,0.000,8.4
09/03/2016,10:00,7,1.7,178.9,0.9,33.8,0.000,8.2
09/03/2016,11:00,25,1.9,24.5,0.9,36.0,0.001,4.1
09/03/2016,12:00,39,2.2,27.1,1.3,36.3,0.001,3.7
09/03/2016,13:00,24,2.6,21.6,1.1,35.3,0.000,3.7
09/03/2016,14:00,14,2.6,22.6,1.3,36.2,0.001,
09/03/2016,15:00,26,2.2,26.8,1.1,36.7,0.001,3.6
09/03/2016,16:00,28,2.4,23.6,1.1,36.1,0.001,4.3
09/03/2016,17:00,4,2.3,178.1,1.1,33.8,0.001,7.9
09/03/2016,18:00,34,1.3,23.3,0.7,32.4,0.000,12.0
09/03/2016,19:00,2,1.6,171.3,0.8,31.1,0.001,10.1
09/03/2016,20:00,8,1.6,173.9,0.7,30.2,0.001,6.4
09/03/2016,21:00,24,0.9,20.2,0.4,29.6,0.000,4.5
09/03/2016,22:00,346,0.9,23.4,0.4,29.3,0.000,5.3
09/03/2016,23:00,345,1.0,20.3,0.4,28.8,0.001,6.6
10/03/2016,00:00,1,0.7,34.1,0.5,28.2,,5.7
10/03/2016,01:00,326,1.1,22.6,0.5,27.7,0.001,3.5
10/03/2016,02:00,319,0.8,41.2,0.5,27.7,0.001,6.8
10/03/2016,03:00,336,1.2,23.9,0.5,27.6,0.001,5.0
10/03/2016,04:00,321,1.2,21.0,0.5,27.2,0.007,10.6
10/03/2016,05:00,28,0.6,21.8,0.3,26.5,0.001,8.0
10/03/2016,06:00,79,0.3,70.8,0.3,26.0,0.001,10.4
10/03/2016,07:00,160,1.0,17.4,0.3,26.4,0.001,12.5
10/03/2016,08:00,130,1.3,35.4,0.6,28.6,0.001,11.5
10/03/2016,09:00,112,1.5,36.5,0.8,30.5,0.002,5.8
10/03/2016,10:00,82,1.7,38.5,0.9,33.4,0.003,5.7
10/03/2016,11:00,63,1.7,39.1,1.1,34.4,0.018,12.5
10/03/2016,12:00,53,2.6,26.6,1.3,35.7,0.008,12.4
10/03/2016,13:00,61,2.3,35.7,1.2,35.6,0.001,3.1
10/03/2016,14:00,42,2.0,34.7,1.1,37.8,0.001,3.8
10/03/2016,15:00,28,1.8,24.7,0.8,36.7,0.001,2.2
10/03/2016,16:00,39,1.6,30.7,0.9,33.2,0.000,7.9
10/03/2016,17:00,277,1.5,69.1,1.3,29.8,0.062,21.4
10/03/2016,18:00,93,0.5,68.7,0.5,28.9,0.003,11.2
10/03/2016,19:00,24,1.8,31.1,1.2,27.8,0.001,8.7
10/03/2016,20:00,92,1.4,43.0,0.9,25.5,0.001,7.4
10/03/2016,21:00,48,1.0,43.5,0.9,24.9,0.000,4.9
10/03/2016,22:00,207,1.0,40.1,0.8,24.1,0.001,3.5
10/03/2016,23:00,162,1.5,20.5,0.6,23.3,0.001,4.7
11/03/2016,00:00,174,1.6,19.8,0.6,22.9,,2.7
11/03/2016,01:00,160,0.8,37.5,0.4,22.9,0.007,1.3
11/03/2016,02:00,114,0.5,40.7,0.3,23.3,0.014,3.7
11/03/2016,03:00,169,1.5,20.6,0.6,23.3,0.013,2.8
11/03/2016,04:00,157,0.7,29.2,0.3,23.3,0.005,4.3
11/03/2016,05:00,135,0.4,39.5,0.2,23.5,0.003,2.4
11/03/2016,06:00,72,0.7,30.6,0.3,23.7,0.004,5.5
11/03/2016,07:00,68,0.5,57.5,0.4,24.3,0.014,10.4
11/03/2016,08:00,26,0.8,35.3,0.4,28.1,0.016,15.9
11/03/2016,09:00,18,1.0,28.5,0.5,29.1,0.005,10.8
11/03/2016,10:00,30,1.1,37.8,0.7,29.8,0.002,8.4
11/03/2016,11:00,46,1.9,24.4,0.9,29.6,0.001,4.7
11/03/2016,12:00,42,1.8,31.7,1.1,30.6,0.001,1.4
11/03/2016,13:00,321,2.4,27.1,1.2,25.8,0.001,9.1
11/03/2016,14:00,331,2.1,20.3,0.7,27.9,0.001,3.6
11/03/2016,15:00,2,1.3,174.2,0.7,30.0,0.001,7.1
11/03/2016,16:00,7,1.1,172.5,0.5,29.2,0.001,6.1
11/03/2016,17:00,351,0.9,172.0,0.6,28.8,0.000,7.1
11/03/2016,18:00,9,0.9,18.4,0.4,27.7,0.001,7.2
11/03/2016,19:00,2,0.9,169.1,0.3,26.8,0.001,8.7
11/03/2016,20:00,37,0.9,22.0,0.5,26.3,0.001,7.4
11/03/2016,21:00,53,1.4,22.3,0.7,25.9,0.001,6.5
11/03/2016,22:00,54,1.3,21.1,0.6,25.4,0.001,3.0
11/03/2016,23:00,24,0.7,26.1,0.4,25.2,0.001,2.2
12/03/2016,00:00,21,0.6,20.6,0.3,25.0,,4.1
12/03/2016,01:00,31,0.5,24.6,0.3,24.9,0.001,0.4
12/03/2016,02:00,59,0.8,26.2,0.4,24.8,0.000,1.2
12/03/2016,03:00,66,0.7,33.2,0.3,24.8,0.001,4.1
12/03/2016,04:00,54,1.3,18.4,0.5,24.9,0.000,3.5
12/03/2016,05:00,66,0.9,25.8,0.5,24.4,0.000,4.1
12/03/2016,06:00,58,0.8,22.9,0.4,24.3,0.001,4.9
12/03/2016,07:00,54,1.1,23.6,0.7,24.7,0.000,5.4
12/03/2016,08:00,61,1.7,25.4,0.7,26.3,0.000,6.6
12/03/2016,09:00,65,2.1,28.0,0.9,28.1,0.000,6.5
12/03/2016,10:00,64,1.9,32.0,0.9,30.8,0.000,4.0
12/03/2016,11:00,82,2.0,32.9,1.0,31.4,0.000,3.7
12/03/2016,12:00,91,1.9,37.8,0.9,31.4,0.000,0.9
12/03/2016,13:00,76,2.0,30.1,0.9,31.4,0.001,0.6
12/03/2016,14:00,63,1.1,56.0,1.0,31.6,0.001,3.7
12/03/2016,15:00,312,2.7,16.9,1.0,28.8,0.001,20.6
12/03/2016,16:00,325,1.3,28.7,0.7,27.7,0.001,9.2
12/03/2016,17:00,98,0.3,70.3,0.3,27.9,0.023,9.3
12/03/2016,18:00,119,1.7,62.6,1.9,26.8,0.055,15.2
12/03/2016,19:00,99,1.9,27.9,1.0,23.4,0.002,9.4
12/03/2016,20:00,38,0.8,149.4,0.7,23.8,0.001,4.2
12/03/2016,21:00,43,1.1,149.9,0.8,23.9,0.001,3.7
12/03/2016,22:00,67,1.8,26.8,0.9,23.8,0.001,1.7
12/03/2016,23:00,64,1.9,25.3,1.0,23.8,0.000,1.6
13/03/2016,00:00,62,2.0,23.1,1.0,23.7,,2.2
13/03/2016,01:00,66,1.4,28.0,0.8,23.4,0.000,1.7
13/03/2016,02:00,70,1.3,29.2,0.8,22.7,0.000,1.6
13/03/2016,03:00,64,1.0,33.0,0.7,22.8,0.000,0.9
13/03/2016,04:00,85,0.6,42.1,0.4,23.1,0.000,3.3
13/03/2016,05:00,85,1.0,29.7,0.6,23.4,0.000,3.7
13/03/2016,06:00,92,1.1,27.1,0.6,23.1,0.000,2.2
13/03/2016,07:00,73,1.1,25.1,0.6,23.7,0.000,3.8
13/03/2016,08:00,71,1.7,23.4,0.8,25.1,0.001,5.5
13/03/2016,09:00,58,2.3,21.7,1.0,25.9,0.000,6.2
13/03/2016,10:00,57,1.9,29.8,1.1,26.9,0.000,7.2
13/03/2016,11:00,87,1.9,31.8,0.8,28.6,0.001,4.6
13/03/2016,12:00,92,2.0,31.3,1.0,29.8,0.000,2.9
13/03/2016,13:00,90,2.5,28.2,1.3,28.5,0.001,4.1
13/03/2016,14:00,121,1.6,36.6,1.0,28.6,0.001,1.9
13/03/2016,15:00,115,2.7,25.9,1.2,29.6,0.001,1.5
13/03/2016,16:00,122,2.9,21.4,1.1,29.3,0.000,1.6
13/03/2016,17:00,50,2.0,28.9,1.3,26.1,0.000,7.2
13/03/2016,18:00,52,1.4,24.0,0.7,25.4,0.001,5.2
13/03/2016,19:00,62,1.6,20.5,0.7,25.2,0.000,3.9
13/03/2016,20:00,61,0.8,28.0,0.5,25.0,0.000,8.5
13/03/2016,21:00,63,0.7,26.3,0.4,25.2,0.000,7.7
13/03/2016,22:00,85,0.7,33.4,0.4,25.3,0.000,6.2
13/03/2016,23:00,76,1.1,22.8,0.5,25.2,0.000,3.1
14/03/2016,00:00,54,1.2,21.4,0.5,25.1,,3.6
14/03/2016,01:00,52,1.1,28.9,0.9,24.3,0.001,2.0
14/03/2016,02:00,115,0.6,34.6,0.3,23.9,0.000,
14/03/2016,03:00,154,0.4,43.8,0.2,23.7,0.000,2.2
14/03/2016,04:00,105,0.3,67.4,0.3,23.4,0.000,4.2
14/03/2016,05:00,124,0.6,46.5,0.5,23.5,0.000,5.7
14/03/2016,06:00,104,0.9,32.6,0.5,24.1,0.000,5.1
14/03/2016,07:00,48,1.0,28.9,0.5,24.7,0.000,11.3
14/03/2016,08:00,39,1.4,22.6,0.8,26.7,0.000,17.6
14/03/2016,09:00,57,1.8,24.2,0.7,28.8,0.000,10.5
14/03/2016,10:00,74,1.9,31.9,1.0,29.4,0.000,7.5
14/03/2016,11:00,64,2.1,29.7,1.0,30.9,0.000,6.8
14/03/2016,12:00,55,2.6,27.4,1.2,32.5,0.000,6.0
14/03/2016,13:00,88,2.5,30.7,1.2,32.9,0.001,6.0
14/03/2016,14:00,92,2.0,35.1,1.0,32.3,0.000,7.8
14/03/2016,15:00,75,3.1,28.3,1.5,30.8,0.001,8.3
14/03/2016,16:00,82,2.2,26.2,1.1,30.6,0.001,4.8
14/03/2016,17:00,85,2.2,26.6,1.0,30.4,0.001,8.2
14/03/2016,18:00,80,1.6,31.3,0.9,28.8,0.001,8.6
14/03/2016,19:00,85,1.3,29.8,0.7,28.0,0.001,9.5
14/03/2016,20:00,76,1.1,26.4,0.5,27.7,0.001,7.9
14/03/2016,21:00,71,0.8,32.2,0.5,27.3,0.001,6.7
14/03/2016,22:00,74,0.6,31.9,0.4,26.8,0.000,6.4
14/03/2016,23:00,34,0.4,37.9,0.3,26.4,0.000,7.9
15/03/2016,00:00,5,0.7,178.8,0.3,26.0,,9.5
15/03/2016,01:00,52,0.3,50.4,0.3,25.5,0.001,2.7
15/03/2016,02:00,110,0.5,36.3,0.2,25.2,0.001,3.2
15/03/2016,03:00,49,0.5,29.3,0.3,24.9,0.001,4.1
15/03/2016,04:00,117,0.4,48.6,0.2,24.6,0.000,5.9
15/03/2016,05:00,87,0.3,73.3,0.3,24.4,0.001,5.6
15/03/2016,06:00,130,0.3,64.2,0.3,24.3,0.001,10.9
15/03/2016,07:00,140,0.3,61.5,0.2,25.0,0.000,16.3
15/03/2016,08:00,97,0.7,57.7,0.6,27.3,0.001,11.0
15/03/2016,09:00,47,1.1,39.0,0.7,30.7,0.001,5.9
15/03/2016,10:00,32,1.9,24.6,0.9,32.2,0.001,6.1
15/03/2016,11:00,36,2.0,25.9,0.9,32.8,0.001,3.2
15/03/2016,12:00,69,1.4,40.1,0.9,33.3,0.001,3.8
15/03/2016,13:00,100,1.5,42.6,0.9,32.6,0.001,5.7
15/03/2016,14:00,98,2.0,33.2,0.9,31.5,0.001,6.3
15/03/2016,15:00,107,2.3,44.7,1.6,28.8,0.000,
15/03/2016,16:00,107,1.4,35.3,1.0,27.2,0.001,9.3
15/03/2016,17:00,84,2.2,23.5,1.1,26.0,0.001,6.5
15/03/2016,18:00,80,1.1,29.3,0.6,25.7,0.001,10.1
15/03/2016,19:00,88,0.6,42.9,0.4,25.6,0.001,11.0
15/03/2016,20:00,94,0.6,32.6,0.3,25.4,0.001,10.8
15/03/2016,21:00,34,0.4,30.4,0.2,25.3,0.000,9.5
15/03/2016,22:00,91,0.2,56.7,0.2,25.2,0.001,10.5
15/03/2016,23:00,144,0.5,44.5,0.3,25.1,0.001,10.6
16/03/2016,00:00,110,0.4,42.6,0.2,25.1,,9.6
16/03/2016,01:00,93,0.6,34.6,0.4,25.3,0.001,2.8
16/03/2016,02:00,65,1.9,23.5,1.0,25.5,0.000,4.0
16/03/2016,03:00,48,1.9,25.5,1.1,24.9,0.000,5.4
16/03/2016,04:00,39,1.3,31.9,0.8,24.2,0.001,3.0
16/03/2016,05:00,65,1.5,30.1,1.0,24.1,0.000,4.6
16/03/2016,06:00,101,1.1,26.5,0.5,23.9,0.000,6.2
16/03/2016,07:00,89,1.6,28.8,0.8,24.3,0.001,6.6
16/03/2016,08:00,86,2.2,28.3,0.9,25.7,0.001,7.9
16/03/2016,09:00,72,2.7,25.1,1.2,27.9,0.001,4.6
16/03/2016,10:00,65,2.8,27.6,1.3,29.7,0.001,5.2
16/03/2016,11:00,75,2.8,30.4,1.3,30.9,0.000,2.2
16/03/2016,12:00,100,2.6,30.0,1.2,30.5,0.001,
16/03/2016,13:00,107,3.1,23.3,1.3,30.5,0.000,1.2
16/03/2016,14:00,89,3.0,29.9,1.4,32.3,0.000,3.7
16/03/2016,15:00,91,3.0,31.2,1.5,32.1,0.001,3.8
16/03/2016,16:00,103,2.6,28.6,1.3,29.8,0.001,6.0
16/03/2016,17:00,69,2.4,26.5,1.1,31.5,0.001,4.8
16/03/2016,18:00,88,2.2,26.0,1.1,29.9,0.001,3.5
16/03/2016,19:00,82,1.7,27.1,0.8,28.4,0.000,6.5
16/03/2016,20:00,90,1.1,31.5,0.6,27.8,0.000,6.9
16/03/2016,21:00,122,1.9,18.8,0.7,27.1,0.000,4.9
16/03/2016,22:00,116,1.7,23.3,0.7,26.5,0.000,4.0
16/03/2016,23:00,121,1.3,17.1,0.5,25.9,0.001,2.7
17/03/2016,00:00,120,1.6,18.2,0.7,25.7,,2.8
17/03/2016,01:00,114,1.3,22.8,0.5,25.3,0.001,
17/03/2016,02:00,120,0.9,27.8,0.5,24.9,0.000,1.0
17/03/2016,03:00,127,0.7,31.0,0.4,24.3,0.000,2.5
17/03/2016,04:00,141,0.9,19.5,0.3,23.7,0.000,4.0
17/03/2016,05:00,166,0.8,15.2,0.3,23.1,0.001,5.1
17/03/2016,06:00,149,0.7,16.7,0.2,22.7,0.001,6.3
17/03/2016,07:00,153,1.2,17.6,0.4,23.4,0.001,10.9
17/03/2016,08:00,118,1.9,26.7,1.0,26.2,0.000,6.4
17/03/2016,09:00,125,3.0,20.7,1.2,28.0,0.000,3.6
17/03/2016,10:00,117,3.1,24.2,1.3,29.9,0.000,2.8
17/03/2016,11:00,118,3.1,23.9,1.3,31.1,0.000,1.4
17/03/2016,12:00,125,3.2,26.9,1.3,32.7,0.001,
17/03/2016,13:00,110,2.9,26.0,1.3,34.0,0.001,1.4
17/03/2016,14:00,107,2.9,26.7,1.3,34.5,0.001,2.4
17/03/2016,15:00,122,2.4,32.7,1.1,34.7,0.001,3.4
17/03/2016,16:00,120,2.4,29.8,1.1,34.8,0.001,3.2
17/03/2016,17:00,117,2.5,25.7,1.1,34.4,0.000,4.9
17/03/2016,18:00,110,1.9,23.2,0.8,33.1,0.001,6.4
17/03/2016,19:00,100,1.2,27.5,0.7,31.1,0.000,8.1
17/03/2016,20:00,82,0.5,30.2,0.3,29.7,0.000,9.4
17/03/2016,21:00,154,0.3,52.8,0.2,28.0,0.001,13.0
17/03/2016,22:00,162,0.6,17.9,0.2,26.9,0.001,13.0
17/03/2016,23:00,157,0.8,27.0,0.4,26.1,0.001,8.8
18/03/2016,00:00,176,0.5,44.0,0.3,25.4,,10.9
18/03/2016,01:00,173,0.4,37.7,0.3,24.8,0.001,3.8
18/03/2016,02:00,154,0.4,29.0,0.2,24.5,0.000,5.4
18/03/2016,03:00,125,0.3,49.4,0.2,24.1,0.000,5.5
18/03/2016,04:00,182,0.4,46.8,0.4,23.6,0.001,7.1
18/03/2016,05:00,164,0.8,17.8,0.4,23.1,0.001,8.9
18/03/2016,06:00,168,0.8,20.5,0.4,23.0,0.001,10.4
18/03/2016,07:00,164,1.0,19.3,0.4,24.1,0.001,13.3
18/03/2016,08:00,164,1.4,16.1,0.4,27.3,0.001,12.4
18/03/2016,09:00,75,0.7,58.5,0.6,31.4,0.000,9.0
18/03/2016,10:00,87,0.9,54.1,0.7,33.7,0.001,3.8
18/03/2016,11:00,126,1.2,53.6,0.8,34.7,0.000,4.2
18/03/2016,12:00,140,2.1,36.5,1.1,35.9,0.000,6.2
18/03/2016,13:00,140,2.4,36.4,1.4,36.7,0.001,5.9
18/03/2016,14:00,155,2.7,29.3,1.4,37.2,0.001,7.3
18/03/2016,15:00,151,2.6,25.5,1.0,36.8,0.001,7.0
18/03/2016,16:00,163,3.1,18.3,1.2,36.2,0.001,9.1
18/03/2016,17:00,155,3.0,19.7,1.2,36.6,0.000,10.3
18/03/2016,18:00,158,2.3,17.3,0.9,35.0,0.000,10.9
18/03/2016,19:00,153,1.4,13.1,0.6,33.0,0.000,14.1
18/03/2016,20:00,167,0.6,21.8,0.2,31.5,0.000,19.6
18/03/2016,21:00,168,0.7,13.0,0.2,29.7,0.000,21.5
18/03/2016,22:00,173,0.7,14.2,0.2,28.6,0.000,21.5
18/03/2016,23:00,174,0.7,18.5,0.2,28.1,0.001,17.4
19/03/2016,00:00,170,0.7,15.2,0.2,27.7,,15.6
19/03/2016,01:00,184,0.3,69.5,0.3,27.4,0.001,7.6
19/03/2016,02:00,168,1.0,25.5,0.4,27.5,0.000,7.6
19/03/2016,03:00,145,1.4,22.7,0.8,27.9,0.000,7.5
19/03/2016,04:00,161,1.3,25.5,0.8,27.7,0.000,11.0
19/03/2016,05:00,161,2.2,18.9,0.9,27.2,0.000,12.4
19/03/2016,06:00,155,2.5,16.0,1.0,27.1,0.000,19.6
19/03/2016,07:00,152,2.4,14.4,0.8,27.1,0.000,49.4
19/03/2016,08:00,152,3.3,14.0,1.1,28.5,0.000,84.0
19/03/2016,09:00,147,3.2,16.9,1.2,30.6,0.001,79.6
19/03/2016,10:00,150,3.5,18.0,1.3,32.2,0.000,55.4
19/03/2016,11:00,150,3.2,19.2,1.0,33.8,0.000,39.0
19/03/2016,12:00,165,3.3,22.3,1.1,35.2,0.001,26.8
19/03/2016,13:00,156,3.2,24.0,1.2,35.6,0.001,17.9
19/03/2016,14:00,146,2.9,29.0,1.4,36.0,0.000,16.1
19/03/2016,15:00,155,2.7,25.8,1.2,36.4,0.000,18.4
19/03/2016,16:00,165,3.1,23.1,1.2,36.0,0.000,16.7
19/03/2016,17:00,159,3.1,17.5,1.1,35.6,0.000,16.1
19/03/2016,18:00,149,2.5,16.2,0.9,34.1,0.000,16.4
19/03/2016,19:00,159,2.5,15.3,1.0,32.3,0.000,19.4
19/03/2016,20:00,158,2.2,13.2,0.7,31.4,0.000,23.2
19/03/2016,21:00,160,2.7,14.3,1.0,30.7,0.001,25.6
19/03/2016,22:00,160,3.1,13.9,1.1,30.1,0.000,18.8
19/03/2016,23:00,157,3.4,14.6,1.3,29.0,0.000,11.5
20/03/2016,00:00,156,3.4,13.3,1.2,28.0,,17.1
20/03/2016,01:00,160,3.0,15.5,1.2,27.0,0.000,10.9
20/03/2016,02:00,158,2.8,14.6,1.1,26.2,0.000,13.5
20/03/2016,03:00,155,2.4,16.0,1.0,25.4,0.000,17.4
20/03/2016,04:00,156,3.2,14.6,1.0,24.7,0.000,34.2
20/03/2016,05:00,159,2.5,14.2,0.9,23.9,0.000,47.4
20/03/2016,06:00,162,2.5,13.8,0.9,23.2,0.000,57.0
20/03/2016,07:00,160,3.0,13.3,1.1,23.2,0.000,74.1
20/03/2016,08:00,161,3.4,14.6,1.3,25.0,0.000,84.4
20/03/2016,09:00,152,3.6,16.6,1.4,27.2,0.000,81.4
20/03/2016,10:00,157,3.3,18.6,1.2,29.4,0.000,72.0
20/03/2016,11:00,156,2.7,24.9,1.1,31.0,0.000,62.3
20/03/2016,12:00,155,2.9,25.7,1.3,32.6,0.001,52.7
20/03/2016,13:00,157,3.3,19.5,1.2,33.3,0.001,43.7
20/03/2016,14:00,166,3.5,21.8,1.2,33.9,0.000,39.1
20/03/2016,15:00,165,3.2,20.4,1.2,34.2,0.000,35.3
20/03/2016,16:00,157,3.5,17.1,1.2,33.6,0.000,35.1
20/03/2016,17:00,150,3.1,18.9,1.2,33.1,0.000,37.5
20/03/2016,18:00,157,2.7,15.4,0.9,31.5,0.000,32.8
