Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),PM10 (ug/m^3)
20/03/2016,06:00,130,2.1,16.3,0.7,24.2,16.7
20/03/2016,07:00,97,0.8,59.8,0.6,25.7,17.4
20/03/2016,08:00,105,1.2,38.2,0.6,28.2,14.8
20/03/2016,09:00,99,2.2,28.3,0.8,29.9,23.7
20/03/2016,10:00,97,2.3,34.2,0.9,31.6,23.1
20/03/2016,11:00,104,2.0,34.7,1.1,32.4,27.1
20/03/2016,12:00,92,1.9,40.4,1.1,33.4,21.6
20/03/2016,13:00,108,2.2,39.1,1.2,34.3,28.0
20/03/2016,14:00,106,2.4,31.0,1.0,34.2,32.4
20/03/2016,15:00,107,2.5,26.6,1.1,34.7,23.5
20/03/2016,16:00,104,2.7,23.5,1.2,34.2,24.5
20/03/2016,17:00,109,2.7,21.0,1.0,33.2,27.5
20/03/2016,18:00,121,2.3,15.8,0.8,31.6,24.0
20/03/2016,19:00,108,1.4,28.7,0.7,30.5,30.6
20/03/2016,20:00,175,2.7,52.0,1.9,27.7,57.0
20/03/2016,21:00,29,2.3,27.5,1.1,23.2,10.6
20/03/2016,22:00,353,1.4,28.9,0.8,24.0,15.8
20/03/2016,23:00,93,0.3,82.0,0.6,24.4,16.4
21/03/2016,00:00,203,0.8,89.0,0.9,24.6,18.7
21/03/2016,01:00,81,0.5,61.8,0.4,24.4,16.1
21/03/2016,02:00,118,0.6,44.8,0.4,24.4,14.6
21/03/2016,03:00,117,1.1,19.2,0.3,23.9,8.2
21/03/2016,04:00,157,0.4,65.6,0.3,23.3,9.8
21/03/2016,05:00,167,1.1,28.8,0.5,23.4,15.6
21/03/2016,06:00,168,1.5,19.5,0.5,23.3,20.9
21/03/2016,07:00,135,1.9,17.6,0.6,23.7,19.4
21/03/2016,08:00,109,1.7,24.6,0.6,25.5,30.3
21/03/2016,09:00,87,1.5,24.3,0.7,26.9,13.1
21/03/2016,10:00,67,1.2,49.8,0.8,29.5,10.1
21/03/2016,11:00,67,1.1,48.1,0.6,30.5,4.2
21/03/2016,12:00,66,0.6,63.2,0.5,30.9,5.9
21/03/2016,13:00,61,1.0,51.9,0.6,31.6,6.2
21/03/2016,14:00,41,1.6,30.4,0.7,32.3,10.7
21/03/2016,15:00,64,1.5,36.3,0.7,32.4,6.4
21/03/2016,16:00,78,1.1,28.0,0.5,31.0,16.7
21/03/2016,17:00,58,0.9,25.0,0.4,31.4,13.3
21/03/2016,18:00,309,2.4,11.0,1.0,28.3,24.4
21/03/2016,19:00,222,2.2,53.3,2.0,26.2,28.0
21/03/2016,20:00,152,0.6,103.0,1.9,21.6,
21/03/2016,21:00,177,1.5,34.1,0.8,22.0,
21/03/2016,22:00,112,2.1,24.4,1.0,22.6,18.6
21/03/2016,23:00,91,1.4,24.1,0.6,23.1,13.3
22/03/2016,00:00,94,1.0,28.2,0.5,23.1,7.0
22/03/2016,01:00,107,0.5,41.5,0.3,22.9,7.1
22/03/2016,02:00,176,0.5,78.2,0.5,22.5,8.7
22/03/2016,03:00,147,1.1,15.7,0.4,22.2,11.7
22/03/2016,04:00,145,1.7,14.6,0.5,22.1,16.0
22/03/2016,05:00,130,1.0,20.4,0.4,22.0,7.5
22/03/2016,06:00,128,1.3,15.7,0.5,22.0,18.8
22/03/2016,07:00,112,1.7,18.0,0.6,23.9,28.8
22/03/2016,08:00,121,2.5,21.0,0.8,24.9,16.3
22/03/2016,09:00,130,2.8,16.6,1.0,25.9,10.3
22/03/2016,10:00,126,3.4,16.7,1.0,26.8,9.0
22/03/2016,11:00,130,2.5,24.2,1.0,28.6,
22/03/2016,12:00,130,2.0,37.3,0.9,29.6,5.5
22/03/2016,13:00,116,1.8,37.0,0.9,31.0,
22/03/2016,14:00,129,2.9,20.0,1.0,31.2,9.4
22/03/2016,15:00,123,3.2,22.4,1.0,31.1,5.2
22/03/2016,16:00,119,3.2,16.9,1.0,30.7,3.2
22/03/2016,17:00,126,3.1,15.7,0.9,29.8,6.1
22/03/2016,18:00,122,2.4,12.1,0.9,27.6,6.4
22/03/2016,19:00,123,1.6,10.7,0.4,26.1,11.9
22/03/2016,20:00,111,1.6,21.0,0.5,25.4,32.4
22/03/2016,21:00,73,1.4,18.0,0.6,24.7,23.3
22/03/2016,22:00,56,1.2,20.4,0.5,23.8,11.3
22/03/2016,23:00,96,0.7,27.3,0.3,23.0,4.4
23/03/2016,00:00,132,0.7,22.0,0.2,22.1,5.5
23/03/2016,01:00,131,1.2,13.1,0.3,21.8,7.1
23/03/2016,02:00,137,1.1,14.5,0.4,21.4,16.7
23/03/2016,03:00,131,1.6,12.1,0.4,21.2,25.2
23/03/2016,04:00,132,2.0,10.6,0.5,20.9,18.5
23/03/2016,05:00,130,1.6,14.6,0.5,20.9,13.4
23/03/2016,06:00,126,1.4,16.0,0.4,20.9,18.7
23/03/2016,07:00,124,2.1,14.0,0.7,21.7,19.5
23/03/2016,08:00,130,1.8,20.7,0.6,23.8,21.3
23/03/2016,09:00,107,2.0,30.7,0.7,26.4,20.6
23/03/2016,10:00,69,1.9,33.6,0.8,28.5,10.7
23/03/2016,11:00,65,2.1,31.0,1.0,30.0,0.6
23/03/2016,12:00,115,2.5,28.8,1.0,30.9,10.0
23/03/2016,13:00,117,2.1,35.6,1.1,31.3,11.0
23/03/2016,14:00,116,2.8,25.1,1.2,32.5,11.4
23/03/2016,15:00,116,2.5,25.0,1.1,32.5,15.6
23/03/2016,16:00,116,2.8,20.0,1.0,32.2,18.1
23/03/2016,17:00,119,2.3,16.9,0.8,31.2,17.6
23/03/2016,18:00,94,1.2,18.2,0.5,28.8,28.4
23/03/2016,19:00,79,1.3,16.4,0.5,26.8,28.5
23/03/2016,20:00,74,1.6,19.1,0.8,25.9,26.4
23/03/2016,21:00,75,1.9,18.3,0.8,25.1,21.3
23/03/2016,22:00,71,1.0,23.4,0.6,24.1,16.5
23/03/2016,23:00,57,0.8,27.7,0.6,23.2,16.4
24/03/2016,00:00,112,0.8,27.0,0.4,23.0,13.3
24/03/2016,01:00,102,0.8,18.4,0.3,22.5,12.7
24/03/2016,02:00,165,1.0,21.1,0.3,22.3,14.7
24/03/2016,03:00,157,0.8,18.1,0.3,21.6,27.6
24/03/2016,04:00,174,0.6,29.4,0.3,21.2,26.6
24/03/2016,05:00,159,1.1,12.2,0.3,21.2,26.5
24/03/2016,06:00,149,1.3,18.8,0.6,21.3,24.6
24/03/2016,07:00,141,2.0,12.6,0.5,23.2,30.4
24/03/2016,08:00,114,2.1,21.4,0.7,25.7,25.8
24/03/2016,09:00,86,2.7,25.6,1.1,27.9,7.6
24/03/2016,10:00,103,2.9,23.8,1.3,29.3,5.8
24/03/2016,11:00,84,2.8,24.3,1.1,30.3,27.4
24/03/2016,12:00,101,2.4,27.3,1.0,31.0,18.4
24/03/2016,13:00,107,2.6,25.7,1.0,32.0,22.2
24/03/2016,14:00,89,2.3,26.7,1.0,32.4,14.5
24/03/2016,15:00,104,2.8,25.4,1.1,32.4,18.7
24/03/2016,16:00,99,2.6,20.6,1.0,32.0,15.5
24/03/2016,17:00,85,1.8,16.2,0.9,30.2,23.4
24/03/2016,18:00,93,1.1,16.9,0.4,28.1,28.1
24/03/2016,19:00,67,1.1,22.3,0.4,26.5,22.2
24/03/2016,20:00,63,1.7,20.4,0.8,25.4,18.5
24/03/2016,21:00,58,1.9,19.0,0.8,24.6,30.0
24/03/2016,22:00,47,0.9,31.2,0.5,23.6,20.5
24/03/2016,23:00,74,0.9,22.4,0.3,22.7,16.4
25/03/2016,00:00,101,1.1,21.5,0.4,22.4,16.5
25/03/2016,01:00,107,0.6,24.3,0.2,21.9,16.4
25/03/2016,02:00,191,0.6,38.5,0.4,21.6,14.8
25/03/2016,03:00,197,0.9,28.8,0.3,21.0,21.9
25/03/2016,04:00,166,1.1,16.2,0.4,20.6,26.4
25/03/2016,05:00,140,1.1,14.5,0.4,20.3,21.9
25/03/2016,06:00,129,1.2,15.8,0.5,20.4,18.0
25/03/2016,07:00,140,1.8,16.7,0.5,22.3,28.5
25/03/2016,08:00,114,1.8,24.6,0.8,25.2,35.2
25/03/2016,09:00,79,2.6,25.6,1.0,26.8,19.1
25/03/2016,10:00,88,2.1,31.7,1.0,28.4,12.7
25/03/2016,11:00,99,1.9,41.3,1.1,29.6,9.3
25/03/2016,12:00,109,2.2,32.8,1.1,30.5,15.1
25/03/2016,13:00,118,2.5,27.4,1.1,31.2,17.9
25/03/2016,14:00,125,3.2,20.6,1.0,31.4,14.7
25/03/2016,15:00,123,3.1,21.7,1.1,31.7,13.3
25/03/2016,16:00,129,3.1,19.2,0.9,31.1,10.0
25/03/2016,17:00,110,2.1,19.6,0.7,30.2,14.6
25/03/2016,18:00,120,1.3,12.2,0.4,27.9,20.4
25/03/2016,19:00,119,0.7,12.5,0.2,26.2,23.1
25/03/2016,20:00,84,1.0,34.0,0.7,25.3,48.9
25/03/2016,21:00,63,1.7,21.5,0.8,24.9,26.7
25/03/2016,22:00,54,1.5,21.8,0.7,24.2,22.4
25/03/2016,23:00,71,1.3,17.8,0.5,23.4,19.2
26/03/2016,00:00,72,0.9,18.2,0.3,22.7,16.7
26/03/2016,01:00,90,0.5,26.6,0.3,22.1,14.0
26/03/2016,02:00,195,0.5,60.8,0.6,21.6,11.7
26/03/2016,03:00,187,0.5,24.4,0.2,20.8,9.5
26/03/2016,04:00,184,1.1,14.9,0.3,20.6,13.9
26/03/2016,05:00,161,1.1,13.8,0.3,20.2,25.0
26/03/2016,06:00,170,1.2,21.4,0.4,20.1,34.0
26/03/2016,07:00,132,1.2,19.2,0.4,22.2,39.4
26/03/2016,08:00,93,0.9,44.1,0.5,25.4,35.1
26/03/2016,09:00,63,1.2,47.4,0.7,27.3,14.3
26/03/2016,10:00,15,0.8,64.2,0.6,28.7,1.0
26/03/2016,11:00,101,1.4,43.8,0.7,30.0,
26/03/2016,12:00,106,1.3,63.2,1.0,31.1,13.3
26/03/2016,13:00,129,2.0,38.7,1.0,32.0,
26/03/2016,14:00,120,2.9,25.0,1.2,32.3,
26/03/2016,15:00,116,3.4,19.6,1.1,31.8,9.7
26/03/2016,16:00,111,3.3,18.6,1.1,31.1,20.5
26/03/2016,17:00,101,2.7,16.5,0.9,29.8,19.8
26/03/2016,18:00,94,1.3,15.4,0.5,27.5,28.7
26/03/2016,19:00,136,1.8,38.1,1.4,26.2,36.9
26/03/2016,20:00,160,3.7,13.6,1.1,25.2,56.8
26/03/2016,21:00,172,3.2,15.5,1.2,23.9,26.6
26/03/2016,22:00,188,3.5,17.9,1.5,23.3,9.6
26/03/2016,23:00,194,1.8,26.0,1.0,21.6,15.2
27/03/2016,00:00,49,0.2,125.3,0.3,20.8,17.1
27/03/2016,01:00,15,0.7,157.1,0.3,20.8,10.7
27/03/2016,02:00,42,1.8,24.2,0.9,20.8,18.9
27/03/2016,03:00,184,1.7,42.5,0.8,21.2,28.0
27/03/2016,04:00,176,2.0,16.7,0.7,20.4,25.5
27/03/2016,05:00,154,1.9,18.5,0.7,19.8,17.8
27/03/2016,06:00,134,1.5,14.0,0.5,19.7,18.8
27/03/2016,07:00,135,2.4,14.3,0.8,21.2,21.0
27/03/2016,08:00,139,3.0,15.9,0.9,23.5,17.3
27/03/2016,09:00,120,2.1,25.8,0.9,25.7,12.0
27/03/2016,10:00,109,1.3,57.0,1.0,27.5,11.4
27/03/2016,11:00,100,0.7,74.3,0.7,29.3,12.6
27/03/2016,12:00,140,0.7,91.9,0.8,30.3,6.7
27/03/2016,13:00,101,1.9,38.5,0.9,31.1,19.2
27/03/2016,14:00,120,1.7,41.0,1.0,31.0,
27/03/2016,15:00,120,1.6,43.5,0.9,31.7,11.8
27/03/2016,16:00,147,2.0,33.1,0.9,31.4,14.5
27/03/2016,17:00,121,2.6,17.4,0.8,30.4,25.4
27/03/2016,18:00,121,2.3,13.3,0.6,28.1,25.9
27/03/2016,19:00,103,1.3,20.3,0.5,26.5,34.9
27/03/2016,20:00,94,0.7,21.4,0.3,25.2,31.8
27/03/2016,21:00,117,1.9,23.3,1.0,24.7,40.6
27/03/2016,22:00,99,1.3,19.1,0.5,24.0,38.9
27/03/2016,23:00,116,1.3,17.2,0.4,23.3,19.6
28/03/2016,00:00,149,0.8,18.6,0.2,22.6,15.5
28/03/2016,01:00,163,1.1,14.6,0.3,21.9,23.7
28/03/2016,02:00,159,1.4,14.0,0.5,21.4,28.9
28/03/2016,03:00,179,0.9,17.5,0.3,20.9,20.9
28/03/2016,04:00,170,0.7,26.3,0.2,20.4,11.0
28/03/2016,05:00,165,0.9,17.7,0.4,20.2,12.5
28/03/2016,06:00,153,0.9,13.4,0.4,20.0,12.2
28/03/2016,07:00,123,1.8,17.0,0.5,22.0,20.1
28/03/2016,08:00,124,1.9,21.9,0.6,24.7,15.0
28/03/2016,09:00,109,1.4,39.7,0.8,26.7,21.0
28/03/2016,10:00,107,1.9,38.6,1.0,28.5,11.3
28/03/2016,11:00,118,2.5,28.6,0.9,29.6,13.3
28/03/2016,12:00,107,2.6,28.6,1.2,30.6,6.3
28/03/2016,13:00,122,3.3,26.0,1.3,31.2,9.5
28/03/2016,14:00,111,2.8,31.1,1.2,31.5,18.9
28/03/2016,15:00,135,2.9,20.9,1.0,31.7,11.1
28/03/2016,16:00,130,2.7,25.9,1.0,31.7,10.3
28/03/2016,17:00,129,2.3,14.4,0.7,30.4,15.2
28/03/2016,18:00,128,1.6,9.0,0.4,28.0,22.7
28/03/2016,19:00,102,1.0,36.0,0.4,25.8,26.2
28/03/2016,20:00,53,1.4,18.7,0.6,25.5,34.3
28/03/2016,21:00,66,1.4,21.2,0.6,24.6,17.4
28/03/2016,22:00,61,1.1,21.3,0.5,23.7,22.5
28/03/2016,23:00,79,0.7,33.9,0.3,22.9,23.2
29/03/2016,00:00,164,0.8,31.5,0.3,22.3,13.8
29/03/2016,01:00,171,1.1,18.4,0.4,21.4,12.3
29/03/2016,02:00,164,1.6,15.6,0.4,20.7,31.5
29/03/2016,03:00,181,1.1,14.3,0.4,20.3,20.9
29/03/2016,04:00,173,1.1,20.6,0.4,20.1,15.1
29/03/2016,05:00,145,0.8,21.0,0.3,19.6,13.7
29/03/2016,06:00,140,1.2,19.5,0.4,19.9,18.7
29/03/2016,07:00,134,1.7,16.8,0.5,21.8,26.7
29/03/2016,08:00,116,1.5,32.6,0.7,24.7,26.0
29/03/2016,09:00,101,1.6,42.4,0.8,26.7,26.5
29/03/2016,10:00,88,1.7,39.6,0.9,28.7,8.1
29/03/2016,11:00,108,2.0,36.0,1.0,30.3,12.6
29/03/2016,12:00,109,2.2,38.3,1.1,31.6,19.2
29/03/2016,13:00,108,2.3,34.3,1.2,32.0,14.4
29/03/2016,14:00,128,3.0,23.7,1.2,32.5,14.2
29/03/2016,15:00,113,3.1,21.9,1.1,32.3,20.0
29/03/2016,16:00,106,2.8,23.7,1.1,31.8,14.9
29/03/2016,17:00,102,2.0,18.6,0.8,30.8,23.7
29/03/2016,18:00,121,1.1,13.8,0.4,28.2,33.2
29/03/2016,19:00,129,0.8,8.0,0.2,26.3,22.3
29/03/2016,20:00,60,0.6,30.5,0.4,24.6,56.9
29/03/2016,21:00,60,1.2,24.2,0.6,24.8,35.6
29/03/2016,22:00,61,1.3,23.3,0.6,24.3,25.9
29/03/2016,23:00,78,0.7,20.1,0.3,23.4,19.8
30/03/2016,00:00,132,0.4,51.9,0.2,22.6,17.2
30/03/2016,01:00,147,0.7,20.4,0.2,22.3,12.4
30/03/2016,02:00,182,0.6,26.1,0.2,21.5,16.2
30/03/2016,03:00,198,0.8,30.7,0.5,20.9,27.4
30/03/2016,04:00,204,0.4,41.0,0.2,20.0,21.7
30/03/2016,05:00,204,0.5,48.3,0.5,19.2,25.1
30/03/2016,06:00,201,1.1,23.4,0.5,20.0,37.3
30/03/2016,07:00,172,1.1,23.6,0.4,22.2,50.7
30/03/2016,08:00,163,0.4,90.0,0.5,25.3,21.0
30/03/2016,09:00,60,0.5,139.5,0.6,27.9,13.8
30/03/2016,10:00,112,1.4,44.1,0.7,29.2,13.3
30/03/2016,11:00,80,1.3,52.6,0.9,30.7,29.6
30/03/2016,12:00,112,1.9,46.0,1.1,31.7,18.1
30/03/2016,13:00,93,2.0,44.1,1.2,32.6,
30/03/2016,14:00,122,2.0,44.4,1.0,33.2,
30/03/2016,15:00,108,2.1,30.9,0.9,33.5,10.3
30/03/2016,16:00,115,2.2,30.1,0.9,32.9,11.2
30/03/2016,17:00,112,2.2,17.0,0.8,31.7,29.9
30/03/2016,18:00,92,1.4,14.6,0.5,29.1,32.7
30/03/2016,19:00,84,0.6,21.5,0.3,27.1,33.7
30/03/2016,20:00,56,1.2,25.8,0.8,25.8,52.1
30/03/2016,21:00,43,1.3,19.7,0.5,25.6,52.8
30/03/2016,22:00,52,0.7,19.2,0.4,24.7,54.8
30/03/2016,23:00,85,0.4,42.1,0.2,23.7,15.6
31/03/2016,00:00,241,0.3,51.3,0.2,23.0,13.7
31/03/2016,01:00,286,0.5,39.9,0.2,21.7,17.4
31/03/2016,02:00,167,0.7,27.6,0.3,21.3,16.5
31/03/2016,03:00,183,1.1,16.0,0.4,21.0,18.1
31/03/2016,04:00,191,1.1,24.7,0.6,20.6,41.6
31/03/2016,05:00,181,0.9,26.0,0.3,20.4,42.5
31/03/2016,06:00,144,0.6,51.1,0.5,19.9,31.6
31/03/2016,07:00,143,2.1,16.1,0.6,22.5,37.6
31/03/2016,08:00,104,1.7,26.7,0.6,25.9,31.7
31/03/2016,09:00,76,2.0,30.2,0.9,27.6,21.0
31/03/2016,10:00,103,2.2,37.0,1.1,29.1,15.4
31/03/2016,11:00,113,2.2,31.4,1.0,30.6,23.1
31/03/2016,12:00,106,2.3,43.1,1.2,31.7,31.6
31/03/2016,13:00,102,2.5,30.7,1.1,32.3,36.6
31/03/2016,14:00,106,2.6,25.9,1.1,32.8,33.9
31/03/2016,15:00,112,2.7,25.3,1.0,33.1,39.1
31/03/2016,16:00,118,2.9,21.0,1.0,32.6,34.3
31/03/2016,17:00,117,2.6,15.8,0.8,31.4,23.9
31/03/2016,18:00,124,1.9,9.8,0.5,29.3,20.7
31/03/2016,19:00,101,1.5,24.9,0.6,27.9,20.2
31/03/2016,20:00,57,1.5,21.0,0.6,27.0,27.4
31/03/2016,21:00,40,1.1,19.5,0.6,25.7,8.9
31/03/2016,22:00,77,0.6,28.2,0.3,24.4,9.8
31/03/2016,23:00,114,0.8,32.5,0.3,23.9,15.8
01/04/2016,00:00,152,0.8,33.9,0.3,23.2,16.4
01/04/2016,01:00,187,0.6,19.4,0.2,22.1,22.0
01/04/2016,02:00,178,1.0,19.6,0.6,21.4,42.0
01/04/2016,03:00,152,1.1,18.3,0.4,20.6,57.7
01/04/2016,04:00,157,1.5,13.7,0.5,20.7,56.1
01/04/2016,05:00,149,1.8,12.1,0.5,20.4,41.4
01/04/2016,06:00,136,2.1,11.6,0.7,20.2,27.6
01/04/2016,07:00,129,2.6,13.5,0.7,22.3,40.2
01/04/2016,08:00,110,2.1,25.8,0.8,25.3,47.4
01/04/2016,09:00,90,2.7,24.0,1.1,27.3,22.4
01/04/2016,10:00,82,2.7,25.9,1.0,29.2,13.1
01/04/2016,11:00,62,2.6,26.4,1.0,30.0,15.4
01/04/2016,12:00,72,2.3,32.1,1.0,31.1,12.9
01/04/2016,13:00,87,2.5,30.3,1.2,32.2,12.3
01/04/2016,14:00,74,2.3,28.8,1.0,32.6,13.7
01/04/2016,15:00,67,2.1,25.0,0.9,33.2,15.6
01/04/2016,16:00,92,2.5,24.0,1.1,32.3,20.6
01/04/2016,17:00,81,2.5,18.3,1.0,30.8,25.6
01/04/2016,18:00,71,1.9,17.6,0.7,29.1,18.2
01/04/2016,19:00,66,1.8,20.6,0.7,27.6,19.6
01/04/2016,20:00,67,1.7,18.6,0.7,26.4,20.5
01/04/2016,21:00,73,1.6,16.4,0.6,25.4,20.3
01/04/2016,22:00,70,1.2,18.7,0.5,24.6,17.2
01/04/2016,23:00,69,0.8,29.6,0.5,23.9,20.1
02/04/2016,00:00,110,0.7,33.1,0.4,23.2,17.9
02/04/2016,01:00,155,1.0,18.0,0.3,22.8,16.7
02/04/2016,02:00,168,1.2,22.3,0.4,21.9,28.3
02/04/2016,03:00,136,1.7,10.4,0.5,21.4,34.3
02/04/2016,04:00,130,1.4,12.5,0.5,21.1,34.4
02/04/2016,05:00,150,1.4,17.3,0.4,20.9,30.6
02/04/2016,06:00,159,1.5,13.3,0.5,20.9,18.4
02/04/2016,07:00,135,2.1,17.0,0.6,22.7,26.1
02/04/2016,08:00,107,1.8,28.1,0.7,25.8,26.3
02/04/2016,09:00,80,2.3,27.6,1.0,27.8,19.8
02/04/2016,10:00,87,2.0,32.4,1.0,29.1,15.7
02/04/2016,11:00,90,2.0,31.2,0.9,30.1,19.8
02/04/2016,12:00,114,2.3,38.6,1.0,31.4,15.6
02/04/2016,13:00,115,2.8,27.8,1.3,32.2,19.8
02/04/2016,14:00,127,3.0,24.6,1.3,32.6,
02/04/2016,15:00,118,3.2,24.2,1.3,32.6,3.5
02/04/2016,16:00,110,2.9,19.7,1.1,32.2,15.5
02/04/2016,17:00,104,2.1,17.1,0.8,31.2,18.2
02/04/2016,18:00,98,1.1,16.0,0.3,28.9,23.8
02/04/2016,19:00,107,0.4,24.9,0.2,26.9,26.0
02/04/2016,20:00,71,0.5,77.6,0.6,25.5,39.1
02/04/2016,21:00,63,1.4,19.5,0.6,25.7,34.1
02/04/2016,22:00,56,0.9,19.3,0.4,25.0,25.0
02/04/2016,23:00,63,0.5,29.1,0.3,24.0,21.0
03/04/2016,00:00,128,0.7,47.5,0.5,23.5,20.9
03/04/2016,01:00,110,1.1,20.2,0.3,22.9,11.2
03/04/2016,02:00,121,1.1,19.6,0.4,22.5,13.5
03/04/2016,03:00,156,1.4,18.6,0.4,22.1,26.7
03/04/2016,04:00,155,1.4,11.3,0.4,21.3,38.9
03/04/2016,05:00,140,1.5,10.5,0.4,21.1,33.2
03/04/2016,06:00,144,1.3,12.1,0.3,21.0,37.8
03/04/2016,07:00,128,1.8,17.4,0.7,22.7,24.5
03/04/2016,08:00,118,2.6,21.1,0.9,25.2,17.1
03/04/2016,09:00,112,3.1,22.0,1.1,27.3,9.5
03/04/2016,10:00,120,3.1,24.0,1.2,29.2,12.3
03/04/2016,11:00,126,3.6,21.9,1.2,30.6,11.4
03/04/2016,12:00,102,3.6,23.6,1.4,31.4,18.8
03/04/2016,13:00,110,4.0,22.8,1.5,32.1,20.7
03/04/2016,14:00,110,4.0,24.5,1.4,32.6,23.6
03/04/2016,15:00,110,3.4,26.4,1.2,32.8,20.9
03/04/2016,16:00,117,3.9,16.1,1.3,32.5,20.5
03/04/2016,17:00,107,3.0,18.3,1.1,31.1,25.1
03/04/2016,18:00,92,2.0,17.2,0.8,29.0,30.5
03/04/2016,19:00,78,1.6,14.8,0.6,27.2,26.6
03/04/2016,20:00,54,1.4,21.2,0.6,25.7,32.1
03/04/2016,21:00,63,1.3,18.7,0.5,24.3,31.1
03/04/2016,22:00,74,1.2,17.5,0.5,23.4,21.9
03/04/2016,23:00,104,0.8,42.0,0.3,22.4,19.1
04/04/2016,00:00,121,1.4,15.2,0.4,21.6,18.2
04/04/2016,01:00,140,1.6,11.8,0.4,21.1,30.1
04/04/2016,02:00,135,1.8,13.1,0.4,20.5,29.8
04/04/2016,03:00,145,2.1,9.1,0.5,19.9,20.1
04/04/2016,04:00,132,2.3,10.1,0.4,19.4,8.1
04/04/2016,05:00,135,2.4,8.7,0.5,19.0,10.8
04/04/2016,06:00,129,2.1,10.3,0.5,18.6,11.2
04/04/2016,07:00,129,2.9,13.8,1.0,20.7,23.8
04/04/2016,08:00,124,3.7,17.3,1.1,23.8,26.1
04/04/2016,09:00,123,4.2,16.2,1.3,25.0,26.3
04/04/2016,10:00,120,4.0,18.1,1.2,26.1,21.3
04/04/2016,11:00,116,3.7,25.4,1.4,28.1,20.8
04/04/2016,12:00,118,3.4,23.4,1.2,29.4,19.7
04/04/2016,13:00,120,3.5,21.5,1.5,30.3,23.3
04/04/2016,14:00,123,3.7,25.5,1.4,30.9,18.5
04/04/2016,15:00,113,3.8,23.5,1.2,30.8,25.1
04/04/2016,16:00,109,3.2,22.0,1.2,30.4,33.9
04/04/2016,17:00,97,2.6,17.3,0.9,29.1,30.0
04/04/2016,18:00,101,1.7,16.5,0.7,27.1,28.1
04/04/2016,19:00,82,1.0,12.6,0.3,25.4,38.1
04/04/2016,20:00,82,1.9,16.4,0.8,24.6,33.0
04/04/2016,21:00,78,1.6,17.5,0.6,23.9,31.0
04/04/2016,22:00,90,0.6,50.8,0.3,22.5,20.8
04/04/2016,23:00,78,0.5,38.2,0.2,21.1,23.7
05/04/2016,00:00,165,0.8,26.6,0.4,20.5,25.4
05/04/2016,01:00,154,1.6,28.0,0.5,20.5,32.5
05/04/2016,02:00,165,1.8,12.8,0.5,20.0,33.7
05/04/2016,03:00,150,1.6,8.4,0.4,19.5,19.0
05/04/2016,04:00,132,1.4,10.4,0.3,18.8,17.6
05/04/2016,05:00,133,1.5,14.1,0.5,18.4,21.8
05/04/2016,06:00,132,1.6,11.2,0.5,18.3,25.6
05/04/2016,07:00,129,2.4,13.4,0.7,20.4,37.2
05/04/2016,08:00,128,3.9,15.7,1.2,23.6,44.9
05/04/2016,09:00,117,3.8,20.9,1.4,25.6,40.0
05/04/2016,10:00,118,3.9,19.7,1.4,27.0,28.1
05/04/2016,11:00,109,4.1,20.4,1.6,28.6,21.5
05/04/2016,12:00,109,4.4,19.5,1.5,29.5,22.6
05/04/2016,13:00,111,3.6,22.6,1.4,30.5,23.3
05/04/2016,14:00,123,4.0,17.8,1.4,30.9,14.9
05/04/2016,15:00,113,4.0,18.4,1.4,30.7,15.7
05/04/2016,16:00,122,3.9,18.4,1.3,30.6,17.0
05/04/2016,17:00,107,2.7,18.1,1.0,29.5,25.2
05/04/2016,18:00,108,1.4,14.2,0.5,27.6,26.3
05/04/2016,19:00,82,1.6,16.3,0.7,26.4,35.5
05/04/2016,20:00,77,1.9,16.0,0.8,25.7,27.3
05/04/2016,21:00,73,0.8,17.7,0.3,24.3,27.8
05/04/2016,22:00,122,0.2,100.5,0.3,23.1,28.2
05/04/2016,23:00,176,0.7,27.2,0.4,22.2,26.1
06/04/2016,00:00,159,1.2,18.8,0.3,21.7,34.4
06/04/2016,01:00,148,1.0,10.9,0.3,20.8,32.5
06/04/2016,02:00,138,1.7,8.8,0.4,20.5,24.5
06/04/2016,03:00,135,1.5,11.0,0.5,19.6,13.6
06/04/2016,04:00,138,1.9,7.2,0.4,19.7,12.7
06/04/2016,05:00,131,2.1,9.1,0.4,19.1,20.1
06/04/2016,06:00,147,1.5,14.3,0.5,18.9,32.7
06/04/2016,07:00,124,1.9,17.6,0.7,21.2,42.9
06/04/2016,08:00,118,2.6,19.9,1.0,24.6,35.4
06/04/2016,09:00,111,3.1,22.3,1.2,26.5,26.3
06/04/2016,10:00,115,3.9,21.6,1.3,28.0,22.8
06/04/2016,11:00,121,3.8,21.7,1.4,29.7,16.5
06/04/2016,12:00,120,4.1,20.9,1.3,30.8,10.1
06/04/2016,13:00,118,3.6,21.8,1.2,31.5,8.5
06/04/2016,14:00,113,3.5,27.3,1.3,31.8,24.2
06/04/2016,15:00,126,3.4,25.7,1.4,31.9,28.9
06/04/2016,16:00,124,3.2,18.0,1.0,31.5,36.1
06/04/2016,17:00,108,2.5,18.4,0.9,30.3,33.5
06/04/2016,18:00,126,1.7,10.8,0.5,28.0,29.8
06/04/2016,19:00,110,0.9,22.3,0.4,26.3,35.4
