Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1)
15/02/2016,06:00,222,1.2,19.3,0.5,23.0,88.2,0.0,1006,0.011,0.006,0.017,0.000,12.2,4.5,24
15/02/2016,07:00,230,2.0,15.1,0.8,25.1,79.5,0.0,1006,0.005,0.004,0.008,0.000,12.1,5.0,32
15/02/2016,08:00,217,1.9,27.5,0.9,26.9,71.2,0.0,1007,0.003,0.003,0.006,0.000,15.4,6.0,44
15/02/2016,09:00,223,1.8,37.8,0.9,28.2,64.4,0.0,1006,0.002,0.003,0.004,0.001,16.8,6.0,44
15/02/2016,10:00,242,0.5,126.9,1.3,29.5,56.6,0.0,1006,0.001,0.003,0.004,0.001,15.0,5.0,36
15/02/2016,11:00,49,3.1,24.3,1.3,29.6,57.7,0.0,1006,0.002,0.005,0.006,0.003,23.8,9.7,32
15/02/2016,12:00,58,4.0,18.5,0.9,30.2,55.0,0.0,1005,0.002,0.005,0.007,0.003,22.7,9.5,27
15/02/2016,13:00,70,5.1,14.1,0.9,30.1,55.7,0.0,1004,0.001,0.002,0.003,0.003,14.4,2.9,20
15/02/2016,14:00,53,5.2,14.0,0.9,29.2,60.0,0.0,1004,0.001,0.001,0.002,0.001,17.6,8.0,14
15/02/2016,15:00,54,4.5,15.9,0.9,29.4,54.3,0.0,1004,0.001,0.002,0.003,0.000,10.9,1.1,12
15/02/2016,16:00,70,4.3,17.6,0.8,29.4,50.0,0.0,1004,0.001,0.002,0.002,0.000,19.6,12.3,9
15/02/2016,17:00,76,4.0,10.6,0.6,28.4,59.6,0.0,1004,0.000,0.002,0.002,0.000,12.0,6.3,11
15/02/2016,18:00,78,3.4,8.8,0.7,27.5,66.7,0.0,1005,0.000,0.001,0.001,0.000,9.3,2.3,14
15/02/2016,19:00,80,1.9,8.6,0.4,27.1,69.1,0.0,1006,0.001,0.004,0.005,0.001,15.9,7.7,16
15/02/2016,20:00,84,1.2,23.7,0.4,27.0,72.0,0.0,1006,0.000,0.003,0.003,0.000,18.8,5.8,17
15/02/2016,21:00,186,0.5,40.4,0.2,26.5,74.7,0.0,1006,0.001,0.005,0.006,0.000,13.9,4.8,17
15/02/2016,22:00,215,1.0,21.5,0.5,25.5,78.0,0.0,1006,0.001,0.005,0.006,0.000,14.5,5.9,63
15/02/2016,23:00,192,0.5,20.6,0.2,24.8,80.8,0.0,1006,0.000,0.005,0.005,0.000,34.9,26.6,123
16/02/2016,00:00,189,0.6,28.5,0.3,24.2,82.8,0.0,1005,,,,,32.3,24.2,
16/02/2016,01:00,201,1.1,19.6,0.5,23.6,84.9,0.0,1005,0.000,0.003,0.003,0.000,24.2,17.5,40
16/02/2016,02:00,219,1.2,9.2,0.5,23.1,86.1,0.0,1004,0.000,0.003,0.003,0.000,15.9,9.1,95
16/02/2016,03:00,212,1.6,12.0,0.5,22.5,88.4,0.0,1004,0.000,0.005,0.005,0.000,45.4,36.7,220
16/02/2016,04:00,176,1.2,19.6,0.4,22.2,88.9,0.0,1005,0.001,0.003,0.004,0.000,37.3,29.9,55
16/02/2016,05:00,212,1.0,19.4,0.4,21.8,88.6,0.0,1005,0.004,0.005,0.009,0.000,13.3,7.1,23
16/02/2016,06:00,184,0.7,39.9,0.4,22.6,85.2,0.0,1005,0.004,0.004,0.008,0.000,12.9,7.1,17
16/02/2016,07:00,129,2.7,30.4,1.5,25.2,72.6,0.0,1006,0.002,0.003,0.005,0.000,13.1,6.8,14
16/02/2016,08:00,117,3.8,13.9,1.1,25.8,69.6,0.0,1006,0.002,0.001,0.003,0.000,10.6,2.8,13
16/02/2016,09:00,99,2.3,30.3,1.1,27.2,63.4,0.0,1006,0.000,0.001,0.001,0.000,13.0,4.8,13
16/02/2016,10:00,69,1.6,58.4,1.1,28.6,57.8,0.0,1006,0.002,0.002,0.004,0.002,15.8,6.8,13
16/02/2016,11:00,38,3.5,24.2,1.0,28.5,58.8,0.0,1005,0.005,0.005,0.010,0.004,14.4,3.2,13
16/02/2016,12:00,58,3.3,26.2,1.0,28.8,58.1,0.0,1005,0.003,0.004,0.007,0.003,15.5,4.0,14
16/02/2016,13:00,75,3.3,18.4,0.9,29.3,56.7,0.0,1004,0.002,0.003,0.005,0.003,18.1,7.4,15
16/02/2016,14:00,46,3.9,16.6,0.8,29.8,56.6,0.0,1003,0.003,0.004,0.006,0.002,12.7,2.7,15
16/02/2016,15:00,51,3.9,17.6,0.9,29.6,57.5,0.0,1003,0.002,0.002,0.004,0.001,20.4,10.3,15
16/02/2016,16:00,46,4.1,15.1,0.7,29.0,59.5,0.0,1003,0.001,0.002,0.003,0.001,18.1,7.4,16
16/02/2016,17:00,58,4.2,12.7,0.7,28.2,64.5,0.0,1003,0.001,0.001,0.002,0.001,18.6,7.7,16
16/02/2016,18:00,48,3.4,10.4,0.6,27.5,69.0,0.0,1004,0.001,0.003,0.004,0.000,18.5,8.1,18
16/02/2016,19:00,43,2.6,13.0,0.6,27.2,71.0,0.0,1004,0.002,0.005,0.007,0.001,17.5,5.9,18
16/02/2016,20:00,16,2.0,15.1,0.6,26.9,73.6,0.0,1005,0.001,0.005,0.006,0.001,18.4,7.6,18
16/02/2016,21:00,350,1.5,8.7,0.3,26.5,76.6,0.0,1005,0.000,0.005,0.005,0.001,17.3,6.5,20
16/02/2016,22:00,336,1.6,18.1,0.4,26.1,78.3,0.0,1005,0.001,0.005,0.005,0.001,18.9,5.8,20
16/02/2016,23:00,305,1.5,13.6,0.4,25.7,80.2,0.0,1004,0.001,0.004,0.005,0.000,15.9,2.7,19
17/02/2016,00:00,238,0.7,43.6,0.4,25.3,81.6,0.0,1003,,,,,15.6,2.3,
17/02/2016,01:00,227,1.1,20.7,0.3,24.7,83.7,0.0,1003,0.000,0.005,0.005,0.001,11.9,1.5,22
17/02/2016,02:00,209,1.2,10.0,0.3,23.9,86.0,0.0,1002,0.000,0.006,0.006,0.001,15.4,6.5,19
17/02/2016,03:00,197,1.0,24.1,0.4,23.7,86.7,0.0,1002,0.000,0.005,0.005,0.000,10.4,2.1,19
17/02/2016,04:00,213,0.7,28.7,0.4,23.3,87.1,0.0,1003,0.002,0.005,0.007,0.000,12.1,3.9,18
17/02/2016,05:00,195,0.8,49.1,0.4,23.1,87.9,0.0,1003,0.006,0.006,0.012,0.001,12.7,4.7,21
17/02/2016,06:00,215,1.4,11.9,0.5,23.6,86.8,0.0,1004,0.005,0.005,0.010,0.000,15.9,7.9,24
17/02/2016,07:00,189,0.5,105.9,0.6,26.1,77.7,0.0,1004,0.003,0.004,0.006,0.001,14.9,6.4,27
17/02/2016,08:00,347,1.6,159.2,0.8,27.5,70.2,0.0,1005,0.029,0.010,0.039,0.012,16.2,6.4,21
17/02/2016,09:00,323,2.2,22.3,0.7,28.7,65.4,0.0,1004,0.019,0.012,0.030,0.008,21.5,9.7,21
17/02/2016,10:00,34,2.0,37.6,1.0,29.7,64.4,0.0,1004,0.052,0.020,0.071,0.023,16.9,1.2,22
17/02/2016,11:00,50,4.3,14.9,0.9,29.5,65.6,0.0,1004,0.021,0.008,0.029,0.010,26.5,9.6,20
17/02/2016,12:00,62,5.0,14.9,0.9,29.2,66.7,0.0,1004,0.002,0.002,0.004,0.001,22.6,8.8,19
17/02/2016,13:00,59,5.1,17.8,0.9,28.8,68.3,0.0,1003,0.001,0.001,0.002,0.001,27.7,15.2,23
17/02/2016,14:00,66,5.0,14.6,0.9,28.9,68.1,0.0,1003,0.000,0.002,0.002,0.001,20.2,7.7,25
17/02/2016,15:00,58,5.0,16.8,1.0,28.6,69.8,0.0,1003,0.001,0.002,0.003,0.001,18.1,6.8,24
17/02/2016,16:00,67,4.6,14.6,0.9,27.9,73.0,0.0,1003,0.000,0.002,0.002,0.001,16.9,6.5,23
17/02/2016,17:00,78,4.8,14.0,1.1,27.7,73.2,0.0,1003,0.001,0.003,0.004,0.001,11.7,1.7,23
17/02/2016,18:00,69,3.8,12.6,0.6,27.6,73.6,0.0,1004,0.001,0.003,0.004,0.001,13.6,3.0,20
17/02/2016,19:00,70,2.9,20.8,0.6,27.2,75.1,0.0,1004,0.000,0.002,0.002,0.001,16.1,6.5,17
17/02/2016,20:00,7,3.3,175.2,0.7,27.1,75.6,0.0,1005,0.000,0.001,0.001,0.000,13.0,4.3,17
17/02/2016,21:00,14,2.6,166.5,0.6,27.1,76.1,0.0,1005,0.000,0.004,0.004,0.001,14.1,4.9,17
17/02/2016,22:00,38,2.4,14.2,0.5,27.0,76.8,0.0,1005,0.001,0.003,0.004,0.000,14.8,4.7,16
17/02/2016,23:00,60,2.1,13.9,0.3,27.0,77.7,0.0,1004,0.001,0.003,0.003,0.000,11.7,3.6,16
18/02/2016,00:00,62,2.2,15.3,0.4,27.0,78.2,0.0,1004,,,,,14.2,6.3,
18/02/2016,01:00,72,1.7,24.8,0.7,26.9,79.0,0.0,1004,0.000,0.001,0.001,0.001,13.1,6.1,14
18/02/2016,02:00,254,1.5,20.1,0.6,26.4,81.5,0.0,1004,0.000,0.002,0.002,0.000,11.0,4.1,17
18/02/2016,03:00,202,1.2,22.2,0.4,25.4,87.5,0.0,1004,0.000,0.002,0.002,0.000,12.6,5.8,20
18/02/2016,04:00,109,1.3,33.3,0.5,25.4,88.7,0.0,1004,0.000,0.003,0.003,0.001,13.6,7.1,25
18/02/2016,05:00,65,1.9,23.7,0.8,25.6,88.5,0.0,1004,0.003,0.008,0.011,0.001,11.1,3.5,23
18/02/2016,06:00,63,2.6,24.1,0.9,26.4,83.5,0.0,1005,0.001,0.003,0.004,0.000,10.9,3.2,20
18/02/2016,07:00,101,1.9,21.2,0.8,26.7,82.6,0.0,1005,0.001,0.003,0.004,0.000,12.6,4.9,21
18/02/2016,08:00,113,0.7,71.3,0.7,27.4,78.5,0.0,1006,0.001,0.003,0.004,0.001,12.6,4.5,22
18/02/2016,09:00,91,2.3,16.9,0.8,28.3,72.2,0.0,1006,0.001,0.003,0.004,0.001,22.3,13.5,30
18/02/2016,10:00,70,3.5,16.4,0.8,28.9,69.1,0.0,1006,0.003,0.004,0.006,0.002,27.6,18.0,26
18/02/2016,11:00,69,2.7,25.5,0.8,29.6,64.8,0.0,1005,0.007,0.008,0.014,0.005,20.3,10.7,29
18/02/2016,12:00,63,4.0,20.9,1.0,30.1,63.6,0.0,1004,0.003,0.005,0.007,0.003,20.6,10.8,23
18/02/2016,13:00,49,5.1,14.3,0.9,29.7,66.3,0.0,1004,0.001,0.002,0.003,0.001,17.0,8.6,19
18/02/2016,14:00,54,5.3,13.0,0.9,29.2,67.3,0.0,1004,0.001,0.001,0.002,0.001,8.9,1.7,18
18/02/2016,15:00,50,5.4,15.9,0.9,29.2,68.9,0.0,1003,0.001,0.001,0.002,0.001,10.2,2.4,15
18/02/2016,16:00,42,5.4,12.2,0.8,29.0,69.8,0.0,1003,0.001,0.001,0.002,0.001,9.1,1.5,15
18/02/2016,17:00,52,5.1,10.1,0.9,28.4,72.3,0.0,1004,0.000,0.002,0.002,0.001,15.7,8.8,15
18/02/2016,18:00,32,4.2,13.0,0.8,28.0,73.3,0.0,1004,0.001,0.002,0.003,0.001,17.0,8.3,18
18/02/2016,19:00,18,3.9,11.2,0.8,27.6,76.1,0.0,1005,0.001,0.003,0.003,0.001,11.3,4.8,17
18/02/2016,20:00,345,3.2,25.3,0.7,27.6,76.6,0.0,1006,0.000,0.002,0.002,0.000,9.2,4.0,16
18/02/2016,21:00,27,2.4,141.0,0.9,27.7,76.4,0.0,1006,0.005,0.006,0.011,0.002,11.3,3.6,16
18/02/2016,22:00,49,3.1,19.7,1.1,27.7,77.0,0.0,1006,0.000,0.003,0.003,0.001,12.7,5.7,14
18/02/2016,23:00,45,3.4,14.8,0.7,27.7,77.6,0.0,1007,0.000,0.002,0.002,0.000,10.4,4.1,12
19/02/2016,00:00,59,3.4,14.2,0.6,27.5,78.8,0.0,1007,,,,,8.1,2.9,
19/02/2016,01:00,25,2.5,10.9,0.6,27.0,82.1,0.0,1006,0.000,0.002,0.002,0.001,8.5,3.4,10
19/02/2016,02:00,22,2.2,10.3,0.5,26.9,81.0,0.0,1006,0.001,0.006,0.006,0.001,6.0,-0.5,12
19/02/2016,03:00,14,2.3,172.0,0.4,26.7,81.9,0.0,1006,0.000,0.004,0.004,0.002,10.6,3.5,11
19/02/2016,04:00,37,1.4,28.5,0.6,26.5,82.3,0.0,1006,0.002,0.006,0.008,0.001,10.5,2.5,11
19/02/2016,05:00,64,0.9,20.6,0.3,26.5,82.9,0.0,1007,0.002,0.010,0.012,0.002,11.6,4.0,13
19/02/2016,06:00,34,1.2,37.2,0.7,27.1,80.7,0.0,1008,0.005,0.008,0.013,0.001,12.6,5.8,12
19/02/2016,07:00,25,2.8,18.3,0.6,28.0,75.7,0.0,1009,0.003,0.003,0.005,0.001,12.5,5.4,10
19/02/2016,08:00,43,3.5,17.0,0.8,28.6,71.1,0.0,1009,0.001,0.001,0.002,0.000,9.0,1.7,9
19/02/2016,09:00,57,4.0,16.3,0.7,28.7,68.2,0.0,1010,0.000,0.001,0.001,0.000,8.7,2.6,9
19/02/2016,10:00,53,4.3,15.4,0.9,29.0,68.2,0.0,1010,0.001,0.002,0.002,0.000,16.0,10.2,9
19/02/2016,11:00,54,4.4,15.3,0.8,29.5,64.8,0.0,1009,0.001,0.001,0.002,0.000,13.4,7.2,9
19/02/2016,12:00,52,5.0,14.6,0.9,29.4,64.1,0.0,1009,0.001,0.001,0.002,0.000,11.8,5.5,9
19/02/2016,13:00,50,5.0,14.1,0.9,29.8,61.6,0.0,1008,0.000,0.001,0.001,0.000,6.7,1.2,9
19/02/2016,14:00,67,5.4,14.3,1.0,29.7,61.8,0.0,1008,0.000,0.001,0.001,0.000,9.7,2.2,10
19/02/2016,15:00,62,5.7,13.4,1.0,29.2,65.9,0.0,1007,0.001,0.000,0.001,0.000,11.4,4.6,9
19/02/2016,16:00,65,5.6,12.7,1.0,28.9,69.6,0.0,1007,0.002,0.002,0.003,0.000,18.8,12.1,10
19/02/2016,17:00,66,5.2,12.3,1.0,28.3,73.1,0.0,1008,0.000,0.001,0.001,0.000,15.8,8.3,8
19/02/2016,18:00,63,4.4,11.8,0.7,27.9,72.6,0.0,1008,0.000,0.002,0.002,0.000,13.3,6.3,10
19/02/2016,19:00,71,4.2,9.9,0.8,27.6,75.1,0.0,1009,0.000,0.001,0.001,0.000,8.4,2.1,9
19/02/2016,20:00,64,3.8,10.2,0.7,27.5,75.4,0.0,1010,0.001,0.002,0.003,0.000,9.3,4.0,9
19/02/2016,21:00,53,3.3,11.7,0.7,27.5,74.6,0.0,1010,0.000,0.002,0.002,0.000,12.6,7.2,9
19/02/2016,22:00,64,3.1,10.7,0.5,27.4,75.5,0.0,1011,0.000,0.002,0.002,0.000,7.6,4.0,9
19/02/2016,23:00,75,2.4,15.2,0.7,27.4,74.7,0.0,1011,0.000,0.001,0.001,0.000,6.1,2.8,9
20/02/2016,00:00,92,2.7,13.3,0.6,27.3,74.6,0.0,1010,,,,,11.9,5.6,
20/02/2016,01:00,73,2.2,12.0,0.5,27.1,74.9,0.0,1010,0.002,0.002,0.003,0.001,14.3,7.2,8
20/02/2016,02:00,67,2.2,10.9,0.4,26.8,77.1,0.0,1009,0.000,0.001,0.001,0.000,9.7,3.9,9
20/02/2016,03:00,48,2.0,11.6,0.4,26.9,76.9,0.0,1009,0.000,0.002,0.002,0.000,7.9,1.4,11
20/02/2016,04:00,44,1.2,36.3,0.7,27.0,76.1,0.4,1010,0.000,0.005,0.005,0.001,10.0,3.2,12
20/02/2016,05:00,117,0.8,83.5,1.0,26.1,81.8,0.9,1011,0.000,0.003,0.003,0.000,7.1,0.2,13
20/02/2016,06:00,88,1.4,41.3,0.7,25.4,83.7,0.0,1011,0.001,0.002,0.002,0.000,12.1,5.5,16
20/02/2016,07:00,126,1.0,54.2,0.6,26.7,80.8,0.0,1012,0.002,0.002,0.004,0.000,10.8,3.5,15
20/02/2016,08:00,68,2.8,22.5,0.8,28.2,68.8,0.0,1012,0.000,0.001,0.001,0.000,14.3,5.3,13
20/02/2016,09:00,54,2.2,30.6,0.7,28.9,62.9,0.0,1012,0.001,0.001,0.002,0.000,15.6,6.0,15
20/02/2016,10:00,64,2.8,27.2,1.0,29.3,59.8,0.0,1012,0.007,0.006,0.013,0.004,22.7,13.2,19
20/02/2016,11:00,46,3.1,24.4,1.0,29.7,59.7,0.0,1012,0.003,0.003,0.006,0.002,24.9,14.7,18
20/02/2016,12:00,68,4.5,18.3,1.1,29.8,59.4,0.0,1011,0.001,0.001,0.002,0.001,23.5,12.7,16
20/02/2016,13:00,59,5.2,13.2,1.0,29.5,62.9,0.0,1010,0.000,0.001,0.001,0.000,14.6,5.1,17
20/02/2016,14:00,62,6.1,12.7,1.0,28.8,66.1,0.0,1010,0.001,0.001,0.001,0.000,16.8,4.5,18
20/02/2016,15:00,84,5.3,22.5,1.1,28.5,64.7,2.3,1010,0.000,0.001,0.001,0.000,16.0,4.3,17
20/02/2016,16:00,84,3.6,11.8,0.8,27.1,76.0,0.2,1010,0.001,0.002,0.002,0.000,9.2,-0.5,18
20/02/2016,17:00,96,5.4,10.0,1.1,27.6,74.8,0.0,1010,0.002,0.003,0.005,0.001,19.2,9.2,20
20/02/2016,18:00,110,5.0,8.2,0.8,27.4,73.3,0.0,1011,0.000,0.001,0.001,0.000,21.0,9.3,20
20/02/2016,19:00,105,5.2,8.4,0.9,27.3,71.2,0.0,1012,0.000,0.001,0.001,0.000,16.9,4.6,21
20/02/2016,20:00,106,4.9,9.3,1.1,27.3,70.2,0.0,1013,0.000,0.000,0.000,0.000,19.1,5.6,21
20/02/2016,21:00,114,5.5,7.9,1.2,27.2,66.9,0.0,1013,0.000,0.000,0.000,0.000,21.1,6.6,20
20/02/2016,22:00,133,3.4,15.1,1.0,26.9,67.8,0.0,1013,0.000,0.000,0.000,0.000,20.5,6.8,22
20/02/2016,23:00,139,2.9,14.0,0.9,26.5,69.7,0.0,1013,0.000,0.000,0.000,0.000,20.4,7.1,22
21/02/2016,00:00,137,3.1,15.0,1.1,26.1,69.7,0.0,1013,,,,,18.4,5.6,
21/02/2016,01:00,163,2.0,17.2,0.7,25.0,73.9,0.0,1012,0.000,0.001,0.001,0.000,18.5,6.0,19
21/02/2016,02:00,157,2.5,13.3,0.9,24.4,74.8,0.0,1012,0.000,0.000,0.000,0.000,18.3,6.4,21
21/02/2016,03:00,160,2.6,13.1,0.7,24.2,74.6,0.0,1012,0.000,0.000,0.000,0.000,19.3,8.3,22
21/02/2016,04:00,158,2.4,13.7,0.8,24.0,74.8,0.0,1012,0.000,0.000,0.000,0.000,18.0,5.9,22
21/02/2016,05:00,170,2.1,15.2,0.7,23.8,75.6,0.0,1013,0.000,0.000,0.000,0.000,19.0,7.0,22
21/02/2016,06:00,176,2.2,20.4,0.8,23.9,76.0,0.0,1013,0.000,0.000,0.000,0.000,14.8,3.1,22
21/02/2016,07:00,147,4.1,14.5,1.3,25.5,70.0,0.0,1014,0.001,0.001,0.001,0.000,18.4,6.0,21
21/02/2016,08:00,140,5.1,14.9,1.4,26.8,63.9,0.0,1014,0.000,0.001,0.001,0.000,19.2,6.7,20
21/02/2016,09:00,139,4.8,19.1,1.5,28.0,58.3,0.0,1014,0.001,0.001,0.001,0.000,18.8,6.0,18
21/02/2016,10:00,145,5.4,19.7,1.5,28.8,54.6,0.0,1014,0.000,0.001,0.001,0.000,26.0,13.7,17
21/02/2016,11:00,136,4.9,19.8,1.4,29.7,51.2,0.0,1014,0.001,0.001,0.002,0.000,22.0,10.3,16
21/02/2016,12:00,144,4.6,20.3,1.4,30.6,47.8,0.0,1013,0.001,0.002,0.003,0.001,11.5,1.1,14
21/02/2016,13:00,142,4.5,25.0,1.4,30.5,48.6,0.0,1012,0.000,0.001,0.001,0.000,14.0,4.9,14
21/02/2016,14:00,111,5.7,12.3,1.3,30.0,52.7,0.0,1012,0.000,0.001,0.001,0.002,13.0,5.2,13
21/02/2016,15:00,130,5.6,12.0,1.5,29.8,53.2,0.0,1012,0.000,0.001,0.001,0.000,11.0,1.4,12
21/02/2016,16:00,135,5.5,14.3,1.5,28.6,58.2,0.0,1012,0.001,0.001,0.002,0.000,9.1,1.7,11
21/02/2016,17:00,143,4.8,12.9,1.4,27.8,62.7,0.0,1013,0.001,0.001,0.002,0.000,10.1,4.3,12
21/02/2016,18:00,140,5.4,13.5,1.6,26.6,68.5,0.0,1014,0.000,0.001,0.001,0.000,8.4,4.7,13
21/02/2016,19:00,142,4.8,13.3,1.5,25.6,75.4,0.0,1015,0.000,0.001,0.001,0.000,6.7,4.0,13
21/02/2016,20:00,139,4.7,12.9,1.5,24.7,82.3,0.0,1015,0.000,0.001,0.001,0.000,3.5,0.5,12
21/02/2016,21:00,146,5.2,12.7,1.5,24.6,80.2,0.0,1016,0.000,0.000,0.000,0.000,7.4,4.1,11
21/02/2016,22:00,146,4.7,14.0,1.5,23.9,83.5,0.0,1016,0.000,0.000,0.000,0.000,3.9,0.5,12
21/02/2016,23:00,156,3.9,13.9,1.2,24.1,81.9,0.0,1016,0.000,0.000,0.000,0.000,7.8,2.6,17
22/02/2016,00:00,150,4.5,12.3,1.4,25.0,75.2,0.0,1015,,,,,11.9,4.7,
22/02/2016,01:00,147,4.9,12.8,1.5,25.3,72.3,0.0,1014,0.000,0.000,0.000,0.000,14.2,4.1,18
22/02/2016,02:00,147,5.1,14.3,1.6,25.3,70.9,0.0,1013,0.000,0.000,0.000,0.000,15.8,4.3,22
22/02/2016,03:00,146,4.8,13.0,1.4,25.3,70.0,0.0,1013,0.000,0.000,0.000,0.000,18.2,5.9,22
22/02/2016,04:00,147,4.8,13.6,1.5,25.2,70.0,0.0,1013,0.000,0.000,0.000,0.000,15.4,3.2,22
22/02/2016,05:00,146,4.9,11.8,1.5,25.2,71.1,0.0,1014,0.000,0.001,0.001,0.000,14.9,2.7,20
22/02/2016,06:00,147,4.9,12.9,1.6,25.1,73.6,0.0,1014,0.001,0.001,0.001,0.000,14.0,4.6,16
22/02/2016,07:00,140,6.0,11.7,1.5,25.6,72.5,0.0,1015,0.001,0.001,0.001,0.000,7.2,-0.5,17
22/02/2016,08:00,145,5.5,16.0,1.6,26.7,69.4,0.0,1016,0.001,0.001,0.002,0.000,10.5,2.5,16
22/02/2016,09:00,139,5.9,14.6,1.7,26.8,69.9,0.0,1016,0.000,0.001,0.001,0.000,10.5,3.7,12
22/02/2016,10:00,129,6.9,12.9,1.7,28.2,63.6,0.0,1016,0.002,0.003,0.005,0.001,11.0,4.2,12
22/02/2016,11:00,125,6.4,15.1,1.6,28.3,63.9,0.1,1015,0.001,0.001,0.002,0.001,12.3,5.2,12
22/02/2016,12:00,142,4.9,17.2,1.5,27.3,73.5,0.0,1015,0.001,0.001,0.001,0.000,6.8,0.2,9
22/02/2016,13:00,124,5.6,16.0,2.6,27.4,72.1,0.0,1014,0.001,0.001,0.001,0.001,3.2,-2.3,12
22/02/2016,14:00,118,7.3,12.3,2.0,28.7,61.6,0.0,1013,0.001,0.001,0.001,0.001,,,13
22/02/2016,15:00,118,6.7,13.6,1.6,29.4,58.3,0.0,1012,0.001,0.001,0.001,0.001,,,12
22/02/2016,16:00,109,7.7,14.8,1.6,28.8,61.2,0.0,1013,0.001,0.001,0.001,0.000,14.4,7.2,14
22/02/2016,17:00,112,7.1,8.4,1.4,27.5,69.8,0.0,1013,0.001,0.001,0.002,0.000,15.2,5.1,19
22/02/2016,18:00,117,5.4,11.1,1.5,27.7,64.9,0.0,1014,0.001,0.002,0.003,0.001,14.5,2.8,18
22/02/2016,19:00,126,5.9,10.1,1.3,27.3,62.6,0.0,1014,0.000,0.002,0.002,0.001,16.5,6.5,16
22/02/2016,20:00,130,5.2,11.3,1.4,26.6,67.3,0.0,1015,0.000,0.000,0.000,0.001,17.0,6.3,20
22/02/2016,21:00,133,4.5,10.6,1.4,26.1,68.0,0.0,1015,0.000,0.000,0.000,0.000,16.1,3.5,21
22/02/2016,22:00,137,5.6,11.0,1.5,25.6,65.5,0.0,1015,0.000,0.000,0.000,0.000,13.5,1.1,19
22/02/2016,23:00,141,4.1,13.3,1.4,25.0,67.2,0.0,1015,0.000,0.000,0.000,0.000,14.7,3.2,19
23/02/2016,00:00,147,4.1,12.8,1.2,24.4,68.9,0.0,1014,,,,,14.0,2.1,
23/02/2016,01:00,147,4.2,14.5,1.3,24.1,70.5,0.0,1013,0.000,0.000,0.000,0.000,12.8,0.4,17
23/02/2016,02:00,154,3.7,15.1,1.2,23.9,71.4,0.0,1013,0.000,0.000,0.000,0.000,13.2,-0.1,21
23/02/2016,03:00,158,3.6,13.8,1.2,23.6,71.8,0.0,1013,0.000,0.000,0.000,0.000,15.4,1.6,21
23/02/2016,04:00,156,3.1,16.6,1.2,23.5,72.0,0.0,1013,0.000,0.001,0.001,0.000,20.6,7.3,21
23/02/2016,05:00,149,3.7,12.5,1.0,23.3,71.4,0.0,1013,0.000,0.001,0.001,0.000,20.6,7.9,21
23/02/2016,06:00,147,3.6,13.6,1.1,23.6,70.9,0.0,1013,0.001,0.001,0.002,0.000,18.1,5.4,20
23/02/2016,07:00,139,4.6,12.9,1.4,24.8,66.7,0.0,1014,0.001,0.001,0.002,0.000,17.4,4.3,19
23/02/2016,08:00,138,5.7,14.4,1.5,26.0,62.7,0.0,1014,0.001,0.001,0.001,0.000,18.1,4.4,18
23/02/2016,09:00,130,5.7,12.7,1.3,26.9,57.7,0.0,1014,0.000,0.001,0.001,0.000,16.6,3.6,16
23/02/2016,10:00,123,4.9,14.4,1.3,27.3,56.1,0.0,1014,0.001,0.004,0.005,0.001,20.4,7.4,17
23/02/2016,11:00,113,5.8,14.9,1.3,27.9,53.1,0.0,1013,0.001,0.002,0.003,0.001,20.4,7.5,16
23/02/2016,12:00,100,6.9,12.2,1.3,28.5,46.6,0.0,1012,0.001,0.002,0.003,0.000,17.9,5.2,13
23/02/2016,13:00,94,7.3,11.5,1.5,28.4,52.7,0.0,1012,0.000,0.001,0.001,0.000,27.8,12.2,16
23/02/2016,14:00,95,8.3,10.8,1.4,28.5,53.3,0.0,1011,0.000,0.001,0.001,0.000,26.4,8.8,16
23/02/2016,15:00,98,9.1,10.2,1.4,28.4,53.0,0.0,1010,0.001,0.000,0.001,0.000,30.3,12.1,14
23/02/2016,16:00,104,9.2,10.6,1.5,28.1,54.5,0.0,1011,0.001,0.001,0.002,0.000,25.4,7.9,15
23/02/2016,17:00,107,8.4,7.7,1.4,27.6,57.6,0.0,1011,0.001,0.002,0.002,0.000,20.8,4.8,16
23/02/2016,18:00,110,6.7,7.5,1.3,26.9,60.0,0.0,1012,0.001,0.002,0.003,0.000,22.7,5.9,19
23/02/2016,19:00,121,4.8,12.2,1.5,26.4,60.5,0.0,1012,0.001,0.002,0.003,0.001,18.9,3.1,20
23/02/2016,20:00,130,4.4,10.0,1.2,25.9,61.4,0.0,1013,0.000,0.001,0.001,0.000,17.1,1.7,19
23/02/2016,21:00,150,2.5,16.7,0.8,25.1,63.0,0.0,1013,0.000,0.001,0.001,0.000,16.6,2.6,19
23/02/2016,22:00,135,3.2,22.0,1.4,24.5,66.6,0.0,1013,0.000,0.000,0.000,0.001,15.1,1.9,17
23/02/2016,23:00,149,2.2,15.5,0.8,24.0,70.8,0.0,1012,0.000,0.001,0.001,0.003,13.3,1.8,18
