Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),Carbon Monoxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1)
21/07/2016,00:00,204,0.3,24.2,0.1,16.8,96.5,,,,,,3.7,0.7,
21/07/2016,01:00,204,0.2,37.6,0.1,16.3,96.9,0.000,0.000,0.000,0.000,0.1,3.7,0.7,5
21/07/2016,02:00,198,0.3,24.7,0.2,16.1,97.2,0.000,0.000,0.000,0.000,0.1,5.3,2.2,6
21/07/2016,03:00,217,0.3,24.1,0.2,16.3,97.5,0.000,0.000,0.000,0.000,0.1,1.5,-0.9,6
21/07/2016,04:00,192,0.3,28.9,0.2,16.2,97.7,0.000,0.000,0.000,0.000,0.1,,,6
21/07/2016,05:00,194,0.4,24.9,0.1,15.9,97.8,0.000,0.002,0.002,0.000,0.1,1.4,-1.5,6
21/07/2016,06:00,166,0.2,89.0,0.3,15.9,97.8,0.000,0.003,0.003,0.000,0.1,0.4,-2.6,6
21/07/2016,07:00,110,0.1,80.2,0.2,17.5,97.4,0.001,0.004,0.005,0.000,0.1,2.4,-0.9,7
21/07/2016,08:00,165,1.2,13.6,0.4,19.9,91.2,0.001,0.002,0.002,0.000,0.1,3.7,-0.4,8
21/07/2016,09:00,161,0.8,41.4,0.5,22.4,81.2,0.001,0.001,0.001,0.000,0.1,6.8,0.9,9
21/07/2016,10:00,64,1.4,24.0,0.5,24.0,74.2,0.000,0.001,0.001,0.000,0.1,7.8,0.8,9
21/07/2016,11:00,63,2.2,13.1,0.5,23.8,73.8,0.000,0.000,0.000,0.000,0.1,11.2,3.8,9
21/07/2016,12:00,63,2.2,15.1,0.7,24.0,74.7,0.001,0.001,0.002,0.000,0.1,11.1,1.4,9
21/07/2016,13:00,57,2.5,14.0,0.7,23.2,76.7,0.000,0.001,0.001,0.000,0.1,7.5,-0.5,9
21/07/2016,14:00,54,2.0,21.5,0.8,23.2,79.6,0.001,0.002,0.003,0.000,0.1,11.7,5.0,11
21/07/2016,15:00,48,1.6,21.0,0.7,22.4,84.5,0.001,0.002,0.003,0.000,0.1,10.7,2.3,12
21/07/2016,16:00,36,1.6,21.9,0.7,21.4,89.7,0.001,0.006,0.007,0.000,0.1,9.0,2.1,13
21/07/2016,17:00,37,1.2,18.6,0.5,20.6,92.1,0.000,0.003,0.003,0.000,0.1,10.6,5.1,11
21/07/2016,18:00,29,0.5,18.5,0.3,20.0,94.6,0.000,0.001,0.001,0.000,0.1,2.8,-2.6,11
21/07/2016,19:00,16,0.2,177.4,0.2,19.7,95.8,0.000,0.001,0.001,0.000,0.1,2.4,-1.8,9
21/07/2016,20:00,222,0.2,68.4,0.2,19.0,96.5,0.000,0.000,0.000,0.000,0.1,5.4,2.2,8
21/07/2016,21:00,181,0.3,28.8,0.1,18.3,96.9,0.000,0.001,0.001,0.000,0.1,6.2,3.8,9
21/07/2016,22:00,179,0.4,10.6,0.1,17.7,97.2,0.000,0.001,0.001,0.000,0.1,4.0,1.4,9
21/07/2016,23:00,181,0.3,13.9,0.1,17.5,97.4,0.000,0.001,0.001,0.000,0.1,,,9
22/07/2016,00:00,192,0.3,27.9,0.2,17.4,97.6,,,,,,2.6,-0.2,
22/07/2016,01:00,202,0.4,33.2,0.2,17.4,97.8,0.000,0.002,0.002,0.000,0.1,5.5,3.1,6
22/07/2016,02:00,214,0.4,36.1,0.2,17.7,98.0,0.000,0.002,0.002,0.000,0.1,1.6,-1.4,9
22/07/2016,03:00,213,0.6,33.0,0.4,17.2,98.0,0.000,0.003,0.003,0.000,0.1,-0.8,-4.3,11
22/07/2016,04:00,227,0.9,21.0,0.5,17.4,97.8,0.000,0.002,0.002,0.000,0.1,2.0,-1.2,10
22/07/2016,05:00,204,0.6,31.5,0.3,17.0,97.2,0.000,0.003,0.003,0.000,0.1,6.1,2.2,10
22/07/2016,06:00,214,0.8,24.3,0.4,17.1,96.4,0.000,0.002,0.002,0.000,0.1,1.1,-3.5,10
22/07/2016,07:00,228,0.6,59.7,0.5,19.0,91.6,0.001,0.002,0.003,0.000,0.1,4.7,0.4,10
22/07/2016,08:00,95,0.6,38.9,0.3,21.2,85.7,0.003,0.006,0.009,0.000,0.2,10.0,5.3,11
22/07/2016,09:00,13,0.2,120.2,0.5,22.5,81.7,0.010,0.010,0.020,0.001,0.2,5.7,-0.5,11
22/07/2016,10:00,58,1.5,28.8,0.7,23.1,80.8,0.009,0.009,0.018,0.003,0.2,6.4,-2.2,12
22/07/2016,11:00,31,2.0,21.1,0.7,23.9,76.2,0.003,0.006,0.009,0.002,0.2,14.2,1.7,12
22/07/2016,12:00,61,2.2,18.5,0.8,23.4,81.2,0.001,0.002,0.003,0.001,0.2,17.0,6.2,12
22/07/2016,13:00,45,2.3,21.8,0.8,23.5,82.5,0.000,0.002,0.002,0.001,0.2,11.1,3.6,11
22/07/2016,14:00,18,2.5,21.0,0.9,24.6,77.9,0.000,0.001,0.001,0.000,0.1,10.6,3.9,11
22/07/2016,15:00,10,2.1,21.2,0.9,23.7,77.1,0.000,0.001,0.001,0.000,0.0,12.9,6.8,10
22/07/2016,16:00,11,2.0,26.4,0.9,22.5,80.1,0.000,0.000,0.000,0.000,0.0,7.8,1.3,9
22/07/2016,17:00,6,1.5,173.5,0.8,21.2,85.5,0.000,0.001,0.001,0.000,0.0,6.8,0.7,11
22/07/2016,18:00,354,1.5,22.3,0.7,20.5,89.3,0.000,0.000,0.000,0.000,0.0,6.0,0.1,11
22/07/2016,19:00,348,1.0,23.7,0.5,20.2,93.4,0.000,0.001,0.001,0.000,0.0,7.6,2.2,13
22/07/2016,20:00,341,1.6,23.2,0.6,20.3,94.4,0.000,0.003,0.003,0.000,0.0,8.7,2.2,20
22/07/2016,21:00,309,0.7,52.0,0.6,20.4,93.2,0.000,0.005,0.005,0.007,0.1,11.5,2.8,23
22/07/2016,22:00,267,0.5,65.4,0.5,19.7,93.7,0.000,0.007,0.007,0.007,0.1,13.8,6.9,13
22/07/2016,23:00,317,0.2,93.9,0.3,18.8,95.2,0.000,0.006,0.006,0.002,0.1,7.3,2.0,12
23/07/2016,00:00,286,0.7,47.9,0.5,19.2,95.9,,,,,,5.0,-1.2,
23/07/2016,01:00,261,0.8,36.3,0.5,19.2,96.2,0.002,0.009,0.011,0.002,0.0,6.1,0.4,9
23/07/2016,02:00,240,0.2,114.6,0.2,18.2,96.5,0.001,0.010,0.011,0.002,0.0,5.9,0.0,10
23/07/2016,03:00,224,0.3,40.2,0.2,17.1,97.0,0.000,0.004,0.004,0.001,0.0,7.5,3.5,11
23/07/2016,04:00,153,0.1,97.0,0.1,16.5,97.2,0.000,0.002,0.002,0.000,0.0,6.9,4.3,10
23/07/2016,05:00,242,0.3,124.7,0.3,16.5,97.6,0.000,0.001,0.001,0.000,0.0,0.0,-2.6,7
23/07/2016,06:00,198,0.1,111.7,0.2,16.3,97.8,0.000,0.003,0.003,0.000,0.0,0.9,-0.9,6
23/07/2016,07:00,333,0.2,76.0,0.3,18.4,97.4,0.001,0.002,0.003,0.000,0.1,6.2,1.7,11
23/07/2016,08:00,318,0.6,63.3,0.5,20.9,88.6,0.001,0.003,0.004,0.001,0.1,9.6,1.5,11
23/07/2016,09:00,315,1.1,51.7,0.8,22.8,81.2,0.002,0.004,0.006,0.023,0.3,6.9,-1.7,14
23/07/2016,10:00,337,0.9,64.8,0.8,24.5,75.8,0.023,0.016,0.038,0.034,0.2,7.2,-1.9,13
23/07/2016,11:00,348,1.3,62.8,1.1,25.8,72.3,0.015,0.012,0.027,0.018,0.1,15.1,6.1,13
23/07/2016,12:00,6,1.9,33.4,1.1,26.1,71.7,0.002,0.003,0.005,0.004,0.1,16.6,6.3,12
23/07/2016,13:00,10,2.7,181.0,1.2,25.0,77.1,0.001,0.001,0.002,0.002,0.0,11.6,1.7,12
23/07/2016,14:00,5,2.5,22.1,1.1,25.5,76.0,0.001,0.002,0.003,0.002,0.1,10.9,1.9,13
23/07/2016,15:00,358,2.7,21.9,1.2,24.2,82.6,0.000,0.001,0.001,0.001,0.1,7.0,-0.1,13
23/07/2016,16:00,352,2.3,19.7,0.9,23.4,86.1,0.000,0.002,0.002,0.000,0.1,12.1,5.6,15
23/07/2016,17:00,350,1.6,25.8,0.8,22.3,89.5,0.000,0.001,0.001,0.000,0.0,12.0,5.1,16
23/07/2016,18:00,341,1.0,34.2,0.7,21.6,91.5,0.000,0.002,0.002,0.000,0.1,7.8,0.7,19
23/07/2016,19:00,326,0.6,31.8,0.4,21.2,91.5,0.000,0.007,0.007,0.004,0.1,8.9,1.8,21
23/07/2016,20:00,,0.0,112.2,0.3,21.0,90.9,0.000,0.006,0.006,0.004,0.1,14.4,5.8,22
23/07/2016,21:00,29,0.2,148.1,0.3,20.4,93.5,0.000,0.007,0.007,0.003,0.1,12.8,5.1,25
23/07/2016,22:00,183,0.3,49.0,0.2,20.0,94.6,0.000,0.008,0.008,0.003,0.1,13.0,4.5,24
23/07/2016,23:00,165,0.3,57.0,0.2,19.2,95.7,0.000,0.008,0.008,0.001,0.1,8.5,1.3,24
24/07/2016,00:00,200,0.1,103.5,0.2,18.9,96.6,,,,,,6.9,1.2,
24/07/2016,01:00,209,0.2,65.5,0.2,19.0,97.2,0.000,0.002,0.002,0.001,0.1,9.5,5.3,14
24/07/2016,02:00,199,0.3,41.9,0.2,18.6,97.5,0.000,0.001,0.001,0.000,0.0,6.5,2.8,14
24/07/2016,03:00,246,0.1,76.9,0.2,18.1,97.6,0.000,0.002,0.002,0.000,0.1,4.8,1.2,14
24/07/2016,04:00,233,0.2,47.3,0.2,18.2,98.0,0.000,0.002,0.002,0.000,0.1,3.8,0.2,15
24/07/2016,05:00,223,0.4,39.7,0.2,18.4,98.0,0.000,0.001,0.001,0.000,0.0,2.3,-1.4,13
24/07/2016,06:00,179,0.6,26.4,0.4,18.0,98.1,0.000,0.004,0.004,0.000,0.1,1.5,-2.1,20
24/07/2016,07:00,170,1.3,13.6,0.4,18.6,97.8,0.001,0.002,0.003,0.000,0.1,1.9,-2.0,18
24/07/2016,08:00,160,0.8,26.8,0.4,19.5,96.0,0.001,0.002,0.003,0.000,0.1,6.4,3.0,15
24/07/2016,09:00,117,0.7,40.9,0.4,21.7,79.4,0.001,0.001,0.002,0.000,0.0,8.1,4.4,12
24/07/2016,10:00,46,1.9,19.8,0.6,22.0,75.2,0.000,0.001,0.001,0.000,0.0,5.4,1.1,11
24/07/2016,11:00,38,2.0,20.8,0.7,22.6,67.7,0.000,0.001,0.001,0.001,0.0,5.1,-0.1,8
24/07/2016,12:00,41,2.0,18.9,0.6,22.5,67.8,0.000,0.001,0.001,0.000,0.0,9.5,4.1,8
24/07/2016,13:00,40,1.6,22.9,0.6,22.8,63.9,0.001,0.002,0.003,0.002,0.0,8.5,2.9,8
24/07/2016,14:00,47,1.9,23.5,0.7,22.7,62.3,0.001,0.002,0.003,0.001,0.0,10.1,4.3,6
24/07/2016,15:00,48,1.8,22.5,0.7,22.1,67.8,0.000,0.002,0.002,0.002,0.0,14.4,8.1,7
24/07/2016,16:00,40,1.6,22.4,0.7,21.1,77.0,0.000,0.003,0.003,0.002,0.0,8.3,1.7,8
24/07/2016,17:00,30,0.9,22.9,0.5,20.1,84.6,0.000,0.004,0.004,0.002,0.0,5.7,-1.4,10
24/07/2016,18:00,7,0.5,22.6,0.2,19.3,89.2,0.000,0.001,0.001,0.000,0.1,10.3,4.2,22
24/07/2016,19:00,282,0.1,92.0,0.2,18.7,92.1,0.000,0.001,0.001,0.000,0.1,8.8,3.2,14
24/07/2016,20:00,216,0.4,31.1,0.2,18.3,93.9,0.000,0.000,0.000,0.000,0.0,8.3,3.1,11
24/07/2016,21:00,206,0.2,73.9,0.2,17.8,94.7,0.000,0.002,0.002,0.000,0.1,6.6,1.7,12
24/07/2016,22:00,195,0.4,29.0,0.2,17.5,95.2,0.000,0.003,0.003,0.000,0.1,6.6,1.4,14
24/07/2016,23:00,226,0.2,68.2,0.2,17.2,95.9,0.000,0.003,0.003,0.000,0.1,8.2,2.8,14
25/07/2016,00:00,186,0.3,45.4,0.1,17.0,96.6,,,,,,6.8,2.1,
25/07/2016,01:00,180,0.4,21.2,0.2,16.6,96.9,0.000,0.004,0.004,0.000,0.1,5.4,0.5,14
25/07/2016,02:00,196,0.5,27.5,0.2,16.7,97.3,0.000,0.004,0.004,0.000,0.1,5.9,1.1,16
25/07/2016,03:00,225,0.8,22.7,0.4,18.3,97.6,0.000,0.003,0.003,0.000,0.1,10.9,5.5,28
25/07/2016,04:00,236,0.3,75.4,0.3,18.5,97.7,0.000,0.001,0.001,0.000,0.0,7.3,2.5,17
25/07/2016,05:00,200,0.8,34.9,0.5,18.4,97.8,0.000,0.002,0.002,0.000,0.1,5.2,3.5,25
25/07/2016,06:00,185,1.2,22.1,0.5,17.9,97.8,0.000,0.002,0.002,0.000,0.1,6.6,4.0,32
25/07/2016,07:00,179,1.2,15.0,0.4,18.0,96.0,0.000,0.002,0.002,0.000,0.1,6.8,4.2,27
25/07/2016,08:00,178,1.8,19.2,0.6,20.2,69.8,0.000,0.002,0.002,0.000,0.0,6.8,4.2,11
25/07/2016,09:00,180,2.0,20.1,0.6,21.3,54.9,0.000,0.001,0.001,0.000,0.0,8.2,3.8,6
25/07/2016,10:00,189,1.0,43.0,0.6,23.0,50.9,0.000,0.000,0.000,0.000,0.0,7.0,2.1,5
25/07/2016,11:00,159,0.8,52.1,0.6,25.1,45.8,0.000,0.000,0.000,0.000,0.0,3.9,-1.1,6
25/07/2016,12:00,58,1.2,50.1,0.8,24.4,49.1,0.000,0.001,0.001,0.001,0.0,3.8,-1.3,6
25/07/2016,13:00,48,1.7,21.5,0.7,23.8,51.0,0.002,0.003,0.004,0.002,0.0,8.6,2.3,6
25/07/2016,14:00,50,2.1,19.4,0.7,23.3,57.9,0.000,0.001,0.001,0.001,0.0,8.7,3.5,6
25/07/2016,15:00,51,1.9,20.7,0.7,22.4,61.6,0.000,0.003,0.003,0.002,0.0,9.4,3.4,7
25/07/2016,16:00,52,1.5,21.1,0.6,21.5,70.7,0.002,0.007,0.008,0.008,0.0,6.2,-0.2,10
25/07/2016,17:00,47,0.8,25.0,0.4,20.0,76.6,0.000,0.004,0.004,0.002,0.0,4.8,-0.6,9
25/07/2016,18:00,91,0.1,107.4,0.2,18.4,83.4,0.000,0.006,0.006,0.002,0.0,5.7,1.0,11
25/07/2016,19:00,195,0.2,37.7,0.1,17.7,86.5,0.000,0.004,0.004,0.001,0.0,10.1,5.8,12
25/07/2016,20:00,197,0.4,19.5,0.1,16.8,89.5,0.000,0.005,0.005,0.001,0.1,9.2,4.4,13
25/07/2016,21:00,204,0.4,22.4,0.2,16.4,90.7,0.000,0.004,0.004,0.001,0.0,7.0,1.7,11
25/07/2016,22:00,198,0.4,41.7,0.2,15.7,92.6,0.000,0.003,0.003,0.001,0.0,6.7,1.7,10
25/07/2016,23:00,208,0.3,38.5,0.1,15.2,94.6,0.000,0.001,0.001,0.000,0.0,3.7,-1.2,8
26/07/2016,00:00,195,0.3,37.4,0.1,15.1,94.6,,,,,,4.7,-0.5,
26/07/2016,01:00,200,0.2,72.1,0.2,14.4,87.4,0.000,0.001,0.001,0.000,0.0,6.5,1.8,7
26/07/2016,02:00,172,0.6,34.3,0.3,13.6,86.6,0.000,0.001,0.001,0.000,0.0,7.1,3.3,8
26/07/2016,03:00,175,1.0,21.6,0.4,14.0,82.1,0.000,0.001,0.001,0.000,0.0,5.1,1.1,9
26/07/2016,04:00,181,1.5,10.4,0.4,13.9,84.3,0.000,0.001,0.001,0.000,0.0,5.9,1.7,10
26/07/2016,05:00,199,0.7,61.1,0.4,13.3,82.7,0.000,0.001,0.001,0.000,0.0,6.3,2.4,10
26/07/2016,06:00,148,0.3,55.8,0.3,12.2,87.3,0.000,0.004,0.004,0.000,0.0,7.9,4.2,12
26/07/2016,07:00,176,1.2,15.5,0.5,14.8,79.0,0.002,0.005,0.007,0.000,0.0,4.0,0.0,12
26/07/2016,08:00,176,1.6,13.9,0.6,17.9,62.7,0.001,0.003,0.004,0.000,0.0,8.3,2.6,10
26/07/2016,09:00,172,1.6,18.6,0.6,19.6,57.9,0.000,0.002,0.002,0.000,0.0,8.7,2.2,9
26/07/2016,10:00,163,1.4,28.0,0.6,22.3,48.5,0.000,0.002,0.002,0.000,0.0,8.6,3.3,9
26/07/2016,11:00,158,0.9,51.3,0.5,24.8,39.9,0.000,0.001,0.001,0.000,0.0,9.3,2.6,9
26/07/2016,12:00,84,1.9,26.0,0.7,24.4,40.9,0.000,0.002,0.002,0.000,0.0,7.7,1.3,11
26/07/2016,13:00,41,2.2,24.7,0.7,23.3,48.2,0.000,0.001,0.001,0.001,0.0,9.3,1.6,10
26/07/2016,14:00,48,1.7,23.8,0.7,23.3,48.2,0.000,0.000,0.000,0.000,0.0,15.3,8.9,13
26/07/2016,15:00,46,1.8,21.8,0.7,22.4,59.2,0.000,0.003,0.003,0.001,0.0,14.3,7.9,12
26/07/2016,16:00,48,1.7,20.5,0.7,21.0,68.8,0.000,0.003,0.003,0.002,0.0,11.9,6.2,13
26/07/2016,17:00,61,1.6,20.0,0.6,20.3,73.4,0.000,0.002,0.002,0.002,0.0,14.7,8.1,16
26/07/2016,18:00,72,0.9,26.4,0.6,19.7,77.2,0.000,0.002,0.002,0.002,0.0,10.3,3.2,15
26/07/2016,19:00,118,0.2,77.5,0.2,18.5,81.3,0.000,0.003,0.003,0.002,0.0,11.2,4.2,15
26/07/2016,20:00,196,0.4,30.9,0.3,16.9,86.3,0.000,0.004,0.004,0.001,0.0,9.6,2.4,16
26/07/2016,21:00,186,0.9,22.7,0.5,17.0,83.3,0.000,0.001,0.001,0.000,0.0,7.9,1.2,14
26/07/2016,22:00,198,0.3,32.2,0.2,15.8,85.5,0.000,0.001,0.001,0.000,0.0,8.6,2.7,13
26/07/2016,23:00,195,0.3,35.4,0.2,15.2,85.0,0.000,0.000,0.000,0.000,0.0,5.0,-0.7,11
27/07/2016,00:00,186,0.4,27.0,0.2,15.0,88.4,,,,,,5.2,0.0,
27/07/2016,01:00,179,0.4,19.7,0.2,14.4,90.9,0.000,0.001,0.001,0.000,0.0,6.5,0.8,12
27/07/2016,02:00,175,0.4,28.0,0.2,14.0,88.5,0.000,0.001,0.001,0.000,0.0,7.5,2.5,13
27/07/2016,03:00,181,0.4,35.5,0.2,13.8,84.8,0.000,0.001,0.001,0.000,0.0,7.4,2.7,13
27/07/2016,04:00,177,0.5,29.1,0.3,13.9,81.9,0.000,0.001,0.001,0.000,0.0,10.8,6.5,15
27/07/2016,05:00,177,0.5,25.2,0.3,13.2,83.5,0.000,0.004,0.004,0.000,0.0,10.6,5.7,17
27/07/2016,06:00,138,0.2,65.0,0.3,12.8,86.4,0.000,0.003,0.003,0.000,0.1,10.0,5.5,17
27/07/2016,07:00,183,0.9,21.6,0.5,15.7,77.0,0.000,0.002,0.002,0.000,0.0,5.6,0.5,18
27/07/2016,08:00,208,1.0,41.9,0.6,18.0,68.3,0.002,0.004,0.006,0.002,0.1,10.4,5.4,16
27/07/2016,09:00,191,1.3,26.7,0.6,19.9,63.8,0.003,0.005,0.008,0.004,0.1,14.7,8.9,16
27/07/2016,10:00,192,1.3,32.4,0.6,23.1,51.0,0.002,0.003,0.005,0.003,0.1,12.6,5.4,16
27/07/2016,11:00,178,1.6,25.8,0.7,25.3,41.2,0.000,0.002,0.002,0.002,0.0,9.2,2.8,12
27/07/2016,12:00,182,1.0,71.1,0.9,26.4,36.4,0.001,0.002,0.003,0.002,0.0,14.4,8.9,9
27/07/2016,13:00,27,0.3,106.0,0.8,25.9,41.0,0.000,0.001,0.001,0.002,0.0,15.4,9.9,12
27/07/2016,14:00,50,1.7,23.3,0.7,24.2,52.5,0.001,0.003,0.004,0.003,0.1,12.7,5.2,13
27/07/2016,15:00,38,1.3,31.9,0.7,22.7,66.3,0.000,0.002,0.002,0.002,0.1,9.5,2.2,15
27/07/2016,16:00,62,0.3,135.6,0.3,22.5,63.6,0.000,0.004,0.004,0.002,0.1,9.0,3.3,16
27/07/2016,17:00,93,0.6,40.3,0.3,20.8,77.5,0.000,0.005,0.005,0.002,0.1,10.7,5.1,17
27/07/2016,18:00,60,0.2,89.6,0.3,19.4,85.9,0.000,0.003,0.003,0.001,0.1,12.2,7.4,16
27/07/2016,19:00,214,0.4,32.1,0.2,18.4,89.7,0.000,0.003,0.003,0.001,0.1,14.2,9.1,20
27/07/2016,20:00,189,0.5,29.3,0.3,17.7,90.5,0.000,0.003,0.003,0.001,0.1,8.6,2.9,18
27/07/2016,21:00,191,0.7,25.3,0.4,17.4,74.7,0.000,0.002,0.002,0.001,0.1,8.4,3.1,18
27/07/2016,22:00,196,1.2,16.6,0.4,17.2,64.1,0.000,0.001,0.001,0.000,0.1,8.6,3.6,16
27/07/2016,23:00,196,0.7,13.5,0.2,15.2,66.8,0.000,0.000,0.000,0.000,0.0,8.7,4.6,12
28/07/2016,00:00,196,0.7,31.3,0.3,14.3,65.8,,,,,,3.1,-0.1,
28/07/2016,01:00,201,0.4,33.7,0.3,13.3,67.1,0.000,0.001,0.001,0.000,0.0,6.5,4.0,9
28/07/2016,02:00,191,0.4,35.8,0.2,11.7,73.1,0.000,0.000,0.000,0.000,0.0,5.7,3.4,7
28/07/2016,03:00,186,0.9,18.9,0.4,11.9,75.4,0.000,0.001,0.001,0.000,0.0,2.6,-0.2,8
28/07/2016,04:00,195,0.5,42.0,0.4,11.5,74.3,0.000,0.001,0.001,0.000,0.0,5.4,2.8,6
28/07/2016,05:00,199,0.6,18.8,0.3,11.1,77.5,0.000,0.006,0.006,0.000,0.0,4.0,1.4,6
28/07/2016,06:00,195,0.4,29.2,0.3,10.9,77.9,0.001,0.007,0.007,0.000,0.1,4.4,1.7,7
28/07/2016,07:00,185,0.4,54.7,0.4,13.5,74.6,0.004,0.007,0.010,0.000,0.1,7.3,3.9,8
28/07/2016,08:00,175,1.4,16.4,0.5,16.6,57.2,0.000,0.002,0.002,0.000,0.0,4.3,0.5,5
28/07/2016,09:00,181,2.3,18.2,0.9,17.8,51.0,0.000,0.000,0.000,0.000,0.0,4.0,1.6,4
28/07/2016,10:00,174,2.6,20.1,1.1,19.4,45.4,0.000,0.000,0.000,0.000,0.0,4.2,1.7,3
28/07/2016,11:00,188,3.0,17.5,1.0,20.2,43.5,0.000,0.000,0.000,0.000,0.0,2.6,-0.4,3
28/07/2016,12:00,179,2.0,30.9,0.9,21.8,41.9,0.000,0.000,0.000,0.000,0.1,5.9,3.2,3
28/07/2016,13:00,135,1.6,44.9,1.0,23.2,39.3,0.000,0.000,0.000,0.000,0.1,5.2,2.7,3
28/07/2016,14:00,114,2.1,30.7,1.0,22.9,38.6,0.000,0.001,0.001,0.000,0.1,2.8,0.7,3
28/07/2016,15:00,71,2.4,18.5,0.9,21.3,50.1,0.001,0.002,0.002,0.002,0.2,10.5,6.2,5
28/07/2016,16:00,86,1.8,26.0,0.8,20.5,53.2,0.000,0.001,0.001,0.000,0.1,10.7,4.1,5
28/07/2016,17:00,152,0.8,19.8,0.3,18.8,52.4,0.000,0.006,0.006,0.000,0.1,7.2,2.3,8
28/07/2016,18:00,158,1.1,18.0,0.3,17.5,57.5,0.000,0.004,0.004,0.000,0.1,8.3,4.7,11
28/07/2016,19:00,181,1.5,8.0,0.3,16.9,59.8,0.000,0.001,0.001,0.000,0.1,8.2,4.1,8
28/07/2016,20:00,184,1.3,10.3,0.4,16.2,61.0,0.000,0.001,0.001,0.000,0.1,8.5,5.7,7
28/07/2016,21:00,189,1.1,11.1,0.3,15.3,60.3,0.000,0.001,0.001,0.000,0.0,11.0,8.8,13
28/07/2016,22:00,190,0.9,17.4,0.3,14.2,64.8,0.000,0.001,0.001,0.000,0.0,2.8,-0.8,19
28/07/2016,23:00,183,0.7,35.0,0.4,13.6,72.6,0.000,0.001,0.001,0.000,0.0,12.1,8.6,22
29/07/2016,00:00,185,1.3,13.1,0.4,14.2,71.3,,,,,,11.0,7.1,
29/07/2016,01:00,188,0.8,17.6,0.3,13.2,74.4,0.000,0.001,0.001,0.000,0.0,8.3,4.8,16
29/07/2016,02:00,190,0.9,12.8,0.2,12.4,78.2,0.000,0.000,0.000,0.000,0.0,8.8,5.5,17
29/07/2016,03:00,182,1.1,14.0,0.3,12.5,78.1,0.000,0.000,0.000,0.000,0.0,12.0,8.6,18
29/07/2016,04:00,185,1.1,10.0,0.3,12.5,74.8,0.000,0.001,0.001,0.000,0.0,11.8,8.8,20
29/07/2016,05:00,197,1.1,12.9,0.3,13.2,74.2,0.000,0.003,0.003,0.000,0.0,15.6,12.8,25
29/07/2016,06:00,191,1.3,14.5,0.3,13.8,73.9,0.000,0.002,0.002,0.000,0.0,8.5,3.9,26
29/07/2016,07:00,202,1.5,15.5,0.5,15.5,70.4,0.000,0.001,0.001,0.000,0.0,15.6,10.9,25
29/07/2016,08:00,192,1.8,18.1,0.7,17.4,67.4,0.000,0.001,0.001,0.000,0.0,18.1,13.7,22
29/07/2016,09:00,169,2.2,18.7,0.9,19.9,63.7,0.001,0.003,0.004,0.000,0.0,15.4,10.4,19
29/07/2016,10:00,156,2.5,16.0,0.9,22.5,56.4,0.000,0.002,0.002,0.000,0.0,8.8,1.9,15
29/07/2016,11:00,118,2.1,34.9,1.0,23.5,53.6,0.000,0.000,0.000,0.000,0.0,7.9,1.4,13
29/07/2016,12:00,97,2.7,21.4,1.0,23.3,53.6,0.000,0.000,0.000,0.000,0.0,13.0,7.1,9
29/07/2016,13:00,70,2.9,18.7,1.0,23.3,55.8,0.000,0.000,0.000,0.000,0.0,9.4,3.2,9
29/07/2016,14:00,71,3.5,17.0,1.2,22.7,59.5,0.000,0.001,0.001,0.001,0.0,8.9,1.4,8
29/07/2016,15:00,73,3.5,16.2,1.2,22.0,60.1,0.000,0.001,0.001,0.000,0.0,9.8,0.3,9
29/07/2016,16:00,76,2.8,17.9,1.1,21.0,66.3,0.001,0.002,0.003,0.001,0.0,16.5,4.7,10
29/07/2016,17:00,86,2.2,17.9,0.9,20.1,70.0,0.000,0.001,0.001,0.001,0.0,10.2,0.3,9
29/07/2016,18:00,97,1.6,20.8,0.7,19.6,72.1,0.000,0.000,0.000,0.000,0.0,7.3,-0.9,10
29/07/2016,19:00,126,1.0,35.9,0.5,19.1,74.5,0.000,0.001,0.001,0.000,0.1,10.6,2.0,12
29/07/2016,20:00,184,1.1,8.6,0.3,17.7,77.8,0.000,0.001,0.001,0.000,0.0,7.2,-0.3,10
29/07/2016,21:00,191,0.9,8.5,0.2,16.9,73.7,0.000,0.000,0.000,0.000,0.0,,,8
29/07/2016,22:00,193,0.8,19.3,0.3,15.3,78.0,0.000,0.000,0.000,0.000,0.0,4.6,0.5,7
29/07/2016,23:00,191,0.6,36.3,0.3,15.5,79.0,0.000,0.001,0.001,0.000,0.0,3.0,-1.4,7
30/07/2016,00:00,187,0.5,19.6,0.3,14.6,81.2,,,,,,4.8,0.0,
30/07/2016,01:00,186,0.8,16.4,0.2,14.3,84.5,0.000,0.000,0.000,0.000,0.0,2.7,-1.1,7
30/07/2016,02:00,180,0.5,31.4,0.2,13.3,86.8,0.000,0.000,0.000,0.000,0.0,5.0,1.9,7
30/07/2016,03:00,187,0.7,13.9,0.2,13.2,86.5,0.000,0.000,0.000,0.000,0.0,7.0,3.9,7
30/07/2016,04:00,136,0.2,94.2,0.2,12.7,85.5,0.000,0.000,0.000,0.000,0.0,6.3,3.8,8
