Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3)
03/02/2016,05:00,353,1.2,18.1,0.5,29.1,0.010,,,,0.000,11.1
03/02/2016,06:00,348,1.6,19.9,0.6,29.3,0.010,,,,0.000,14.1
03/02/2016,07:00,352,2.4,17.7,1.0,30.5,0.011,,,,0.000,34.1
03/02/2016,08:00,345,2.8,18.5,0.8,31.0,0.012,,,,0.000,9.9
03/02/2016,09:00,348,2.6,20.3,0.9,31.9,0.014,,,,0.000,13.6
03/02/2016,10:00,342,2.7,21.5,0.9,33.1,0.015,,,,0.000,
03/02/2016,11:00,2,2.9,172.0,1.0,33.8,0.017,,,,0.000,18.3
03/02/2016,12:00,15,2.9,16.7,0.9,32.8,0.015,,,,0.000,17.8
03/02/2016,13:00,335,1.6,28.6,0.7,32.5,0.017,,,,0.000,
03/02/2016,14:00,353,2.6,16.6,0.8,31.4,0.015,,,,0.000,22.7
03/02/2016,15:00,336,2.3,27.9,1.1,31.4,0.013,,,,0.000,16.2
03/02/2016,16:00,335,1.8,29.4,0.8,31.6,0.013,,,,0.000,
03/02/2016,17:00,347,2.1,18.2,0.7,31.0,0.013,,,,0.000,
03/02/2016,18:00,353,1.8,16.9,0.6,30.5,0.013,,,,0.000,15.4
03/02/2016,19:00,29,0.3,45.4,0.3,30.1,0.009,,,,0.000,22.7
03/02/2016,20:00,258,0.2,138.2,0.2,29.8,0.006,,,,0.000,18.1
03/02/2016,21:00,345,0.9,20.6,0.4,30.1,0.009,,,,0.000,11.9
03/02/2016,22:00,352,0.3,167.0,0.4,29.8,0.010,,,,0.000,9.3
03/02/2016,23:00,94,0.2,59.3,0.2,29.3,0.006,,,,0.000,6.8
04/02/2016,00:00,,0.0,99.4,0.2,29.1,,,,,,7.9
04/02/2016,01:00,272,0.1,66.3,0.2,28.9,0.005,,,,0.000,3.9
04/02/2016,02:00,188,0.1,80.3,0.2,28.5,0.004,,,,0.000,10.1
04/02/2016,03:00,221,0.1,60.4,0.1,28.6,0.003,,,,0.000,9.7
04/02/2016,04:00,257,0.3,65.2,0.4,28.7,0.002,,,,0.000,14.8
04/02/2016,05:00,354,0.1,152.0,0.3,28.7,0.001,,,,0.000,9.0
04/02/2016,06:00,53,0.1,110.4,0.3,28.5,0.002,,,,0.000,9.4
04/02/2016,07:00,276,0.3,54.3,0.3,28.8,0.003,,,,0.000,8.8
04/02/2016,08:00,61,0.8,24.5,0.4,29.7,0.004,,,,0.000,27.8
04/02/2016,09:00,14,0.9,37.3,0.5,31.1,0.009,,,,0.000,29.2
04/02/2016,10:00,356,0.8,51.4,0.6,32.7,0.017,,,,0.000,18.1
04/02/2016,11:00,32,1.6,25.8,0.7,32.3,0.024,,,,0.000,29.3
04/02/2016,12:00,25,2.2,20.2,0.7,31.8,0.024,,,,0.000,6.6
04/02/2016,13:00,30,1.8,24.7,0.6,32.2,0.021,,,,0.000,
04/02/2016,14:00,27,2.4,20.1,0.8,32.5,0.017,,,,0.000,
04/02/2016,15:00,27,2.6,20.6,0.9,33.0,0.013,,,,0.000,
04/02/2016,16:00,32,2.2,23.4,0.8,33.5,0.017,,,,0.000,
04/02/2016,17:00,10,2.2,167.4,0.8,32.4,0.018,,,,0.000,
04/02/2016,18:00,342,2.4,18.8,0.9,31.1,0.019,,,,0.000,
04/02/2016,19:00,279,0.5,119.7,0.9,29.4,0.013,,,,0.000,
04/02/2016,20:00,75,0.5,34.2,0.3,28.1,0.007,,,,0.000,
04/02/2016,21:00,81,0.6,41.1,0.3,27.8,0.010,,,,0.000,
04/02/2016,22:00,238,0.3,56.0,0.3,27.6,0.007,,,,0.000,
04/02/2016,23:00,264,0.5,26.9,0.2,27.2,0.006,,,,0.000,
05/02/2016,00:00,230,0.3,72.8,0.3,27.3,,,,,,
05/02/2016,01:00,315,0.2,110.7,0.3,27.3,0.004,,,,0.000,
05/02/2016,02:00,97,0.1,121.5,0.2,27.2,0.004,,,,0.000,
05/02/2016,03:00,280,0.3,64.2,0.2,27.2,0.006,,,,0.000,
05/02/2016,04:00,83,0.2,61.2,0.2,27.2,0.004,,,,0.000,
05/02/2016,05:00,182,0.3,33.8,0.2,27.1,0.003,,,,0.000,
05/02/2016,06:00,178,0.3,41.7,0.2,27.3,0.001,,,,0.001,
05/02/2016,07:00,33,0.3,63.1,0.3,28.4,0.005,,,,0.000,
05/02/2016,08:00,28,0.8,34.5,0.5,29.7,0.009,,,,0.000,
05/02/2016,09:00,32,1.0,31.7,0.5,30.5,0.011,,,,0.000,
05/02/2016,10:00,14,1.3,175.0,0.7,31.5,0.014,,,,0.000,
05/02/2016,11:00,9,2.3,177.7,0.9,32.5,0.014,,,,0.000,
05/02/2016,12:00,15,2.6,174.5,1.0,33.2,0.014,,,,0.000,
05/02/2016,13:00,20,2.2,170.2,1.0,33.8,0.015,,,,0.000,
05/02/2016,14:00,38,2.2,25.3,0.8,33.4,0.015,,,,0.000,
05/02/2016,15:00,41,2.4,18.3,0.9,31.5,0.015,,,,0.000,
05/02/2016,16:00,34,1.9,25.1,0.7,31.9,0.015,,,,0.000,
05/02/2016,17:00,33,2.0,20.0,0.7,31.5,0.014,,,,0.000,
05/02/2016,18:00,351,1.8,18.0,0.6,30.9,0.016,,,,0.000,
05/02/2016,19:00,358,2.2,19.2,0.8,30.5,0.011,,,,0.000,
05/02/2016,20:00,197,0.5,73.8,0.8,27.1,0.013,,,,0.000,
05/02/2016,21:00,145,0.2,91.5,0.3,25.8,0.011,,,,0.000,
05/02/2016,22:00,122,0.1,92.0,0.2,26.2,0.007,,,,0.000,
05/02/2016,23:00,70,0.4,142.3,0.5,26.5,0.007,,,,0.000,
06/02/2016,00:00,79,0.3,83.8,0.3,26.4,,,,,,
06/02/2016,01:00,320,0.8,48.3,0.5,26.5,0.008,,,,0.000,
06/02/2016,02:00,234,0.3,59.1,0.3,26.5,0.007,,,,0.000,
06/02/2016,03:00,64,0.6,43.5,0.3,26.5,0.007,,,,0.000,
06/02/2016,04:00,73,0.2,69.3,0.2,26.4,0.008,,,,0.000,
06/02/2016,05:00,152,0.1,67.6,0.2,26.4,0.005,,,,0.000,
06/02/2016,06:00,15,0.1,125.5,0.3,26.6,0.005,,,,0.000,
06/02/2016,07:00,242,0.6,35.5,0.4,27.7,0.007,,,,0.000,
06/02/2016,08:00,70,0.2,105.8,0.4,31.1,0.015,,,,0.000,
06/02/2016,09:00,92,0.8,50.3,0.6,32.3,0.017,,,,0.000,
06/02/2016,10:00,58,1.4,37.8,0.8,33.3,0.019,,,,0.000,
06/02/2016,11:00,46,2.2,27.8,0.9,32.8,0.020,,,,0.000,
06/02/2016,12:00,37,2.7,22.7,1.0,32.8,0.020,,,,0.000,
06/02/2016,13:00,45,2.9,22.4,1.1,32.9,0.018,,,,0.000,
06/02/2016,14:00,59,2.5,26.0,1.1,33.1,0.016,,,,0.000,
06/02/2016,15:00,51,2.1,20.5,0.8,32.1,0.016,,,,0.000,
06/02/2016,16:00,73,1.4,29.7,0.7,31.7,0.016,,,,0.000,
06/02/2016,17:00,43,1.0,37.4,0.4,31.0,0.016,,,,0.000,
06/02/2016,18:00,57,1.0,28.9,0.4,30.4,0.016,,,,0.000,
06/02/2016,19:00,96,0.8,26.6,0.5,29.8,0.013,,,,0.000,
06/02/2016,20:00,82,0.4,43.8,0.4,29.5,0.013,,,,0.000,
06/02/2016,21:00,132,0.2,67.1,0.2,29.2,0.011,,,,0.000,
06/02/2016,22:00,141,0.1,84.0,0.2,29.3,0.010,,,,0.000,
06/02/2016,23:00,96,0.2,54.3,0.2,29.2,0.009,,,,0.000,
07/02/2016,00:00,245,0.2,52.2,0.2,29.0,,,,,,
07/02/2016,01:00,,0.0,118.4,0.2,28.6,0.008,,,,0.000,
07/02/2016,02:00,94,0.2,82.4,0.3,28.5,0.007,,,,0.000,
07/02/2016,03:00,232,0.1,121.7,0.1,28.5,0.007,,,,0.000,
07/02/2016,04:00,270,0.1,128.0,0.2,28.4,0.005,,,,0.000,
07/02/2016,05:00,254,0.2,53.9,0.2,28.3,0.005,,,,0.000,
07/02/2016,06:00,7,0.1,193.3,0.2,28.2,0.004,,,,0.000,
07/02/2016,07:00,196,0.1,81.8,0.2,29.7,0.010,,,,0.000,
07/02/2016,08:00,56,0.2,80.4,0.3,32.2,0.016,,,,0.000,
07/02/2016,09:00,45,0.4,157.2,0.5,33.6,0.019,,,,0.000,7.8
07/02/2016,10:00,64,0.7,68.1,0.6,35.3,0.022,,,,0.000,6.6
07/02/2016,11:00,40,1.7,29.4,1.0,35.3,0.024,,,,0.000,4.3
07/02/2016,12:00,43,2.3,25.9,0.9,35.1,0.022,,,,0.000,
07/02/2016,13:00,59,2.4,29.8,1.2,34.4,0.019,,,,0.000,5.6
07/02/2016,14:00,62,1.2,57.2,1.2,33.9,0.019,,,,0.000,3.5
07/02/2016,15:00,241,1.0,69.2,0.9,29.2,0.018,,,,0.000,6.2
07/02/2016,16:00,101,1.1,33.3,0.7,28.1,0.018,,,,0.000,
07/02/2016,17:00,225,0.4,47.8,0.3,28.7,0.017,,,,0.000,9.2
07/02/2016,18:00,235,0.2,118.0,0.2,28.8,0.017,,,,0.000,9.9
07/02/2016,19:00,240,0.3,28.7,0.2,28.4,0.012,,,,0.000,10.3
07/02/2016,20:00,244,0.4,35.8,0.3,28.4,0.011,,,,0.000,12.6
07/02/2016,21:00,249,0.4,26.2,0.2,28.3,0.010,,,,0.000,10.2
07/02/2016,22:00,270,0.6,30.3,0.3,28.2,0.008,,,,0.000,10.2
07/02/2016,23:00,213,0.2,76.2,0.3,28.6,0.008,,,,0.000,11.2
08/02/2016,00:00,116,0.4,48.0,0.4,28.7,,,,,,11.1
08/02/2016,01:00,111,0.8,33.8,0.5,28.5,0.008,,,,0.000,4.9
08/02/2016,02:00,100,0.6,30.5,0.4,27.9,0.008,,,,0.000,4.9
08/02/2016,03:00,101,0.7,30.1,0.4,27.7,0.010,,,,0.000,6.1
08/02/2016,04:00,111,0.2,84.4,0.3,27.4,0.007,,,,0.000,7.6
08/02/2016,05:00,182,0.2,55.2,0.2,27.2,0.005,,,,0.000,7.2
08/02/2016,06:00,111,0.1,81.6,0.2,27.1,0.002,,,,0.000,11.9
08/02/2016,07:00,142,0.4,67.2,0.5,29.2,0.006,,,,0.000,15.5
08/02/2016,08:00,125,0.6,63.9,0.7,31.7,0.009,,,,0.000,10.4
08/02/2016,09:00,111,0.6,61.7,0.6,32.7,0.013,,,,0.000,9.6
08/02/2016,10:00,95,1.2,47.8,0.9,34.3,0.012,,,,0.000,7.1
08/02/2016,11:00,89,1.5,35.4,0.9,35.1,0.012,,,,0.000,5.8
08/02/2016,12:00,55,2.3,27.3,1.0,34.2,0.014,,,,0.000,7.1
08/02/2016,13:00,60,2.0,32.7,0.9,34.7,0.016,,,,0.000,9.9
08/02/2016,14:00,47,2.4,23.1,0.9,34.3,0.017,,,,0.000,7.5
08/02/2016,15:00,33,2.7,18.9,0.9,32.5,0.015,,,,0.000,9.0
08/02/2016,16:00,42,2.4,25.0,1.0,30.7,0.014,,,,0.000,10.1
08/02/2016,17:00,48,1.5,24.4,0.9,29.2,0.012,,,,0.000,15.7
08/02/2016,18:00,40,2.2,21.0,0.9,29.2,0.011,,,,0.000,14.4
08/02/2016,19:00,96,2.2,30.3,1.2,27.3,0.012,,,,0.000,8.0
08/02/2016,20:00,157,0.9,66.8,1.2,24.8,0.020,,,,0.000,
08/02/2016,21:00,186,0.4,95.1,0.6,24.6,0.018,,,,0.000,4.5
08/02/2016,22:00,228,0.8,29.9,0.4,24.7,0.016,,,,0.000,4.7
08/02/2016,23:00,195,0.8,42.1,0.6,24.6,0.016,,,,0.000,1.7
09/02/2016,00:00,179,0.4,67.3,0.6,25.0,,,,,,3.6
09/02/2016,01:00,,,,,25.0,0.012,,,,0.000,5.0
09/02/2016,02:00,225,0.2,76.6,0.3,25.0,0.011,,,,0.000,5.9
09/02/2016,03:00,236,0.4,41.5,0.4,25.2,0.009,,,,0.000,7.9
09/02/2016,04:00,75,0.1,112.7,0.3,25.3,0.008,,,,0.000,8.3
09/02/2016,05:00,121,0.5,48.9,0.4,24.9,0.010,,,,0.000,10.4
09/02/2016,06:00,132,0.3,68.7,0.3,24.9,0.007,,,,0.000,14.3
09/02/2016,07:00,208,0.3,63.4,0.3,27.0,0.007,,,,0.000,21.9
09/02/2016,08:00,125,0.9,56.5,0.7,30.3,0.011,,,,0.000,17.4
09/02/2016,09:00,116,0.7,61.3,0.7,32.3,0.015,,,,0.000,24.1
09/02/2016,10:00,296,0.3,95.6,0.6,32.8,0.020,,,,0.000,22.2
09/02/2016,11:00,293,0.5,98.8,0.8,33.6,0.021,,,,0.000,17.5
09/02/2016,12:00,222,0.5,74.3,0.7,33.2,0.020,,,,0.000,19.6
09/02/2016,13:00,161,0.4,79.9,0.6,35.3,0.017,,,,0.000,18.8
09/02/2016,14:00,62,1.5,40.5,1.1,34.0,0.017,,,,0.000,27.5
09/02/2016,15:00,64,2.4,26.1,1.1,32.6,0.017,,,,0.000,28.7
09/02/2016,16:00,54,3.0,24.2,1.4,31.8,0.017,,,,0.000,30.4
09/02/2016,17:00,85,2.3,24.9,1.3,30.9,0.016,,,,0.000,26.9
09/02/2016,18:00,87,2.4,25.9,1.3,29.9,0.014,,,,0.000,32.3
09/02/2016,19:00,99,1.9,27.6,1.1,29.1,0.012,,,,0.000,25.9
09/02/2016,20:00,107,1.5,34.5,0.9,28.6,0.012,,,,0.000,28.1
09/02/2016,21:00,103,1.6,27.6,0.9,28.3,0.011,,,,0.001,23.2
09/02/2016,22:00,105,0.8,42.8,0.6,27.9,0.010,,,,0.001,21.3
09/02/2016,23:00,109,0.7,42.6,0.6,27.7,0.010,,,,0.000,16.4
10/02/2016,00:00,123,0.9,44.1,0.6,27.9,,,,,,16.6
10/02/2016,01:00,121,1.1,51.5,0.9,27.3,0.015,,,,0.000,13.7
10/02/2016,02:00,145,0.8,56.0,0.7,26.9,0.014,,,,0.000,14.2
10/02/2016,03:00,148,0.4,57.8,0.4,26.8,0.014,,,,0.000,17.6
10/02/2016,04:00,200,0.3,54.6,0.3,26.0,0.012,,,,0.000,15.4
10/02/2016,05:00,233,0.2,72.8,0.3,25.1,0.009,,,,0.000,16.0
10/02/2016,06:00,238,0.3,36.3,0.2,24.9,0.005,,,,0.000,17.2
10/02/2016,07:00,174,0.5,59.0,0.5,27.4,0.008,,,,0.000,24.4
10/02/2016,08:00,140,0.8,56.3,0.6,30.5,0.011,,,,0.000,31.0
10/02/2016,09:00,137,1.0,58.9,0.8,32.1,0.013,,,,0.000,26.3
10/02/2016,10:00,105,1.3,49.0,0.8,32.9,0.015,,,,0.000,30.1
10/02/2016,11:00,99,1.4,42.9,0.9,33.5,0.015,,,,0.001,26.7
10/02/2016,12:00,112,0.6,68.0,0.6,33.1,0.016,,,,0.000,
10/02/2016,13:00,66,2.3,29.1,1.1,32.6,0.016,,,,0.000,60.8
10/02/2016,14:00,71,2.2,31.0,1.1,33.2,0.015,,,,0.000,52.8
10/02/2016,15:00,62,2.3,27.3,1.1,32.8,0.015,,,,0.000,50.1
10/02/2016,16:00,59,2.6,25.5,1.1,32.1,0.015,,,,0.000,48.4
10/02/2016,17:00,61,2.4,26.1,1.1,31.0,0.016,,,,0.000,44.5
10/02/2016,18:00,87,1.7,28.0,1.0,29.6,0.016,,,,0.000,46.2
10/02/2016,19:00,82,1.5,25.9,0.9,28.8,0.015,,,,0.000,47.9
10/02/2016,20:00,83,1.7,23.6,0.9,28.6,0.015,,,,0.000,41.1
10/02/2016,21:00,104,1.1,25.4,0.6,28.0,0.013,,,,0.000,39.0
10/02/2016,22:00,108,1.0,30.2,0.6,27.8,0.012,,,,0.002,34.2
10/02/2016,23:00,100,1.3,27.1,0.7,27.7,0.012,,,,0.003,33.8
11/02/2016,00:00,113,0.8,40.9,0.6,27.2,,,,,,29.3
11/02/2016,01:00,136,0.7,59.1,0.6,26.8,0.012,,,,0.001,26.1
11/02/2016,02:00,161,0.3,56.8,0.4,26.4,0.012,,,,0.000,22.3
11/02/2016,03:00,150,0.2,73.5,0.3,25.9,0.011,,,,0.000,22.1
11/02/2016,04:00,252,0.3,29.9,0.3,25.4,0.008,,,,0.000,23.4
11/02/2016,05:00,265,0.6,25.1,0.4,24.9,0.007,,,,0.000,23.2
11/02/2016,06:00,241,0.4,34.9,0.3,25.1,0.003,,,,0.000,24.7
11/02/2016,07:00,214,0.2,96.0,0.3,27.5,0.007,,,,0.000,26.4
11/02/2016,08:00,148,0.5,76.1,0.6,30.6,0.012,,,,0.000,26.8
11/02/2016,09:00,140,0.9,54.7,0.7,31.7,0.015,,,,0.000,24.6
11/02/2016,10:00,91,0.8,66.6,0.8,32.2,0.016,,,,0.001,25.3
11/02/2016,11:00,85,1.5,35.2,0.9,32.0,0.017,,,,0.001,26.8
11/02/2016,12:00,70,1.4,42.6,0.9,31.0,0.017,,,,0.000,25.2
11/02/2016,13:00,69,2.0,32.2,1.0,32.7,0.015,,,,0.000,25.5
11/02/2016,14:00,85,2.2,25.5,1.1,32.1,0.015,,,,0.000,23.7
11/02/2016,15:00,87,2.5,26.3,1.2,30.9,0.014,,,,0.000,20.1
11/02/2016,16:00,101,1.5,48.4,1.1,31.0,0.013,,,,0.000,19.9
11/02/2016,17:00,116,0.5,72.1,0.5,28.6,0.010,,,,0.001,20.6
11/02/2016,18:00,104,0.9,42.0,0.6,29.4,0.012,,,,0.000,29.3
11/02/2016,19:00,91,0.8,28.0,0.4,28.4,0.012,,,,0.000,27.3
11/02/2016,20:00,204,0.5,51.1,0.4,27.2,0.007,,,,0.000,21.9
11/02/2016,21:00,236,0.4,55.9,0.3,26.1,0.002,,,,0.000,17.5
11/02/2016,22:00,217,0.6,21.4,0.3,26.0,0.004,,,,0.000,15.1
11/02/2016,23:00,236,0.4,25.8,0.2,25.7,0.004,,,,0.000,14.4
12/02/2016,00:00,234,0.3,32.6,0.2,25.5,,,,,,14.0
12/02/2016,01:00,251,0.3,46.0,0.2,25.4,0.003,,,,0.000,13.9
12/02/2016,02:00,228,0.4,30.4,0.2,25.1,0.003,,,,0.000,14.7
12/02/2016,03:00,232,0.4,25.6,0.2,25.0,0.003,,,,0.000,17.5
12/02/2016,04:00,253,0.4,27.5,0.3,24.7,0.003,,,,0.000,16.9
12/02/2016,05:00,237,0.2,126.3,0.3,24.4,0.002,,,,0.000,18.3
12/02/2016,06:00,79,0.3,151.2,0.3,24.3,0.002,,,,0.000,26.0
12/02/2016,07:00,262,0.3,61.6,0.3,26.6,0.005,,,,0.001,26.3
12/02/2016,08:00,153,0.3,78.0,0.5,30.2,0.013,,,,0.000,27.1
12/02/2016,09:00,281,0.3,98.6,0.5,31.8,0.021,,,,0.000,26.3
12/02/2016,10:00,190,0.2,99.5,0.6,33.5,0.023,,,,0.000,23.8
12/02/2016,11:00,127,0.8,58.6,0.7,34.6,0.021,,,,0.000,21.9
12/02/2016,12:00,136,0.6,76.1,0.8,35.5,0.025,,,,0.000,20.7
12/02/2016,13:00,18,1.5,163.0,1.0,34.0,0.030,,,,0.002,26.2
12/02/2016,14:00,52,2.0,29.7,1.0,33.8,0.026,,,,0.002,25.3
12/02/2016,15:00,42,1.7,29.8,0.9,32.9,0.023,,,,0.002,25.9
12/02/2016,16:00,42,1.7,28.4,0.8,33.1,0.024,,,,0.001,26.4
12/02/2016,17:00,37,1.9,20.0,0.7,31.7,0.020,,,,0.001,28.5
12/02/2016,18:00,43,2.2,18.7,0.8,29.6,0.018,,,,0.000,26.8
12/02/2016,19:00,52,1.6,23.9,0.7,28.9,0.016,,,,0.001,25.8
12/02/2016,20:00,55,1.5,22.8,0.7,28.9,0.016,,,,0.001,25.3
12/02/2016,21:00,75,1.1,25.3,0.6,28.7,0.014,,,,0.000,22.4
12/02/2016,22:00,114,0.2,67.7,0.3,28.0,0.011,,,,0.000,23.6
12/02/2016,23:00,115,0.3,50.2,0.2,27.5,0.011,,,,0.000,20.1
13/02/2016,00:00,123,0.4,42.6,0.3,27.5,,,,,,21.5
13/02/2016,01:00,210,0.1,67.3,0.2,26.9,0.014,,,,0.002,22.6
13/02/2016,02:00,232,0.2,27.7,0.2,26.2,0.011,,,,0.002,21.3
13/02/2016,03:00,230,0.3,26.1,0.2,25.8,0.008,,,,0.002,21.5
13/02/2016,04:00,135,0.2,60.9,0.2,25.3,0.005,,,,0.001,18.0
13/02/2016,05:00,127,0.2,70.7,0.3,24.9,0.004,,,,0.001,19.9
13/02/2016,06:00,278,0.2,64.8,0.2,24.6,0.003,,,,0.001,20.5
13/02/2016,07:00,266,0.8,31.9,0.5,27.0,0.010,,,,0.001,25.2
13/02/2016,08:00,227,0.9,31.3,0.5,30.0,0.019,,,,0.001,26.5
13/02/2016,09:00,249,0.5,97.7,0.7,31.4,0.024,,,,0.000,25.8
13/02/2016,10:00,41,0.7,143.7,0.9,32.6,0.030,,,,0.000,24.9
13/02/2016,11:00,22,0.7,89.9,1.0,32.0,0.031,,,,0.001,23.2
13/02/2016,12:00,39,2.0,27.6,0.9,32.1,0.033,,,,0.001,26.3
13/02/2016,13:00,42,2.3,23.2,0.8,33.3,0.028,,,,0.002,21.8
13/02/2016,14:00,28,2.9,21.6,0.8,33.1,0.028,,,,0.001,22.9
13/02/2016,15:00,41,2.5,21.0,0.8,32.4,0.028,,,,0.001,25.2
13/02/2016,16:00,25,2.3,22.6,0.7,32.5,0.026,,,,0.000,21.1
13/02/2016,17:00,28,1.5,27.9,0.6,32.2,0.026,,,,0.000,23.5
13/02/2016,18:00,43,1.6,18.4,0.7,30.2,0.025,,,,0.000,28.1
13/02/2016,19:00,336,1.2,31.5,0.6,29.2,0.024,,,,0.001,26.9
13/02/2016,20:00,323,0.6,32.9,0.5,28.6,0.021,,,,0.000,26.6
13/02/2016,21:00,19,0.3,155.1,0.2,27.6,0.016,,,,0.000,22.8
13/02/2016,22:00,51,0.4,19.0,0.2,26.9,0.015,,,,0.000,20.2
13/02/2016,23:00,124,0.2,52.3,0.2,26.6,0.007,,,,0.000,20.6
14/02/2016,00:00,199,0.3,27.9,0.2,26.0,,,,,,18.8
14/02/2016,01:00,206,0.2,27.9,0.2,25.5,0.006,,,,0.001,15.9
14/02/2016,02:00,220,0.3,37.2,0.2,25.2,0.006,,,,0.000,14.9
14/02/2016,03:00,227,0.1,66.3,0.2,24.7,0.005,,,,0.000,14.7
14/02/2016,04:00,259,0.3,28.7,0.2,24.1,0.003,,,,0.000,15.0
14/02/2016,05:00,267,0.4,14.6,0.2,23.9,0.002,,,,0.001,17.9
14/02/2016,06:00,250,0.4,38.1,0.3,24.0,0.003,,,,0.000,21.0
14/02/2016,07:00,242,0.4,37.9,0.3,26.6,0.010,,,,0.001,23.5
14/02/2016,08:00,253,0.7,53.0,0.6,30.1,0.023,,,,0.001,18.6
14/02/2016,09:00,281,0.6,69.1,0.6,32.2,0.029,,,,0.001,20.3
14/02/2016,10:00,31,1.1,63.9,0.9,33.4,0.036,,,,0.001,26.2
14/02/2016,11:00,15,3.3,20.5,0.8,32.2,0.030,,,,0.001,23.2
14/02/2016,12:00,6,3.1,177.4,0.9,32.3,0.031,,,,0.000,19.0
14/02/2016,13:00,20,2.7,25.8,0.8,33.2,0.034,,,,0.001,22.2
14/02/2016,14:00,18,2.8,21.8,0.8,33.2,0.033,,,,0.001,21.6
14/02/2016,15:00,2,2.4,167.9,0.9,33.3,0.032,,,,0.001,20.0
14/02/2016,16:00,352,2.2,29.7,1.0,33.0,0.032,,,,0.001,23.0
14/02/2016,17:00,352,2.9,18.5,0.9,31.4,0.029,,,,0.000,24.9
14/02/2016,18:00,335,2.1,23.4,0.8,30.0,0.027,,,,0.000,21.9
14/02/2016,19:00,334,1.2,17.0,0.5,29.7,0.027,,,,0.001,21.6
14/02/2016,20:00,288,0.5,42.0,0.3,29.1,0.022,,,,0.001,21.2
14/02/2016,21:00,208,0.2,61.8,0.2,27.8,0.011,,,,0.000,23.1
14/02/2016,22:00,124,0.1,98.8,0.2,26.7,0.010,,,,0.000,19.8
14/02/2016,23:00,161,0.2,67.0,0.2,26.0,0.009,,,,0.000,18.6
15/02/2016,00:00,229,0.1,87.6,0.2,25.6,,,,,,16.0
15/02/2016,01:00,225,0.1,63.2,0.2,25.1,0.006,,,,0.000,20.8
15/02/2016,02:00,239,0.1,90.7,0.2,24.7,0.006,,,,0.001,21.5
15/02/2016,03:00,217,0.3,55.7,0.2,24.5,0.003,,,,0.001,20.5
15/02/2016,04:00,222,0.1,112.0,0.2,24.4,0.002,,,,0.000,19.4
15/02/2016,05:00,254,0.3,31.6,0.2,24.1,0.001,,,,0.001,21.4
15/02/2016,06:00,232,0.7,18.8,0.3,24.1,0.003,,,,0.000,23.2
15/02/2016,07:00,230,0.5,37.9,0.3,26.5,0.011,,,,0.001,26.3
15/02/2016,08:00,262,0.4,74.7,0.4,30.6,0.020,,,,0.001,35.6
15/02/2016,09:00,323,1.1,46.5,0.7,32.5,0.027,,,,0.001,21.1
15/02/2016,10:00,333,1.7,35.0,0.9,33.7,0.029,,,,0.001,17.2
15/02/2016,11:00,344,2.3,29.1,1.0,34.6,0.030,,,,0.000,12.1
15/02/2016,12:00,347,2.2,26.0,0.9,35.4,0.032,,,,0.001,16.8
15/02/2016,13:00,13,3.0,172.8,0.9,35.6,0.036,,,,0.001,19.3
15/02/2016,14:00,23,2.6,26.5,1.1,36.0,0.037,,,,0.001,22.5
15/02/2016,15:00,37,2.6,18.0,0.8,35.8,0.036,,,,0.001,22.1
15/02/2016,16:00,35,2.5,23.4,0.9,34.9,0.035,,,,0.000,21.5
15/02/2016,17:00,347,2.2,22.1,0.8,33.6,0.031,,,,0.000,23.8
15/02/2016,18:00,341,2.0,17.5,0.7,31.1,0.028,,,,0.000,14.5
15/02/2016,19:00,334,1.7,18.0,0.6,30.1,0.024,,,,0.000,19.4
15/02/2016,20:00,341,1.4,19.4,0.5,29.6,0.023,,,,0.000,14.9
15/02/2016,21:00,346,1.0,21.9,0.5,29.2,0.023,,,,0.000,14.1
15/02/2016,22:00,249,0.3,55.5,0.2,28.3,0.017,,,,0.000,12.9
15/02/2016,23:00,217,0.3,25.1,0.2,27.5,0.011,,,,0.000,10.3
16/02/2016,00:00,197,0.2,31.8,0.2,27.0,,,,,,11.8
16/02/2016,01:00,159,0.2,53.1,0.2,26.3,0.010,,,,0.000,14.6
16/02/2016,02:00,149,0.3,45.2,0.2,26.1,0.011,,,,0.000,10.8
16/02/2016,03:00,148,0.1,60.7,0.2,25.3,0.008,,,,0.000,11.6
16/02/2016,04:00,234,0.2,64.6,0.2,24.9,0.006,,,,0.000,15.1
16/02/2016,05:00,233,0.5,19.2,0.2,25.0,0.006,,,,0.000,18.5
16/02/2016,06:00,229,0.6,21.6,0.3,24.9,0.008,,,,0.001,20.8
16/02/2016,07:00,230,0.6,29.5,0.4,27.0,0.011,,,,0.001,25.4
16/02/2016,08:00,256,0.4,85.2,0.5,30.4,0.019,,,,0.001,23.1
16/02/2016,09:00,346,0.9,55.1,0.7,32.7,0.027,,,,0.001,21.0
16/02/2016,10:00,348,1.0,58.9,0.9,34.5,0.033,,,,0.001,18.0
16/02/2016,11:00,355,1.8,30.4,0.9,35.3,0.034,,,,0.001,12.3
16/02/2016,12:00,341,2.1,30.5,0.9,35.8,0.033,,,,0.001,19.1
16/02/2016,13:00,352,2.2,26.8,0.9,36.0,0.031,,,,0.001,15.4
