Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3)
22/07/2016,17:00,353,5.1,14.2,21.0,81.8,0.0,1008,0.000,0.011,0.011,0.021,26.0,12.5
22/07/2016,18:00,344,3.8,15.4,20.4,87.4,0.0,1008,0.001,0.014,0.015,0.054,33.6,22.7
22/07/2016,19:00,347,3.6,23.0,20.1,88.9,0.0,1008,0.001,0.013,0.014,0.061,31.3,20.6
22/07/2016,20:00,347,2.9,18.1,19.9,89.7,0.0,1008,0.001,0.017,0.018,0.056,36.6,22.6
22/07/2016,21:00,321,2.8,16.6,19.8,90.0,0.0,1008,0.000,0.014,0.014,0.019,32.6,20.0
22/07/2016,22:00,324,2.6,11.0,19.3,92.7,0.0,1008,0.000,0.007,0.007,0.002,28.1,17.4
22/07/2016,23:00,324,3.0,13.2,19.2,93.4,0.0,1008,0.000,0.006,0.006,0.001,28.4,22.2
23/07/2016,00:00,320,3.2,11.0,19.1,92.8,0.0,1007,0.001,0.006,0.007,0.001,27.2,21.3
23/07/2016,01:00,327,3.4,11.2,19.1,90.9,0.0,1007,,,,,23.2,19.2
23/07/2016,02:00,315,3.4,12.7,19.2,88.4,0.0,1006,0.000,0.004,0.004,0.001,15.7,13.5
23/07/2016,03:00,322,3.9,12.4,20.2,81.8,0.0,1006,0.000,0.004,0.004,0.001,25.5,7.3
23/07/2016,04:00,326,4.9,11.7,20.8,77.1,0.0,1006,0.001,0.004,0.004,0.002,6.8,4.7
23/07/2016,05:00,326,6.0,13.0,21.2,75.0,0.0,1006,0.000,0.002,0.002,0.001,9.1,4.3
23/07/2016,06:00,322,5.6,13.4,20.7,77.7,0.0,1006,0.000,0.003,0.003,0.001,9.5,4.6
23/07/2016,07:00,317,5.1,11.7,21.1,76.4,0.0,1007,0.001,0.003,0.004,0.001,11.9,5.3
23/07/2016,08:00,311,5.1,14.3,22.5,71.2,0.0,1007,0.001,0.003,0.004,0.001,9.2,2.9
23/07/2016,09:00,305,5.1,17.2,23.9,66.5,0.0,1006,0.002,0.004,0.006,0.003,13.1,4.6
23/07/2016,10:00,245,4.9,22.6,26.3,54.4,0.0,1006,0.002,0.004,0.005,0.004,,
23/07/2016,11:00,249,5.6,18.2,27.4,45.5,0.0,1005,0.001,0.003,0.003,0.001,11.9,0.5
23/07/2016,12:00,242,5.9,17.0,28.1,40.5,0.0,1005,0.002,0.005,0.006,0.001,45.2,2.4
23/07/2016,13:00,240,5.6,17.4,28.1,39.1,0.0,1004,0.001,0.004,0.005,0.001,22.8,2.7
23/07/2016,14:00,254,5.7,18.6,28.4,35.4,0.0,1004,0.001,0.003,0.003,0.001,25.3,2.4
23/07/2016,15:00,249,5.2,16.1,28.3,34.7,0.0,1004,0.001,0.004,0.005,0.002,14.3,5.6
23/07/2016,16:00,241,4.9,16.8,27.5,36.4,0.0,1005,0.000,0.004,0.004,0.001,,
23/07/2016,17:00,236,4.6,14.2,25.7,39.7,0.0,1006,0.000,0.004,0.004,0.001,11.9,4.2
23/07/2016,18:00,229,3.2,13.9,23.9,41.4,0.0,1007,0.001,0.004,0.005,0.001,7.8,6.4
23/07/2016,19:00,220,3.3,18.1,22.7,39.4,0.0,1008,0.000,0.003,0.003,0.001,,
23/07/2016,20:00,230,4.1,15.7,21.1,40.2,0.0,1009,0.000,0.003,0.003,0.002,,
23/07/2016,21:00,226,3.8,13.8,20.2,39.6,0.0,1009,0.000,0.003,0.003,0.002,13.2,9.7
23/07/2016,22:00,220,4.0,11.6,18.9,41.5,0.0,1010,0.000,0.003,0.003,0.001,,
23/07/2016,23:00,220,3.2,12.6,17.8,42.6,0.0,1010,0.000,0.006,0.006,0.001,4.2,1.7
24/07/2016,00:00,221,3.7,11.5,16.9,44.5,0.0,1010,0.000,0.003,0.003,0.001,5.1,1.0
24/07/2016,01:00,260,3.2,18.9,16.2,45.6,0.0,1010,,,,,1.4,-1.4
24/07/2016,02:00,208,1.2,33.2,15.8,44.4,0.0,1010,0.000,0.005,0.005,0.001,6.2,2.2
24/07/2016,03:00,209,3.5,14.1,15.3,44.2,0.0,1011,0.001,0.002,0.002,0.000,1.1,-0.7
24/07/2016,04:00,208,2.6,14.9,14.3,46.4,0.0,1011,0.000,0.002,0.002,0.000,2.2,-0.4
24/07/2016,05:00,210,2.6,15.2,13.7,46.6,0.0,1011,0.000,0.003,0.003,0.001,4.6,2.2
24/07/2016,06:00,211,2.5,15.9,13.1,48.5,0.0,1012,0.000,0.005,0.005,0.001,6.3,3.4
24/07/2016,07:00,227,1.9,19.5,13.7,47.5,0.0,1013,0.001,0.005,0.005,0.000,4.7,-1.0
24/07/2016,08:00,224,1.6,17.9,15.8,40.7,0.0,1013,0.001,0.004,0.005,0.001,3.2,1.7
24/07/2016,09:00,212,1.4,25.7,17.8,34.2,0.0,1014,0.001,0.003,0.004,0.001,2.8,2.2
24/07/2016,10:00,81,1.4,38.8,19.6,29.3,0.0,1014,0.001,0.002,0.003,0.001,-1.3,-2.3
24/07/2016,11:00,67,2.2,24.8,19.8,32.6,0.0,1013,0.001,0.001,0.002,0.001,11.2,-1.0
24/07/2016,12:00,81,1.9,25.9,19.8,38.2,0.0,1012,0.000,0.001,0.001,0.001,10.6,0.4
24/07/2016,13:00,52,1.9,25.7,20.2,40.1,0.0,1011,0.000,0.001,0.001,0.000,10.9,-0.2
24/07/2016,14:00,43,2.6,15.0,19.7,42.7,0.0,1010,0.000,0.001,0.001,0.000,8.7,-0.6
24/07/2016,15:00,45,2.4,14.3,19.3,46.9,0.0,1010,0.000,0.001,0.001,0.000,13.9,1.7
24/07/2016,16:00,56,2.1,15.9,18.6,53.6,0.0,1010,0.000,0.001,0.001,0.000,14.8,2.7
24/07/2016,17:00,5,1.6,172.1,17.1,58.3,0.0,1010,0.000,0.002,0.002,0.000,10.8,3.0
24/07/2016,18:00,338,1.3,16.2,16.7,61.7,0.0,1011,0.000,0.005,0.005,0.002,16.8,4.6
24/07/2016,19:00,342,1.1,18.9,16.4,64.6,0.0,1012,0.000,0.015,0.015,0.005,26.6,5.6
24/07/2016,20:00,317,1.6,16.9,16.1,66.2,0.0,1012,0.000,0.013,0.013,0.006,15.7,5.8
24/07/2016,21:00,273,1.9,12.7,15.3,69.3,0.0,1012,0.004,0.027,0.031,0.003,23.4,8.3
24/07/2016,22:00,297,2.0,10.5,14.8,68.7,0.0,1012,0.004,0.024,0.028,0.002,17.5,9.8
24/07/2016,23:00,263,2.0,13.7,14.8,66.9,0.0,1012,0.000,0.018,0.018,0.003,58.4,8.8
25/07/2016,00:00,235,1.7,7.9,15.1,64.1,0.0,1012,0.004,0.017,0.021,0.008,15.1,7.2
25/07/2016,01:00,280,1.8,10.7,14.9,61.4,0.0,1012,,,,,8.8,3.6
25/07/2016,02:00,276,2.0,12.1,15.1,52.8,0.0,1012,0.000,0.009,0.009,0.001,-0.1,1.8
25/07/2016,03:00,244,2.0,13.9,14.7,52.1,0.0,1012,0.000,0.011,0.011,0.001,5.4,1.5
25/07/2016,04:00,264,0.8,30.3,14.9,50.0,0.0,1012,0.000,0.009,0.009,0.001,6.6,3.4
25/07/2016,05:00,188,1.1,20.6,14.8,49.9,0.0,1013,,,,0.001,6.9,4.7
25/07/2016,06:00,215,1.3,19.8,14.8,48.6,0.0,1014,,,,0.002,9.3,0.6
25/07/2016,07:00,199,2.6,12.5,14.5,54.4,0.0,1014,0.018,0.019,0.037,0.002,37.7,7.2
25/07/2016,08:00,208,2.4,16.1,15.4,49.6,0.0,1015,0.010,0.012,0.021,0.001,,
25/07/2016,09:00,214,2.2,21.7,16.9,42.3,0.0,1015,0.004,0.006,0.010,0.001,,
25/07/2016,10:00,230,2.3,30.6,18.0,36.8,0.0,1015,0.003,0.005,0.007,0.001,3.5,-0.7
25/07/2016,11:00,244,2.0,31.0,18.7,34.9,0.0,1014,0.003,0.005,0.008,0.001,11.7,-1.9
25/07/2016,12:00,251,2.9,20.4,19.9,31.5,0.0,1013,0.001,0.005,0.006,0.001,8.8,1.5
25/07/2016,13:00,249,2.8,25.1,20.9,29.5,0.0,1012,0.002,0.004,0.006,0.000,14.9,0.6
25/07/2016,14:00,246,3.8,21.0,21.6,26.1,0.0,1012,0.002,0.006,0.008,0.000,20.7,0.6
25/07/2016,15:00,237,3.2,19.5,21.6,26.6,0.0,1012,0.001,0.006,0.007,0.000,24.0,3.6
25/07/2016,16:00,260,3.9,16.2,20.9,27.4,0.0,1012,0.001,0.008,0.009,0.001,23.7,3.7
25/07/2016,17:00,251,3.0,13.8,19.7,30.8,0.0,1013,0.001,0.010,0.010,0.000,16.8,4.1
25/07/2016,18:00,226,2.6,15.1,18.6,33.6,0.0,1013,0.001,0.017,0.018,0.001,22.8,8.1
25/07/2016,19:00,214,2.8,10.4,17.2,37.4,0.0,1014,0.000,0.017,0.017,0.002,22.3,6.0
25/07/2016,20:00,233,2.1,15.1,16.5,39.4,0.0,1015,0.000,0.012,0.012,0.003,18.0,7.5
25/07/2016,21:00,234,1.7,10.4,15.7,42.1,0.0,1015,0.001,0.021,0.022,0.002,37.5,6.5
25/07/2016,22:00,226,2.1,10.0,15.8,43.3,0.0,1015,0.002,0.018,0.019,0.002,41.4,7.0
25/07/2016,23:00,234,1.7,8.9,15.4,45.1,0.0,1015,0.005,0.020,0.024,0.002,46.1,8.1
26/07/2016,00:00,248,1.5,27.3,14.5,50.0,0.0,1015,0.013,0.025,0.038,0.002,62.4,10.3
26/07/2016,01:00,273,1.3,19.2,13.9,53.2,0.0,1015,,,,,28.5,6.0
26/07/2016,02:00,246,2.0,12.2,13.4,56.7,0.0,1015,0.005,0.019,0.024,0.001,19.9,6.6
26/07/2016,03:00,244,2.1,11.4,13.5,54.9,0.0,1014,0.002,0.015,0.016,0.001,13.6,2.6
26/07/2016,04:00,245,2.9,12.8,13.9,50.9,0.0,1014,0.001,0.009,0.010,0.001,17.7,4.7
26/07/2016,05:00,261,2.6,14.7,14.0,48.3,0.0,1015,0.003,0.014,0.017,0.001,13.1,3.9
26/07/2016,06:00,257,2.3,12.5,13.6,48.1,0.0,1015,0.007,0.019,0.026,0.001,17.4,5.0
26/07/2016,07:00,252,2.0,14.2,13.8,47.6,0.0,1016,0.015,0.025,0.040,0.001,24.8,5.3
26/07/2016,08:00,240,2.6,17.1,14.7,43.7,0.0,1016,0.010,0.017,0.027,0.001,31.3,5.0
26/07/2016,09:00,233,2.8,17.6,15.8,39.8,0.0,1016,0.005,0.012,0.017,0.001,21.7,4.8
26/07/2016,10:00,231,2.7,17.4,16.5,38.2,0.0,1016,0.005,0.009,0.014,0.001,27.4,3.2
26/07/2016,11:00,235,2.8,19.9,17.4,36.4,0.0,1016,0.010,0.008,0.017,0.001,85.7,6.7
26/07/2016,12:00,239,2.8,17.5,18.0,35.4,0.0,1015,0.003,0.007,0.010,0.001,17.2,1.0
26/07/2016,13:00,270,2.0,19.8,18.3,35.0,0.0,1014,0.005,0.007,0.012,0.001,39.5,3.8
26/07/2016,14:00,278,2.2,18.8,17.9,35.8,0.0,1013,0.002,0.008,0.009,0.001,9.2,0.8
26/07/2016,15:00,314,1.9,15.7,17.7,39.6,0.0,1013,0.003,0.010,0.013,0.002,25.1,5.1
26/07/2016,16:00,332,1.4,16.0,16.9,48.4,0.0,1013,0.004,0.017,0.021,0.002,25.1,5.8
26/07/2016,17:00,347,1.6,11.6,16.1,53.2,0.0,1013,0.002,0.021,0.023,0.005,23.3,6.3
26/07/2016,18:00,330,2.1,13.4,16.2,52.5,0.0,1013,0.001,0.016,0.016,0.013,16.6,7.8
26/07/2016,19:00,316,2.5,12.0,16.5,57.8,0.0,1014,0.000,0.010,0.010,0.006,26.8,10.8
26/07/2016,20:00,304,2.5,12.2,16.0,57.4,0.0,1014,0.002,0.014,0.015,0.002,17.9,9.0
26/07/2016,21:00,298,1.7,22.4,15.5,55.2,0.0,1014,0.007,0.021,0.027,0.004,61.7,12.6
26/07/2016,22:00,284,2.1,12.1,15.3,54.6,0.0,1014,0.005,0.019,0.023,0.002,34.4,10.6
26/07/2016,23:00,300,1.8,10.6,15.1,53.0,0.0,1014,0.009,0.023,0.031,0.004,74.7,10.7
27/07/2016,00:00,306,2.0,10.6,15.3,50.1,0.0,1014,0.006,0.020,0.026,0.004,88.4,10.1
27/07/2016,01:00,274,1.9,13.3,15.1,48.8,0.0,1014,,,,,97.1,9.4
27/07/2016,02:00,284,1.9,13.3,15.2,47.3,0.0,1014,0.001,0.011,0.012,0.001,13.7,3.9
27/07/2016,03:00,283,2.6,14.7,15.4,44.4,0.0,1014,0.001,0.008,0.009,0.001,23.9,2.8
27/07/2016,04:00,288,2.3,14.9,15.3,44.3,0.0,1014,0.001,0.008,0.009,0.002,7.5,2.1
27/07/2016,05:00,265,1.9,12.2,15.3,43.7,0.0,1014,0.004,0.016,0.019,0.002,21.8,4.8
27/07/2016,06:00,234,1.8,14.8,15.8,40.2,0.0,1015,0.005,0.020,0.025,0.002,18.1,3.3
27/07/2016,07:00,226,1.6,15.0,15.9,41.0,0.0,1015,0.013,0.025,0.038,0.003,64.9,9.7
27/07/2016,08:00,229,2.8,20.9,16.1,39.6,0.0,1015,0.006,0.018,0.024,0.003,30.6,3.8
27/07/2016,09:00,229,3.4,16.5,16.4,38.5,0.0,1016,0.005,0.014,0.019,0.002,52.9,6.6
27/07/2016,10:00,243,3.0,17.6,16.7,38.3,0.0,1016,0.005,0.012,0.016,0.002,39.8,4.3
27/07/2016,11:00,236,3.1,16.4,16.8,37.9,0.0,1015,0.003,0.008,0.011,0.001,27.4,4.2
27/07/2016,12:00,240,3.4,17.5,17.5,36.6,0.0,1014,0.003,0.008,0.010,0.001,28.6,5.7
27/07/2016,13:00,256,3.5,16.9,17.8,36.3,0.0,1014,0.002,0.008,0.010,0.001,27.6,6.4
27/07/2016,14:00,267,3.1,20.3,17.8,36.3,0.0,1014,0.003,0.009,0.012,0.000,35.0,16.8
27/07/2016,15:00,244,3.5,17.1,18.6,35.4,0.0,1013,0.002,0.010,0.012,0.001,58.4,35.3
27/07/2016,16:00,260,4.2,15.1,18.0,36.1,0.0,1014,0.001,0.010,0.011,0.001,76.9,35.4
27/07/2016,17:00,246,2.6,16.1,17.2,39.5,0.0,1014,0.001,0.017,0.018,0.001,46.5,30.1
27/07/2016,18:00,260,2.2,15.3,16.5,41.7,0.0,1015,0.001,0.019,0.019,0.001,32.4,19.6
27/07/2016,19:00,246,1.9,26.9,15.5,44.8,0.0,1016,0.003,0.020,0.022,0.002,17.3,6.7
27/07/2016,20:00,210,2.4,12.8,14.8,47.6,0.0,1017,0.006,0.024,0.029,0.002,25.3,11.2
27/07/2016,21:00,201,2.3,13.5,13.7,51.5,0.0,1018,0.006,0.023,0.029,0.002,22.2,13.7
27/07/2016,22:00,210,2.3,12.1,12.8,53.9,0.0,1018,0.009,0.023,0.031,0.001,16.6,8.4
27/07/2016,23:00,207,2.4,10.9,12.5,53.8,0.0,1018,0.008,0.021,0.029,0.001,12.0,6.2
28/07/2016,00:00,211,2.8,11.5,12.1,54.9,0.0,1018,0.001,0.016,0.016,0.001,9.4,4.5
28/07/2016,01:00,211,3.0,10.1,11.4,56.8,0.0,1018,,,,,9.9,5.2
28/07/2016,02:00,209,3.1,10.5,11.0,58.0,0.0,1018,0.000,0.013,0.013,0.003,10.5,5.3
28/07/2016,03:00,203,3.1,11.0,10.8,58.7,0.0,1018,0.000,0.010,0.010,0.001,5.9,2.7
28/07/2016,04:00,204,3.2,9.5,10.5,59.0,0.0,1018,0.000,0.008,0.008,0.001,7.8,4.6
28/07/2016,05:00,205,3.3,10.3,10.1,60.3,0.0,1018,0.000,0.011,0.011,0.001,8.9,5.4
28/07/2016,06:00,205,3.3,10.1,10.1,59.3,0.0,1019,0.002,0.015,0.016,0.001,8.8,5.0
28/07/2016,07:00,211,3.2,11.9,11.5,55.4,0.0,1020,0.008,0.016,0.023,0.001,,
28/07/2016,08:00,215,3.6,13.7,14.1,48.9,0.0,1021,0.007,0.010,0.017,0.001,17.0,11.1
28/07/2016,09:00,210,3.1,14.5,16.2,42.8,0.0,1021,0.006,0.007,0.013,0.001,,
28/07/2016,10:00,216,2.4,19.5,18.1,38.2,0.0,1021,0.004,0.007,0.011,0.001,13.5,2.8
28/07/2016,11:00,186,2.1,28.5,19.4,36.6,0.0,1020,0.003,0.007,0.010,0.001,,
28/07/2016,12:00,131,0.8,72.2,20.4,37.9,0.0,1019,0.002,0.005,0.007,0.000,15.1,4.5
28/07/2016,13:00,54,2.3,22.9,20.5,39.4,0.0,1019,0.001,0.004,0.005,0.000,,
28/07/2016,14:00,67,2.7,14.1,19.9,43.0,0.0,1019,0.001,0.003,0.003,0.000,16.8,5.2
28/07/2016,15:00,79,2.4,13.6,19.8,46.0,0.0,1019,0.001,0.002,0.002,0.000,11.6,3.7
28/07/2016,16:00,83,2.5,14.2,18.8,55.4,0.0,1019,0.001,0.001,0.002,0.000,24.6,5.6
28/07/2016,17:00,83,2.3,13.5,17.8,63.9,0.0,1019,0.000,0.002,0.002,0.000,15.9,3.6
28/07/2016,18:00,91,2.2,11.9,17.2,71.2,0.0,1020,0.001,0.002,0.002,0.000,14.1,4.1
28/07/2016,19:00,154,1.4,32.4,16.9,70.1,0.0,1020,0.001,0.003,0.004,0.000,7.1,2.6
28/07/2016,20:00,233,1.1,7.2,15.7,71.1,0.0,1020,0.002,0.014,0.016,0.000,14.6,5.6
28/07/2016,21:00,222,1.6,9.0,14.9,74.9,0.0,1020,0.037,0.029,0.066,0.002,56.8,10.2
28/07/2016,22:00,199,1.9,8.2,14.1,74.1,0.0,1020,0.032,0.029,0.061,0.001,18.5,11.5
28/07/2016,23:00,202,2.2,6.6,13.7,73.7,0.0,1019,0.018,0.027,0.045,0.001,,
29/07/2016,00:00,201,2.2,8.3,12.9,76.6,0.0,1019,0.022,0.026,0.047,0.001,15.6,9.9
29/07/2016,01:00,197,2.5,9.9,11.3,82.4,0.0,1019,,,,,17.0,10.8
29/07/2016,02:00,196,2.9,10.2,11.1,81.0,0.0,1019,0.016,0.022,0.038,0.001,16.5,11.7
29/07/2016,03:00,196,3.1,11.4,11.3,77.2,0.0,1019,0.003,0.018,0.020,0.001,14.1,8.8
29/07/2016,04:00,196,2.9,10.4,11.1,74.5,0.0,1019,0.001,0.012,0.012,0.001,12.1,9.5
29/07/2016,05:00,197,2.7,10.5,10.6,73.6,0.0,1019,0.002,0.014,0.015,0.001,16.4,13.3
29/07/2016,06:00,210,2.6,9.8,10.0,73.1,0.0,1020,0.007,0.018,0.025,0.001,16.8,13.6
29/07/2016,07:00,206,2.5,10.9,10.9,67.5,0.0,1020,0.019,0.019,0.038,0.001,19.7,12.1
29/07/2016,08:00,213,2.8,13.2,14.2,57.6,0.0,1020,0.018,0.017,0.035,0.001,21.8,10.4
29/07/2016,09:00,213,2.9,15.0,17.5,46.1,0.0,1020,0.009,0.012,0.021,0.001,20.9,11.4
29/07/2016,10:00,217,3.0,16.4,19.2,41.8,0.0,1020,0.005,0.010,0.014,0.001,19.6,6.4
29/07/2016,11:00,247,1.3,50.5,20.9,39.1,0.0,1019,0.002,0.006,0.008,0.001,17.1,3.8
29/07/2016,12:00,52,1.9,29.1,21.7,38.7,0.0,1018,0.002,0.006,0.008,0.003,26.0,15.5
29/07/2016,13:00,38,3.2,15.7,21.1,42.3,0.0,1017,,,,,,
29/07/2016,14:00,24,3.3,17.9,20.9,39.4,0.0,1017,0.001,0.004,0.005,0.001,,
29/07/2016,15:00,21,3.0,16.0,20.4,43.0,0.0,1016,0.000,0.005,0.005,0.001,16.6,5.3
29/07/2016,16:00,18,2.2,13.2,19.4,49.2,0.0,1016,0.001,0.006,0.007,0.001,14.5,5.2
29/07/2016,17:00,13,2.2,11.3,17.8,59.0,0.0,1016,0.001,0.019,0.020,0.002,25.6,8.4
29/07/2016,18:00,360,2.1,176.2,17.3,68.5,0.0,1017,0.001,0.016,0.016,0.001,22.7,7.7
29/07/2016,19:00,329,1.7,14.9,16.9,74.0,0.0,1017,0.001,0.023,0.023,0.006,24.1,7.2
29/07/2016,20:00,320,1.5,22.7,16.6,73.6,0.0,1018,0.002,0.019,0.021,0.007,8.4,4.9
29/07/2016,21:00,280,1.7,11.1,15.4,71.1,0.0,1018,0.002,0.031,0.033,0.002,4.6,0.7
29/07/2016,22:00,286,1.9,10.2,14.8,71.1,0.0,1018,0.000,0.026,0.026,0.002,12.7,7.2
29/07/2016,23:00,263,2.0,27.3,14.5,72.1,0.0,1017,0.004,0.031,0.034,0.003,14.5,7.3
30/07/2016,00:00,233,2.2,19.5,14.0,75.5,0.0,1017,0.002,0.027,0.029,0.001,17.4,8.2
30/07/2016,01:00,227,1.9,22.2,14.7,72.6,0.0,1017,,,,,14.4,7.3
30/07/2016,02:00,213,2.2,8.9,13.1,75.5,0.0,1016,0.000,0.016,0.016,0.001,8.7,8.8
30/07/2016,03:00,227,1.7,9.0,12.1,73.5,0.0,1016,0.001,0.014,0.015,0.001,8.1,8.7
30/07/2016,04:00,201,2.1,6.8,10.7,76.4,0.0,1016,0.003,0.021,0.024,0.001,10.4,9.7
30/07/2016,05:00,200,2.4,7.8,10.0,74.7,0.0,1016,0.001,0.017,0.018,0.001,11.4,9.9
30/07/2016,06:00,207,2.6,10.2,9.9,73.0,0.0,1017,0.003,0.016,0.019,0.001,12.0,8.8
30/07/2016,07:00,206,2.1,11.7,11.1,70.6,0.0,1017,0.005,0.012,0.016,0.001,16.2,9.3
30/07/2016,08:00,216,1.8,13.1,13.5,64.0,0.0,1018,0.012,0.012,0.024,0.001,17.6,7.8
30/07/2016,09:00,225,1.9,16.7,16.2,52.7,0.0,1018,0.006,0.008,0.014,0.001,10.9,8.0
30/07/2016,10:00,217,1.3,33.9,18.8,41.3,0.0,1018,0.003,0.006,0.008,0.001,,
30/07/2016,11:00,211,1.6,39.4,19.9,38.2,0.0,1017,0.002,0.005,0.007,0.001,,
30/07/2016,12:00,160,0.6,84.8,21.0,32.8,0.0,1016,0.001,0.005,0.006,0.001,,
30/07/2016,13:00,51,1.9,25.5,20.9,38.6,0.0,1015,0.001,0.004,0.005,0.001,,
30/07/2016,14:00,57,2.6,16.0,20.7,38.9,0.0,1015,0.001,0.004,0.005,0.001,,
30/07/2016,15:00,82,3.0,14.1,19.9,39.6,0.0,1015,0.001,0.003,0.004,0.001,,
30/07/2016,16:00,85,2.6,13.7,18.8,47.6,0.0,1015,0.000,0.006,0.006,0.001,26.3,8.7
30/07/2016,17:00,95,2.3,11.7,17.5,59.6,0.0,1015,0.001,0.006,0.007,0.001,27.1,9.4
30/07/2016,18:00,102,1.9,14.1,17.4,63.3,0.0,1016,0.000,0.005,0.005,0.001,22.4,12.5
30/07/2016,19:00,111,1.4,17.1,16.8,63.1,0.0,1017,0.000,0.005,0.005,0.001,14.7,13.8
30/07/2016,20:00,146,1.2,28.7,16.3,61.0,0.0,1017,0.000,0.006,0.006,0.001,20.0,15.1
30/07/2016,21:00,200,1.9,20.8,14.4,66.3,0.0,1018,0.001,0.015,0.016,0.001,38.5,33.7
30/07/2016,22:00,209,1.8,8.3,13.5,70.4,0.0,1018,0.008,0.036,0.044,0.001,25.0,15.1
30/07/2016,23:00,215,2.0,9.3,13.4,67.4,0.0,1017,0.041,0.041,0.082,0.001,35.8,30.8
31/07/2016,00:00,215,1.8,8.0,12.4,70.0,0.0,1017,0.020,0.036,0.056,0.001,27.2,20.1
31/07/2016,01:00,205,2.6,8.7,11.3,74.9,0.0,1016,,,,,27.4,21.3
31/07/2016,02:00,200,2.7,9.5,10.5,77.7,0.0,1016,0.010,0.030,0.039,0.002,27.6,21.5
31/07/2016,03:00,195,2.8,9.3,10.1,79.0,0.0,1016,0.005,0.026,0.030,0.002,25.8,21.0
31/07/2016,04:00,197,2.7,10.5,10.0,76.9,0.0,1016,0.002,0.019,0.021,0.002,22.7,18.9
31/07/2016,05:00,198,2.9,9.0,9.6,74.6,0.0,1016,0.000,0.016,0.016,0.002,23.3,21.3
31/07/2016,06:00,199,2.7,10.6,9.2,74.6,0.0,1016,0.001,0.014,0.014,0.002,27.9,23.5
31/07/2016,07:00,206,2.7,11.3,10.9,67.7,0.0,1017,0.003,0.011,0.013,0.002,25.6,19.9
31/07/2016,08:00,211,2.4,13.6,13.9,59.2,0.0,1018,0.004,0.010,0.014,0.002,28.8,18.0
31/07/2016,09:00,215,2.5,18.5,17.2,48.6,0.0,1018,0.002,0.007,0.008,0.001,17.0,12.7
31/07/2016,10:00,263,1.7,27.5,19.5,43.3,0.0,1017,0.001,0.006,0.007,0.001,15.3,5.4
31/07/2016,11:00,42,1.9,26.0,20.6,43.9,0.0,1016,0.002,0.007,0.009,0.005,27.5,7.7
31/07/2016,12:00,45,2.5,14.8,20.4,49.2,0.0,1015,0.002,0.009,0.011,0.006,34.4,22.2
31/07/2016,13:00,42,2.9,14.0,20.2,53.1,0.0,1014,0.001,0.006,0.007,0.003,,
31/07/2016,14:00,32,2.6,17.6,21.1,47.7,0.0,1013,0.000,0.003,0.003,0.002,15.6,13.4
31/07/2016,15:00,32,2.6,15.3,20.8,49.0,0.0,1013,0.001,0.004,0.004,0.003,18.1,10.4
31/07/2016,16:00,12,2.6,14.8,19.7,51.0,0.0,1014,0.001,0.005,0.005,0.003,8.2,7.4
31/07/2016,17:00,9,2.1,13.3,18.1,60.7,0.0,1014,0.000,0.008,0.008,0.002,24.1,6.1
31/07/2016,18:00,350,2.5,16.8,18.0,62.9,0.0,1014,0.000,0.009,0.009,0.002,14.2,3.8
31/07/2016,19:00,279,1.3,18.8,17.2,72.0,0.0,1015,0.000,0.010,0.010,0.004,18.4,7.9
31/07/2016,20:00,254,1.3,17.3,16.0,72.9,0.0,1015,0.000,0.016,0.016,0.001,10.3,7.8
31/07/2016,21:00,311,1.4,26.2,16.0,70.6,0.0,1015,0.000,0.017,0.017,0.005,13.7,9.6
31/07/2016,22:00,291,1.7,22.1,15.9,70.3,0.0,1015,0.000,0.019,0.019,0.003,23.9,10.2
31/07/2016,23:00,279,1.9,10.2,14.4,76.4,0.0,1015,0.001,0.027,0.027,0.002,17.4,10.3
01/08/2016,00:00,253,2.0,24.1,13.7,76.9,0.0,1015,0.006,0.026,0.032,0.003,20.2,13.9
01/08/2016,01:00,196,2.3,8.8,13.2,79.9,0.0,1015,,,,,20.7,11.5
01/08/2016,02:00,180,2.3,12.2,12.5,82.0,0.0,1014,0.003,0.019,0.021,0.002,15.7,12.2
01/08/2016,03:00,174,1.5,21.1,11.7,83.8,0.0,1013,0.001,0.018,0.019,0.002,12.3,11.0
01/08/2016,04:00,199,2.1,8.0,10.6,84.3,0.0,1014,0.004,0.019,0.022,0.002,14.6,15.0
01/08/2016,05:00,205,2.3,10.2,9.8,80.1,0.0,1014,0.006,0.022,0.028,0.001,12.7,13.0
01/08/2016,06:00,212,2.4,9.2,10.0,77.0,0.0,1014,0.005,0.023,0.028,0.001,15.2,12.2
01/08/2016,07:00,216,2.5,12.1,10.9,72.1,0.0,1015,0.025,0.024,0.049,0.002,23.7,14.9
01/08/2016,08:00,215,2.5,11.3,13.4,64.9,0.0,1015,0.020,0.019,0.039,0.003,27.2,13.8
01/08/2016,09:00,223,1.7,20.6,16.7,53.7,0.0,1016,0.022,0.023,0.045,0.003,30.5,17.6
01/08/2016,10:00,214,1.7,22.6,19.2,43.8,0.0,1016,0.016,0.022,0.037,0.003,24.0,9.7
