Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Bsp (Mm^-1)
10/04/2015,17:00,107,3.6,16.1,1.3,25.4,68.5,0.001,0.004,0.005,0.001,14.1,1.4,14
10/04/2015,18:00,119,3.1,18.4,1.3,24.9,71.5,0.012,0.014,0.026,0.010,14.4,2.7,17
10/04/2015,19:00,142,2.1,15.4,0.7,24.3,71.6,0.001,0.005,0.006,0.006,19.3,6.1,19
10/04/2015,20:00,151,1.9,21.0,0.7,23.7,73.5,0.001,0.006,0.007,0.001,24.5,4.9,20
10/04/2015,21:00,147,2.1,18.1,0.8,23.3,76.1,0.001,0.009,0.010,0.000,28.7,9.0,22
10/04/2015,22:00,148,2.1,18.9,0.9,22.7,75.9,0.001,0.008,0.009,0.000,22.5,5.1,22
10/04/2015,23:00,157,2.4,19.2,1.0,22.4,75.7,0.000,0.004,0.004,0.000,19.9,5.2,22
11/04/2015,00:00,157,3.3,16.0,1.1,22.3,74.9,,,,,21.2,5.1,
11/04/2015,01:00,156,3.6,15.4,1.1,22.0,75.1,0.001,0.002,0.003,0.000,20.7,5.0,14
11/04/2015,02:00,157,3.3,17.7,1.0,22.0,73.5,0.001,0.002,0.003,0.000,16.2,4.1,15
11/04/2015,03:00,160,3.5,16.3,1.1,21.8,74.1,0.002,0.006,0.007,0.000,21.2,6.7,18
11/04/2015,04:00,166,3.2,16.9,1.0,21.5,75.1,0.003,0.006,0.008,0.000,21.6,4.9,19
11/04/2015,05:00,167,2.4,25.4,1.1,21.5,76.0,0.004,0.011,0.014,0.000,22.7,6.0,23
11/04/2015,06:00,164,2.9,20.0,1.1,21.5,76.0,0.003,0.006,0.009,0.000,23.4,7.4,21
11/04/2015,07:00,158,2.7,18.5,1.0,22.5,73.8,0.001,0.003,0.004,0.000,21.9,6.7,18
11/04/2015,08:00,156,2.9,22.4,0.9,23.8,69.9,0.002,0.003,0.005,0.000,19.1,6.7,14
11/04/2015,09:00,153,3.4,21.7,1.1,25.5,63.5,0.002,0.002,0.004,0.000,12.9,4.4,10
11/04/2015,10:00,144,2.9,25.2,1.1,26.8,58.7,0.001,0.002,0.003,0.000,14.6,7.6,8
11/04/2015,11:00,124,2.9,25.6,1.0,28.5,51.7,0.009,0.006,0.015,0.008,12.2,5.9,7
11/04/2015,12:00,101,3.3,30.3,1.2,29.2,50.0,0.007,0.007,0.014,0.008,11.4,6.9,7
11/04/2015,13:00,71,4.3,16.6,1.3,28.6,57.9,0.001,0.002,0.003,0.002,12.5,4.9,8
11/04/2015,14:00,71,4.2,16.2,1.3,28.6,58.6,0.000,0.000,0.000,0.000,8.3,2.9,7
11/04/2015,15:00,75,3.6,17.8,1.2,28.4,60.8,0.000,0.000,0.000,0.000,10.2,5.7,7
11/04/2015,16:00,85,3.6,18.2,1.1,27.5,64.4,0.000,0.001,0.001,0.000,12.6,5.3,7
11/04/2015,17:00,99,3.2,16.8,1.0,25.8,70.1,0.000,0.001,0.001,0.000,9.0,-0.1,8
11/04/2015,18:00,111,3.4,16.7,1.1,24.6,76.9,0.002,0.005,0.007,0.002,8.7,0.2,9
11/04/2015,19:00,120,2.9,17.4,1.1,24.0,75.7,0.022,0.018,0.040,0.020,10.8,3.3,7
11/04/2015,20:00,136,2.0,14.3,0.8,23.2,76.2,0.000,0.005,0.005,0.003,7.9,2.2,7
11/04/2015,21:00,133,1.8,17.3,0.7,22.4,78.0,0.001,0.004,0.004,0.000,9.2,1.0,7
11/04/2015,22:00,141,1.0,29.5,0.5,21.7,79.9,0.001,0.004,0.005,0.000,9.4,1.9,10
11/04/2015,23:00,157,1.4,22.4,0.6,21.6,79.1,0.001,0.004,0.005,0.000,18.4,1.5,10
12/04/2015,00:00,157,2.2,17.2,0.9,21.6,78.4,,,,,23.1,6.9,
12/04/2015,01:00,156,2.5,19.0,1.0,21.8,78.7,0.001,0.002,0.003,0.000,18.3,2.8,9
12/04/2015,02:00,164,2.0,52.4,1.3,21.3,80.5,0.001,0.003,0.004,0.000,11.9,0.7,10
12/04/2015,03:00,283,0.4,75.5,0.4,19.6,85.7,0.001,0.003,0.003,0.003,9.8,2.7,9
12/04/2015,04:00,254,0.9,71.6,0.8,19.2,87.0,0.001,0.004,0.005,0.002,5.8,1.5,10
12/04/2015,05:00,265,2.5,30.6,1.2,18.5,89.2,0.002,0.002,0.003,0.001,3.9,-0.5,9
12/04/2015,06:00,263,3.5,9.7,0.7,19.0,88.3,0.001,0.001,0.002,0.000,5.0,0.8,8
12/04/2015,07:00,259,1.7,42.1,1.0,21.0,83.0,0.002,0.001,0.003,0.000,5.8,1.0,9
12/04/2015,08:00,155,2.4,24.4,0.9,24.4,73.2,0.002,0.001,0.003,0.000,11.3,3.1,10
12/04/2015,09:00,128,3.2,21.6,1.1,26.5,65.7,0.002,0.002,0.004,0.003,14.6,4.7,8
12/04/2015,10:00,126,3.2,26.2,1.0,27.9,59.7,0.008,0.007,0.015,0.009,13.4,5.8,7
12/04/2015,11:00,82,3.6,28.1,1.3,28.6,60.5,0.009,0.007,0.016,0.010,13.2,5.7,8
12/04/2015,12:00,69,3.8,19.0,1.1,28.7,61.8,0.001,0.001,0.002,0.002,14.9,6.4,8
12/04/2015,13:00,68,3.8,18.3,1.2,28.9,60.1,0.000,0.000,0.000,0.000,11.9,5.1,8
12/04/2015,14:00,75,4.0,18.8,1.3,28.3,62.5,0.000,0.000,0.000,0.000,10.9,3.1,8
12/04/2015,15:00,76,3.5,18.1,1.2,27.9,63.3,0.000,0.000,0.000,0.000,11.5,3.2,9
12/04/2015,16:00,74,2.9,17.9,1.0,27.3,64.7,0.000,0.000,0.000,0.000,11.4,3.8,9
12/04/2015,17:00,80,2.6,16.3,0.9,25.7,68.4,0.000,0.000,0.000,0.000,12.6,4.3,9
12/04/2015,18:00,81,2.3,16.2,0.8,24.8,71.2,0.000,0.000,0.000,0.000,9.1,1.6,9
12/04/2015,19:00,92,1.4,22.3,0.6,24.5,73.8,0.000,0.000,0.000,0.000,7.7,0.5,9
12/04/2015,20:00,128,0.9,22.3,0.4,23.4,77.9,0.003,0.007,0.010,0.000,10.3,2.6,11
12/04/2015,21:00,150,0.8,15.9,0.3,21.3,85.0,0.009,0.013,0.021,0.000,16.9,4.6,14
12/04/2015,22:00,161,1.3,16.1,0.5,22.7,79.3,0.002,0.006,0.008,0.000,29.7,3.3,13
12/04/2015,23:00,167,1.0,29.0,0.5,22.3,78.6,0.002,0.006,0.007,0.000,21.4,3.3,11
13/04/2015,00:00,261,1.4,33.9,0.7,21.1,83.6,,,,,15.5,4.2,
13/04/2015,01:00,264,2.0,20.0,0.8,20.5,86.3,0.000,0.002,0.002,0.000,22.0,7.3,10
13/04/2015,02:00,263,2.2,16.0,0.7,19.7,88.4,0.001,0.003,0.004,0.000,13.1,4.2,12
13/04/2015,03:00,265,2.2,14.2,0.6,19.1,90.1,0.002,0.003,0.005,0.000,12.2,5.3,14
13/04/2015,04:00,263,2.5,13.8,0.6,18.7,91.1,0.003,0.003,0.005,0.000,9.6,3.7,13
13/04/2015,05:00,266,2.1,15.3,0.6,18.3,91.9,0.006,0.005,0.011,0.000,8.1,3.3,12
13/04/2015,06:00,263,2.2,15.8,0.6,18.6,90.8,0.008,0.007,0.015,0.000,11.2,5.3,12
13/04/2015,07:00,270,2.2,14.4,0.7,20.2,86.9,0.007,0.004,0.011,0.001,8.1,2.1,11
13/04/2015,08:00,191,0.5,80.2,0.6,24.5,74.7,0.006,0.005,0.010,0.002,9.5,2.1,10
13/04/2015,09:00,122,2.3,31.7,0.9,27.3,63.0,0.018,0.011,0.029,0.018,9.9,2.2,8
13/04/2015,10:00,68,3.1,26.9,1.3,28.3,57.7,0.004,0.003,0.006,0.004,13.8,6.6,6
13/04/2015,11:00,64,3.7,18.2,1.0,28.4,57.0,0.001,0.000,0.001,0.001,13.1,5.3,6
13/04/2015,12:00,66,3.7,19.8,1.1,28.4,57.3,0.001,0.000,0.000,0.000,10.0,3.4,5
13/04/2015,13:00,69,3.4,20.5,1.1,28.6,56.4,0.000,0.000,0.000,0.000,5.2,-0.2,5
13/04/2015,14:00,77,3.5,20.4,1.0,27.9,55.4,0.000,0.000,0.000,0.000,1.5,-3.9,5
13/04/2015,15:00,88,3.6,17.4,1.0,27.5,62.8,0.000,0.000,0.000,0.001,5.1,0.1,5
13/04/2015,16:00,89,3.3,18.2,1.0,27.3,61.8,0.000,0.001,0.001,0.001,3.5,-2.5,5
13/04/2015,17:00,97,2.6,16.6,1.0,25.6,66.7,0.000,0.001,0.001,0.000,4.0,-2.3,6
13/04/2015,18:00,103,2.5,16.4,0.8,24.6,70.0,0.000,0.001,0.001,0.000,4.4,-2.4,6
13/04/2015,19:00,106,2.3,17.7,0.9,24.5,71.6,0.000,0.000,0.000,0.000,6.5,-0.6,6
13/04/2015,20:00,125,2.0,20.7,0.8,24.2,74.4,0.001,0.006,0.007,0.002,8.8,0.0,7
13/04/2015,21:00,149,1.8,14.6,0.6,23.3,75.4,0.001,0.003,0.003,0.004,9.4,-0.8,12
13/04/2015,22:00,154,1.6,18.4,0.6,22.8,76.7,0.000,0.002,0.002,0.000,11.5,2.9,12
13/04/2015,23:00,157,1.4,19.8,0.6,22.3,78.3,0.000,0.003,0.003,0.000,13.2,4.0,14
14/04/2015,00:00,165,1.8,20.0,0.8,22.2,79.1,,,,,19.4,3.2,
14/04/2015,01:00,178,1.3,73.1,1.4,21.5,81.5,0.002,0.005,0.007,0.000,13.3,0.9,11
14/04/2015,02:00,169,2.1,49.9,1.3,21.6,82.1,0.003,0.007,0.009,0.000,12.3,3.8,14
14/04/2015,03:00,194,1.2,60.7,1.1,20.7,83.3,0.002,0.006,0.007,0.000,13.7,4.0,14
14/04/2015,04:00,261,1.0,46.5,0.7,19.7,86.4,0.001,0.003,0.004,0.001,9.8,1.7,13
14/04/2015,05:00,260,0.7,54.6,0.6,19.4,87.4,0.004,0.009,0.013,0.002,9.6,2.7,15
14/04/2015,06:00,247,1.0,63.9,0.8,19.7,86.4,0.003,0.008,0.011,0.001,10.9,4.2,14
14/04/2015,07:00,166,2.4,36.9,1.1,22.4,78.2,0.003,0.005,0.008,0.001,14.0,3.4,14
14/04/2015,08:00,140,2.5,25.7,0.9,25.1,70.8,0.003,0.004,0.007,0.000,15.8,1.5,13
14/04/2015,09:00,128,3.6,20.7,1.1,26.9,64.7,0.009,0.007,0.016,0.010,14.0,3.4,10
14/04/2015,10:00,109,4.5,17.5,1.3,28.0,58.7,0.007,0.005,0.012,0.007,16.1,5.5,9
14/04/2015,11:00,103,4.3,21.9,1.2,28.6,55.5,0.003,0.003,0.006,0.002,18.0,-0.6,18
14/04/2015,12:00,90,4.4,20.7,1.4,28.9,58.4,0.001,0.001,0.002,0.001,35.2,1.7,11
14/04/2015,13:00,80,5.1,15.4,1.4,28.5,58.9,0.001,0.000,0.000,0.000,13.5,-0.7,11
14/04/2015,14:00,82,4.8,16.6,1.3,28.1,62.3,0.000,0.000,0.000,0.000,12.3,-0.8,11
14/04/2015,15:00,97,5.0,17.3,1.5,27.2,64.2,0.000,0.000,0.000,0.000,14.7,1.1,11
14/04/2015,16:00,94,4.5,15.4,1.5,26.0,70.2,0.000,0.001,0.001,0.000,14.3,-0.5,12
14/04/2015,17:00,99,4.1,14.4,1.2,24.7,73.9,0.000,0.000,0.000,0.000,11.0,-0.9,11
14/04/2015,18:00,110,2.7,18.2,1.0,24.2,75.2,0.000,0.001,0.001,0.000,10.1,-0.9,13
14/04/2015,19:00,121,1.8,18.3,0.6,23.8,74.3,0.001,0.007,0.007,0.002,13.0,1.1,14
14/04/2015,20:00,148,1.5,15.4,0.4,23.1,75.9,0.001,0.007,0.008,0.004,13.2,0.0,16
14/04/2015,21:00,154,1.2,18.0,0.4,22.7,76.4,0.001,0.005,0.006,0.001,32.7,4.2,17
14/04/2015,22:00,158,1.3,18.6,0.6,22.6,76.3,0.001,0.005,0.006,0.000,36.5,1.0,16
14/04/2015,23:00,159,1.4,18.9,0.6,22.4,76.8,0.001,0.003,0.003,0.000,28.7,4.9,16
15/04/2015,00:00,169,1.4,22.3,0.6,22.2,78.1,,,,,31.1,5.8,
15/04/2015,01:00,174,1.6,24.4,0.8,22.2,77.9,0.001,0.003,0.004,0.000,19.4,3.6,10
15/04/2015,02:00,177,2.3,22.3,0.9,22.0,78.0,0.002,0.004,0.006,0.000,17.0,3.7,11
15/04/2015,03:00,232,1.4,48.6,0.8,20.6,82.7,0.002,0.005,0.006,0.000,16.0,3.2,12
15/04/2015,04:00,255,1.6,25.4,0.8,19.0,87.2,0.002,0.003,0.004,0.000,6.9,-0.6,11
15/04/2015,05:00,256,1.4,31.4,0.7,19.0,87.6,0.003,0.005,0.008,0.000,8.7,2.2,12
15/04/2015,06:00,252,1.4,37.4,0.9,18.9,87.6,0.003,0.005,0.008,0.001,7.1,1.2,11
15/04/2015,07:00,211,1.6,57.2,1.2,20.8,82.9,0.004,0.004,0.007,0.001,7.4,0.7,10
15/04/2015,08:00,164,2.9,19.9,1.0,24.3,72.2,0.003,0.002,0.005,0.000,11.3,1.4,9
15/04/2015,09:00,134,3.4,20.6,1.3,26.7,63.5,0.002,0.002,0.004,0.001,12.1,1.5,7
15/04/2015,10:00,117,3.9,20.4,1.0,27.9,55.2,0.008,0.004,0.012,0.009,,,5
15/04/2015,11:00,126,2.8,23.7,1.0,28.2,55.5,0.013,0.010,0.023,0.015,5.6,-1.2,7
15/04/2015,12:00,77,3.9,23.8,1.5,29.1,55.8,0.005,0.005,0.009,0.006,11.6,3.1,7
15/04/2015,13:00,84,4.9,15.5,1.3,28.9,57.7,0.001,0.000,0.001,0.001,13.9,3.4,8
15/04/2015,14:00,83,4.6,19.0,1.4,28.1,60.4,0.001,0.000,0.001,0.000,16.0,4.1,8
15/04/2015,15:00,87,4.6,16.4,1.3,27.5,64.0,0.001,0.001,0.002,0.001,14.7,2.8,9
15/04/2015,16:00,94,3.9,18.1,1.3,27.0,66.1,0.001,0.003,0.004,0.001,18.2,3.2,9
15/04/2015,17:00,106,3.4,15.7,1.1,25.3,67.2,0.001,0.003,0.004,0.001,14.5,1.7,8
15/04/2015,18:00,114,2.9,14.7,0.9,24.5,68.3,0.001,0.003,0.004,0.001,9.6,2.1,7
15/04/2015,19:00,134,2.1,15.6,0.7,23.9,70.3,0.011,0.013,0.023,0.010,6.1,-1.2,8
15/04/2015,20:00,137,1.6,16.6,0.6,23.5,72.5,0.002,0.007,0.009,0.009,5.4,-3.1,9
15/04/2015,21:00,138,1.2,19.7,0.5,22.8,73.9,0.001,0.005,0.005,0.001,7.2,-0.4,9
15/04/2015,22:00,165,1.8,19.4,1.0,22.6,73.8,0.001,0.003,0.004,0.000,7.4,-0.1,8
15/04/2015,23:00,164,3.1,16.1,1.0,23.0,71.6,0.001,0.001,0.001,0.000,7.4,0.8,7
16/04/2015,00:00,167,2.8,17.1,0.9,22.3,72.6,,,,,7.7,0.9,
16/04/2015,01:00,163,2.8,16.6,0.9,22.0,73.7,0.001,0.002,0.002,0.000,6.9,0.1,5
16/04/2015,02:00,165,2.9,17.9,1.0,21.8,74.4,0.001,0.003,0.004,0.000,5.4,-0.2,5
16/04/2015,03:00,168,3.2,17.4,1.2,21.8,74.5,0.003,0.006,0.009,0.000,7.0,0.9,8
16/04/2015,04:00,238,0.9,64.6,0.9,19.3,81.4,0.002,0.005,0.007,0.000,12.4,4.5,7
16/04/2015,05:00,267,1.3,29.5,0.6,18.1,86.0,0.005,0.007,0.012,0.000,4.4,-0.9,7
16/04/2015,06:00,263,2.0,22.7,1.0,18.1,86.2,0.006,0.007,0.013,0.001,7.1,1.4,8
16/04/2015,07:00,265,2.3,23.9,1.1,19.6,82.7,0.006,0.005,0.011,0.000,8.4,1.6,7
16/04/2015,08:00,164,1.9,45.0,1.0,24.0,72.1,0.004,0.005,0.009,0.000,11.0,1.9,7
16/04/2015,09:00,128,3.8,22.8,1.4,26.6,63.9,,,,,5.3,-0.7,
16/04/2015,10:00,121,3.5,18.2,1.2,26.4,64.5,,,,,10.9,8.3,
16/04/2015,11:00,100,3.4,23.0,1.3,26.4,66.7,0.003,0.004,0.006,0.004,13.5,8.6,5
16/04/2015,12:00,93,4.3,22.1,1.2,26.0,72.8,0.003,0.002,0.005,0.001,12.3,3.4,6
16/04/2015,13:00,126,4.3,19.8,1.5,25.0,73.3,0.015,0.007,0.021,0.009,6.7,1.2,4
16/04/2015,14:00,117,4.0,20.4,1.3,26.6,64.5,0.008,0.006,0.014,0.006,8.5,4.6,3
16/04/2015,15:00,114,4.4,16.9,1.4,26.7,64.3,0.024,0.012,0.035,0.016,5.1,-0.2,3
16/04/2015,16:00,112,3.6,15.2,1.3,26.3,65.8,0.010,0.011,0.020,0.008,9.1,3.6,4
16/04/2015,17:00,111,3.2,15.4,1.0,25.1,72.7,0.008,0.007,0.015,0.005,7.3,0.7,6
16/04/2015,18:00,119,2.5,16.3,0.9,24.3,76.6,0.016,0.015,0.031,0.012,8.4,0.3,7
16/04/2015,19:00,137,1.5,15.9,0.5,23.7,77.8,0.000,0.005,0.005,0.003,9.3,0.6,8
16/04/2015,20:00,154,1.2,18.8,0.5,23.1,78.9,0.001,0.008,0.009,0.000,10.0,1.5,22
16/04/2015,21:00,160,1.6,17.5,0.5,23.0,78.9,0.001,0.004,0.005,0.000,15.0,4.5,22
16/04/2015,22:00,155,1.7,16.7,0.6,22.8,78.9,0.000,0.002,0.002,0.000,14.6,4.3,23
16/04/2015,23:00,157,1.6,16.2,0.5,22.6,79.7,0.001,0.006,0.007,0.000,31.2,5.4,29
17/04/2015,00:00,160,2.0,16.5,0.6,22.5,79.5,,,,,55.2,6.3,
17/04/2015,01:00,161,2.2,18.8,0.8,22.5,79.2,0.000,0.002,0.002,0.000,13.5,4.1,8
17/04/2015,02:00,150,2.6,17.7,1.0,21.8,84.2,0.001,0.006,0.007,0.000,12.4,4.7,16
17/04/2015,03:00,163,2.7,17.7,1.2,21.8,84.4,0.001,0.002,0.003,0.000,8.8,3.3,8
17/04/2015,04:00,166,2.3,20.2,0.8,21.8,83.0,0.001,0.001,0.002,0.000,5.2,-1.0,7
17/04/2015,05:00,162,2.2,20.3,0.8,21.7,83.5,0.003,0.004,0.007,0.000,5.8,0.7,9
17/04/2015,06:00,163,2.6,15.9,0.9,21.4,86.0,0.002,0.006,0.008,0.000,6.8,3.1,9
17/04/2015,07:00,159,2.4,17.5,0.8,22.2,85.1,0.003,0.005,0.008,0.000,6.3,3.0,9
17/04/2015,08:00,165,3.0,18.7,1.0,23.6,81.4,0.003,0.002,0.004,0.000,5.7,2.3,8
17/04/2015,09:00,127,3.2,23.3,1.3,26.0,72.8,0.017,0.009,0.026,0.008,6.5,2.1,6
17/04/2015,10:00,111,4.1,19.2,1.3,27.9,65.2,0.023,0.011,0.034,0.018,9.5,2.7,6
17/04/2015,11:00,105,4.5,21.1,1.4,28.7,61.8,0.005,0.004,0.009,0.004,12.2,3.6,6
17/04/2015,12:00,98,4.7,19.6,1.4,28.4,61.8,0.001,0.001,0.002,0.001,13.0,4.1,6
17/04/2015,13:00,94,5.1,18.5,1.5,28.6,62.0,0.001,0.000,0.001,0.000,13.7,4.3,7
17/04/2015,14:00,101,4.8,18.8,1.3,28.3,61.6,0.001,0.000,0.001,0.000,13.4,2.2,7
17/04/2015,15:00,102,4.8,15.6,1.5,27.5,65.0,0.000,0.000,0.000,0.000,12.4,2.6,7
17/04/2015,16:00,93,4.2,21.5,1.6,25.6,74.1,0.000,0.000,0.000,0.000,12.6,2.1,7
17/04/2015,17:00,100,2.2,23.6,1.3,23.4,85.8,0.000,0.001,0.001,0.000,9.2,0.1,8
17/04/2015,18:00,111,3.2,16.1,1.0,25.0,77.6,0.003,0.010,0.013,0.003,8.9,0.1,8
17/04/2015,19:00,128,2.4,14.7,0.8,24.8,78.8,0.013,0.014,0.027,0.013,10.7,2.9,9
17/04/2015,20:00,134,2.0,16.6,0.7,24.0,81.3,0.000,0.001,0.001,0.004,9.6,2.1,9
17/04/2015,21:00,134,1.7,17.4,0.7,22.9,88.0,0.001,0.003,0.003,0.004,11.8,5.8,11
17/04/2015,22:00,144,1.6,22.4,0.7,22.8,88.8,0.002,0.007,0.008,0.004,7.1,1.5,12
17/04/2015,23:00,137,1.6,17.6,0.7,22.3,91.3,0.002,0.007,0.009,0.004,7.0,1.8,11
18/04/2015,00:00,118,1.7,26.8,1.0,22.2,91.9,,,,,6.2,1.1,
18/04/2015,01:00,130,1.0,51.0,0.9,22.8,88.0,0.001,0.005,0.006,0.001,7.2,1.0,10
18/04/2015,02:00,173,1.9,17.3,0.7,22.5,88.8,0.002,0.006,0.007,0.002,6.9,0.6,12
18/04/2015,03:00,209,1.2,47.7,0.6,22.0,89.3,0.001,0.005,0.006,0.002,9.1,3.0,11
18/04/2015,04:00,175,1.0,33.7,0.6,21.6,91.0,0.002,0.006,0.008,0.001,10.8,2.7,12
18/04/2015,05:00,110,0.8,62.3,0.7,21.6,91.6,0.001,0.005,0.006,0.002,10.6,2.0,13
18/04/2015,06:00,133,0.9,33.1,0.4,21.2,93.8,0.011,0.012,0.023,0.007,6.9,1.1,12
18/04/2015,07:00,217,1.1,49.0,0.5,21.8,93.3,0.016,0.013,0.029,0.010,9.4,4.1,13
18/04/2015,08:00,155,1.9,26.8,0.8,23.9,84.9,0.023,0.014,0.036,0.014,10.7,4.7,17
18/04/2015,09:00,131,1.8,27.8,0.9,25.7,79.4,0.019,0.013,0.032,0.014,15.9,6.1,17
18/04/2015,10:00,84,4.1,16.6,1.2,28.5,68.3,0.003,0.000,0.003,0.004,14.2,3.7,11
18/04/2015,11:00,86,4.5,16.2,1.3,28.9,67.5,0.000,0.000,0.000,0.000,13.9,2.7,11
18/04/2015,12:00,87,4.3,17.6,1.3,29.2,65.3,0.001,0.000,0.001,0.000,11.3,1.1,12
18/04/2015,13:00,80,3.8,18.9,1.1,28.5,64.4,0.001,0.000,0.001,0.000,17.5,7.2,11
18/04/2015,14:00,90,4.0,15.2,1.1,28.2,64.3,0.001,0.000,0.001,0.000,16.7,7.0,10
18/04/2015,15:00,84,3.1,15.8,0.9,27.4,67.6,0.001,0.000,0.001,0.000,14.3,4.4,11
18/04/2015,16:00,87,3.2,16.1,1.0,26.8,70.3,0.000,0.000,0.000,0.001,12.9,1.9,11
18/04/2015,17:00,94,2.4,17.3,0.8,25.8,74.7,0.000,0.001,0.001,0.000,13.7,3.3,11
18/04/2015,18:00,102,2.1,16.5,0.7,25.3,79.6,0.000,0.002,0.002,0.000,15.3,4.2,12
18/04/2015,19:00,120,1.5,15.1,0.4,25.2,81.1,0.000,0.001,0.001,0.000,15.4,3.0,13
18/04/2015,20:00,103,1.1,85.7,1.4,24.0,83.1,0.001,0.001,0.002,0.000,14.2,2.1,11
18/04/2015,21:00,294,0.5,80.2,0.6,22.5,89.5,0.000,0.002,0.002,0.000,8.3,1.2,8
18/04/2015,22:00,207,0.7,68.7,0.7,22.6,90.2,0.001,0.004,0.005,0.001,5.6,-1.7,10
18/04/2015,23:00,208,1.0,53.4,0.5,22.7,90.0,0.001,0.004,0.005,0.002,10.0,1.0,12
19/04/2015,00:00,245,0.5,70.9,0.5,22.3,91.1,,,,,8.9,0.1,
19/04/2015,01:00,170,1.0,63.1,0.9,22.5,89.9,0.001,0.003,0.004,0.001,9.2,3.4,10
19/04/2015,02:00,156,1.0,63.3,0.8,22.2,91.0,0.001,0.003,0.004,0.000,10.4,3.3,12
19/04/2015,03:00,148,1.1,47.2,0.7,22.1,91.1,0.001,0.007,0.007,0.003,10.3,-0.3,13
19/04/2015,04:00,197,1.0,53.3,0.6,21.5,93.4,0.002,0.011,0.013,0.003,8.0,2.0,13
19/04/2015,05:00,282,0.9,43.6,0.6,21.3,94.4,0.004,0.016,0.020,0.003,6.4,2.3,12
19/04/2015,06:00,262,1.2,24.1,0.6,21.5,94.6,0.006,0.012,0.018,0.003,5.9,1.0,11
19/04/2015,07:00,279,1.4,23.0,0.6,22.7,92.3,0.007,0.007,0.014,0.003,9.2,3.3,10
19/04/2015,08:00,144,0.7,80.7,0.7,25.7,81.3,0.029,0.013,0.042,0.017,12.2,4.3,15
19/04/2015,09:00,111,1.2,42.6,0.7,27.4,73.3,0.028,0.015,0.043,0.024,16.3,5.6,14
19/04/2015,10:00,78,1.4,41.7,0.8,28.8,66.6,0.005,0.004,0.009,0.008,13.6,3.2,11
19/04/2015,11:00,72,2.3,29.4,1.0,29.1,63.7,0.001,0.000,0.001,0.001,19.2,8.9,9
19/04/2015,12:00,78,2.9,21.6,0.8,29.3,62.2,0.000,0.000,0.000,0.000,15.1,6.1,8
19/04/2015,13:00,76,2.7,21.1,0.9,29.7,58.8,0.001,0.001,0.002,0.001,12.4,4.4,8
19/04/2015,14:00,82,3.1,19.0,0.8,29.5,61.5,0.000,0.000,0.000,0.000,12.1,5.1,7
19/04/2015,15:00,86,3.0,15.8,0.9,28.4,67.2,0.000,0.000,0.000,0.000,12.8,5.9,7
19/04/2015,16:00,73,2.2,18.7,0.8,26.5,75.9,0.000,0.000,0.000,0.000,13.4,5.2,9
19/04/2015,17:00,70,1.4,21.7,0.5,25.3,80.2,0.000,0.000,0.000,0.000,6.1,-1.5,8
19/04/2015,18:00,56,0.5,43.6,0.3,24.0,84.2,0.000,0.000,0.000,0.000,7.6,0.5,8
19/04/2015,19:00,309,0.5,53.3,0.3,23.0,88.3,0.011,0.010,0.020,0.000,8.9,-0.3,12
19/04/2015,20:00,281,0.6,35.3,0.4,22.0,91.6,0.006,0.007,0.013,0.000,14.3,3.6,10
19/04/2015,21:00,287,1.0,13.4,0.3,21.4,93.6,0.006,0.005,0.011,0.000,10.9,0.8,9
19/04/2015,22:00,284,0.9,43.1,0.5,21.4,93.6,0.002,0.005,0.007,0.000,11.2,3.7,10
19/04/2015,23:00,283,1.1,23.5,0.4,21.3,93.8,0.002,0.003,0.005,0.000,11.6,4.4,8
20/04/2015,00:00,271,1.9,17.2,0.7,21.3,94.2,,,,,8.1,2.0,
20/04/2015,01:00,257,2.0,15.8,0.9,21.8,94.1,0.001,0.002,0.003,0.000,4.8,-2.0,8
20/04/2015,02:00,254,2.3,20.3,0.8,22.3,93.2,0.001,0.001,0.002,0.000,5.0,-0.3,9
20/04/2015,03:00,237,2.6,18.1,1.0,21.7,93.1,0.001,0.001,0.002,0.000,2.9,-1.1,11
20/04/2015,04:00,235,2.2,38.1,1.2,21.1,93.8,0.001,0.001,0.002,0.000,0.7,-1.3,9
20/04/2015,05:00,191,1.6,50.8,1.2,21.2,93.8,0.004,0.005,0.008,0.001,0.9,-1.0,14
20/04/2015,06:00,250,0.6,100.1,1.0,20.8,93.8,0.005,0.007,0.011,0.001,3.1,0.6,8
20/04/2015,07:00,231,3.7,18.3,1.3,21.0,92.9,0.003,0.001,0.004,0.000,3.1,0.1,4
20/04/2015,08:00,246,2.9,17.1,0.9,21.6,91.5,0.004,0.001,0.005,0.000,-0.2,-2.6,5
20/04/2015,09:00,236,2.0,21.1,0.7,22.7,87.9,0.003,0.002,0.004,0.000,6.8,0.3,9
20/04/2015,10:00,225,3.2,19.8,1.2,24.2,82.0,0.003,0.001,0.004,0.002,17.8,5.1,8
20/04/2015,11:00,213,4.3,16.0,1.2,25.0,76.4,0.002,0.000,0.001,0.000,11.3,3.7,8
20/04/2015,12:00,217,5.0,14.7,1.6,24.5,77.8,0.003,0.001,0.004,0.001,7.2,1.0,9
