Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm)
11/04/2015,13:00,140,1.2,37.1,0.7,24.5,54.5,0.0,1013,0.023,0.000,0.001,0.001
11/04/2015,14:00,174,1.4,28.8,0.7,24.4,56.1,0.0,1013,0.021,0.000,0.001,0.001
11/04/2015,15:00,164,1.1,30.8,0.7,24.5,54.4,0.0,1013,0.022,0.000,0.001,0.001
11/04/2015,16:00,123,1.5,17.7,0.6,23.9,56.1,0.0,1012,0.021,0.000,0.001,0.001
11/04/2015,17:00,120,1.3,18.0,0.6,22.8,61.4,0.0,1013,0.020,0.000,0.001,0.001
11/04/2015,18:00,124,0.4,47.9,0.2,21.2,67.4,0.0,1013,0.016,0.000,0.001,0.001
11/04/2015,19:00,231,0.3,79.8,0.4,20.1,70.9,0.0,1014,0.011,0.000,0.005,0.005
11/04/2015,20:00,257,0.4,62.5,0.3,18.8,78.1,0.0,1014,0.003,0.001,0.010,0.011
11/04/2015,21:00,214,1.8,10.9,0.3,18.7,78.0,0.0,1014,0.007,0.000,0.005,0.005
11/04/2015,22:00,205,1.8,9.4,0.4,18.2,80.1,0.0,1014,0.009,0.000,0.004,0.004
11/04/2015,23:00,215,1.5,11.2,0.4,17.5,83.0,0.0,1014,0.009,0.000,0.004,0.004
12/04/2015,00:00,251,1.2,31.1,0.4,17.1,84.3,0.0,1014,,,,
12/04/2015,01:00,263,0.8,33.4,0.3,16.3,87.1,0.0,1013,0.005,0.000,0.005,0.005
12/04/2015,02:00,254,0.9,44.1,0.5,15.8,88.6,0.0,1013,0.005,0.000,0.004,0.004
12/04/2015,03:00,228,1.0,20.1,0.3,15.8,88.7,0.0,1013,0.006,0.000,0.003,0.003
12/04/2015,04:00,263,0.8,28.4,0.4,15.4,89.0,0.0,1013,0.004,0.000,0.003,0.003
12/04/2015,05:00,253,0.7,30.1,0.4,14.7,90.1,0.0,1013,0.002,0.000,0.004,0.004
12/04/2015,06:00,231,1.0,17.9,0.3,14.7,90.8,0.0,1014,0.004,0.001,0.003,0.004
12/04/2015,07:00,217,1.6,17.0,0.6,16.7,87.2,0.0,1014,0.009,0.001,0.002,0.003
12/04/2015,08:00,217,2.3,14.6,0.8,20.1,75.6,0.0,1015,0.016,0.000,0.002,0.002
12/04/2015,09:00,203,2.5,20.5,0.9,22.0,65.4,0.0,1014,0.020,0.000,0.001,0.001
12/04/2015,10:00,207,1.3,47.2,0.8,23.7,58.0,0.0,1014,0.022,0.000,0.001,0.001
12/04/2015,11:00,200,0.9,57.9,0.9,24.8,52.1,0.0,1013,0.023,0.000,0.001,0.001
12/04/2015,12:00,273,1.4,42.8,0.8,26.1,47.2,0.0,1012,0.023,0.000,0.000,0.000
12/04/2015,13:00,239,0.9,67.3,0.9,27.0,42.5,0.0,1011,0.024,0.000,0.001,0.001
12/04/2015,14:00,215,1.5,48.4,1.0,27.4,36.5,0.0,1010,0.025,0.000,0.001,0.001
12/04/2015,15:00,108,1.3,76.0,1.4,26.6,45.2,0.0,1010,0.027,0.000,0.001,0.001
12/04/2015,16:00,80,3.6,10.6,0.9,24.3,61.4,0.0,1011,0.024,0.000,0.001,0.001
12/04/2015,17:00,73,2.5,9.1,0.7,23.0,67.4,0.0,1011,0.021,0.000,0.001,0.001
12/04/2015,18:00,67,0.8,37.9,0.5,21.8,72.7,0.0,1012,0.016,0.000,0.002,0.002
12/04/2015,19:00,137,0.2,102.6,0.3,20.4,79.7,0.0,1012,0.011,0.001,0.003,0.004
12/04/2015,20:00,255,0.1,123.4,0.2,19.7,83.7,0.0,1013,0.007,0.000,0.003,0.003
12/04/2015,21:00,228,0.4,42.7,0.3,19.2,86.5,0.0,1013,0.004,0.000,0.003,0.003
12/04/2015,22:00,250,0.7,26.3,0.2,18.6,88.8,0.0,1013,0.002,0.001,0.007,0.007
12/04/2015,23:00,265,0.5,35.3,0.3,18.3,89.5,0.0,1013,0.001,0.001,0.007,0.008
13/04/2015,00:00,248,0.7,18.4,0.3,18.4,89.9,0.0,1013,,,,
13/04/2015,01:00,250,0.7,13.6,0.2,18.5,89.3,0.0,1013,0.004,0.000,0.005,0.005
13/04/2015,02:00,223,0.8,11.7,0.2,18.6,88.0,0.0,1013,0.004,0.000,0.004,0.004
13/04/2015,03:00,269,0.5,31.0,0.2,18.3,87.9,0.0,1013,0.003,0.000,0.004,0.004
13/04/2015,04:00,239,1.0,27.3,0.4,17.8,89.5,0.0,1013,0.003,0.000,0.004,0.004
13/04/2015,05:00,239,1.3,17.6,0.3,17.5,89.4,0.0,1014,0.005,0.000,0.005,0.005
13/04/2015,06:00,226,0.8,27.9,0.3,17.4,88.1,0.0,1015,0.004,0.001,0.006,0.007
13/04/2015,07:00,225,1.5,18.7,0.5,19.2,80.5,0.0,1015,0.010,0.003,0.005,0.008
13/04/2015,08:00,212,2.0,21.4,0.8,21.4,67.9,0.0,1016,0.021,0.000,0.002,0.002
13/04/2015,09:00,198,2.0,30.5,1.0,22.9,60.2,0.0,1016,0.026,0.000,0.002,0.002
13/04/2015,10:00,205,1.8,42.8,0.9,24.0,55.1,0.0,1016,0.028,0.000,0.001,0.001
13/04/2015,11:00,190,1.2,55.5,0.7,24.7,50.9,0.0,1015,0.028,0.000,0.001,0.001
13/04/2015,12:00,131,1.0,40.7,0.7,25.0,51.0,0.0,1014,0.028,0.000,0.001,0.001
13/04/2015,13:00,127,0.7,57.5,0.6,25.3,49.1,0.0,1014,0.028,0.000,0.001,0.001
13/04/2015,14:00,84,0.9,39.1,0.5,25.0,53.4,0.0,1013,0.027,0.000,0.001,0.001
13/04/2015,15:00,89,1.7,16.7,1.0,24.2,56.2,0.0,1013,0.025,0.000,0.002,0.002
13/04/2015,16:00,105,1.5,22.4,0.7,24.3,56.0,0.0,1014,0.028,0.000,0.002,0.002
13/04/2015,17:00,98,0.9,26.0,0.5,23.1,59.3,0.0,1014,0.023,0.000,0.003,0.003
13/04/2015,18:00,102,1.1,19.6,0.5,21.6,63.5,0.0,1015,0.021,0.000,0.002,0.002
13/04/2015,19:00,103,0.9,19.8,0.4,20.9,69.4,0.0,1016,0.021,0.000,0.002,0.002
13/04/2015,20:00,197,0.7,50.4,0.4,20.1,71.3,0.0,1016,0.018,0.000,0.004,0.004
13/04/2015,21:00,226,0.9,14.1,0.3,18.8,76.0,0.0,1017,0.014,0.000,0.005,0.005
13/04/2015,22:00,307,0.5,33.5,0.2,17.6,81.0,0.0,1017,0.009,0.000,0.006,0.006
13/04/2015,23:00,280,0.8,20.8,0.3,17.0,82.8,0.0,1017,0.005,0.000,0.007,0.007
14/04/2015,00:00,224,0.7,11.0,0.1,16.4,84.9,0.0,1017,,,,
14/04/2015,01:00,232,0.9,10.7,0.2,15.9,86.4,0.0,1016,0.005,0.000,0.005,0.005
14/04/2015,02:00,223,0.8,13.3,0.3,15.4,87.7,0.0,1016,0.004,0.000,0.004,0.004
14/04/2015,03:00,230,1.2,8.0,0.2,15.1,88.0,0.0,1016,0.006,0.000,0.004,0.004
14/04/2015,04:00,246,0.8,22.9,0.2,14.9,88.3,0.0,1016,0.006,0.000,0.004,0.004
14/04/2015,05:00,234,1.3,15.0,0.3,15.0,87.0,0.0,1016,0.007,0.001,0.005,0.006
14/04/2015,06:00,243,0.8,13.9,0.3,15.2,85.5,0.0,1017,0.005,0.005,0.009,0.013
14/04/2015,07:00,211,1.7,13.5,0.8,17.4,79.1,0.0,1018,0.013,0.002,0.006,0.008
14/04/2015,08:00,218,2.5,12.0,0.7,20.0,70.6,0.0,1018,0.020,0.000,0.003,0.003
14/04/2015,09:00,221,2.1,18.5,0.7,22.1,63.2,0.0,1018,0.024,0.000,0.003,0.003
14/04/2015,10:00,215,1.3,57.5,0.9,23.5,57.0,0.0,1018,0.028,0.000,0.001,0.001
14/04/2015,11:00,131,1.3,47.0,0.7,24.4,52.8,0.0,1017,0.029,0.000,0.001,0.001
14/04/2015,12:00,71,0.9,60.3,0.6,24.8,51.5,0.0,1017,0.031,0.000,0.001,0.001
14/04/2015,13:00,59,1.4,33.3,0.8,24.1,55.7,0.0,1016,0.033,0.000,0.002,0.002
14/04/2015,14:00,81,2.1,30.1,1.0,24.7,53.6,0.0,1016,0.035,0.000,0.002,0.002
14/04/2015,15:00,85,2.5,19.0,1.1,24.0,57.5,0.0,1016,0.032,0.000,0.002,0.002
14/04/2015,16:00,80,2.4,8.9,0.5,23.4,60.4,0.0,1017,0.028,0.000,0.003,0.003
14/04/2015,17:00,78,1.7,8.1,0.6,22.5,64.6,0.0,1017,0.025,0.000,0.003,0.003
14/04/2015,18:00,70,0.4,148.2,0.5,20.8,72.7,0.0,1018,0.019,0.000,0.003,0.003
14/04/2015,19:00,247,0.4,29.3,0.1,19.4,79.3,0.0,1019,0.014,0.000,0.004,0.004
14/04/2015,20:00,275,0.3,32.2,0.2,18.4,84.1,0.0,1019,0.009,0.000,0.007,0.007
14/04/2015,21:00,231,0.6,28.0,0.2,17.6,87.9,0.0,1020,0.003,0.000,0.008,0.008
14/04/2015,22:00,253,0.6,16.1,0.2,17.0,89.4,0.0,1019,0.001,0.003,0.012,0.015
14/04/2015,23:00,272,1.0,15.3,0.3,16.6,90.4,0.0,1019,0.001,0.003,0.009,0.012
15/04/2015,00:00,244,0.5,25.9,0.2,16.2,90.7,0.0,1019,,,,
15/04/2015,01:00,244,0.6,26.4,0.4,15.7,91.1,0.0,1019,0.001,0.002,0.007,0.008
15/04/2015,02:00,239,0.7,23.4,0.3,15.5,91.3,0.0,1019,0.001,0.001,0.006,0.007
15/04/2015,03:00,242,0.9,15.2,0.3,15.3,91.5,0.0,1019,0.001,0.001,0.005,0.006
15/04/2015,04:00,234,0.6,52.5,0.3,15.4,91.6,0.0,1019,0.002,0.000,0.006,0.006
15/04/2015,05:00,227,0.9,27.1,0.4,15.3,91.7,0.0,1020,0.001,0.001,0.005,0.005
15/04/2015,06:00,237,0.9,15.6,0.3,15.4,91.6,0.0,1020,0.002,0.003,0.007,0.010
15/04/2015,07:00,231,1.3,18.9,0.5,16.8,89.1,0.0,1021,0.008,0.003,0.005,0.008
15/04/2015,08:00,219,1.9,15.0,0.7,19.8,77.2,0.0,1022,0.015,0.001,0.003,0.004
15/04/2015,09:00,219,1.3,28.5,0.6,22.6,67.8,0.0,1022,0.020,0.001,0.003,0.004
15/04/2015,10:00,197,1.0,52.5,0.7,24.0,59.9,0.0,1021,0.026,0.000,0.001,0.001
15/04/2015,11:00,236,0.1,150.6,0.5,24.6,57.7,0.0,1020,0.026,0.000,0.001,0.001
15/04/2015,12:00,65,1.9,44.5,1.3,24.9,57.1,0.0,1020,0.029,0.000,0.001,0.001
15/04/2015,13:00,77,2.4,22.8,0.9,24.6,59.9,0.0,1019,0.029,0.000,0.002,0.002
15/04/2015,14:00,74,2.5,25.6,1.1,24.7,59.4,0.0,1019,0.030,0.000,0.002,0.002
15/04/2015,15:00,80,2.7,12.8,0.8,24.4,59.5,0.0,1019,0.029,0.000,0.002,0.002
15/04/2015,16:00,76,2.7,13.1,0.7,24.1,59.7,0.0,1019,0.027,0.000,0.002,0.002
15/04/2015,17:00,79,1.9,7.4,0.4,22.9,62.1,0.0,1020,0.022,0.000,0.003,0.003
15/04/2015,18:00,83,0.6,54.2,0.6,21.4,67.2,0.0,1020,0.017,0.000,0.003,0.003
15/04/2015,19:00,345,0.2,130.6,0.3,19.7,76.1,0.0,1021,0.012,0.000,0.005,0.005
15/04/2015,20:00,227,0.3,56.4,0.3,18.3,83.2,0.0,1021,0.004,0.000,0.010,0.010
15/04/2015,21:00,251,0.5,23.7,0.2,17.4,87.4,0.0,1021,0.003,0.001,0.009,0.009
15/04/2015,22:00,224,0.8,17.1,0.2,16.9,89.5,0.0,1022,0.002,0.001,0.008,0.008
15/04/2015,23:00,271,0.9,14.2,0.3,16.4,90.2,0.0,1022,0.000,0.004,0.008,0.012
16/04/2015,00:00,232,0.6,23.8,0.2,16.0,90.6,0.0,1021,,,,
16/04/2015,01:00,242,0.8,25.8,0.2,15.7,91.0,0.0,1021,0.001,0.002,0.005,0.007
16/04/2015,02:00,244,0.7,13.0,0.3,15.5,91.4,0.0,1020,0.001,0.002,0.006,0.007
16/04/2015,03:00,233,1.1,8.9,0.3,15.6,91.5,0.0,1020,0.001,0.001,0.005,0.006
16/04/2015,04:00,258,0.9,23.2,0.5,15.3,91.6,0.0,1021,0.001,0.002,0.007,0.008
16/04/2015,05:00,237,0.7,14.9,0.3,15.0,91.7,0.0,1021,0.001,0.002,0.007,0.008
16/04/2015,06:00,233,0.9,10.2,0.3,14.9,91.8,0.0,1021,0.002,0.004,0.005,0.009
16/04/2015,07:00,221,1.4,14.1,0.5,16.5,91.3,0.0,1022,0.006,0.005,0.005,0.009
16/04/2015,08:00,215,1.4,18.2,0.6,19.2,82.7,0.0,1022,0.012,0.002,0.004,0.006
16/04/2015,09:00,227,1.1,40.0,0.6,22.5,70.1,0.0,1022,0.019,0.001,0.003,0.003
16/04/2015,10:00,32,0.5,171.5,0.8,24.4,60.8,0.0,1022,0.025,0.000,0.002,0.002
16/04/2015,11:00,67,1.5,42.5,0.8,25.3,55.1,0.0,1021,0.031,0.000,0.002,0.002
16/04/2015,12:00,41,1.2,50.5,0.7,25.9,52.1,0.0,1019,0.035,0.000,0.002,0.002
16/04/2015,13:00,75,1.3,47.9,0.8,26.5,47.4,0.0,1019,0.040,0.000,0.002,0.002
16/04/2015,14:00,61,2.0,27.3,0.9,26.4,48.8,0.0,1018,0.038,0.000,0.001,0.001
16/04/2015,15:00,78,3.2,14.2,0.9,26.0,51.2,0.0,1018,0.034,0.000,0.002,0.002
16/04/2015,16:00,84,3.2,11.2,0.8,24.9,53.7,0.0,1018,0.027,0.000,0.002,0.002
16/04/2015,17:00,84,2.2,8.2,0.7,23.3,60.7,0.0,1019,0.020,0.000,0.003,0.003
16/04/2015,18:00,69,1.1,13.8,0.5,21.5,69.1,0.0,1019,0.015,0.000,0.003,0.003
16/04/2015,19:00,351,0.1,122.7,0.3,20.0,76.4,0.0,1020,0.010,0.000,0.006,0.006
16/04/2015,20:00,231,0.2,79.6,0.2,18.6,83.0,0.0,1020,0.004,0.001,0.010,0.010
16/04/2015,21:00,244,0.5,18.7,0.1,17.7,87.3,0.0,1020,0.004,0.000,0.006,0.006
16/04/2015,22:00,232,0.7,26.5,0.3,17.1,89.3,0.0,1020,0.001,0.002,0.008,0.010
16/04/2015,23:00,254,0.9,12.2,0.1,16.6,90.3,0.0,1020,0.001,0.005,0.008,0.012
17/04/2015,00:00,256,0.9,15.9,0.2,16.4,90.8,0.0,1020,,,,
17/04/2015,01:00,258,0.9,17.4,0.3,16.7,90.9,0.0,1019,0.002,0.001,0.007,0.008
17/04/2015,02:00,234,0.7,17.2,0.3,16.4,91.0,0.0,1019,0.002,0.000,0.006,0.006
17/04/2015,03:00,246,0.9,10.2,0.2,16.3,91.2,0.0,1019,0.002,0.001,0.007,0.007
17/04/2015,04:00,248,0.4,59.6,0.4,15.9,91.3,0.0,1019,0.001,0.001,0.006,0.007
17/04/2015,05:00,220,0.6,30.9,0.4,15.4,91.6,0.0,1019,0.001,0.002,0.005,0.006
17/04/2015,06:00,231,1.4,10.6,0.4,15.6,91.7,0.0,1020,0.003,0.003,0.005,0.008
17/04/2015,07:00,219,1.8,12.7,0.5,17.2,89.9,0.0,1020,0.008,0.002,0.005,0.007
17/04/2015,08:00,208,1.2,25.3,0.5,20.2,79.2,0.0,1021,0.013,0.001,0.004,0.005
17/04/2015,09:00,207,0.5,74.3,0.6,23.3,68.2,0.0,1020,0.019,0.001,0.003,0.004
17/04/2015,10:00,63,1.2,42.5,0.8,24.7,61.6,0.0,1020,0.024,0.000,0.001,0.001
17/04/2015,11:00,63,1.1,50.2,0.7,25.1,57.9,0.0,1019,0.027,0.000,0.002,0.002
17/04/2015,12:00,66,1.1,39.9,0.7,25.8,58.6,0.0,1018,0.029,0.000,0.002,0.002
17/04/2015,13:00,79,3.0,16.8,1.2,26.0,58.8,0.0,1017,0.030,0.000,0.002,0.002
17/04/2015,14:00,87,3.5,17.6,1.5,26.1,58.1,0.0,1016,0.025,0.000,0.001,0.001
17/04/2015,15:00,81,4.1,14.8,1.4,25.6,57.7,0.0,1016,0.024,0.000,0.001,0.001
17/04/2015,16:00,77,3.8,10.6,0.9,24.7,60.6,0.0,1017,0.022,0.000,0.001,0.001
17/04/2015,17:00,78,3.0,7.8,0.8,23.1,66.0,0.0,1017,0.021,0.000,0.002,0.002
17/04/2015,18:00,84,1.0,23.7,0.6,21.5,73.2,0.0,1018,0.014,0.000,0.004,0.004
17/04/2015,19:00,282,0.3,114.0,0.3,19.7,81.2,0.0,1018,0.012,0.000,0.004,0.004
17/04/2015,20:00,225,0.5,25.8,0.2,18.6,86.1,0.0,1019,0.007,0.000,0.004,0.004
17/04/2015,21:00,273,0.8,32.1,0.4,17.9,88.7,0.0,1019,0.002,0.004,0.009,0.012
17/04/2015,22:00,228,0.7,11.0,0.2,17.7,89.4,0.0,1019,0.001,0.001,0.009,0.010
17/04/2015,23:00,244,0.6,11.2,0.1,17.2,89.9,0.0,1019,0.001,0.002,0.007,0.009
18/04/2015,00:00,274,0.4,73.0,0.8,17.5,90.4,0.0,1019,,,,
18/04/2015,01:00,203,1.4,15.8,0.3,18.0,88.3,0.0,1018,0.005,0.000,0.005,0.005
18/04/2015,02:00,208,0.8,24.4,0.3,17.9,87.9,0.0,1018,0.005,0.000,0.004,0.004
18/04/2015,03:00,239,0.5,58.2,0.4,17.3,89.2,0.0,1017,0.003,0.000,0.004,0.004
18/04/2015,04:00,240,0.9,26.2,0.3,16.8,90.4,0.0,1017,0.003,0.000,0.005,0.005
18/04/2015,05:00,243,1.0,23.2,0.3,16.6,90.7,0.0,1017,0.003,0.000,0.006,0.006
18/04/2015,06:00,239,0.4,31.2,0.3,16.4,90.9,0.0,1018,0.003,0.002,0.005,0.007
18/04/2015,07:00,229,1.6,20.4,0.5,17.7,88.2,0.0,1019,0.007,0.002,0.004,0.005
18/04/2015,08:00,226,1.4,15.6,0.5,20.4,78.6,0.0,1019,0.011,0.001,0.004,0.005
18/04/2015,09:00,215,0.4,93.8,0.6,23.6,68.0,0.0,1019,0.017,0.001,0.002,0.003
18/04/2015,10:00,13,1.6,171.6,0.7,25.2,61.8,0.0,1018,0.025,0.000,0.001,0.001
18/04/2015,11:00,35,1.4,40.7,0.8,26.0,56.3,0.0,1017,0.029,0.000,0.002,0.002
18/04/2015,12:00,25,2.1,31.2,0.9,26.5,53.5,0.0,1016,0.028,0.000,0.001,0.001
18/04/2015,13:00,48,2.6,21.8,1.0,26.5,53.6,0.0,1015,0.028,0.000,0.001,0.001
18/04/2015,14:00,31,2.3,25.2,1.0,26.2,55.4,0.0,1015,0.027,0.000,0.001,0.001
18/04/2015,15:00,39,2.5,18.6,0.9,25.9,56.8,0.0,1015,0.025,0.000,0.001,0.001
18/04/2015,16:00,48,2.7,19.5,0.9,25.2,60.9,0.0,1015,0.023,0.000,0.001,0.001
18/04/2015,17:00,66,2.5,11.8,0.7,23.9,67.8,0.0,1015,0.020,0.000,0.002,0.002
18/04/2015,18:00,71,1.6,9.3,0.3,22.9,72.5,0.0,1016,0.016,0.000,0.003,0.003
18/04/2015,19:00,68,0.4,48.1,0.3,21.9,77.9,0.0,1016,0.010,0.000,0.004,0.004
18/04/2015,20:00,83,0.3,71.1,0.3,21.0,82.5,0.0,1017,0.008,0.000,0.004,0.004
18/04/2015,21:00,73,0.3,46.9,0.3,20.5,85.9,0.0,1017,0.004,0.000,0.004,0.004
18/04/2015,22:00,47,0.5,151.9,0.4,20.3,87.5,0.0,1016,0.004,0.000,0.005,0.005
18/04/2015,23:00,60,1.0,21.3,0.8,20.5,88.0,0.0,1016,0.006,0.000,0.005,0.005
19/04/2015,00:00,61,1.4,20.1,0.6,21.3,84.3,0.0,1016,,,,
19/04/2015,01:00,183,0.4,55.7,0.2,20.5,86.9,0.0,1015,0.012,0.000,0.001,0.001
19/04/2015,02:00,224,0.6,23.3,0.2,19.7,89.7,0.0,1015,0.007,0.000,0.002,0.002
19/04/2015,03:00,66,0.3,54.6,0.2,19.2,90.9,0.0,1014,0.004,0.000,0.002,0.002
19/04/2015,04:00,199,0.1,110.7,0.3,18.7,91.6,0.0,1014,0.003,0.000,0.003,0.003
19/04/2015,05:00,95,0.2,82.5,0.2,18.1,91.9,0.0,1014,0.001,0.001,0.003,0.003
19/04/2015,06:00,242,1.0,15.2,0.4,17.9,92.2,0.0,1015,0.002,0.001,0.003,0.004
19/04/2015,07:00,197,0.5,70.5,0.5,19.1,92.3,0.0,1015,0.005,0.001,0.003,0.004
19/04/2015,08:00,243,0.6,51.8,0.4,20.6,90.8,0.0,1016,0.011,0.000,0.003,0.003
19/04/2015,09:00,237,0.9,45.6,0.6,23.1,76.4,0.0,1016,0.019,0.000,0.002,0.002
19/04/2015,10:00,290,1.0,53.2,0.9,25.5,64.2,0.0,1015,0.022,0.000,0.001,0.001
19/04/2015,11:00,296,2.0,47.3,1.3,26.4,56.8,0.0,1014,0.023,0.000,0.001,0.001
19/04/2015,12:00,344,2.0,34.3,1.0,27.0,54.8,0.0,1013,0.027,0.000,0.001,0.001
19/04/2015,13:00,37,1.5,35.7,0.7,26.9,57.0,0.0,1012,0.027,0.000,0.001,0.001
19/04/2015,14:00,354,0.7,61.4,0.6,27.7,53.1,0.0,1012,0.027,0.000,0.001,0.001
19/04/2015,15:00,224,1.6,48.9,0.8,25.9,60.6,0.0,1012,0.023,0.000,0.001,0.001
19/04/2015,16:00,224,1.6,30.9,0.6,23.7,72.6,0.0,1013,0.020,0.000,0.002,0.002
19/04/2015,17:00,159,0.1,109.8,0.3,22.7,80.1,0.0,1013,0.016,0.000,0.002,0.002
19/04/2015,18:00,253,1.3,29.0,0.4,22.4,82.5,0.0,1014,0.012,0.000,0.004,0.004
19/04/2015,19:00,234,0.6,51.9,0.3,21.8,84.1,0.0,1014,0.010,0.000,0.004,0.004
19/04/2015,20:00,243,0.6,26.9,0.3,21.2,85.7,0.0,1015,0.008,0.000,0.004,0.004
19/04/2015,21:00,227,0.6,42.6,0.4,21.0,85.4,0.0,1015,0.008,0.000,0.004,0.004
19/04/2015,22:00,247,1.2,21.6,0.3,20.8,85.1,0.0,1014,0.009,0.000,0.004,0.004
19/04/2015,23:00,209,1.6,20.8,0.5,21.0,85.9,0.0,1014,0.009,0.000,0.003,0.003
20/04/2015,00:00,214,1.6,27.6,0.5,20.9,86.7,0.0,1013,,,,
20/04/2015,01:00,267,1.0,25.8,0.5,20.6,87.8,0.0,1013,0.014,0.000,0.002,0.002
20/04/2015,02:00,266,1.1,19.6,0.6,20.3,87.7,0.8,1013,0.014,0.000,0.002,0.002
20/04/2015,03:00,38,0.2,146.9,0.4,19.6,89.2,2.7,1014,0.015,0.000,0.001,0.001
20/04/2015,04:00,224,0.7,47.8,0.4,19.6,91.1,0.6,1014,0.013,0.000,0.001,0.001
20/04/2015,05:00,291,0.2,99.9,0.2,19.6,91.5,0.1,1014,0.009,0.000,0.002,0.002
20/04/2015,06:00,284,0.5,89.6,0.7,19.5,91.6,0.2,1014,0.005,0.001,0.006,0.007
20/04/2015,07:00,203,0.9,61.4,0.6,19.4,91.6,0.0,1014,0.006,0.000,0.007,0.007
20/04/2015,08:00,232,1.8,16.3,0.6,19.3,89.7,0.0,1014,0.012,0.001,0.003,0.003
20/04/2015,09:00,221,2.0,22.7,1.0,20.1,83.0,0.0,1015,0.016,0.000,0.001,0.001
20/04/2015,10:00,209,1.4,21.1,0.5,20.2,83.2,0.0,1014,0.015,0.000,0.002,0.002
20/04/2015,11:00,202,1.5,23.6,0.7,19.9,81.3,0.0,1014,0.017,0.000,0.002,0.002
20/04/2015,12:00,203,0.8,42.9,0.4,19.6,84.9,0.0,1013,0.017,0.000,0.002,0.002
20/04/2015,13:00,210,0.8,47.4,0.4,19.3,85.8,0.1,1013,0.017,0.000,0.002,0.002
20/04/2015,14:00,211,1.1,20.3,0.5,19.1,86.9,0.0,1012,0.016,0.000,0.002,0.002
20/04/2015,15:00,213,0.4,68.2,0.4,19.0,87.2,0.0,1012,0.014,0.000,0.003,0.003
20/04/2015,16:00,298,0.4,127.6,0.4,19.0,88.3,0.0,1013,0.010,0.000,0.005,0.005
20/04/2015,17:00,304,0.7,117.4,0.8,18.7,90.5,0.0,1013,0.007,0.000,0.006,0.006
20/04/2015,18:00,334,1.0,128.9,0.7,18.4,89.8,0.0,1013,0.008,0.000,0.006,0.006
20/04/2015,19:00,309,1.5,36.4,0.8,17.8,88.6,0.0,1014,0.009,0.000,0.005,0.005
20/04/2015,20:00,359,1.1,148.3,0.8,17.0,87.6,0.0,1013,0.009,0.000,0.004,0.004
20/04/2015,21:00,290,2.1,45.8,1.4,16.2,83.8,0.0,1014,0.011,0.000,0.003,0.003
20/04/2015,22:00,311,1.7,32.5,1.1,15.8,84.6,0.0,1013,0.010,0.000,0.003,0.003
20/04/2015,23:00,298,1.4,26.4,0.6,15.4,81.7,0.0,1013,0.011,0.000,0.003,0.003
21/04/2015,00:00,312,1.7,17.3,0.7,15.0,79.9,0.0,1013,,,,
21/04/2015,01:00,288,2.4,15.4,0.7,14.7,78.5,0.0,1012,0.012,0.000,0.002,0.002
21/04/2015,02:00,285,2.1,10.1,0.4,14.2,80.6,0.0,1012,0.011,0.000,0.002,0.002
21/04/2015,03:00,276,1.5,21.8,0.5,13.8,81.8,0.0,1012,0.011,0.000,0.002,0.002
21/04/2015,04:00,270,1.6,12.5,0.5,13.5,80.9,0.0,1012,0.012,0.000,0.002,0.002
21/04/2015,05:00,292,1.0,25.2,0.5,13.3,81.6,0.0,1012,0.008,0.000,0.005,0.005
21/04/2015,06:00,285,0.9,45.4,0.6,13.1,78.7,0.0,1013,0.010,0.000,0.006,0.006
21/04/2015,07:00,289,3.0,11.4,0.9,14.0,69.8,0.0,1013,0.016,0.001,0.003,0.004
21/04/2015,08:00,280,2.3,20.5,0.7,15.5,64.5,0.0,1013,0.018,0.000,0.002,0.002
21/04/2015,09:00,288,3.3,17.6,1.1,16.8,56.0,0.0,1013,0.021,0.000,0.002,0.002
21/04/2015,10:00,283,3.4,17.6,1.1,17.8,48.6,0.0,1013,0.023,0.001,0.003,0.004
21/04/2015,11:00,288,5.2,13.6,1.6,19.2,39.0,0.0,1012,0.027,0.000,0.001,0.001
21/04/2015,12:00,290,5.6,15.6,1.3,19.8,36.7,0.0,1012,0.027,0.000,0.001,0.001
21/04/2015,13:00,293,5.5,15.7,1.5,19.9,39.0,0.0,1011,0.027,0.000,0.001,0.001
21/04/2015,14:00,288,6.6,13.4,1.9,19.2,43.6,0.0,1010,0.027,0.000,0.002,0.002
21/04/2015,15:00,277,5.7,12.4,1.6,18.6,41.9,0.0,1011,0.027,0.000,0.001,0.001
21/04/2015,16:00,274,4.2,12.4,1.5,18.1,42.2,0.0,1011,0.027,0.000,0.001,0.001
21/04/2015,17:00,268,2.1,11.3,0.7,16.8,47.3,0.0,1011,0.022,0.000,0.004,0.004
21/04/2015,18:00,272,2.0,14.3,0.8,15.2,53.5,0.0,1012,0.018,0.000,0.005,0.005
21/04/2015,19:00,266,1.8,11.7,0.4,14.2,56.2,0.0,1012,0.015,0.000,0.006,0.006
21/04/2015,20:00,251,0.8,53.8,0.5,12.7,64.0,0.0,1013,0.012,0.000,0.003,0.003
21/04/2015,21:00,243,0.5,74.3,0.4,11.1,74.9,0.0,1013,0.007,0.000,0.004,0.004
