Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3)
01/02/2015,18:00,87,4.5,18.5,29.1,68.5,0.0,1006,0.001,14.4,6.1
01/02/2015,19:00,87,3.9,20.3,28.1,72.3,0.0,1007,0.001,13.4,4.8
01/02/2015,20:00,52,4.3,21.7,27.7,74.2,0.0,1008,0.001,8.9,2.2
01/02/2015,21:00,45,4.3,16.6,27.5,75.7,0.0,1009,0.001,9.8,1.4
01/02/2015,22:00,51,4.9,18.2,27.2,75.5,0.0,1009,0.001,7.1,1.3
01/02/2015,23:00,41,4.3,18.6,27.1,74.7,0.0,1009,0.001,10.0,0.5
02/02/2015,00:00,39,4.3,14.8,26.8,75.1,0.0,1009,0.001,9.3,0.7
02/02/2015,01:00,38,3.8,17.1,26.6,72.7,0.0,1008,,10.5,0.8
02/02/2015,02:00,38,3.6,14.2,26.4,73.5,0.0,1008,0.002,13.5,1.4
02/02/2015,03:00,24,2.6,103.0,26.5,75.2,0.0,1008,0.002,12.5,1.9
02/02/2015,04:00,216,1.5,39.1,25.9,79.0,0.0,1008,0.004,16.8,3.5
02/02/2015,05:00,202,1.4,42.0,25.6,82.9,0.0,1008,0.006,18.4,5.9
02/02/2015,06:00,216,2.5,21.6,26.5,78.0,0.0,1009,0.006,25.8,7.7
02/02/2015,07:00,215,3.5,14.2,26.8,77.4,0.0,1010,0.008,30.7,9.5
02/02/2015,08:00,197,4.4,16.9,26.5,77.4,0.0,1011,0.006,14.8,4.5
02/02/2015,09:00,155,7.5,17.2,25.8,74.3,0.0,1011,0.018,11.5,5.8
02/02/2015,10:00,140,6.4,14.6,26.2,65.3,0.0,1012,0.012,9.4,1.6
02/02/2015,11:00,136,6.4,13.8,27.4,64.3,0.0,1011,0.007,1.5,-3.0
02/02/2015,12:00,126,6.6,15.5,27.8,68.4,0.0,1011,0.006,7.9,-0.5
02/02/2015,13:00,135,7.7,13.2,27.9,65.0,0.0,1010,0.006,4.7,0.3
02/02/2015,14:00,138,8.4,13.4,27.9,63.1,0.0,1010,0.005,6.1,-0.1
02/02/2015,15:00,136,9.2,11.8,27.4,64.5,0.0,1010,0.005,9.7,0.6
02/02/2015,16:00,143,10.6,9.6,26.4,69.1,0.0,1010,0.005,14.9,3.7
02/02/2015,17:00,141,9.3,10.4,25.6,70.4,0.0,1011,0.004,8.7,2.1
02/02/2015,18:00,151,7.1,16.1,25.1,69.4,0.0,1011,0.016,11.3,5.7
02/02/2015,19:00,150,7.6,10.2,24.3,70.4,0.0,1012,0.022,8.8,5.6
02/02/2015,20:00,170,5.7,18.1,24.1,71.9,0.0,1012,0.079,27.3,20.1
02/02/2015,21:00,177,6.0,18.8,23.9,72.0,0.0,1013,0.086,25.5,19.2
02/02/2015,22:00,164,6.1,15.7,23.2,78.3,0.0,1013,0.072,25.0,18.8
02/02/2015,23:00,188,5.0,21.0,22.4,82.4,0.0,1013,0.024,6.6,5.0
03/02/2015,00:00,204,4.3,12.7,22.4,84.4,0.0,1013,0.003,4.1,-0.5
03/02/2015,01:00,194,4.6,16.1,22.8,82.9,0.0,1012,,4.5,-1.1
03/02/2015,02:00,195,4.7,15.8,22.8,82.1,0.0,1012,0.002,7.1,1.2
03/02/2015,03:00,174,4.7,23.0,22.8,83.0,0.1,1012,0.010,11.6,3.8
03/02/2015,04:00,202,4.3,13.2,22.4,85.4,0.0,1012,0.001,6.1,-0.9
03/02/2015,05:00,189,3.6,23.9,22.5,84.3,0.0,1012,0.002,9.5,1.6
03/02/2015,06:00,189,4.8,19.1,23.4,79.2,0.0,1012,0.001,12.1,2.6
03/02/2015,07:00,183,5.5,18.9,23.8,78.6,0.0,1013,0.013,15.0,6.6
03/02/2015,08:00,179,5.5,23.2,25.7,70.4,0.0,1013,0.007,14.4,3.6
03/02/2015,09:00,156,7.6,15.9,26.9,64.0,0.0,1013,0.034,21.4,7.5
03/02/2015,10:00,149,8.2,14.2,28.1,57.8,0.0,1013,0.018,23.6,7.1
03/02/2015,11:00,155,8.4,14.2,27.4,60.7,0.0,1013,0.025,18.0,4.9
03/02/2015,12:00,143,8.8,10.6,27.4,60.0,0.0,1012,0.008,13.6,0.4
03/02/2015,13:00,140,9.2,12.2,27.8,61.2,0.0,1012,0.006,18.2,1.8
03/02/2015,14:00,143,9.2,11.3,28.1,58.0,0.0,1011,0.006,13.9,1.7
03/02/2015,15:00,141,8.7,10.1,28.3,58.4,0.0,1011,0.006,12.7,0.8
03/02/2015,16:00,152,7.9,17.7,26.6,65.3,0.0,1011,0.012,16.7,4.2
03/02/2015,17:00,174,6.6,15.5,25.2,72.0,0.0,1011,0.069,24.8,18.8
03/02/2015,18:00,167,7.2,15.7,24.7,71.0,0.0,1012,0.080,25.3,19.0
03/02/2015,19:00,176,6.6,17.5,23.3,78.2,0.0,1013,0.048,20.8,14.8
03/02/2015,20:00,193,4.6,17.4,23.4,78.8,0.0,1013,0.009,9.0,2.8
03/02/2015,21:00,204,4.2,11.6,22.8,82.9,0.0,1013,0.007,9.9,1.3
03/02/2015,22:00,207,4.8,10.9,22.8,77.9,0.0,1013,0.006,3.3,-0.6
03/02/2015,23:00,206,5.0,10.8,22.5,76.1,0.0,1013,0.004,3.9,-0.2
04/02/2015,00:00,207,4.8,11.0,22.1,75.4,0.0,1013,0.002,6.6,0.2
04/02/2015,01:00,207,4.8,10.2,21.6,76.0,0.0,1012,,8.8,1.2
04/02/2015,02:00,206,4.5,8.9,21.2,76.2,0.0,1012,0.003,9.5,1.4
04/02/2015,03:00,208,5.1,8.8,21.2,74.1,0.0,1011,0.002,7.4,0.2
04/02/2015,04:00,207,4.9,9.8,20.9,72.6,0.0,1012,0.002,9.8,2.5
04/02/2015,05:00,204,4.4,10.5,20.4,72.8,0.0,1012,0.002,12.5,3.3
04/02/2015,06:00,208,4.8,11.1,21.4,67.6,0.0,1012,0.001,19.3,4.2
04/02/2015,07:00,214,5.0,13.3,22.9,63.7,0.0,1013,0.002,23.7,2.9
04/02/2015,08:00,191,5.6,19.8,25.3,60.4,0.0,1013,0.006,24.4,3.5
04/02/2015,09:00,166,6.0,19.9,27.2,58.5,0.0,1013,0.016,27.9,7.2
04/02/2015,10:00,146,7.9,12.5,27.3,57.0,0.0,1013,0.008,20.3,4.3
04/02/2015,11:00,132,6.9,14.7,27.6,58.1,0.0,1013,0.002,24.8,1.8
04/02/2015,12:00,126,6.9,15.2,27.7,59.3,0.0,1012,0.002,22.9,5.1
04/02/2015,13:00,126,6.8,16.1,27.0,61.8,0.0,1012,0.002,22.2,2.5
04/02/2015,14:00,134,8.3,13.5,27.3,61.1,0.0,1012,0.001,28.0,4.4
04/02/2015,15:00,139,9.5,10.2,26.6,62.0,0.0,1012,0.001,21.6,4.1
04/02/2015,16:00,140,9.9,10.7,26.6,60.8,0.0,1012,0.001,18.3,3.0
04/02/2015,17:00,144,10.6,9.0,26.1,61.2,0.0,1013,0.001,21.2,4.4
04/02/2015,18:00,148,8.6,10.3,25.6,59.8,0.0,1014,0.001,17.5,5.7
04/02/2015,19:00,152,7.6,10.0,25.1,59.9,0.0,1014,0.006,14.5,3.7
04/02/2015,20:00,160,5.1,19.6,24.6,61.2,0.0,1015,0.018,17.7,7.2
04/02/2015,21:00,180,5.1,17.8,23.9,64.1,0.0,1016,0.035,24.8,10.8
04/02/2015,22:00,184,5.9,14.4,23.5,64.8,0.0,1016,0.022,17.8,7.2
04/02/2015,23:00,191,4.5,13.7,23.0,66.7,0.0,1016,0.003,8.3,0.9
05/02/2015,00:00,194,4.1,15.5,22.6,69.5,0.0,1016,0.005,10.3,0.7
05/02/2015,01:00,181,4.3,21.6,22.7,71.5,0.0,1016,,10.8,4.3
05/02/2015,02:00,178,3.6,30.6,22.7,73.0,0.0,1016,0.012,15.1,2.5
05/02/2015,03:00,189,4.8,16.5,22.1,78.0,0.0,1016,0.011,10.5,4.2
05/02/2015,04:00,208,3.8,10.9,21.7,80.6,0.0,1016,0.002,6.6,2.4
05/02/2015,05:00,207,4.2,9.3,21.9,75.0,0.0,1017,0.002,7.2,2.7
05/02/2015,06:00,205,4.1,9.9,21.9,74.0,0.0,1018,0.001,12.8,2.9
05/02/2015,07:00,196,4.1,18.7,23.8,67.2,0.0,1018,0.002,16.0,2.0
05/02/2015,08:00,151,7.2,12.9,26.3,57.2,0.0,1018,0.023,19.8,8.4
05/02/2015,09:00,147,8.4,10.2,26.5,56.8,0.0,1019,0.002,14.4,2.8
05/02/2015,10:00,143,9.6,9.2,27.5,53.7,0.0,1019,0.002,14.3,3.3
05/02/2015,11:00,141,9.7,10.1,27.9,49.9,0.0,1019,0.002,19.6,1.2
05/02/2015,12:00,134,7.3,13.5,28.2,52.0,0.0,1019,0.002,13.7,1.4
05/02/2015,13:00,136,8.3,12.6,27.8,55.8,0.0,1019,0.002,15.0,0.5
05/02/2015,14:00,134,8.4,12.0,26.9,63.3,0.0,1019,0.002,14.2,1.3
05/02/2015,15:00,136,9.0,12.3,26.9,63.6,0.0,1018,0.002,16.1,2.4
05/02/2015,16:00,138,8.5,10.9,27.1,57.8,0.0,1018,0.001,6.8,1.5
05/02/2015,17:00,144,9.5,10.2,25.4,67.5,0.0,1019,0.001,13.6,4.5
05/02/2015,18:00,156,5.9,19.9,23.6,77.9,0.0,1020,0.008,11.3,4.9
05/02/2015,19:00,162,6.3,17.8,22.3,83.7,0.1,1021,0.014,7.9,6.3
05/02/2015,20:00,153,4.1,20.1,22.2,87.8,0.4,1022,0.007,9.3,2.3
05/02/2015,21:00,202,3.6,18.6,22.0,89.3,0.0,1022,0.004,6.6,1.6
05/02/2015,22:00,199,4.0,10.4,21.6,88.5,0.0,1022,0.003,4.4,1.2
05/02/2015,23:00,198,3.7,13.1,21.5,87.7,0.0,1022,0.003,6.2,1.2
06/02/2015,00:00,199,3.5,13.0,21.5,88.5,0.0,1022,0.002,5.4,-0.6
06/02/2015,01:00,204,4.0,10.0,21.2,89.9,0.0,1021,,6.1,0.6
06/02/2015,02:00,194,4.2,15.3,21.6,90.3,0.0,1021,0.001,7.8,0.5
06/02/2015,03:00,174,4.5,24.0,21.6,91.6,0.2,1021,0.009,10.5,3.6
06/02/2015,04:00,162,5.2,14.8,22.2,85.2,0.2,1021,0.044,19.7,13.0
06/02/2015,05:00,187,3.4,30.6,21.7,90.2,0.1,1022,0.009,11.5,3.7
06/02/2015,06:00,193,4.8,16.9,21.4,91.2,0.0,1023,0.005,9.8,3.4
06/02/2015,07:00,181,5.0,20.0,22.8,84.8,0.0,1023,0.020,13.3,5.4
06/02/2015,08:00,163,7.4,17.2,25.6,69.4,0.0,1023,0.067,28.6,17.6
06/02/2015,09:00,149,9.3,12.0,26.6,60.4,0.0,1024,0.023,19.9,7.7
06/02/2015,10:00,151,9.7,11.0,27.1,54.1,0.0,1023,0.033,20.3,8.3
06/02/2015,11:00,145,10.3,10.1,27.2,50.3,0.0,1023,0.012,17.7,1.7
06/02/2015,12:00,143,10.0,9.4,27.5,49.0,0.0,1023,0.010,23.1,0.6
06/02/2015,13:00,147,10.0,9.8,27.9,46.3,0.0,1023,0.013,16.3,2.4
06/02/2015,14:00,143,8.9,11.5,28.1,45.3,0.0,1022,0.012,13.8,1.7
06/02/2015,15:00,144,9.1,9.9,27.6,47.8,0.0,1022,0.009,13.6,1.2
06/02/2015,16:00,144,8.8,11.0,27.1,51.1,0.0,1022,0.009,14.9,1.7
06/02/2015,17:00,145,9.0,10.8,26.1,57.5,0.0,1022,0.009,16.7,4.0
06/02/2015,18:00,151,9.0,8.5,25.5,59.6,0.0,1023,0.009,16.3,3.9
06/02/2015,19:00,152,8.3,9.3,25.1,62.0,0.0,1023,0.025,18.5,6.6
06/02/2015,20:00,160,6.9,18.7,24.4,65.1,0.0,1024,0.034,20.5,9.0
06/02/2015,21:00,183,5.8,14.2,23.5,69.3,0.0,1024,0.010,13.1,4.2
06/02/2015,22:00,174,5.0,22.1,22.9,73.3,0.0,1024,0.024,14.6,5.4
06/02/2015,23:00,189,4.9,16.3,22.8,71.8,0.0,1024,0.007,8.3,1.0
07/02/2015,00:00,192,4.5,16.6,22.7,70.4,0.0,1023,0.003,9.6,1.5
07/02/2015,01:00,196,4.0,13.7,22.5,69.8,0.0,1023,,8.1,-0.1
07/02/2015,02:00,193,4.2,13.8,22.6,67.3,0.0,1023,0.005,9.0,1.5
07/02/2015,03:00,171,5.1,21.5,22.3,70.6,0.0,1023,0.016,13.3,3.3
07/02/2015,04:00,193,5.2,16.5,20.8,84.4,0.0,1023,0.010,8.7,3.0
07/02/2015,05:00,206,4.5,9.5,20.5,87.2,0.0,1023,0.004,6.3,1.7
07/02/2015,06:00,210,4.8,11.7,21.8,78.0,0.0,1023,0.003,10.1,3.6
07/02/2015,07:00,209,5.1,12.6,23.4,70.0,0.0,1024,0.003,8.6,1.7
07/02/2015,08:00,194,4.8,22.2,25.0,66.3,0.0,1024,0.003,10.6,1.4
07/02/2015,09:00,188,4.8,24.0,26.5,65.5,0.0,1024,0.003,8.4,0.6
07/02/2015,10:00,141,5.0,22.0,27.0,62.0,0.0,1024,0.005,6.7,3.9
07/02/2015,11:00,125,5.2,17.7,27.4,58.5,0.0,1023,0.003,4.2,-1.3
07/02/2015,12:00,115,5.8,16.3,27.4,60.1,0.0,1022,0.003,4.1,-2.1
07/02/2015,13:00,107,5.6,20.3,27.5,61.9,0.0,1022,0.002,8.0,-0.9
07/02/2015,14:00,98,6.1,16.5,26.4,68.7,0.0,1021,0.002,3.4,1.5
07/02/2015,15:00,107,5.7,16.0,26.5,62.0,0.0,1021,0.002,-0.7,-1.1
07/02/2015,16:00,118,4.8,17.8,26.6,66.1,0.0,1021,0.002,10.9,1.3
07/02/2015,17:00,132,5.2,14.6,26.1,67.3,0.0,1021,0.001,6.9,2.2
07/02/2015,18:00,140,5.3,11.2,25.4,71.4,0.0,1022,0.001,8.9,2.2
07/02/2015,19:00,136,5.0,12.7,25.2,73.0,0.0,1022,0.001,7.4,1.4
07/02/2015,20:00,142,5.3,11.3,25.3,72.4,0.0,1022,0.001,5.0,1.5
07/02/2015,21:00,149,5.5,8.9,24.7,73.8,0.0,1023,0.004,4.9,2.0
07/02/2015,22:00,146,4.8,9.5,23.9,76.7,0.0,1023,0.003,3.4,1.4
07/02/2015,23:00,156,3.1,27.0,23.4,79.1,0.0,1022,0.005,3.2,-0.2
08/02/2015,00:00,216,3.1,15.0,22.8,83.2,0.0,1022,0.005,0.6,-1.1
08/02/2015,01:00,214,3.6,9.6,23.1,80.8,0.0,1022,,0.2,-0.7
08/02/2015,02:00,211,4.4,6.0,22.8,79.4,0.0,1021,0.003,-1.3,-0.9
08/02/2015,03:00,198,2.5,37.7,22.6,79.7,0.0,1021,0.003,0.6,-0.8
08/02/2015,04:00,206,3.3,14.0,22.3,81.1,0.0,1021,0.003,2.4,1.4
08/02/2015,05:00,215,4.3,8.1,22.1,83.1,0.0,1021,0.003,3.1,0.4
08/02/2015,06:00,210,4.5,10.6,22.6,81.6,0.0,1022,0.003,4.8,1.8
08/02/2015,07:00,214,3.8,28.4,24.8,73.4,0.0,1022,0.003,2.5,-1.4
08/02/2015,08:00,139,2.7,32.5,26.6,66.8,0.0,1022,0.004,3.9,1.0
08/02/2015,09:00,116,3.7,24.1,27.2,64.0,0.0,1022,0.003,3.7,0.8
08/02/2015,10:00,103,3.7,22.5,28.0,59.8,0.0,1021,0.003,-0.2,-0.9
08/02/2015,11:00,98,4.3,19.3,28.2,57.1,0.0,1021,0.003,-0.5,-2.4
08/02/2015,12:00,94,4.5,22.9,28.6,57.2,0.0,1020,0.002,3.8,-2.3
08/02/2015,13:00,82,4.2,24.4,28.6,61.1,0.0,1020,0.002,4.6,-0.9
08/02/2015,14:00,62,4.6,20.8,28.6,62.4,0.0,1019,0.002,6.5,1.6
08/02/2015,15:00,67,4.9,21.2,28.4,64.7,0.0,1019,0.002,8.9,0.6
08/02/2015,16:00,69,4.6,21.4,28.1,63.8,0.0,1019,0.002,3.0,0.4
08/02/2015,17:00,65,4.3,21.3,27.4,64.1,0.0,1019,0.002,3.9,1.6
08/02/2015,18:00,80,3.5,20.3,26.3,68.3,0.0,1019,0.001,4.0,0.8
08/02/2015,19:00,85,3.1,14.2,25.7,73.0,0.0,1020,0.001,4.8,1.3
08/02/2015,20:00,84,2.8,13.1,25.4,74.3,0.0,1020,0.001,4.5,1.5
08/02/2015,21:00,79,2.7,9.6,25.1,77.0,0.0,1020,0.001,3.2,0.6
08/02/2015,22:00,89,2.4,19.4,24.8,78.3,0.0,1020,0.001,1.8,-0.4
08/02/2015,23:00,112,2.7,10.4,24.5,79.1,0.0,1020,0.001,0.7,-0.9
09/02/2015,00:00,144,1.7,40.6,24.2,79.7,0.0,1019,0.002,-0.7,-1.0
09/02/2015,01:00,158,1.9,29.0,23.5,82.9,0.0,1019,,1.7,-0.8
09/02/2015,02:00,196,2.1,31.0,23.1,84.2,0.0,1018,0.005,3.2,0.5
09/02/2015,03:00,210,3.3,14.5,22.8,85.6,0.0,1018,0.005,3.3,1.6
09/02/2015,04:00,202,2.7,28.9,21.5,89.3,0.0,1019,0.005,4.0,1.8
09/02/2015,05:00,216,4.1,11.2,21.2,90.9,0.0,1019,0.006,11.7,4.0
09/02/2015,06:00,219,4.2,8.1,22.4,86.8,0.0,1020,0.006,24.5,5.3
09/02/2015,07:00,193,3.5,24.7,25.5,73.9,0.0,1020,0.009,15.2,3.5
09/02/2015,08:00,153,4.0,25.8,27.4,65.8,0.0,1020,0.012,16.4,5.1
09/02/2015,09:00,130,4.6,20.1,27.8,61.7,0.0,1021,0.006,3.9,1.3
09/02/2015,10:00,121,5.2,17.1,28.3,59.6,0.0,1021,0.006,20.7,5.3
09/02/2015,11:00,118,5.8,17.6,28.6,60.5,0.0,1020,0.006,31.2,6.5
09/02/2015,12:00,123,6.0,16.5,29.0,59.1,0.0,1020,0.005,5.7,-0.9
09/02/2015,13:00,126,6.6,14.7,28.9,59.8,0.0,1020,0.005,3.1,-0.4
09/02/2015,14:00,119,6.3,15.5,29.0,56.8,0.0,1020,0.004,2.5,-0.2
09/02/2015,15:00,124,7.1,14.3,28.8,61.2,0.0,1020,0.004,9.9,0.9
09/02/2015,16:00,128,7.4,14.1,27.7,66.7,0.0,1020,0.003,9.0,2.0
09/02/2015,17:00,132,7.5,12.3,27.3,66.2,0.0,1020,0.003,10.5,1.9
09/02/2015,18:00,131,6.5,13.7,26.2,73.9,0.0,1021,0.003,11.3,2.2
09/02/2015,19:00,133,5.9,14.8,25.8,73.9,0.0,1021,0.002,4.9,2.6
09/02/2015,20:00,138,6.1,17.3,25.5,74.3,0.0,1022,0.005,7.8,1.4
09/02/2015,21:00,158,4.6,24.9,22.9,86.4,0.2,1022,0.006,10.1,2.5
09/02/2015,22:00,159,4.5,16.1,23.2,86.7,0.0,1022,0.010,6.0,2.7
09/02/2015,23:00,195,4.4,14.6,22.6,89.8,0.1,1021,0.007,2.2,-0.7
10/02/2015,00:00,192,4.5,15.5,22.2,91.6,0.2,1021,0.003,0.4,-1.3
10/02/2015,01:00,189,3.9,17.9,22.0,92.7,0.0,1020,,1.5,-0.4
10/02/2015,02:00,172,4.0,22.0,21.9,92.7,0.9,1020,0.007,2.7,1.2
10/02/2015,03:00,203,3.9,13.3,21.8,93.8,0.0,1020,0.003,2.6,-0.5
10/02/2015,04:00,200,3.9,12.2,21.5,94.4,0.0,1020,0.002,3.8,0.5
10/02/2015,05:00,190,4.2,19.6,21.6,93.1,0.0,1021,0.008,7.5,3.6
10/02/2015,06:00,185,3.9,17.7,22.4,89.8,0.0,1021,0.003,5.9,1.4
10/02/2015,07:00,162,5.0,17.3,24.0,83.1,0.0,1021,0.028,15.5,8.8
10/02/2015,08:00,148,4.8,15.0,25.0,77.8,0.0,1022,0.007,7.1,2.1
10/02/2015,09:00,137,7.4,12.9,26.9,66.0,0.0,1021,0.003,6.5,0.0
10/02/2015,10:00,137,8.1,11.3,27.3,63.5,0.0,1021,0.003,6.2,-0.5
10/02/2015,11:00,136,7.7,13.1,28.0,60.5,0.0,1021,0.003,8.1,1.0
10/02/2015,12:00,131,7.9,12.3,28.1,59.3,0.0,1021,0.003,12.0,0.8
10/02/2015,13:00,130,7.3,13.7,28.0,59.2,0.0,1021,0.003,10.6,0.1
10/02/2015,14:00,133,7.5,14.9,26.7,64.6,0.0,1020,0.002,12.8,1.8
10/02/2015,15:00,133,6.8,13.6,26.5,64.5,0.0,1020,0.001,2.3,-1.0
10/02/2015,16:00,130,6.5,13.3,27.1,61.8,0.0,1020,0.001,8.5,0.7
10/02/2015,17:00,125,5.8,20.7,26.2,66.6,0.0,1021,0.001,9.3,2.6
10/02/2015,18:00,144,7.3,11.2,25.9,68.6,0.0,1021,0.001,10.9,1.4
10/02/2015,19:00,146,6.8,9.6,25.4,72.7,0.0,1021,0.002,12.6,2.4
10/02/2015,20:00,141,7.6,9.1,25.2,73.4,0.0,1021,0.001,9.9,2.7
10/02/2015,21:00,143,6.0,13.4,24.0,73.7,0.1,1022,0.002,0.6,0.5
10/02/2015,22:00,157,3.4,26.7,22.7,85.9,0.0,1021,0.004,9.9,1.8
10/02/2015,23:00,197,3.5,17.0,22.2,89.0,0.0,1021,0.002,3.7,0.1
11/02/2015,00:00,171,4.0,19.5,22.4,86.7,0.0,1020,0.011,6.9,1.5
11/02/2015,01:00,181,4.2,15.5,22.1,89.3,0.0,1020,,6.5,2.3
11/02/2015,02:00,173,4.1,16.7,21.9,91.8,0.5,1019,0.018,8.5,3.0
11/02/2015,03:00,181,3.9,17.7,21.6,93.3,0.0,1019,0.009,6.5,1.6
11/02/2015,04:00,164,5.1,18.2,21.7,93.4,0.5,1019,0.020,9.0,4.7
11/02/2015,05:00,157,6.3,11.6,22.2,88.2,0.0,1020,0.056,13.3,12.1
11/02/2015,06:00,184,5.3,16.9,21.7,91.6,0.4,1020,0.031,11.5,7.0
11/02/2015,07:00,175,4.0,22.3,23.1,89.5,0.0,1020,0.017,10.8,4.4
11/02/2015,08:00,184,5.3,19.4,24.8,80.9,0.0,1021,0.011,6.4,2.8
11/02/2015,09:00,187,4.4,23.3,25.0,82.2,0.0,1021,0.009,5.9,2.6
11/02/2015,10:00,160,4.8,25.0,26.0,76.3,0.0,1021,0.010,7.1,3.4
11/02/2015,11:00,127,5.8,16.1,27.7,63.2,0.0,1020,0.006,23.0,10.9
11/02/2015,12:00,122,6.3,16.3,28.2,57.7,0.0,1020,0.005,35.3,9.5
11/02/2015,13:00,134,6.5,14.1,28.2,58.8,0.0,1019,0.005,15.6,1.3
11/02/2015,14:00,131,6.4,13.1,28.2,57.3,0.0,1019,0.004,10.4,1.3
11/02/2015,15:00,132,6.3,13.0,28.1,59.2,0.0,1019,0.003,16.5,4.3
11/02/2015,16:00,131,6.3,13.3,27.4,64.2,0.0,1019,0.003,15.5,3.4
11/02/2015,17:00,128,5.4,14.4,26.5,67.2,0.0,1019,0.002,8.7,3.4
11/02/2015,18:00,133,5.1,13.3,26.1,68.1,0.0,1020,0.002,11.6,3.0
11/02/2015,19:00,151,5.7,14.1,25.5,73.3,0.0,1020,0.008,13.7,4.3
11/02/2015,20:00,156,6.3,17.3,24.2,78.1,0.0,1020,0.023,13.7,8.8
11/02/2015,21:00,170,3.7,19.0,23.4,83.7,0.0,1021,0.014,9.9,5.9
11/02/2015,22:00,157,2.8,31.9,23.2,86.2,0.0,1020,0.009,8.1,2.7
11/02/2015,23:00,182,3.3,15.9,22.9,89.1,0.0,1020,0.004,4.9,1.1
12/02/2015,00:00,185,3.3,17.1,22.4,91.1,0.0,1020,0.002,3.7,-0.4
12/02/2015,01:00,193,3.2,16.7,22.2,92.4,0.0,1019,,5.5,0.7
12/02/2015,02:00,190,3.5,16.5,22.1,92.6,0.0,1019,0.004,7.7,2.2
12/02/2015,03:00,211,3.6,18.4,22.1,92.4,0.0,1019,0.004,10.3,2.4
12/02/2015,04:00,214,4.4,6.4,21.8,92.9,0.0,1019,0.003,11.1,3.1
12/02/2015,05:00,212,3.9,13.2,21.7,93.5,0.0,1019,0.003,17.7,2.7
12/02/2015,06:00,202,3.5,20.0,22.7,91.2,0.0,1020,0.002,23.6,6.5
12/02/2015,07:00,162,3.9,20.8,25.8,77.8,0.0,1020,0.019,27.6,10.2
12/02/2015,08:00,145,5.3,13.3,26.5,73.4,0.0,1020,0.005,33.6,10.4
12/02/2015,09:00,108,5.4,17.7,27.3,70.2,0.0,1020,0.004,21.0,5.3
12/02/2015,10:00,109,6.3,14.5,27.7,60.5,0.0,1020,0.004,9.6,4.9
12/02/2015,11:00,107,5.6,17.8,28.6,59.1,0.0,1020,0.004,41.1,5.0
12/02/2015,12:00,122,4.8,18.9,27.1,71.1,0.1,1019,0.004,21.8,4.8
12/02/2015,13:00,113,6.1,14.2,28.5,60.3,0.0,1019,0.003,16.5,6.1
12/02/2015,14:00,127,5.9,16.6,28.4,60.9,0.0,1019,0.003,19.1,5.2
12/02/2015,15:00,131,6.3,13.6,28.3,60.6,0.0,1018,0.003,22.7,5.9
12/02/2015,16:00,129,6.0,13.8,28.0,64.0,0.0,1019,0.002,24.1,7.1
12/02/2015,17:00,116,5.7,16.0,27.0,68.2,0.0,1019,0.002,21.1,6.8
12/02/2015,18:00,117,5.1,14.3,25.8,76.0,0.0,1019,0.002,20.2,7.0
12/02/2015,19:00,110,5.2,14.5,25.9,71.3,0.0,1020,0.001,19.4,6.3
12/02/2015,20:00,109,5.1,13.1,25.7,71.7,0.0,1020,0.001,22.4,7.2
12/02/2015,21:00,116,4.9,16.4,25.8,71.7,0.0,1021,0.001,19.8,6.1
12/02/2015,22:00,151,5.2,15.4,25.3,73.9,0.0,1021,0.015,21.2,8.6
12/02/2015,23:00,164,4.6,17.1,23.3,84.7,0.1,1021,0.016,18.8,6.0
13/02/2015,00:00,178,2.7,23.1,22.7,88.3,0.0,1020,0.003,12.6,3.3
13/02/2015,01:00,195,3.0,18.8,22.2,90.0,0.0,1020,,12.6,2.3
13/02/2015,02:00,188,3.2,19.8,22.3,88.4,0.0,1019,0.005,12.6,3.3
13/02/2015,03:00,200,3.4,17.0,22.3,86.0,0.0,1019,0.004,11.7,3.6
13/02/2015,04:00,194,4.4,15.3,22.0,86.2,0.0,1019,0.004,10.7,2.5
13/02/2015,05:00,193,3.9,15.4,22.0,86.9,0.0,1019,0.004,11.7,3.5
13/02/2015,06:00,186,3.9,18.2,22.7,86.3,0.0,1020,0.003,16.2,5.5
13/02/2015,07:00,175,4.1,20.9,25.1,78.4,0.0,1020,0.005,18.9,6.1
13/02/2015,08:00,147,5.5,13.8,26.5,72.0,0.0,1020,0.005,18.7,6.4
13/02/2015,09:00,134,6.7,12.3,27.6,64.6,0.0,1021,0.002,12.3,5.3
13/02/2015,10:00,131,6.5,14.4,28.2,62.0,0.0,1021,0.003,18.9,3.9
13/02/2015,11:00,130,6.8,14.3,28.6,61.2,0.0,1020,0.003,17.0,4.5
13/02/2015,12:00,118,6.2,16.8,28.9,61.0,0.0,1020,0.002,15.8,2.6
13/02/2015,13:00,113,6.4,15.2,28.9,59.8,0.0,1020,0.002,18.3,6.8
13/02/2015,14:00,132,8.7,11.8,25.8,76.8,0.0,1020,0.002,24.9,5.8
13/02/2015,15:00,125,6.4,15.4,25.3,78.4,0.0,1020,0.001,17.3,7.8
13/02/2015,16:00,129,5.3,22.8,24.6,86.1,0.1,1020,0.000,15.8,4.1
13/02/2015,17:00,132,6.6,14.0,25.8,73.5,0.0,1020,0.000,14.2,5.0
