Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm)
30/06/2015,22:00,235,1.3,8.1,0.3,0.001,0.014,0.018,0.032
30/06/2015,23:00,238,1.4,9.1,0.3,0.001,0.007,0.015,0.022
01/07/2015,00:00,238,1.6,9.6,0.3,,,,
01/07/2015,01:00,212,1.5,19.6,0.5,0.008,0.000,0.006,0.006
01/07/2015,02:00,214,1.9,10.4,0.4,0.010,0.000,0.004,0.004
01/07/2015,03:00,222,2.0,10.9,0.5,0.008,0.000,0.005,0.005
01/07/2015,04:00,243,1.1,12.7,0.3,0.007,0.000,0.006,0.006
01/07/2015,05:00,233,1.3,9.1,0.3,0.001,0.007,0.013,0.020
01/07/2015,06:00,182,0.3,74.7,0.3,0.000,0.023,0.016,0.039
01/07/2015,07:00,249,0.1,127.8,0.2,0.001,0.028,0.015,0.043
01/07/2015,08:00,327,0.3,56.2,0.2,0.003,0.023,0.015,0.038
01/07/2015,09:00,49,0.7,38.4,0.4,0.009,0.011,0.011,0.022
01/07/2015,10:00,45,1.1,14.2,0.4,0.012,0.012,0.012,0.023
01/07/2015,11:00,43,1.5,17.7,0.6,0.017,0.006,0.010,0.016
01/07/2015,12:00,56,0.6,66.7,0.7,0.018,0.004,0.012,0.016
01/07/2015,13:00,36,1.5,21.7,0.6,0.021,0.007,0.014,0.021
01/07/2015,14:00,42,2.1,13.3,0.6,0.024,0.006,0.014,0.020
01/07/2015,15:00,59,1.5,18.6,0.6,0.027,0.003,0.011,0.014
01/07/2015,16:00,50,1.2,23.7,0.5,0.029,0.001,0.010,0.011
01/07/2015,17:00,28,1.7,12.4,0.5,0.033,0.001,0.008,0.009
01/07/2015,18:00,288,0.8,60.7,0.5,0.017,0.003,0.016,0.018
01/07/2015,19:00,200,0.7,58.3,0.5,0.002,0.010,0.029,0.038
01/07/2015,20:00,270,0.4,50.7,0.3,0.001,0.023,0.028,0.050
01/07/2015,21:00,236,1.1,10.6,0.3,0.001,0.032,0.022,0.054
01/07/2015,22:00,242,1.5,15.8,0.5,0.008,0.002,0.012,0.013
01/07/2015,23:00,240,0.7,27.5,0.4,0.014,0.000,0.006,0.006
02/07/2015,00:00,283,0.3,45.0,0.2,,,,
02/07/2015,01:00,231,0.9,18.2,0.3,0.005,0.001,0.010,0.010
02/07/2015,02:00,287,0.7,49.1,0.3,0.009,0.000,0.005,0.005
02/07/2015,03:00,238,0.8,35.1,0.4,0.005,0.001,0.007,0.007
02/07/2015,04:00,242,1.0,9.6,0.2,0.004,0.003,0.009,0.012
02/07/2015,05:00,246,0.7,38.6,0.4,0.001,0.013,0.015,0.028
02/07/2015,06:00,249,0.6,61.4,0.5,0.000,0.048,0.018,0.066
02/07/2015,07:00,240,1.4,11.0,0.5,0.003,0.041,0.019,0.060
02/07/2015,08:00,239,2.2,18.5,0.9,0.015,0.003,0.007,0.010
02/07/2015,09:00,242,2.9,17.5,1.2,0.020,0.002,0.003,0.005
02/07/2015,10:00,247,2.6,24.9,1.2,0.022,0.001,0.002,0.003
02/07/2015,11:00,250,2.7,26.3,1.4,0.025,0.001,0.001,0.002
02/07/2015,12:00,243,3.4,19.2,1.5,0.027,0.001,0.002,0.003
02/07/2015,13:00,253,2.1,26.4,1.2,0.026,0.001,0.003,0.004
02/07/2015,14:00,252,2.1,24.2,1.1,0.026,0.001,0.004,0.005
02/07/2015,15:00,256,1.5,34.2,1.2,0.024,0.002,0.005,0.007
02/07/2015,16:00,247,1.9,29.8,1.2,0.020,0.001,0.009,0.010
02/07/2015,17:00,243,1.5,34.8,0.9,0.016,0.001,0.013,0.014
02/07/2015,18:00,170,0.4,68.3,0.5,0.014,0.001,0.012,0.013
02/07/2015,19:00,246,1.3,19.7,0.6,0.006,0.011,0.021,0.032
02/07/2015,20:00,236,1.1,26.3,0.5,0.008,0.002,0.016,0.018
02/07/2015,21:00,246,1.2,17.7,0.4,0.012,0.001,0.012,0.012
02/07/2015,22:00,245,1.8,17.5,0.7,0.019,0.000,0.006,0.006
02/07/2015,23:00,245,1.9,18.8,0.8,0.022,0.000,0.002,0.002
03/07/2015,00:00,251,1.9,20.4,0.8,,,,
03/07/2015,01:00,244,1.8,19.0,0.9,0.020,0.000,0.001,0.001
03/07/2015,02:00,231,1.5,13.5,0.5,0.018,0.000,0.001,0.001
03/07/2015,03:00,230,1.9,13.2,0.6,0.018,0.000,0.001,0.001
03/07/2015,04:00,229,1.8,12.5,0.5,0.017,0.000,0.002,0.002
03/07/2015,05:00,248,0.8,39.1,0.6,0.010,0.000,0.009,0.009
03/07/2015,06:00,263,0.5,37.1,0.2,0.003,0.032,0.016,0.048
03/07/2015,07:00,235,1.4,14.3,0.4,0.002,0.061,0.022,0.082
03/07/2015,08:00,217,3.0,13.9,1.3,0.016,0.007,0.009,0.016
03/07/2015,09:00,207,4.0,15.0,1.3,0.023,0.002,0.003,0.005
03/07/2015,10:00,203,3.9,16.9,1.1,0.025,0.002,0.003,0.005
03/07/2015,11:00,193,3.6,20.2,1.3,0.025,0.002,0.004,0.006
03/07/2015,12:00,186,3.4,22.7,1.1,0.026,0.002,0.005,0.007
03/07/2015,13:00,165,3.1,23.0,1.2,0.027,0.003,0.005,0.008
03/07/2015,14:00,147,2.7,24.9,1.0,0.031,0.002,0.004,0.005
03/07/2015,15:00,128,2.4,20.8,0.9,0.032,0.001,0.002,0.003
03/07/2015,16:00,135,2.2,15.9,0.9,0.030,0.001,0.003,0.004
03/07/2015,17:00,163,1.4,22.7,0.5,0.017,0.001,0.014,0.015
03/07/2015,18:00,192,1.8,14.7,0.4,0.007,0.002,0.024,0.026
03/07/2015,19:00,217,1.9,9.3,0.4,0.002,0.011,0.029,0.040
03/07/2015,20:00,220,2.0,10.9,0.5,0.010,0.001,0.017,0.018
03/07/2015,21:00,227,1.5,11.6,0.3,0.010,0.002,0.015,0.016
03/07/2015,22:00,221,1.7,9.0,0.4,0.014,0.000,0.010,0.010
03/07/2015,23:00,227,1.3,10.9,0.4,0.010,0.001,0.011,0.012
04/07/2015,00:00,237,1.4,10.0,0.4,,,,
04/07/2015,01:00,226,1.4,12.9,0.4,0.017,0.000,0.004,0.004
04/07/2015,02:00,219,1.5,11.3,0.4,0.017,0.000,0.002,0.002
04/07/2015,03:00,207,2.1,10.9,0.5,0.017,0.000,0.003,0.003
04/07/2015,04:00,205,3.1,9.7,0.6,0.020,0.000,0.002,0.002
04/07/2015,05:00,212,2.8,11.1,0.7,0.023,0.000,0.002,0.002
04/07/2015,06:00,221,1.6,21.3,0.6,0.015,0.000,0.007,0.007
04/07/2015,07:00,231,0.4,59.5,0.3,0.009,0.002,0.013,0.015
04/07/2015,08:00,232,1.3,26.8,0.5,0.012,0.004,0.010,0.014
04/07/2015,09:00,207,2.1,26.8,1.1,0.021,0.002,0.004,0.006
04/07/2015,10:00,210,2.2,22.7,0.8,0.021,0.002,0.004,0.005
04/07/2015,11:00,154,1.2,49.4,0.8,0.025,0.002,0.003,0.005
04/07/2015,12:00,86,1.0,36.8,0.5,0.027,0.001,0.003,0.004
04/07/2015,13:00,5,2.0,171.0,0.9,0.026,0.002,0.005,0.006
04/07/2015,14:00,38,2.7,9.4,0.6,0.027,0.002,0.006,0.008
04/07/2015,15:00,31,1.7,13.4,0.5,0.031,0.001,0.002,0.002
04/07/2015,16:00,12,0.8,175.5,0.4,0.030,0.000,0.001,0.001
04/07/2015,17:00,22,0.4,139.0,0.2,0.025,0.001,0.002,0.003
04/07/2015,18:00,268,0.4,37.7,0.3,0.013,0.013,0.013,0.026
04/07/2015,19:00,285,0.6,20.1,0.2,0.002,0.043,0.027,0.070
04/07/2015,20:00,278,0.6,30.5,0.3,0.002,0.009,0.021,0.030
04/07/2015,21:00,234,1.0,12.2,0.3,0.001,0.022,0.019,0.040
04/07/2015,22:00,231,1.1,11.0,0.5,0.001,0.025,0.016,0.041
04/07/2015,23:00,220,1.0,17.9,0.3,0.000,0.025,0.013,0.037
05/07/2015,00:00,229,1.2,11.3,0.3,,,,
05/07/2015,01:00,230,1.5,32.2,0.6,0.000,0.012,0.010,0.022
05/07/2015,02:00,211,0.7,50.9,0.5,0.000,0.004,0.010,0.014
05/07/2015,03:00,236,2.1,7.0,0.4,0.002,0.003,0.008,0.011
05/07/2015,04:00,247,0.8,26.9,0.4,0.002,0.003,0.007,0.010
05/07/2015,05:00,220,0.9,24.8,0.3,0.000,0.010,0.008,0.017
05/07/2015,06:00,244,0.5,52.3,0.3,0.000,0.009,0.008,0.017
05/07/2015,07:00,219,0.6,24.0,0.4,0.002,0.016,0.007,0.023
05/07/2015,08:00,239,1.0,18.0,0.3,0.007,0.007,0.007,0.014
05/07/2015,09:00,352,0.4,139.4,0.4,0.010,0.007,0.008,0.015
05/07/2015,10:00,22,1.5,13.3,0.6,0.014,0.005,0.007,0.011
05/07/2015,11:00,35,1.7,11.2,0.4,0.022,0.003,0.005,0.008
05/07/2015,12:00,61,1.2,22.3,0.5,0.027,0.001,0.003,0.004
05/07/2015,13:00,63,1.0,38.6,0.6,0.032,0.001,0.002,0.003
05/07/2015,14:00,53,1.0,37.6,0.7,0.033,0.001,0.001,0.002
05/07/2015,15:00,264,1.5,42.5,0.8,0.029,0.001,0.001,0.002
05/07/2015,16:00,263,1.0,31.3,0.7,0.024,0.001,0.005,0.006
05/07/2015,17:00,9,0.9,164.1,0.6,0.021,0.002,0.008,0.009
05/07/2015,18:00,344,1.8,17.3,0.5,0.023,0.001,0.004,0.004
05/07/2015,19:00,337,2.6,10.0,0.5,0.022,0.000,0.004,0.004
05/07/2015,20:00,312,1.4,22.1,0.6,0.016,0.001,0.008,0.009
05/07/2015,21:00,285,0.8,21.6,0.4,0.009,0.001,0.014,0.015
05/07/2015,22:00,300,0.6,38.0,0.4,0.012,0.001,0.009,0.010
05/07/2015,23:00,288,0.7,34.6,0.4,0.014,0.000,0.007,0.007
06/07/2015,00:00,281,0.9,21.7,0.4,,,,
06/07/2015,01:00,255,0.8,29.3,0.4,0.015,0.000,0.003,0.003
06/07/2015,02:00,202,0.6,55.9,0.5,0.012,0.000,0.003,0.003
06/07/2015,03:00,228,0.5,41.9,0.3,0.009,0.000,0.004,0.004
06/07/2015,04:00,208,0.8,21.2,0.3,0.007,0.000,0.006,0.006
06/07/2015,05:00,221,1.1,19.8,0.3,0.002,0.013,0.012,0.025
06/07/2015,06:00,236,0.9,11.4,0.3,0.000,0.068,0.015,0.083
06/07/2015,07:00,263,0.3,59.5,0.3,0.001,0.093,0.018,0.111
06/07/2015,08:00,237,0.6,22.0,0.3,0.003,0.055,0.021,0.076
06/07/2015,09:00,291,0.9,50.2,0.6,0.009,0.022,0.017,0.039
06/07/2015,10:00,325,2.5,17.2,0.9,0.024,0.004,0.006,0.009
06/07/2015,11:00,335,3.7,13.2,1.2,0.033,0.001,0.001,0.002
06/07/2015,12:00,326,2.4,21.5,0.9,0.034,0.002,0.001,0.002
06/07/2015,13:00,331,2.3,24.8,1.0,0.032,0.001,0.001,0.002
06/07/2015,14:00,299,1.6,40.2,0.9,0.031,0.001,0.001,0.002
06/07/2015,15:00,308,1.2,42.9,0.7,0.032,0.001,0.002,0.003
06/07/2015,16:00,334,1.7,10.7,0.5,0.032,0.001,0.002,0.003
06/07/2015,17:00,335,1.9,9.8,0.4,0.027,0.001,0.003,0.003
06/07/2015,18:00,337,2.3,7.7,0.5,0.025,0.000,0.002,0.002
06/07/2015,19:00,323,1.6,16.6,0.8,0.020,0.000,0.006,0.006
06/07/2015,20:00,331,1.6,13.0,0.5,0.016,0.000,0.009,0.009
06/07/2015,21:00,321,0.6,39.7,0.5,0.007,0.000,0.015,0.015
06/07/2015,22:00,321,0.6,43.9,0.5,0.004,0.003,0.018,0.020
06/07/2015,23:00,232,0.3,77.2,0.4,0.005,0.001,0.017,0.017
07/07/2015,00:00,218,0.4,52.0,0.3,,,,
07/07/2015,01:00,245,0.5,32.9,0.3,0.001,0.006,0.015,0.020
07/07/2015,02:00,230,1.0,10.8,0.1,0.000,0.008,0.011,0.018
07/07/2015,03:00,228,0.9,26.0,0.4,0.001,0.013,0.009,0.022
07/07/2015,04:00,219,0.7,36.6,0.4,0.000,0.021,0.010,0.031
07/07/2015,05:00,138,0.4,91.9,0.5,0.000,0.021,0.012,0.033
07/07/2015,06:00,318,0.5,44.0,0.4,0.000,0.048,0.016,0.064
07/07/2015,07:00,248,1.8,16.6,1.0,0.006,0.089,0.024,0.113
07/07/2015,08:00,252,2.3,16.9,0.9,0.021,0.002,0.007,0.009
07/07/2015,09:00,239,2.7,17.6,1.1,0.024,0.002,0.003,0.005
07/07/2015,10:00,233,2.5,17.2,0.9,0.026,0.002,0.002,0.004
07/07/2015,11:00,213,2.6,25.5,1.1,0.028,0.001,0.002,0.003
07/07/2015,12:00,204,2.7,24.6,1.1,0.030,0.001,0.002,0.003
07/07/2015,13:00,169,2.2,29.5,1.0,0.031,0.001,0.003,0.004
07/07/2015,14:00,128,1.9,39.3,1.0,0.030,0.002,0.004,0.006
07/07/2015,15:00,98,2.3,22.3,1.0,0.035,0.001,0.002,0.002
07/07/2015,16:00,102,1.7,23.3,0.8,0.033,0.000,0.001,0.001
07/07/2015,17:00,131,1.5,12.8,0.4,0.029,0.000,0.002,0.002
07/07/2015,18:00,181,0.9,29.8,0.3,0.014,0.004,0.017,0.021
07/07/2015,19:00,211,1.3,30.1,0.3,0.003,0.027,0.028,0.055
07/07/2015,20:00,230,1.6,10.9,0.4,0.001,0.028,0.027,0.055
07/07/2015,21:00,214,2.1,10.3,0.4,0.002,0.008,0.024,0.032
07/07/2015,22:00,225,1.9,10.1,0.4,0.005,0.001,0.019,0.020
07/07/2015,23:00,229,1.9,9.1,0.4,0.011,0.000,0.010,0.010
08/07/2015,00:00,228,1.9,8.6,0.4,,,,
08/07/2015,01:00,224,2.1,7.7,0.4,0.016,0.000,0.005,0.005
08/07/2015,02:00,218,2.5,8.4,0.6,0.017,0.000,0.003,0.003
08/07/2015,03:00,208,2.6,9.1,0.5,0.018,0.000,0.002,0.002
08/07/2015,04:00,207,2.7,8.4,0.5,0.015,0.000,0.004,0.004
08/07/2015,05:00,207,2.4,11.9,0.7,0.014,0.000,0.009,0.009
08/07/2015,06:00,214,2.4,11.1,0.6,0.010,0.001,0.014,0.015
08/07/2015,07:00,212,2.6,10.0,0.8,0.009,0.007,0.018,0.024
08/07/2015,08:00,202,3.8,13.2,1.0,0.018,0.004,0.007,0.011
08/07/2015,09:00,188,3.8,15.4,1.2,0.021,0.004,0.006,0.010
08/07/2015,10:00,166,3.4,22.1,1.3,0.021,0.005,0.009,0.013
08/07/2015,11:00,149,3.1,19.0,1.2,0.024,0.003,0.008,0.010
08/07/2015,12:00,148,3.0,25.3,1.2,0.031,0.002,0.002,0.004
08/07/2015,13:00,134,3.4,18.3,1.2,0.032,0.001,0.002,0.002
08/07/2015,14:00,139,3.4,17.1,1.3,0.032,0.000,0.001,0.001
08/07/2015,15:00,136,3.5,17.3,1.3,0.031,0.000,0.001,0.001
08/07/2015,16:00,136,3.3,15.6,1.2,0.030,0.000,0.002,0.002
08/07/2015,17:00,154,2.5,18.7,1.0,0.026,0.000,0.006,0.006
08/07/2015,18:00,176,2.3,13.6,0.7,0.019,0.000,0.010,0.010
08/07/2015,19:00,183,2.2,13.2,0.6,0.015,0.001,0.013,0.014
08/07/2015,20:00,187,2.4,12.1,0.5,0.016,0.000,0.012,0.012
08/07/2015,21:00,200,2.5,11.0,0.6,0.010,0.001,0.016,0.016
08/07/2015,22:00,198,2.5,14.2,0.6,0.016,0.000,0.009,0.009
08/07/2015,23:00,200,2.9,12.6,0.7,0.016,0.000,0.007,0.007
09/07/2015,00:00,208,2.7,11.7,0.7,,,,
09/07/2015,01:00,215,2.2,13.4,0.7,0.017,0.000,0.005,0.005
09/07/2015,02:00,213,2.3,12.3,0.7,0.018,0.000,0.003,0.003
09/07/2015,03:00,200,2.9,13.1,0.7,0.019,0.000,0.003,0.003
09/07/2015,04:00,209,2.5,11.6,0.6,0.019,0.000,0.003,0.003
09/07/2015,05:00,206,2.6,11.4,0.6,0.017,0.001,0.006,0.006
09/07/2015,06:00,207,3.0,10.0,0.7,0.014,0.001,0.010,0.010
09/07/2015,07:00,199,3.3,15.7,0.9,0.013,0.003,0.012,0.015
09/07/2015,08:00,185,3.2,14.9,1.0,0.015,0.004,0.013,0.017
09/07/2015,09:00,186,2.6,18.7,0.8,0.018,0.005,0.010,0.014
09/07/2015,10:00,150,3.1,22.8,1.4,0.024,0.003,0.007,0.009
09/07/2015,11:00,145,3.3,25.5,1.5,0.030,0.001,0.001,0.002
09/07/2015,12:00,158,2.7,21.0,1.0,,,,
09/07/2015,13:00,137,2.2,23.3,1.0,,,,
09/07/2015,14:00,155,1.6,21.8,0.8,0.026,0.001,0.003,0.004
09/07/2015,15:00,152,1.6,22.5,0.7,0.026,0.001,0.003,0.004
09/07/2015,16:00,176,1.3,17.1,0.4,0.020,0.001,0.008,0.009
09/07/2015,17:00,163,1.3,19.2,0.4,0.013,0.001,0.015,0.016
09/07/2015,18:00,200,1.9,11.0,0.5,0.007,0.003,0.021,0.024
09/07/2015,19:00,207,2.2,8.9,0.4,0.002,0.011,0.026,0.037
09/07/2015,20:00,210,2.2,8.2,0.3,0.001,0.013,0.028,0.041
09/07/2015,21:00,210,2.3,8.3,0.4,0.001,0.006,0.026,0.032
09/07/2015,22:00,216,2.3,6.8,0.5,0.003,0.002,0.021,0.022
09/07/2015,23:00,219,2.2,7.6,0.4,0.005,0.001,0.017,0.018
10/07/2015,00:00,217,2.5,6.9,0.4,,,,
10/07/2015,01:00,218,2.4,8.1,0.4,0.016,0.000,0.005,0.005
10/07/2015,02:00,210,2.5,8.9,0.4,0.017,0.000,0.003,0.003
10/07/2015,03:00,215,2.4,7.8,0.3,0.014,0.000,0.004,0.004
10/07/2015,04:00,217,2.5,7.3,0.4,0.012,0.000,0.005,0.005
10/07/2015,05:00,216,2.5,7.4,0.4,0.008,0.001,0.011,0.012
10/07/2015,06:00,214,2.6,7.1,0.4,0.003,0.005,0.019,0.024
10/07/2015,07:00,215,2.5,12.1,0.6,0.008,0.005,0.014,0.019
10/07/2015,08:00,199,2.8,14.3,0.8,0.015,0.005,0.010,0.014
10/07/2015,09:00,186,2.8,15.4,0.8,0.014,0.008,0.013,0.021
10/07/2015,10:00,140,1.5,38.2,0.7,0.020,0.004,0.009,0.012
10/07/2015,11:00,66,1.7,36.9,0.8,0.019,0.007,0.011,0.018
10/07/2015,12:00,39,2.2,15.6,0.7,0.016,0.009,0.015,0.024
10/07/2015,13:00,33,2.2,15.0,0.6,0.020,0.004,0.010,0.013
10/07/2015,14:00,46,2.0,13.7,0.6,0.023,0.002,0.006,0.008
10/07/2015,15:00,44,3.2,12.2,1.5,0.025,0.001,0.004,0.005
10/07/2015,16:00,42,5.6,7.2,1.3,0.031,0.000,0.001,0.001
10/07/2015,17:00,25,4.7,169.7,2.2,0.031,0.000,0.000,0.000
10/07/2015,18:00,253,0.2,104.9,0.6,0.021,0.001,0.007,0.007
10/07/2015,19:00,335,0.3,133.3,0.4,0.023,0.000,0.003,0.003
10/07/2015,20:00,239,1.2,13.5,0.3,0.007,0.002,0.015,0.017
10/07/2015,21:00,247,0.9,39.9,0.5,0.002,0.005,0.018,0.023
10/07/2015,22:00,234,1.2,12.3,0.4,0.002,0.003,0.018,0.021
10/07/2015,23:00,224,0.4,67.6,0.4,0.001,0.003,0.016,0.018
11/07/2015,00:00,230,0.5,44.0,0.4,,,,
11/07/2015,01:00,228,1.1,12.9,0.3,0.001,0.006,0.011,0.016
11/07/2015,02:00,239,1.3,12.0,0.4,0.001,0.006,0.010,0.016
11/07/2015,03:00,235,0.6,49.0,0.5,0.001,0.002,0.008,0.010
11/07/2015,04:00,246,0.7,27.8,0.4,0.000,0.005,0.009,0.014
11/07/2015,05:00,157,0.4,69.8,0.4,0.000,0.005,0.009,0.013
11/07/2015,06:00,265,0.4,35.3,0.2,0.000,0.009,0.008,0.017
11/07/2015,07:00,221,0.2,65.0,0.2,0.001,0.026,0.010,0.035
11/07/2015,08:00,317,0.1,171.3,0.4,0.004,0.018,0.013,0.031
11/07/2015,09:00,45,1.2,16.2,0.5,0.010,0.008,0.009,0.017
11/07/2015,10:00,53,1.7,20.7,0.6,0.015,0.004,0.004,0.008
11/07/2015,11:00,53,2.3,17.2,0.9,0.024,0.001,0.001,0.002
11/07/2015,12:00,54,1.8,36.7,0.7,0.027,0.000,0.001,0.001
11/07/2015,13:00,18,1.9,146.1,1.5,0.026,0.000,0.002,0.002
11/07/2015,14:00,334,3.8,9.7,1.0,0.024,0.001,0.001,0.001
11/07/2015,15:00,341,3.8,11.5,0.9,0.024,0.000,0.001,0.001
11/07/2015,16:00,358,3.1,7.8,0.8,0.023,0.000,0.001,0.001
11/07/2015,17:00,351,3.2,5.9,0.3,0.021,0.000,0.001,0.001
11/07/2015,18:00,338,3.3,7.2,0.6,0.020,0.000,0.001,0.001
11/07/2015,19:00,332,2.8,9.0,0.6,0.020,0.000,0.001,0.001
11/07/2015,20:00,332,3.3,10.4,0.7,0.019,0.001,0.001,0.002
11/07/2015,21:00,327,3.0,9.9,0.8,0.018,0.001,0.002,0.002
11/07/2015,22:00,331,3.3,10.4,0.8,0.020,0.000,0.002,0.002
11/07/2015,23:00,324,2.7,11.0,0.8,0.021,0.000,0.001,0.001
12/07/2015,00:00,290,1.3,31.8,0.8,,,,
12/07/2015,01:00,289,0.9,21.5,0.4,0.016,0.000,0.001,0.001
12/07/2015,02:00,317,1.3,13.5,0.4,0.014,0.001,0.002,0.003
12/07/2015,03:00,254,1.6,34.5,1.7,0.018,0.000,0.002,0.002
12/07/2015,04:00,258,1.9,29.9,1.2,0.022,0.000,0.000,0.000
12/07/2015,05:00,237,6.1,16.6,2.6,0.024,0.000,0.000,0.000
12/07/2015,06:00,242,5.0,17.6,2.4,0.027,0.000,0.000,0.000
12/07/2015,07:00,249,3.8,18.8,1.8,0.028,0.000,0.001,0.001
12/07/2015,08:00,247,3.6,22.8,1.6,0.028,0.000,0.001,0.001
12/07/2015,09:00,243,3.5,28.1,1.8,0.028,0.001,0.000,0.001
12/07/2015,10:00,244,3.6,24.0,2.0,0.029,0.001,0.001,0.002
12/07/2015,11:00,243,4.5,17.6,1.8,0.029,0.001,0.001,0.002
12/07/2015,12:00,241,4.0,21.1,1.6,0.029,0.001,0.001,0.002
12/07/2015,13:00,247,3.0,24.8,1.5,0.029,0.001,0.001,0.002
12/07/2015,14:00,257,2.5,30.0,1.4,0.029,0.001,0.000,0.001
12/07/2015,15:00,256,2.6,27.0,1.3,0.029,0.001,0.001,0.002
12/07/2015,16:00,262,1.4,33.3,1.0,0.027,0.001,0.003,0.004
12/07/2015,17:00,304,0.8,22.6,0.4,0.022,0.001,0.007,0.008
12/07/2015,18:00,304,0.8,19.0,0.3,0.020,0.000,0.008,0.008
12/07/2015,19:00,289,0.5,31.7,0.3,0.017,0.000,0.011,0.011
12/07/2015,20:00,294,0.5,35.6,0.3,0.011,0.000,0.015,0.015
12/07/2015,21:00,251,0.7,40.0,0.4,0.002,0.014,0.022,0.036
12/07/2015,22:00,286,0.8,27.8,0.3,0.012,0.000,0.012,0.012
12/07/2015,23:00,315,1.4,12.6,0.4,0.016,0.000,0.006,0.006
13/07/2015,00:00,322,1.9,13.2,0.6,,,,
13/07/2015,01:00,316,1.8,12.1,0.6,0.018,0.000,0.003,0.003
13/07/2015,02:00,323,2.2,9.8,0.5,0.018,0.000,0.003,0.003
13/07/2015,03:00,315,1.5,21.5,0.8,0.016,0.000,0.003,0.003
13/07/2015,04:00,301,1.0,37.8,0.6,0.019,0.000,0.002,0.002
13/07/2015,05:00,335,1.3,29.3,0.6,0.020,0.000,0.001,0.001
13/07/2015,06:00,349,2.0,16.5,0.6,0.022,0.000,0.001,0.001
13/07/2015,07:00,286,1.1,49.6,0.7,0.022,0.000,0.003,0.003
13/07/2015,08:00,254,2.1,29.9,1.1,0.023,0.001,0.004,0.005
13/07/2015,09:00,255,4.2,25.1,1.9,0.026,0.001,0.001,0.002
13/07/2015,10:00,258,3.0,31.3,1.7,0.027,0.001,0.001,0.002
13/07/2015,11:00,258,2.9,31.4,1.7,0.027,0.002,0.002,0.003
13/07/2015,12:00,248,4.0,21.7,1.8,0.027,0.001,0.001,0.002
13/07/2015,13:00,243,4.0,21.7,1.9,0.026,0.002,0.002,0.004
13/07/2015,14:00,242,5.1,15.0,2.0,0.025,0.002,0.002,0.004
13/07/2015,15:00,244,4.4,19.3,2.0,0.024,0.002,0.003,0.005
13/07/2015,16:00,248,3.8,16.5,1.7,0.023,0.001,0.004,0.005
13/07/2015,17:00,246,2.5,17.9,1.4,0.022,0.001,0.004,0.005
13/07/2015,18:00,248,1.7,32.0,1.1,0.021,0.000,0.006,0.006
13/07/2015,19:00,250,2.5,21.5,1.3,0.025,0.000,0.003,0.003
13/07/2015,20:00,241,2.5,28.3,1.3,0.026,0.000,0.001,0.001
13/07/2015,21:00,238,2.0,30.0,1.2,0.026,0.000,0.001,0.001
13/07/2015,22:00,245,3.0,17.6,1.5,0.025,0.000,0.001,0.001
13/07/2015,23:00,237,2.4,17.4,0.9,0.025,0.000,0.001,0.001
14/07/2015,00:00,249,2.7,19.3,1.1,,,,
14/07/2015,01:00,245,3.1,15.1,1.2,0.025,0.000,0.000,0.000
14/07/2015,02:00,247,3.3,20.9,1.7,0.026,0.000,0.000,0.000
14/07/2015,03:00,253,3.4,19.7,1.5,0.026,0.000,0.000,0.000
14/07/2015,04:00,250,3.6,17.6,1.4,0.026,0.000,0.001,0.001
14/07/2015,05:00,250,3.3,15.9,1.2,0.023,0.000,0.004,0.004
14/07/2015,06:00,250,3.4,16.6,1.2,0.022,0.000,0.005,0.005
14/07/2015,07:00,261,1.4,30.3,0.8,0.021,0.001,0.005,0.006
14/07/2015,08:00,240,1.9,31.0,1.3,0.021,0.002,0.005,0.007
14/07/2015,09:00,237,2.9,18.1,1.2,0.024,0.002,0.002,0.004
14/07/2015,10:00,245,2.7,25.3,1.2,0.025,0.001,0.002,0.003
14/07/2015,11:00,241,2.5,23.9,1.2,0.026,0.001,0.001,0.002
14/07/2015,12:00,243,3.1,19.0,1.2,0.026,0.001,0.002,0.003
14/07/2015,13:00,249,2.4,29.3,1.2,0.027,0.001,0.002,0.003
14/07/2015,14:00,240,3.3,19.8,1.3,0.027,0.002,0.002,0.004
14/07/2015,15:00,248,2.9,22.3,1.3,0.027,0.001,0.003,0.004
14/07/2015,16:00,243,3.4,16.0,1.3,0.025,0.001,0.004,0.005
14/07/2015,17:00,241,3.1,15.7,1.4,0.021,0.001,0.007,0.008
14/07/2015,18:00,236,1.8,17.2,0.7,0.017,0.001,0.010,0.011
14/07/2015,19:00,249,0.9,67.1,0.8,0.015,0.001,0.011,0.012
14/07/2015,20:00,319,0.8,38.5,0.6,0.019,0.000,0.006,0.006
14/07/2015,21:00,236,0.8,41.3,0.4,0.005,0.009,0.019,0.028
14/07/2015,22:00,238,1.2,15.8,0.4,0.005,0.005,0.018,0.022
14/07/2015,23:00,232,0.9,25.4,0.4,0.005,0.002,0.014,0.016
15/07/2015,00:00,226,1.3,16.9,0.3,,,,
15/07/2015,01:00,236,1.3,21.3,0.5,0.004,0.003,0.015,0.018
15/07/2015,02:00,260,0.3,57.6,0.3,0.003,0.002,0.015,0.017
15/07/2015,03:00,233,0.9,39.8,0.6,0.005,0.001,0.012,0.013
15/07/2015,04:00,233,1.6,8.7,0.3,0.001,0.011,0.014,0.025
