Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),PM10 (ug/m^3),Bsp (Mm^-1)
22/03/2015,08:00,147,2.5,19.7,1.1,31.0,33.3,14
22/03/2015,09:00,132,3.2,18.1,1.1,32.8,7.5,14
22/03/2015,10:00,124,3.7,17.0,1.1,33.0,,14
22/03/2015,11:00,91,3.4,23.3,1.2,33.8,10.9,13
22/03/2015,12:00,91,3.8,22.3,1.2,34.2,,14
22/03/2015,13:00,79,3.3,21.6,1.2,34.3,31.4,15
22/03/2015,14:00,72,3.1,22.1,1.2,34.3,,14
22/03/2015,15:00,70,3.2,20.4,1.2,33.7,27.8,16
22/03/2015,16:00,66,3.5,17.8,1.2,32.6,25.2,15
22/03/2015,17:00,63,3.0,15.4,1.1,31.4,38.1,18
22/03/2015,18:00,56,1.7,18.0,0.9,30.1,37.9,18
22/03/2015,19:00,44,0.8,23.0,0.4,29.5,32.6,19
22/03/2015,20:00,76,0.7,28.2,0.4,29.1,35.7,19
22/03/2015,21:00,78,1.3,13.1,0.4,28.8,22.8,19
22/03/2015,22:00,72,1.3,13.6,0.4,29.0,25.5,21
22/03/2015,23:00,75,1.3,15.5,0.4,29.0,21.3,23
23/03/2015,00:00,81,1.1,19.2,0.4,28.6,19.3,
23/03/2015,01:00,79,1.0,17.0,0.4,28.1,19.3,23
23/03/2015,02:00,95,1.1,20.0,0.5,28.0,5.5,21
23/03/2015,03:00,152,0.4,29.0,0.3,26.8,13.5,19
23/03/2015,04:00,164,1.0,27.2,0.4,26.3,19.3,17
23/03/2015,05:00,164,1.0,20.3,0.3,25.8,12.5,16
23/03/2015,06:00,179,0.9,20.3,0.3,25.8,27.1,16
23/03/2015,07:00,158,1.0,28.8,0.6,28.4,23.4,17
23/03/2015,08:00,145,1.3,29.7,0.6,31.6,42.1,16
23/03/2015,09:00,126,1.6,34.2,0.8,32.2,20.9,15
23/03/2015,10:00,78,2.5,27.7,1.1,33.5,4.1,11
23/03/2015,11:00,85,2.6,27.8,1.0,34.1,,9
23/03/2015,12:00,75,2.9,23.8,1.1,34.1,1.1,8
23/03/2015,13:00,73,3.1,21.6,1.1,34.0,30.9,8
23/03/2015,14:00,61,2.8,23.9,1.2,33.8,19.8,9
23/03/2015,15:00,62,3.1,20.8,1.2,33.3,,6
23/03/2015,16:00,55,2.5,20.3,1.1,32.7,13.8,7
23/03/2015,17:00,52,2.1,20.7,0.9,31.5,21.9,8
23/03/2015,18:00,60,1.9,16.7,0.6,30.2,37.7,11
23/03/2015,19:00,54,1.2,16.1,0.4,29.3,22.1,13
23/03/2015,20:00,66,1.0,18.0,0.4,28.9,32.6,15
23/03/2015,21:00,66,0.6,23.4,0.4,28.7,53.1,19
23/03/2015,22:00,60,1.1,16.0,0.4,28.4,26.3,18
23/03/2015,23:00,63,0.7,25.1,0.5,28.1,,17
24/03/2015,00:00,131,0.2,49.3,0.1,27.1,16.4,
24/03/2015,01:00,78,0.1,54.8,0.1,26.5,13.9,13
24/03/2015,02:00,123,0.2,79.7,0.2,26.5,24.3,12
24/03/2015,03:00,175,0.3,44.2,0.3,26.4,,11
24/03/2015,04:00,173,0.5,25.2,0.2,25.8,,11
24/03/2015,05:00,195,0.3,41.8,0.3,25.5,10.3,13
24/03/2015,06:00,192,0.8,22.8,0.3,25.7,28.1,12
24/03/2015,07:00,170,0.9,26.0,0.5,26.8,43.4,16
24/03/2015,08:00,153,1.2,23.2,0.6,30.9,37.7,14
24/03/2015,09:00,79,0.9,60.6,1.0,31.8,,13
24/03/2015,10:00,63,2.4,26.9,1.1,32.8,7.7,11
24/03/2015,11:00,63,2.4,28.1,1.1,34.0,,9
24/03/2015,12:00,73,2.4,30.1,1.2,34.7,,6
24/03/2015,13:00,71,2.8,24.3,1.1,34.7,,6
24/03/2015,14:00,61,2.8,23.6,1.1,34.2,,6
24/03/2015,15:00,60,2.7,25.6,1.3,33.6,11.4,6
24/03/2015,16:00,39,2.0,27.7,1.0,32.9,8.7,7
24/03/2015,17:00,46,1.9,22.9,0.9,31.6,37.6,9
24/03/2015,18:00,45,1.2,21.0,0.5,30.1,24.2,13
24/03/2015,19:00,54,0.8,17.4,0.3,29.0,32.7,18
24/03/2015,20:00,36,0.7,21.5,0.3,28.5,32.7,14
24/03/2015,21:00,60,0.9,18.6,0.4,28.2,27.7,13
24/03/2015,22:00,71,0.6,28.4,0.3,27.7,28.1,21
24/03/2015,23:00,123,0.2,29.8,0.2,26.7,58.7,37
25/03/2015,00:00,281,0.1,93.6,0.2,26.4,42.0,
25/03/2015,01:00,160,0.2,72.5,0.2,26.0,16.5,19
25/03/2015,02:00,206,0.1,67.7,0.1,25.6,11.8,15
25/03/2015,03:00,303,0.3,73.7,0.3,25.4,14.0,14
25/03/2015,04:00,245,0.4,60.9,0.2,25.0,10.1,14
25/03/2015,05:00,69,0.3,54.6,0.2,24.8,16.2,12
25/03/2015,06:00,71,0.3,48.4,0.2,25.2,58.0,12
25/03/2015,07:00,29,0.4,49.6,0.5,30.1,,13
25/03/2015,08:00,33,1.0,46.1,0.7,32.7,2.6,9
25/03/2015,09:00,13,1.0,179.7,0.6,33.0,,7
25/03/2015,10:00,13,1.0,170.1,0.6,34.4,16.3,7
25/03/2015,11:00,58,1.9,31.3,1.0,34.6,7.2,7
25/03/2015,12:00,43,1.8,35.5,1.0,35.4,16.9,7
25/03/2015,13:00,44,2.1,34.5,1.1,35.0,10.9,8
25/03/2015,14:00,40,1.8,38.7,1.1,34.9,,7
25/03/2015,15:00,49,2.4,26.6,1.2,34.1,,6
25/03/2015,16:00,50,2.3,22.9,1.1,33.3,11.7,7
25/03/2015,17:00,54,2.5,19.0,1.0,31.7,35.9,10
25/03/2015,18:00,53,1.7,19.2,0.7,30.2,30.8,10
25/03/2015,19:00,40,0.9,24.1,0.4,29.7,33.1,13
25/03/2015,20:00,63,0.6,29.1,0.4,28.9,29.1,12
25/03/2015,21:00,133,0.3,35.9,0.3,27.8,26.0,13
25/03/2015,22:00,286,0.3,46.8,0.2,27.3,22.8,13
25/03/2015,23:00,58,0.2,144.3,0.1,26.9,17.6,15
26/03/2015,00:00,73,0.1,104.8,0.2,26.5,30.4,
26/03/2015,01:00,52,0.4,27.5,0.2,26.4,28.3,13
26/03/2015,02:00,28,0.4,162.9,0.2,26.5,6.0,10
26/03/2015,03:00,269,0.4,22.1,0.3,26.3,13.9,10
26/03/2015,04:00,244,0.4,32.2,0.4,25.9,5.3,10
26/03/2015,05:00,160,0.5,24.9,0.2,25.2,,10
26/03/2015,06:00,165,0.6,23.6,0.4,25.4,,9
26/03/2015,07:00,147,0.8,26.9,0.4,28.8,,10
26/03/2015,08:00,114,1.2,37.7,0.5,31.7,,11
26/03/2015,09:00,81,1.2,43.0,0.7,32.9,,10
26/03/2015,10:00,92,2.1,30.8,0.9,33.1,,11
26/03/2015,11:00,103,2.3,32.2,1.1,34.1,,6
26/03/2015,12:00,96,2.7,26.6,0.9,34.6,,6
26/03/2015,13:00,95,2.4,28.9,1.0,34.8,,6
26/03/2015,14:00,71,3.2,22.7,1.3,34.3,,7
26/03/2015,15:00,75,3.5,18.1,1.2,33.6,,6
26/03/2015,16:00,64,3.1,20.8,1.2,32.8,16.1,7
26/03/2015,17:00,68,2.6,18.1,1.0,31.6,42.3,9
26/03/2015,18:00,60,1.6,17.3,0.5,30.2,31.3,11
26/03/2015,19:00,60,1.0,20.1,0.5,29.2,13.1,10
26/03/2015,20:00,71,1.0,25.0,0.5,28.8,5.9,9
26/03/2015,21:00,66,1.2,12.4,0.4,28.5,17.1,9
26/03/2015,22:00,61,1.1,16.2,0.5,28.2,14.5,10
26/03/2015,23:00,84,0.4,42.3,0.3,27.5,26.5,12
27/03/2015,00:00,247,0.8,17.5,0.4,26.7,19.8,
27/03/2015,01:00,220,0.7,30.8,0.4,26.2,28.6,16
27/03/2015,02:00,201,0.5,34.4,0.3,25.8,25.2,14
27/03/2015,03:00,192,1.0,21.6,0.4,25.7,12.3,11
27/03/2015,04:00,183,0.9,26.8,0.4,25.7,2.5,10
27/03/2015,05:00,166,0.8,23.2,0.3,25.4,36.7,15
27/03/2015,06:00,152,0.7,24.0,0.4,25.8,290.0,45
27/03/2015,07:00,158,1.1,28.2,0.6,29.1,207.5,29
27/03/2015,08:00,149,1.6,25.1,0.7,31.5,74.6,14
27/03/2015,09:00,110,1.9,37.3,1.0,32.0,27.3,11
27/03/2015,10:00,98,3.4,19.2,1.3,33.3,,9
27/03/2015,11:00,90,3.9,20.9,1.3,34.0,,10
27/03/2015,12:00,87,4.1,19.4,1.3,34.2,,8
27/03/2015,13:00,80,4.2,19.0,1.3,34.3,20.6,9
27/03/2015,14:00,72,3.9,19.6,1.4,33.9,33.8,11
27/03/2015,15:00,65,3.5,19.1,1.2,33.1,20.3,14
27/03/2015,16:00,72,3.3,19.0,1.2,32.7,37.5,16
27/03/2015,17:00,58,2.7,16.9,1.1,31.4,25.2,15
27/03/2015,18:00,58,1.6,16.9,0.7,30.3,27.4,17
27/03/2015,19:00,62,1.0,13.8,0.3,29.4,40.5,17
27/03/2015,20:00,77,0.9,14.3,0.3,28.8,22.3,14
27/03/2015,21:00,70,1.1,14.6,0.4,28.5,15.5,14
27/03/2015,22:00,75,1.1,14.6,0.4,28.4,25.0,17
27/03/2015,23:00,94,0.7,27.7,0.3,27.9,17.8,15
28/03/2015,00:00,163,0.4,24.5,0.2,26.8,12.8,
28/03/2015,01:00,198,0.7,34.0,0.4,26.3,17.1,14
28/03/2015,02:00,169,1.1,19.7,0.4,26.1,10.0,17
28/03/2015,03:00,175,0.8,22.9,0.3,25.7,,14
28/03/2015,04:00,179,0.9,18.7,0.3,25.3,,10
28/03/2015,05:00,173,0.8,19.3,0.2,24.9,5.6,9
28/03/2015,06:00,174,0.9,24.2,0.4,25.1,25.4,9
28/03/2015,07:00,159,1.5,23.1,0.8,28.2,79.5,20
28/03/2015,08:00,144,2.7,18.8,1.0,30.8,,13
28/03/2015,09:00,125,2.9,21.7,1.1,32.5,,8
28/03/2015,10:00,100,3.2,22.7,1.0,33.1,,8
28/03/2015,11:00,103,3.7,18.9,1.3,33.6,,7
28/03/2015,12:00,97,3.8,21.1,1.3,34.0,,7
28/03/2015,13:00,84,4.3,16.2,1.3,34.1,35.0,9
28/03/2015,14:00,87,4.6,17.4,1.5,33.8,61.5,12
28/03/2015,15:00,89,4.5,15.4,1.5,33.2,56.9,12
28/03/2015,16:00,88,4.5,16.8,1.4,32.3,53.0,14
28/03/2015,17:00,91,3.6,14.9,1.3,31.4,25.2,14
28/03/2015,18:00,88,3.7,14.1,1.2,30.3,19.3,15
28/03/2015,19:00,91,3.5,14.9,1.0,29.8,32.9,16
28/03/2015,20:00,94,3.7,12.9,1.1,29.6,19.4,16
28/03/2015,21:00,94,3.3,12.6,1.2,29.3,11.6,14
28/03/2015,22:00,129,1.8,17.7,0.6,27.6,19.6,13
28/03/2015,23:00,102,1.7,16.6,0.6,27.3,15.9,13
29/03/2015,00:00,120,1.6,15.2,0.6,27.1,19.4,
29/03/2015,01:00,195,0.8,22.2,0.3,26.3,24.6,18
29/03/2015,02:00,196,0.9,25.9,0.4,25.8,29.7,19
29/03/2015,03:00,173,1.0,20.0,0.4,25.4,31.7,20
29/03/2015,04:00,166,0.7,31.1,0.4,25.0,33.8,17
29/03/2015,05:00,171,0.7,24.2,0.4,24.8,25.5,15
29/03/2015,06:00,171,1.0,20.7,0.4,25.1,32.4,14
29/03/2015,07:00,166,1.2,23.0,0.6,27.1,19.1,15
29/03/2015,08:00,145,1.6,20.8,0.9,29.9,22.6,16
29/03/2015,09:00,115,3.1,23.4,1.1,31.5,22.8,17
29/03/2015,10:00,99,4.2,18.4,1.2,32.9,23.2,15
29/03/2015,11:00,108,4.3,18.8,1.4,33.3,,13
29/03/2015,12:00,97,4.9,18.3,1.4,34.0,29.4,11
29/03/2015,13:00,94,4.7,16.6,1.4,33.7,27.8,11
29/03/2015,14:00,79,4.7,17.0,1.4,33.7,13.3,10
29/03/2015,15:00,81,4.3,16.8,1.3,33.6,,8
29/03/2015,16:00,86,4.5,16.2,1.4,32.3,55.4,13
29/03/2015,17:00,90,4.6,14.5,1.4,31.3,21.7,14
29/03/2015,18:00,95,3.6,13.2,1.0,30.3,45.1,17
29/03/2015,19:00,99,3.9,13.5,1.1,30.1,,18
29/03/2015,20:00,100,3.9,13.2,1.2,30.0,12.3,15
29/03/2015,21:00,112,2.8,16.2,1.0,29.6,30.4,16
29/03/2015,22:00,121,3.0,15.3,0.9,29.2,11.9,18
29/03/2015,23:00,146,1.1,25.5,0.8,28.3,26.4,28
30/03/2015,00:00,174,1.0,20.0,0.3,26.7,6.3,
30/03/2015,01:00,178,0.9,29.0,0.4,26.6,17.6,16
30/03/2015,02:00,171,1.2,20.5,0.4,26.6,22.3,17
30/03/2015,03:00,173,1.3,21.2,0.5,26.0,17.7,16
30/03/2015,04:00,164,1.6,19.7,0.5,25.8,16.8,16
30/03/2015,05:00,160,1.5,19.8,0.5,25.8,21.0,15
30/03/2015,06:00,153,1.6,18.6,0.5,26.0,99.1,25
30/03/2015,07:00,144,1.8,16.8,0.7,28.8,58.0,21
30/03/2015,08:00,143,2.6,18.3,1.1,31.4,62.8,22
30/03/2015,09:00,125,3.9,17.4,1.3,31.7,10.3,17
30/03/2015,10:00,117,4.3,19.1,1.3,33.3,,14
30/03/2015,11:00,117,4.4,16.9,1.4,34.2,,11
30/03/2015,12:00,94,4.5,17.9,1.2,34.3,18.1,11
30/03/2015,13:00,96,4.2,19.6,1.3,34.4,34.3,9
30/03/2015,14:00,93,4.3,19.3,1.3,33.7,38.4,11
30/03/2015,15:00,90,4.3,17.3,1.3,33.3,25.3,12
30/03/2015,16:00,87,3.8,18.2,1.3,32.7,20.9,12
30/03/2015,17:00,82,3.5,15.1,1.2,31.5,57.4,16
30/03/2015,18:00,91,3.0,14.0,0.9,30.2,25.7,17
30/03/2015,19:00,97,2.8,13.4,0.8,29.6,32.3,18
30/03/2015,20:00,100,2.7,12.6,0.8,29.2,19.0,19
30/03/2015,21:00,100,2.9,12.7,0.9,29.0,,17
30/03/2015,22:00,103,2.3,13.6,0.8,28.6,16.4,16
30/03/2015,23:00,104,1.7,14.4,0.6,28.3,20.4,17
31/03/2015,00:00,128,0.9,34.3,0.5,27.5,20.1,
31/03/2015,01:00,154,1.0,26.7,0.4,26.4,14.1,19
31/03/2015,02:00,152,1.1,17.2,0.4,25.8,9.3,17
31/03/2015,03:00,150,1.2,21.8,0.6,25.5,15.7,16
31/03/2015,04:00,168,1.0,23.6,0.4,25.0,9.9,14
31/03/2015,05:00,161,1.3,16.7,0.5,24.9,18.2,12
31/03/2015,06:00,155,1.5,18.0,0.5,25.4,34.5,13
31/03/2015,07:00,158,1.7,21.3,0.8,27.9,30.7,14
31/03/2015,08:00,143,2.5,19.7,1.0,30.7,29.6,13
31/03/2015,09:00,124,3.1,21.1,1.0,32.2,12.1,14
31/03/2015,10:00,109,3.4,19.6,1.1,32.7,8.9,14
31/03/2015,11:00,91,3.9,20.4,1.1,33.9,12.1,12
31/03/2015,12:00,91,3.9,20.9,1.3,34.2,23.4,11
31/03/2015,13:00,90,4.2,17.6,1.2,34.1,14.4,9
31/03/2015,14:00,92,4.5,17.7,1.4,33.8,25.3,10
31/03/2015,15:00,89,5.2,15.3,1.6,32.8,27.7,11
31/03/2015,16:00,89,4.9,15.9,1.5,31.9,41.4,14
31/03/2015,17:00,82,4.7,15.4,1.4,30.8,45.5,19
31/03/2015,18:00,88,3.3,14.8,1.1,29.8,13.3,19
31/03/2015,19:00,95,2.9,15.0,0.9,29.6,31.5,20
31/03/2015,20:00,109,3.8,18.3,1.5,28.4,12.6,14
31/03/2015,21:00,139,2.6,32.0,1.4,27.6,13.8,11
31/03/2015,22:00,230,0.9,23.4,0.4,27.1,20.1,10
31/03/2015,23:00,240,0.3,62.1,0.3,26.6,16.0,11
01/04/2015,00:00,263,0.7,31.1,0.4,26.4,15.5,
01/04/2015,01:00,162,0.8,63.5,1.0,26.1,16.9,13
01/04/2015,02:00,135,2.6,14.9,1.0,26.8,,11
01/04/2015,03:00,158,1.4,18.0,0.5,26.0,,14
01/04/2015,04:00,159,1.7,15.4,0.5,25.4,,15
01/04/2015,05:00,168,1.4,18.2,0.5,25.1,5.1,17
01/04/2015,06:00,176,1.1,21.7,0.5,25.0,19.0,17
01/04/2015,07:00,172,1.4,24.4,0.6,28.0,10.6,18
01/04/2015,08:00,152,2.3,24.1,1.2,30.3,12.7,17
01/04/2015,09:00,135,3.6,17.5,1.2,31.6,2.2,12
01/04/2015,10:00,122,4.3,17.2,1.4,32.5,5.0,9
01/04/2015,11:00,121,3.6,20.2,1.2,33.5,11.3,8
01/04/2015,12:00,91,3.5,20.2,1.3,33.5,32.0,9
01/04/2015,13:00,92,4.8,18.6,1.4,33.0,33.3,11
01/04/2015,14:00,92,5.3,16.4,1.6,32.3,20.1,12
01/04/2015,15:00,87,4.9,17.0,1.5,32.0,,10
01/04/2015,16:00,84,4.0,16.5,1.3,31.2,40.4,11
01/04/2015,17:00,96,4.2,14.3,1.3,30.6,11.4,11
01/04/2015,18:00,87,2.9,15.5,0.9,29.5,12.5,10
01/04/2015,19:00,97,2.5,14.8,0.8,29.1,13.7,9
01/04/2015,20:00,100,1.5,16.6,0.5,28.3,22.0,11
01/04/2015,21:00,116,1.2,23.1,0.5,27.9,12.0,11
01/04/2015,22:00,153,1.6,19.2,0.6,27.2,,13
01/04/2015,23:00,117,1.8,17.0,0.7,27.1,13.7,11
02/04/2015,00:00,144,1.9,15.3,0.7,27.5,17.2,
02/04/2015,01:00,176,1.0,26.4,0.5,26.5,17.2,11
02/04/2015,02:00,161,1.2,17.4,0.4,25.4,26.3,18
02/04/2015,03:00,159,1.5,17.8,0.6,24.9,12.1,11
02/04/2015,04:00,173,1.1,22.1,0.5,24.5,,5
02/04/2015,05:00,203,1.3,20.6,0.5,24.4,,5
02/04/2015,06:00,206,1.1,20.3,0.5,24.5,20.7,6
02/04/2015,07:00,206,1.5,23.2,0.6,27.1,19.1,8
02/04/2015,08:00,168,1.9,31.0,0.9,29.7,12.0,7
02/04/2015,09:00,139,2.7,21.6,1.1,31.2,6.5,6
02/04/2015,10:00,115,2.5,27.2,1.0,32.2,,5
02/04/2015,11:00,97,2.3,28.9,0.9,33.1,7.0,5
02/04/2015,12:00,91,2.2,35.2,1.0,33.4,,5
02/04/2015,13:00,81,2.5,29.2,1.0,33.4,11.7,5
02/04/2015,14:00,74,3.3,23.3,1.1,33.2,16.1,5
02/04/2015,15:00,63,2.6,27.5,1.1,32.9,9.8,5
02/04/2015,16:00,67,3.3,22.0,1.2,31.8,29.7,7
02/04/2015,17:00,79,3.4,13.8,1.0,30.4,20.1,7
02/04/2015,18:00,93,3.4,13.0,0.9,29.4,24.6,9
02/04/2015,19:00,103,2.6,14.6,0.8,28.6,15.5,10
02/04/2015,20:00,96,2.8,13.4,0.8,28.8,7.2,9
02/04/2015,21:00,119,2.3,21.7,0.8,29.0,,11
02/04/2015,22:00,168,0.6,42.7,0.4,28.5,,9
02/04/2015,23:00,162,0.5,38.7,0.3,28.2,31.3,89
03/04/2015,00:00,139,1.1,28.2,0.6,27.7,10.0,
03/04/2015,01:00,161,1.1,16.4,0.4,27.1,6.8,9
03/04/2015,02:00,150,1.3,15.6,0.4,26.5,3.9,7
03/04/2015,03:00,157,1.2,17.9,0.4,25.7,,8
03/04/2015,04:00,175,1.0,20.7,0.4,25.1,11.4,9
03/04/2015,05:00,182,0.8,19.0,0.2,24.7,19.4,10
03/04/2015,06:00,199,0.7,19.0,0.3,24.6,28.6,15
03/04/2015,07:00,179,1.1,26.8,0.5,26.5,43.0,19
03/04/2015,08:00,143,2.3,18.1,1.0,30.1,26.2,11
03/04/2015,09:00,123,3.1,19.6,1.0,31.3,9.5,7
03/04/2015,10:00,110,3.3,18.7,1.0,32.0,,6
03/04/2015,11:00,100,3.3,22.6,1.1,33.1,,5
03/04/2015,12:00,95,4.0,20.2,1.1,33.1,,4
03/04/2015,13:00,89,3.8,18.9,1.1,33.2,16.0,5
03/04/2015,14:00,91,3.7,18.7,1.2,32.8,13.8,6
03/04/2015,15:00,99,4.0,16.2,1.2,32.3,25.8,8
03/04/2015,16:00,104,3.6,15.6,1.2,31.9,14.4,8
03/04/2015,17:00,98,3.3,13.8,1.0,30.2,30.2,8
03/04/2015,18:00,94,2.5,13.9,0.7,29.0,19.7,8
03/04/2015,19:00,91,2.7,13.8,0.8,28.8,30.3,12
03/04/2015,20:00,97,2.2,12.7,0.6,28.8,16.0,9
03/04/2015,21:00,105,1.7,16.5,0.8,28.5,18.6,10
03/04/2015,22:00,94,1.5,14.6,0.4,28.6,12.4,10
03/04/2015,23:00,99,2.0,20.2,1.2,28.4,20.9,13
04/04/2015,00:00,89,2.2,15.0,0.7,27.2,13.8,
04/04/2015,01:00,110,1.9,16.1,0.9,27.0,11.5,11
04/04/2015,02:00,96,2.0,19.0,1.0,26.9,,9
04/04/2015,03:00,90,1.7,37.5,1.1,26.9,,7
04/04/2015,04:00,125,0.6,50.4,0.4,26.7,,6
04/04/2015,05:00,76,1.6,20.6,0.7,26.7,,5
04/04/2015,06:00,155,0.4,57.9,0.3,26.8,17.9,6
04/04/2015,07:00,199,0.3,54.2,0.2,27.3,16.7,6
04/04/2015,08:00,98,0.4,90.6,0.4,29.1,9.7,7
04/04/2015,09:00,65,1.7,33.7,1.0,30.3,,7
04/04/2015,10:00,85,2.4,34.6,1.0,30.0,,5
04/04/2015,11:00,118,2.7,21.1,1.1,30.7,,5
04/04/2015,12:00,80,2.2,31.2,0.9,32.0,,9
04/04/2015,13:00,75,2.1,26.3,0.8,32.6,,10
04/04/2015,14:00,83,1.9,35.0,0.9,33.1,,8
04/04/2015,15:00,69,2.1,25.2,0.8,33.2,15.1,10
04/04/2015,16:00,62,2.0,25.1,0.8,32.6,17.5,11
04/04/2015,17:00,58,1.8,18.6,0.7,31.1,34.2,12
04/04/2015,18:00,62,1.3,18.3,0.7,29.9,31.9,12
04/04/2015,19:00,45,0.8,22.6,0.3,29.6,39.2,16
04/04/2015,20:00,67,0.5,32.7,0.3,29.2,38.6,15
04/04/2015,21:00,109,0.3,85.8,0.3,28.3,44.2,20
04/04/2015,22:00,42,0.5,158.1,0.3,28.0,43.3,19
04/04/2015,23:00,37,0.7,24.2,0.4,28.2,12.2,17
05/04/2015,00:00,30,0.9,31.3,0.5,28.8,,
05/04/2015,01:00,306,0.2,72.9,0.3,28.4,11.9,18
05/04/2015,02:00,162,0.3,58.8,0.2,27.5,12.8,16
05/04/2015,03:00,166,0.2,86.9,0.3,26.9,,14
05/04/2015,04:00,289,0.1,84.2,0.2,26.7,13.7,15
05/04/2015,05:00,110,0.1,72.9,0.2,26.3,6.1,15
05/04/2015,06:00,162,0.3,46.8,0.2,26.1,,13
05/04/2015,07:00,157,0.5,30.7,0.3,28.8,33.0,15
05/04/2015,08:00,8,0.3,124.8,0.5,32.8,,14
05/04/2015,09:00,296,0.6,127.7,0.7,34.0,,11
05/04/2015,10:00,335,0.8,65.7,0.7,34.9,,10
05/04/2015,11:00,318,1.1,36.1,0.7,34.2,,10
05/04/2015,12:00,343,1.0,52.8,0.8,36.7,,9
05/04/2015,13:00,9,1.7,184.1,1.1,35.9,,8
05/04/2015,14:00,7,1.7,180.1,1.1,34.5,12.6,10
05/04/2015,15:00,1,1.3,45.4,0.9,33.8,26.7,11
05/04/2015,16:00,2,1.5,38.7,1.0,33.1,9.5,11
05/04/2015,17:00,2,1.2,45.3,0.9,31.8,15.0,12
05/04/2015,18:00,6,0.9,39.0,0.6,30.7,27.8,15
05/04/2015,19:00,21,1.0,23.8,0.5,29.9,28.0,17
05/04/2015,20:00,98,0.8,16.8,0.3,28.6,16.9,17
05/04/2015,21:00,48,0.6,27.3,0.3,28.3,31.7,20
05/04/2015,22:00,33,0.8,27.8,0.3,28.7,21.6,20
05/04/2015,23:00,22,0.7,24.7,0.3,28.8,16.0,20
06/04/2015,00:00,12,0.7,22.9,0.3,28.6,16.3,
06/04/2015,01:00,26,0.6,27.1,0.3,28.2,10.2,19
06/04/2015,02:00,53,0.4,22.5,0.2,27.4,,16
06/04/2015,03:00,46,0.4,16.3,0.2,26.7,7.2,15
06/04/2015,04:00,13,0.4,38.5,0.4,26.8,18.1,18
06/04/2015,05:00,104,0.3,37.6,0.2,26.5,,14
06/04/2015,06:00,48,0.5,25.0,0.2,26.3,21.5,15
06/04/2015,07:00,1,0.6,166.3,0.4,30.0,,16
06/04/2015,08:00,344,1.0,44.3,0.7,32.7,,12
06/04/2015,09:00,356,1.2,42.9,0.8,34.5,,10
06/04/2015,10:00,341,1.0,46.3,0.8,36.0,,10
06/04/2015,11:00,3,1.3,42.9,0.9,36.2,,9
06/04/2015,12:00,9,1.6,183.0,1.2,36.1,,9
06/04/2015,13:00,8,1.5,183.0,1.2,36.0,,10
06/04/2015,14:00,13,1.6,38.3,1.1,35.3,,10
06/04/2015,15:00,12,1.9,35.2,1.2,34.2,13.8,11
06/04/2015,16:00,13,1.8,33.7,1.2,32.8,32.8,13
06/04/2015,17:00,44,1.6,30.9,0.9,31.8,46.2,15
06/04/2015,18:00,36,1.3,28.7,0.6,30.6,20.7,16
06/04/2015,19:00,6,1.2,31.9,0.7,30.2,13.4,17
06/04/2015,20:00,21,1.2,28.2,0.6,30.2,27.1,16
06/04/2015,21:00,50,1.1,23.5,0.4,30.0,16.7,17
06/04/2015,22:00,57,1.0,16.3,0.4,29.1,18.5,18
06/04/2015,23:00,39,0.7,26.4,0.3,28.6,22.1,21
07/04/2015,00:00,13,0.8,23.0,0.4,28.8,19.9,
07/04/2015,01:00,11,0.7,173.6,0.4,28.9,12.8,17
07/04/2015,02:00,24,0.5,29.1,0.3,28.0,6.0,16
07/04/2015,03:00,25,0.4,49.4,0.3,27.5,8.2,16
07/04/2015,04:00,100,0.2,59.6,0.2,26.6,,14
07/04/2015,05:00,155,0.5,45.9,0.3,26.1,,14
07/04/2015,06:00,180,0.7,28.1,0.3,26.0,38.1,14
07/04/2015,07:00,152,0.5,31.2,0.3,28.7,44.1,17
07/04/2015,08:00,188,0.9,38.4,0.4,31.4,33.8,18
07/04/2015,09:00,182,0.4,77.4,0.6,33.7,,14
07/04/2015,10:00,193,1.1,50.9,0.7,35.2,,14
07/04/2015,11:00,205,1.1,58.1,0.8,36.4,,12
07/04/2015,12:00,123,0.7,80.4,1.0,36.1,,11
07/04/2015,13:00,51,2.1,25.9,1.0,34.8,,15
07/04/2015,14:00,49,2.8,24.9,1.3,34.7,,13
07/04/2015,15:00,42,2.3,29.2,1.2,34.1,,13
07/04/2015,16:00,8,1.3,165.1,0.9,33.1,,12
07/04/2015,17:00,329,0.7,60.5,0.8,32.0,,13
07/04/2015,18:00,138,1.6,74.8,1.9,29.0,,11
07/04/2015,19:00,30,1.1,38.8,0.7,26.3,,11
07/04/2015,20:00,209,1.0,75.1,1.0,26.7,9.2,12
07/04/2015,21:00,209,1.1,30.2,0.7,26.7,12.2,14
07/04/2015,22:00,210,1.0,27.0,0.5,26.5,15.9,13
07/04/2015,23:00,209,1.0,25.1,0.5,26.5,15.7,13
08/04/2015,00:00,219,1.2,20.8,0.5,26.4,27.2,
08/04/2015,01:00,225,0.5,47.4,0.4,25.9,27.5,17
08/04/2015,02:00,253,0.7,21.5,0.3,25.4,25.5,16
08/04/2015,03:00,241,0.8,25.4,0.3,25.0,30.2,16
08/04/2015,04:00,232,1.3,17.1,0.5,25.2,16.0,13
08/04/2015,05:00,227,1.3,16.6,0.5,25.2,,11
