Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),Carbon Monoxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Bsp (Mm^-1)
20/05/2015,16:00,68,1.9,17.9,0.7,22.9,87.6,0.001,0.001,0.002,0.001,0.2,9.4,2.7,10
20/05/2015,17:00,75,1.3,21.3,0.5,22.3,90.7,0.000,0.002,0.002,0.001,0.2,5.2,0.3,9
20/05/2015,18:00,104,0.9,30.0,0.5,22.0,92.1,0.000,0.002,0.002,0.001,0.2,6.4,0.9,11
20/05/2015,19:00,138,0.6,38.1,0.3,21.6,92.4,0.001,0.001,0.002,0.001,0.2,9.1,2.2,14
20/05/2015,20:00,187,1.0,8.7,0.3,21.2,92.6,0.000,0.002,0.002,0.001,0.2,10.8,3.1,12
20/05/2015,21:00,191,0.9,14.4,0.3,20.9,92.3,0.000,0.000,0.000,0.000,0.2,2.9,-3.2,10
20/05/2015,22:00,203,0.3,78.0,0.4,20.2,92.7,0.000,0.001,0.001,0.000,0.2,3.9,-1.5,9
20/05/2015,23:00,194,0.4,24.2,0.2,19.6,93.3,0.000,0.001,0.001,0.000,0.2,0.7,-3.5,9
21/05/2015,00:00,191,0.5,49.0,0.3,19.4,93.6,,,,,,,,
21/05/2015,01:00,172,0.4,46.7,0.3,19.2,94.0,0.000,0.001,0.001,0.000,0.2,6.5,2.3,8
21/05/2015,02:00,186,0.4,38.5,0.2,19.1,94.1,0.000,0.001,0.001,0.000,0.2,1.5,-2.4,9
21/05/2015,03:00,183,0.3,60.6,0.2,19.0,94.4,0.000,0.001,0.001,0.000,0.2,4.4,0.3,8
21/05/2015,04:00,190,0.3,35.0,0.1,19.2,94.6,0.000,0.002,0.002,0.000,0.2,2.0,-1.9,8
21/05/2015,05:00,176,0.2,44.8,0.2,19.4,94.5,0.001,0.003,0.003,0.000,0.2,8.8,5.9,9
21/05/2015,06:00,194,0.5,30.0,0.4,19.1,94.6,0.001,0.004,0.005,0.001,0.2,8.3,4.1,11
21/05/2015,07:00,231,0.3,91.2,0.4,20.5,93.6,0.001,0.001,0.002,0.000,0.2,8.1,4.2,11
21/05/2015,08:00,189,0.8,32.1,0.4,22.8,87.4,0.002,0.003,0.005,0.001,0.2,7.0,2.0,20
21/05/2015,09:00,234,0.2,107.2,0.4,25.4,78.4,0.021,0.013,0.034,0.010,0.3,11.4,4.8,55
21/05/2015,10:00,42,1.8,44.3,0.9,26.4,74.8,0.010,0.009,0.019,0.010,0.2,17.2,8.6,36
21/05/2015,11:00,45,2.4,23.7,0.8,25.8,76.8,0.004,0.006,0.010,0.004,0.2,14.9,7.5,28
21/05/2015,12:00,59,2.3,19.4,0.7,25.6,78.9,0.005,0.006,0.011,0.006,0.3,23.7,14.5,35
21/05/2015,13:00,40,2.1,25.1,0.9,25.8,79.5,0.001,0.001,0.002,0.003,0.3,32.8,13.9,35
21/05/2015,14:00,32,2.0,26.0,1.0,25.8,80.1,0.007,0.004,0.011,0.003,0.2,35.5,16.4,26
21/05/2015,15:00,30,2.1,23.1,0.9,25.2,82.4,0.001,0.001,0.002,0.001,0.2,11.5,4.4,13
21/05/2015,16:00,31,1.7,19.9,0.8,23.9,87.9,0.000,0.001,0.001,0.001,0.2,10.3,3.0,12
21/05/2015,17:00,28,1.1,24.5,0.5,23.2,90.3,0.000,0.001,0.001,0.000,0.2,9.6,2.4,13
21/05/2015,18:00,10,0.6,180.1,0.3,22.6,91.3,0.001,0.002,0.002,0.001,0.2,5.9,-0.5,13
21/05/2015,19:00,347,0.2,146.9,0.3,22.5,92.7,0.000,0.003,0.003,0.001,0.2,6.0,0.3,12
21/05/2015,20:00,8,0.2,150.2,0.2,22.5,93.5,0.000,0.003,0.003,0.001,0.2,8.4,3.4,12
21/05/2015,21:00,190,0.6,51.2,0.4,22.2,93.9,0.000,0.003,0.003,0.001,0.2,9.5,2.9,15
21/05/2015,22:00,199,0.5,58.6,0.4,22.1,94.2,0.000,0.002,0.002,0.001,0.3,9.3,2.3,16
21/05/2015,23:00,185,0.6,70.5,0.6,22.0,94.2,0.000,0.003,0.003,0.001,0.3,11.1,5.6,21
22/05/2015,00:00,220,2.4,21.8,1.0,20.2,93.2,,,,,,11.8,6.5,
22/05/2015,01:00,221,1.7,29.5,0.9,19.0,93.6,0.000,0.001,0.001,0.001,0.2,9.0,4.3,11
22/05/2015,02:00,210,1.9,19.1,0.8,18.3,93.4,0.000,0.001,0.001,0.001,0.2,8.5,5.2,11
22/05/2015,03:00,205,1.9,15.9,0.7,18.6,91.4,0.000,0.001,0.001,0.001,0.2,7.2,3.4,10
22/05/2015,04:00,163,0.4,51.5,0.3,18.9,90.3,0.000,0.002,0.002,0.001,0.2,6.5,2.3,10
22/05/2015,05:00,217,0.4,56.4,0.4,18.5,92.3,0.000,0.004,0.004,0.001,0.2,12.2,7.7,11
22/05/2015,06:00,199,0.8,32.7,0.5,18.2,89.3,0.000,0.002,0.002,0.000,0.2,1.1,-1.6,5
22/05/2015,07:00,200,1.3,19.6,0.5,19.2,80.7,0.001,0.002,0.003,0.001,0.2,0.7,-2.4,5
22/05/2015,08:00,193,2.5,17.8,0.9,20.3,71.9,0.001,0.000,0.001,0.001,0.2,1.7,-0.8,4
22/05/2015,09:00,197,2.7,24.0,1.2,21.2,64.2,0.001,0.001,0.001,0.001,0.1,3.5,1.2,4
22/05/2015,10:00,191,2.8,25.0,1.2,22.7,57.2,0.001,0.001,0.001,0.001,0.1,9.9,7.4,4
22/05/2015,11:00,187,2.7,21.4,0.9,24.1,49.6,0.000,0.001,0.001,0.001,0.1,6.8,3.5,4
22/05/2015,12:00,204,2.0,33.8,1.1,24.9,43.5,0.001,0.001,0.001,0.000,0.1,4.7,0.8,3
22/05/2015,13:00,231,2.1,31.0,1.1,25.2,39.7,0.001,0.000,0.001,0.000,0.1,0.5,-4.4,3
22/05/2015,14:00,230,2.1,29.8,1.1,25.2,32.8,0.001,0.000,0.001,0.000,0.1,4.0,0.2,3
22/05/2015,15:00,218,2.1,28.3,1.1,24.1,29.8,0.001,0.001,0.001,0.000,0.1,6.2,2.8,2
22/05/2015,16:00,199,2.6,17.0,0.9,22.2,32.5,0.001,0.001,0.001,0.000,0.1,,,2
22/05/2015,17:00,203,1.8,16.6,0.7,20.3,37.7,0.000,0.001,0.001,0.000,0.1,,,2
22/05/2015,18:00,216,1.6,17.0,0.6,19.1,44.1,0.000,0.001,0.001,0.000,0.1,,,2
22/05/2015,19:00,219,1.8,17.4,0.9,18.0,50.9,0.000,0.001,0.001,0.000,0.1,7.0,3.8,2
22/05/2015,20:00,213,1.9,17.3,0.9,17.4,57.1,0.000,0.001,0.001,0.000,0.1,0.8,-2.5,5
22/05/2015,21:00,203,2.6,18.3,1.2,16.3,60.0,0.000,0.001,0.001,0.000,0.1,2.2,-0.9,6
22/05/2015,22:00,207,1.3,18.9,0.6,15.3,63.6,0.000,0.001,0.001,0.000,0.1,5.7,3.4,7
22/05/2015,23:00,255,0.8,52.1,0.5,14.2,69.2,0.000,0.001,0.001,0.000,0.0,0.2,-1.2,2
23/05/2015,00:00,223,1.2,19.3,0.5,13.7,72.0,,,,,,3.9,2.1,
23/05/2015,01:00,208,1.6,21.6,0.7,14.5,69.1,0.001,0.001,0.001,0.000,0.0,0.4,-1.4,3
23/05/2015,02:00,210,2.2,15.4,0.9,15.0,68.9,0.000,0.001,0.001,0.000,0.0,0.6,-0.9,3
23/05/2015,03:00,211,1.9,16.4,0.9,14.9,70.6,0.000,0.001,0.001,0.000,0.0,4.0,2.1,3
23/05/2015,04:00,207,2.7,13.9,0.8,15.4,69.9,0.000,0.001,0.001,0.000,0.0,4.6,3.0,4
23/05/2015,05:00,200,2.8,13.1,0.8,15.3,71.1,0.000,0.001,0.001,0.000,0.0,4.2,3.2,4
23/05/2015,06:00,202,1.9,15.4,0.6,15.2,72.2,0.000,0.001,0.001,0.000,0.0,4.5,2.4,4
23/05/2015,07:00,194,2.1,16.6,0.7,16.6,69.4,0.001,0.001,0.002,0.000,0.0,3.5,2.0,4
23/05/2015,08:00,175,3.1,17.7,1.2,18.3,63.8,0.001,0.001,0.002,0.001,0.0,-2.0,-4.2,5
23/05/2015,09:00,166,3.8,16.8,1.3,20.5,56.7,0.001,0.001,0.002,0.001,0.0,0.1,-3.1,7
23/05/2015,10:00,155,3.4,19.3,1.3,22.8,52.8,0.001,0.001,0.002,0.001,0.0,10.2,4.5,9
23/05/2015,11:00,150,2.8,19.1,1.1,24.2,50.4,0.001,0.000,0.001,0.001,0.0,7.1,-2.1,10
23/05/2015,12:00,140,2.1,24.8,0.9,24.9,50.3,0.001,0.000,0.001,0.000,0.0,10.5,1.9,11
23/05/2015,13:00,125,1.9,27.4,0.8,24.9,51.4,0.001,0.001,0.002,0.000,0.1,9.6,1.1,12
23/05/2015,14:00,143,2.0,24.9,0.9,25.4,50.1,0.001,0.001,0.001,0.000,0.1,13.3,4.3,12
23/05/2015,15:00,158,2.0,18.6,0.8,24.4,52.4,0.001,0.001,0.002,0.000,0.1,8.0,-0.4,11
23/05/2015,16:00,152,1.9,18.8,0.7,23.2,56.3,0.000,0.002,0.002,0.000,0.1,12.9,4.1,12
23/05/2015,17:00,168,1.3,10.9,0.5,21.7,61.6,0.000,0.003,0.003,0.001,0.1,18.8,9.4,18
23/05/2015,18:00,169,1.4,13.3,0.5,20.3,65.9,0.000,0.004,0.004,0.001,0.2,19.4,10.0,25
23/05/2015,19:00,162,1.9,12.0,0.5,19.8,65.2,0.000,0.002,0.002,0.000,0.1,17.1,8.1,16
23/05/2015,20:00,161,1.8,12.7,0.5,19.1,67.1,0.000,0.002,0.002,0.001,0.1,14.3,4.3,17
23/05/2015,21:00,164,2.7,13.4,0.9,19.0,64.1,0.001,0.001,0.001,0.000,0.1,17.5,6.9,15
23/05/2015,22:00,161,2.6,14.8,0.9,19.1,60.3,0.000,0.001,0.001,0.000,0.0,18.1,7.9,12
23/05/2015,23:00,163,3.0,13.1,0.9,18.4,63.7,0.000,0.001,0.001,0.000,0.0,10.5,1.2,11
24/05/2015,00:00,165,3.4,12.6,1.0,18.0,65.5,,,,,,14.0,4.8,
24/05/2015,01:00,165,3.5,13.1,1.1,17.9,64.9,0.000,0.001,0.001,0.000,0.0,9.9,1.4,10
24/05/2015,02:00,163,4.0,12.6,1.2,17.8,64.9,0.000,0.001,0.001,0.000,0.0,6.5,-2.2,10
24/05/2015,03:00,166,4.0,12.3,1.2,17.7,66.2,0.000,0.001,0.001,0.001,0.0,11.5,3.7,9
24/05/2015,04:00,164,3.9,13.4,1.1,17.6,67.7,0.000,0.001,0.001,0.000,0.1,9.9,2.4,18
24/05/2015,05:00,163,4.4,13.1,1.2,17.6,67.9,0.000,0.001,0.001,0.000,0.1,10.5,1.8,9
24/05/2015,06:00,162,4.2,12.8,1.1,17.4,70.3,0.000,0.001,0.001,0.000,0.1,10.6,2.0,10
24/05/2015,07:00,162,4.2,13.3,1.3,18.6,68.3,0.001,0.000,0.001,0.000,0.1,10.8,3.4,9
24/05/2015,08:00,160,4.2,14.2,1.3,19.8,65.8,0.001,0.001,0.001,0.000,0.1,15.3,8.0,9
24/05/2015,09:00,160,3.3,15.6,1.2,21.2,63.7,0.001,0.000,0.001,0.000,0.1,10.8,3.7,8
24/05/2015,10:00,148,3.0,19.4,1.2,23.8,57.7,0.001,0.001,0.001,0.000,0.1,9.3,1.2,10
24/05/2015,11:00,141,3.5,18.7,1.3,25.1,53.3,0.001,0.000,0.001,0.000,0.1,9.3,-0.2,9
24/05/2015,12:00,144,3.1,18.9,1.3,26.1,50.0,0.001,0.001,0.001,0.000,0.1,8.3,-1.2,8
24/05/2015,13:00,119,3.2,22.5,1.4,26.3,47.7,0.001,0.000,0.001,0.000,0.1,14.0,3.8,8
24/05/2015,14:00,131,2.6,22.5,1.2,26.7,46.8,0.000,0.001,0.001,0.000,0.1,14.3,2.1,8
24/05/2015,15:00,109,3.1,24.0,1.5,24.5,58.5,0.001,0.001,0.001,0.000,0.1,15.1,4.6,13
24/05/2015,16:00,129,2.3,20.2,0.9,23.1,55.6,0.001,0.001,0.001,0.000,0.1,15.0,2.3,10
24/05/2015,17:00,140,1.8,16.6,0.7,21.6,57.3,0.000,0.002,0.002,0.000,0.1,12.5,2.2,9
24/05/2015,18:00,145,1.5,16.2,0.5,20.4,63.2,0.000,0.001,0.001,0.000,0.1,12.2,3.7,10
24/05/2015,19:00,152,1.7,14.2,0.6,19.6,71.6,0.000,0.001,0.001,0.000,0.1,7.9,-0.9,12
24/05/2015,20:00,168,1.8,13.2,0.6,19.2,72.5,0.000,0.001,0.001,0.000,0.1,9.1,2.1,10
24/05/2015,21:00,161,2.1,13.5,0.7,18.8,74.3,0.000,0.001,0.001,0.000,0.1,4.6,-1.6,9
24/05/2015,22:00,163,2.5,14.5,0.9,18.5,75.8,0.000,0.001,0.001,0.000,0.1,8.1,2.6,9
24/05/2015,23:00,167,2.2,13.2,0.6,18.2,78.3,0.001,0.001,0.001,0.000,0.1,,,10
25/05/2015,00:00,168,2.6,14.3,0.9,18.2,79.0,,,,,,5.0,0.3,
25/05/2015,01:00,166,2.8,15.1,0.9,18.7,78.3,0.000,0.001,0.001,0.000,0.1,6.8,1.0,9
25/05/2015,02:00,159,2.9,14.2,1.0,18.9,78.1,0.000,0.001,0.001,0.000,0.1,12.3,5.4,13
25/05/2015,03:00,160,3.1,13.7,1.0,18.5,79.3,0.000,0.001,0.001,0.000,0.1,9.0,0.5,15
25/05/2015,04:00,159,2.6,13.2,0.9,18.3,80.3,0.000,0.001,0.001,0.000,0.1,13.3,5.0,15
25/05/2015,05:00,161,3.0,13.6,0.9,18.1,80.7,0.001,0.001,0.002,0.000,0.1,16.3,7.8,16
25/05/2015,06:00,161,3.1,14.1,1.0,18.1,79.1,0.000,0.002,0.002,0.000,0.1,11.8,2.5,15
25/05/2015,07:00,159,3.2,14.3,1.0,19.2,74.2,0.001,0.001,0.002,0.000,0.1,15.8,7.0,14
25/05/2015,08:00,158,3.3,15.3,1.0,20.5,71.5,0.001,0.001,0.002,0.001,0.1,12.9,4.5,12
25/05/2015,09:00,159,3.5,15.3,1.2,21.9,68.8,0.001,0.000,0.001,0.000,0.1,4.5,-2.8,11
25/05/2015,10:00,159,2.9,18.4,1.1,23.7,63.1,0.001,0.000,0.001,0.000,0.1,14.8,8.2,11
25/05/2015,11:00,146,2.3,21.1,0.9,26.4,55.4,0.001,0.000,0.001,0.000,0.1,13.3,6.0,9
25/05/2015,12:00,117,2.5,26.4,1.1,26.5,54.8,0.001,0.001,0.001,0.000,0.1,10.6,2.1,9
25/05/2015,13:00,111,3.1,24.8,1.4,25.5,58.8,0.000,0.001,0.001,0.001,0.0,14.2,4.8,10
25/05/2015,14:00,104,2.4,30.8,1.1,25.1,59.5,0.001,0.000,0.001,0.000,0.0,17.2,7.2,9
25/05/2015,15:00,109,2.6,23.4,1.1,24.4,63.2,0.001,0.000,0.001,0.000,0.1,13.1,2.2,11
25/05/2015,16:00,130,2.0,21.1,0.8,23.1,63.8,0.001,0.001,0.002,0.000,0.1,12.7,2.9,8
25/05/2015,17:00,115,2.1,22.6,0.9,22.2,69.1,0.000,0.002,0.002,0.000,0.0,11.4,5.1,9
25/05/2015,18:00,107,2.4,26.1,1.5,20.6,79.9,0.000,0.001,0.001,0.000,0.1,8.4,0.7,13
25/05/2015,19:00,149,2.4,14.7,0.9,20.0,78.3,0.000,0.001,0.001,0.000,0.0,,,10
25/05/2015,20:00,146,1.9,16.3,0.8,19.9,79.1,0.000,0.001,0.001,0.000,0.0,,,8
25/05/2015,21:00,161,1.8,14.1,0.6,19.6,80.5,0.000,0.001,0.001,0.000,0.0,3.4,-1.1,8
25/05/2015,22:00,160,1.9,14.9,0.7,19.6,80.3,0.000,0.001,0.001,0.000,0.0,9.9,5.0,9
25/05/2015,23:00,163,2.3,12.5,0.7,19.5,74.9,0.000,0.001,0.001,0.000,0.0,8.7,2.2,9
26/05/2015,00:00,163,2.5,13.7,0.7,19.1,74.2,,,,,,11.7,4.8,
26/05/2015,01:00,171,2.1,13.0,0.6,18.6,75.7,0.000,0.001,0.001,0.000,0.1,4.7,-1.9,7
26/05/2015,02:00,164,1.9,13.2,0.6,18.4,74.1,0.000,0.001,0.001,0.000,0.0,11.4,5.1,8
26/05/2015,03:00,169,2.1,13.0,0.6,18.1,74.2,0.001,0.001,0.001,0.000,0.0,10.4,3.2,8
26/05/2015,04:00,181,2.2,12.8,0.6,18.0,74.0,0.001,0.001,0.001,0.000,0.0,9.6,3.1,8
26/05/2015,05:00,185,2.0,12.3,0.5,17.7,74.9,0.000,0.003,0.003,0.000,0.0,7.7,-0.1,8
26/05/2015,06:00,174,1.9,14.2,0.5,17.8,74.8,0.000,0.002,0.002,0.000,0.0,4.4,-3.2,8
26/05/2015,07:00,159,2.4,15.4,0.8,18.7,72.7,0.001,0.002,0.002,0.000,0.0,9.9,3.0,8
26/05/2015,08:00,157,2.4,14.6,0.8,19.8,71.1,0.001,0.003,0.004,0.000,0.1,8.8,2.2,8
26/05/2015,09:00,160,2.1,17.0,0.7,20.9,69.1,0.001,0.001,0.002,0.000,0.0,9.8,2.9,8
26/05/2015,10:00,160,2.2,20.9,0.9,22.9,64.4,0.001,0.001,0.001,0.000,0.1,7.1,-0.6,8
26/05/2015,11:00,153,2.4,22.0,0.9,25.2,58.5,0.001,0.000,0.001,0.000,0.1,11.9,4.8,7
26/05/2015,12:00,96,2.4,29.0,1.0,24.6,63.0,0.001,0.001,0.001,0.000,0.1,14.2,2.8,9
26/05/2015,13:00,72,2.6,20.2,1.0,22.9,71.8,0.001,0.000,0.001,0.000,0.2,21.5,5.2,13
26/05/2015,14:00,74,2.5,25.0,1.2,21.2,83.5,0.001,0.001,0.002,0.001,0.1,9.6,-1.2,9
26/05/2015,15:00,68,1.9,18.5,0.8,21.3,83.4,0.001,0.001,0.002,0.001,0.1,13.0,5.3,9
26/05/2015,16:00,61,0.4,90.7,0.6,21.5,82.5,0.000,0.002,0.002,0.001,0.1,14.5,6.5,9
26/05/2015,17:00,190,0.6,31.1,0.3,21.3,81.5,0.001,0.003,0.004,0.001,0.1,14.0,6.9,9
26/05/2015,18:00,166,0.9,18.6,0.4,21.0,82.6,0.000,0.005,0.005,0.001,0.2,12.7,5.5,11
26/05/2015,19:00,148,1.1,14.3,0.3,20.5,77.5,0.000,0.002,0.002,0.000,0.1,7.4,1.0,5
26/05/2015,20:00,161,1.4,12.7,0.5,19.5,80.8,0.000,0.002,0.002,0.000,0.1,,,5
26/05/2015,21:00,170,1.5,14.1,0.4,19.4,81.3,0.000,0.001,0.001,0.000,0.1,2.7,-1.0,4
26/05/2015,22:00,170,1.0,15.1,0.3,18.7,83.4,0.000,0.001,0.001,0.000,0.1,2.0,-1.7,4
26/05/2015,23:00,185,1.2,18.1,0.4,18.2,85.1,0.000,0.001,0.001,0.000,0.1,1.8,-2.0,4
27/05/2015,00:00,185,1.4,12.7,0.3,18.5,84.0,,,,,,,,
27/05/2015,01:00,189,1.6,11.7,0.4,18.3,83.8,0.000,0.001,0.001,0.001,0.1,,,3
27/05/2015,02:00,185,1.7,11.0,0.4,18.0,84.9,0.000,0.001,0.001,0.000,0.1,6.9,4.1,3
27/05/2015,03:00,185,1.9,11.2,0.4,17.7,86.0,0.001,0.001,0.002,0.000,0.1,5.2,2.3,3
27/05/2015,04:00,187,1.7,10.7,0.4,17.6,86.5,0.000,0.002,0.002,0.000,0.1,6.6,4.0,4
27/05/2015,05:00,191,1.9,11.9,0.4,17.6,87.0,0.001,0.003,0.003,0.000,0.1,2.7,-1.0,6
27/05/2015,06:00,191,1.9,11.4,0.4,17.8,87.3,0.001,0.002,0.002,0.000,0.1,4.3,1.3,8
27/05/2015,07:00,189,2.1,12.8,0.6,19.4,82.9,0.001,0.001,0.002,0.001,0.1,4.2,0.3,9
27/05/2015,08:00,169,2.0,19.5,0.7,21.3,77.9,0.001,0.001,0.002,0.001,0.1,3.5,-0.2,7
27/05/2015,09:00,152,2.0,18.0,0.8,23.3,70.2,0.001,0.001,0.002,0.000,0.2,2.8,-0.9,5
27/05/2015,10:00,154,2.0,19.4,0.7,25.5,61.4,0.001,0.001,0.002,0.000,0.1,5.8,1.0,6
27/05/2015,11:00,129,1.9,30.5,0.7,26.5,57.7,0.001,0.000,0.001,0.000,0.1,14.6,7.8,5
27/05/2015,12:00,62,2.7,18.0,0.9,24.8,64.9,0.001,0.001,0.002,0.001,0.1,10.1,5.5,5
27/05/2015,13:00,56,2.7,22.1,0.9,24.4,70.5,0.001,0.000,0.001,0.001,0.2,5.4,0.3,6
27/05/2015,14:00,78,3.1,20.1,1.1,24.2,69.4,0.001,0.000,0.001,0.001,0.1,7.1,-2.5,7
27/05/2015,15:00,79,3.0,17.6,1.1,23.8,70.6,0.001,0.000,0.001,0.001,0.1,11.6,3.7,7
27/05/2015,16:00,90,2.3,21.6,1.0,22.6,75.7,0.001,0.000,0.001,0.000,0.1,12.8,5.3,8
27/05/2015,17:00,98,1.8,19.9,0.8,21.9,75.4,0.000,0.001,0.001,0.000,0.1,11.9,2.8,8
27/05/2015,18:00,110,1.7,20.6,0.8,21.5,77.9,0.000,0.001,0.001,0.001,0.1,23.1,15.4,8
27/05/2015,19:00,150,1.1,18.2,0.4,20.5,84.8,0.000,0.002,0.002,0.001,0.2,10.5,3.4,10
27/05/2015,20:00,166,1.2,12.4,0.3,19.7,82.6,0.000,0.002,0.002,0.000,0.2,8.2,1.8,7
27/05/2015,21:00,166,1.4,11.0,0.3,19.4,80.4,0.000,0.003,0.003,0.001,0.5,6.2,0.8,24
27/05/2015,22:00,183,1.5,10.8,0.3,19.4,82.1,0.000,0.002,0.002,0.000,0.3,20.0,14.8,12
27/05/2015,23:00,176,1.4,11.5,0.3,18.9,85.2,0.000,0.001,0.001,0.001,0.2,6.3,2.0,6
28/05/2015,00:00,187,1.8,11.3,0.4,18.9,86.9,,,,,,6.7,2.5,
28/05/2015,01:00,188,1.8,11.6,0.4,18.7,88.2,0.000,0.001,0.001,0.000,0.2,8.4,5.3,6
28/05/2015,02:00,184,1.7,10.3,0.4,18.6,89.9,0.000,0.001,0.001,0.001,0.2,2.7,-1.5,7
28/05/2015,03:00,184,2.0,9.7,0.4,18.4,90.7,0.000,0.001,0.001,0.001,0.1,6.0,1.2,6
28/05/2015,04:00,187,1.8,11.6,0.4,18.4,90.7,0.000,0.001,0.001,0.001,0.1,5.0,0.5,5
28/05/2015,05:00,187,1.9,10.3,0.4,18.4,90.5,0.001,0.001,0.002,0.001,0.1,4.3,0.9,5
28/05/2015,06:00,183,2.1,9.5,0.5,18.3,90.4,0.000,0.001,0.001,0.001,0.1,10.3,6.6,5
28/05/2015,07:00,182,2.0,11.1,0.5,19.7,85.9,0.001,0.001,0.002,0.001,0.1,6.1,2.5,5
28/05/2015,08:00,163,1.7,19.2,0.6,21.7,80.5,0.001,0.001,0.002,0.001,0.1,8.0,4.7,6
28/05/2015,09:00,147,1.5,20.8,0.6,24.0,72.1,0.000,0.001,0.001,0.000,0.1,8.8,5.4,6
28/05/2015,10:00,120,1.7,28.0,0.7,25.8,64.9,0.000,0.001,0.001,0.000,0.1,4.5,0.1,6
28/05/2015,11:00,99,2.1,28.5,1.0,26.4,60.8,0.001,0.001,0.001,0.000,0.1,,,5
28/05/2015,12:00,71,2.5,21.3,0.9,25.6,65.7,0.001,0.001,0.002,0.001,0.1,6.0,-0.6,6
28/05/2015,13:00,74,2.9,17.0,1.0,25.0,70.3,0.001,0.000,0.001,0.001,0.1,12.8,7.4,7
28/05/2015,14:00,75,3.7,15.0,1.1,24.5,69.8,0.000,0.000,0.000,0.001,0.1,13.9,6.9,6
28/05/2015,15:00,80,3.1,15.7,1.0,24.1,72.2,0.001,0.000,0.001,0.001,0.1,7.8,1.4,7
28/05/2015,16:00,85,3.2,16.1,1.2,22.9,75.7,0.000,0.001,0.001,0.001,0.1,,,7
28/05/2015,17:00,96,2.1,21.4,1.0,22.2,78.2,0.000,0.001,0.001,0.000,0.1,13.6,5.2,8
28/05/2015,18:00,128,1.1,22.1,0.5,21.5,80.4,0.001,0.002,0.003,0.000,0.1,10.2,2.5,8
28/05/2015,19:00,156,1.0,10.8,0.2,20.4,83.8,0.001,0.003,0.004,0.000,0.1,9.7,2.9,8
28/05/2015,20:00,169,1.3,10.0,0.4,19.8,82.5,0.000,0.002,0.002,0.000,0.1,6.0,1.2,8
28/05/2015,21:00,178,1.2,12.9,0.3,19.5,81.4,0.000,0.002,0.002,0.001,0.3,11.4,7.2,17
28/05/2015,22:00,183,1.6,9.5,0.3,19.7,81.3,0.000,0.002,0.002,0.000,0.1,11.6,6.4,7
28/05/2015,23:00,184,1.6,10.1,0.3,19.4,84.1,0.000,0.002,0.002,0.000,0.1,8.0,2.5,6
29/05/2015,00:00,186,1.8,10.5,0.4,19.2,86.5,,,,,,3.8,-0.5,
29/05/2015,01:00,187,1.8,10.8,0.4,19.1,88.4,0.000,0.001,0.001,0.001,0.1,5.9,2.7,5
29/05/2015,02:00,187,1.7,11.6,0.5,19.0,89.4,0.000,0.001,0.001,0.000,0.1,6.9,3.4,7
29/05/2015,03:00,186,1.7,11.4,0.4,19.0,89.7,0.000,0.001,0.001,0.001,0.1,8.7,5.0,7
29/05/2015,04:00,185,1.7,11.0,0.4,18.8,90.1,0.000,0.001,0.001,0.001,0.1,8.1,3.7,7
29/05/2015,05:00,189,1.1,15.9,0.4,18.7,90.4,0.000,0.002,0.002,0.001,0.1,3.7,-0.8,6
29/05/2015,06:00,185,1.4,13.5,0.5,18.7,90.6,0.000,0.001,0.001,0.001,0.1,4.8,0.3,5
29/05/2015,07:00,184,1.9,12.2,0.6,19.4,88.3,0.001,0.000,0.001,0.001,0.1,9.9,5.1,6
29/05/2015,08:00,176,2.0,13.0,0.6,20.9,84.6,0.001,0.001,0.002,0.001,0.2,12.4,7.5,7
29/05/2015,09:00,163,1.0,31.4,0.5,23.2,79.4,0.001,0.001,0.002,0.000,0.1,6.2,1.6,6
29/05/2015,10:00,115,1.3,41.5,0.6,26.5,68.2,0.001,0.001,0.001,0.001,0.1,8.3,3.5,6
29/05/2015,11:00,91,2.3,21.5,0.8,26.0,66.9,0.001,0.001,0.001,0.001,0.1,7.8,1.9,6
29/05/2015,12:00,65,2.2,25.7,0.7,25.7,70.0,0.001,0.000,0.001,0.001,0.1,7.9,1.6,7
29/05/2015,13:00,56,2.2,18.9,0.9,25.3,73.6,0.000,0.001,0.001,0.001,0.1,11.7,4.3,9
29/05/2015,14:00,69,2.4,19.1,0.9,25.2,73.7,0.000,0.001,0.001,0.001,0.1,13.8,7.7,12
29/05/2015,15:00,77,2.5,17.9,0.9,24.4,76.1,0.001,0.000,0.001,0.001,0.1,13.9,7.1,13
29/05/2015,16:00,79,2.2,20.1,0.9,23.1,83.0,0.001,0.000,0.001,0.001,0.1,15.0,8.5,15
29/05/2015,17:00,93,1.2,22.7,0.5,22.2,86.4,0.000,0.001,0.001,0.001,0.1,14.3,8.0,15
29/05/2015,18:00,103,1.0,20.7,0.4,21.8,88.2,0.000,0.001,0.001,0.001,0.1,10.0,3.8,20
29/05/2015,19:00,162,0.8,18.6,0.3,21.2,89.4,0.001,0.003,0.004,0.001,0.2,14.5,7.0,21
29/05/2015,20:00,177,0.7,13.1,0.2,20.8,91.2,0.001,0.002,0.003,0.001,0.3,13.7,8.0,23
