Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Bsp (Mm^-1)
24/03/2015,23:00,207,0.8,42.7,0.4,24.9,76.2,0.0,1012,0.001,0.009,0.010,0.001,14.6,5.4,7
25/03/2015,00:00,191,1.0,18.8,0.4,24.3,78.8,0.0,1012,,,,,17.9,10.8,
25/03/2015,01:00,205,1.4,11.3,0.3,23.5,81.5,0.0,1011,0.000,0.005,0.005,0.001,14.6,8.6,7
25/03/2015,02:00,204,1.6,7.5,0.4,23.1,83.5,0.0,1011,0.000,0.004,0.004,0.001,10.2,4.2,7
25/03/2015,03:00,204,0.9,19.7,0.4,22.8,84.3,0.0,1011,0.002,0.005,0.007,0.001,7.5,1.7,7
25/03/2015,04:00,200,1.3,17.2,0.5,22.9,84.6,0.0,1011,0.003,0.006,0.009,0.001,9.7,3.8,7
25/03/2015,05:00,208,1.4,16.8,0.7,22.6,85.4,0.0,1012,0.004,0.007,0.011,0.001,9.3,3.9,7
25/03/2015,06:00,202,1.5,11.7,0.4,22.5,86.4,0.0,1012,0.008,0.007,0.015,0.001,9.3,4.2,8
25/03/2015,07:00,200,1.0,23.6,0.4,25.0,78.4,0.0,1013,0.010,0.006,0.016,0.001,14.7,8.4,8
25/03/2015,08:00,294,1.4,46.8,1.1,27.8,66.6,0.0,1014,0.007,0.005,0.012,0.003,9.7,2.1,7
25/03/2015,09:00,323,3.0,22.8,0.9,28.1,63.3,0.0,1014,0.008,0.002,0.010,0.005,4.5,-2.6,5
25/03/2015,10:00,347,2.2,29.5,0.9,28.7,61.1,0.0,1014,0.019,0.010,0.029,0.009,9.1,0.7,8
25/03/2015,11:00,21,3.5,16.8,1.1,29.2,60.4,0.0,1013,0.019,0.006,0.025,0.009,12.0,1.5,8
25/03/2015,12:00,34,4.7,14.2,1.0,29.4,60.0,0.0,1012,0.001,0.001,0.002,0.001,11.0,2.4,6
25/03/2015,13:00,38,5.3,12.3,0.9,29.5,58.5,0.0,1012,0.001,0.001,0.002,0.001,10.2,2.4,6
25/03/2015,14:00,44,5.5,10.2,0.8,29.4,59.2,0.0,1011,0.001,0.001,0.002,0.001,14.8,4.7,6
25/03/2015,15:00,35,5.1,11.2,0.8,29.7,56.1,0.0,1011,0.000,0.002,0.002,0.001,7.1,-0.7,6
25/03/2015,16:00,31,4.5,14.5,0.7,29.5,56.2,0.0,1011,0.002,0.003,0.005,0.001,6.9,0.3,6
25/03/2015,17:00,28,3.8,12.0,0.6,28.6,61.0,0.0,1011,0.001,0.002,0.003,0.001,8.1,0.2,6
25/03/2015,18:00,20,3.3,11.8,0.6,27.7,67.8,0.0,1012,0.001,0.002,0.003,0.001,8.5,2.9,6
25/03/2015,19:00,17,2.8,9.9,0.7,27.4,70.2,0.0,1013,0.000,0.005,0.005,0.002,10.0,4.9,7
25/03/2015,20:00,10,2.1,178.0,0.4,27.2,71.5,0.0,1013,0.000,0.005,0.005,0.001,13.1,7.4,7
25/03/2015,21:00,12,2.0,176.6,0.4,27.0,71.9,0.0,1014,0.001,0.007,0.008,0.001,14.8,8.8,6
25/03/2015,22:00,3,1.8,172.2,0.4,26.8,72.7,0.0,1013,0.000,0.005,0.005,0.001,12.8,5.9,6
25/03/2015,23:00,347,0.4,107.9,0.6,26.3,74.9,0.0,1013,0.003,0.011,0.014,0.001,12.6,4.8,9
26/03/2015,00:00,155,0.7,57.2,0.3,25.2,80.1,0.0,1013,,,,,15.4,8.2,
26/03/2015,01:00,203,1.3,10.1,0.3,24.5,82.8,0.0,1013,0.001,0.006,0.007,0.001,15.9,10.4,10
26/03/2015,02:00,200,1.5,8.3,0.3,23.9,85.5,0.0,1013,0.000,0.004,0.004,0.001,12.7,7.4,11
26/03/2015,03:00,195,0.8,20.4,0.4,23.8,85.9,0.0,1013,0.003,0.006,0.009,0.001,11.9,6.7,8
26/03/2015,04:00,178,0.5,34.0,0.3,23.5,86.3,0.0,1013,0.003,0.005,0.008,0.001,12.6,7.6,8
26/03/2015,05:00,203,0.9,33.1,0.6,23.3,86.9,0.0,1013,0.008,0.008,0.016,0.001,9.6,5.2,10
26/03/2015,06:00,203,1.4,11.1,0.4,23.6,86.8,0.0,1014,0.005,0.006,0.011,0.001,9.8,4.5,9
26/03/2015,07:00,210,0.5,66.2,0.5,25.6,79.1,0.0,1015,0.006,0.006,0.012,0.001,5.5,-0.5,9
26/03/2015,08:00,20,2.5,21.2,1.0,27.5,66.3,0.0,1015,0.002,0.004,0.006,0.001,8.4,-0.1,6
26/03/2015,09:00,24,3.1,21.1,0.9,28.0,62.7,0.0,1016,0.001,0.001,0.002,0.001,,,4
26/03/2015,10:00,48,3.6,18.4,1.0,28.3,58.2,0.0,1016,0.001,0.001,0.002,0.001,,,4
26/03/2015,11:00,57,3.8,19.7,1.0,28.6,58.1,0.0,1015,0.000,0.001,0.001,0.001,3.7,-3.0,4
26/03/2015,12:00,45,3.3,24.4,1.1,29.1,51.1,0.0,1014,0.000,0.001,0.001,0.001,4.8,-0.1,4
26/03/2015,13:00,46,3.5,19.7,1.0,29.5,42.8,0.0,1013,0.001,0.001,0.002,0.001,6.1,2.0,3
26/03/2015,14:00,52,3.4,19.0,1.0,29.7,42.7,0.0,1013,0.000,0.001,0.001,0.001,4.9,1.3,3
26/03/2015,15:00,49,3.4,22.3,0.8,29.6,49.1,0.0,1013,0.000,0.001,0.001,0.001,2.1,-2.7,4
26/03/2015,16:00,40,3.8,13.8,0.7,28.9,54.6,0.0,1013,0.002,0.002,0.004,0.002,7.9,2.6,4
26/03/2015,17:00,46,3.9,10.8,0.6,28.2,60.1,0.0,1013,0.001,0.003,0.004,0.002,10.7,4.6,5
26/03/2015,18:00,41,3.1,10.3,0.7,27.5,65.6,0.0,1014,0.002,0.006,0.008,0.003,11.0,5.8,5
26/03/2015,19:00,49,2.7,10.3,0.5,27.3,67.4,0.0,1014,0.001,0.003,0.004,0.002,12.1,7.6,5
26/03/2015,20:00,60,2.0,11.5,0.5,27.2,69.2,0.0,1015,0.000,0.002,0.002,0.001,11.7,8.0,5
26/03/2015,21:00,118,0.8,48.6,0.3,26.8,71.6,0.0,1016,0.000,0.003,0.003,0.001,10.2,6.6,6
26/03/2015,22:00,110,0.6,30.6,0.3,26.3,74.3,0.0,1015,0.000,0.006,0.006,0.001,10.5,5.6,7
26/03/2015,23:00,154,0.9,29.0,0.3,25.9,76.1,0.0,1015,0.000,0.005,0.005,0.000,8.6,1.9,7
27/03/2015,00:00,170,0.9,31.7,0.3,25.3,78.3,0.0,1015,,,,,7.9,1.5,
27/03/2015,01:00,191,1.5,18.6,0.4,24.7,80.2,0.0,1014,0.000,0.005,0.005,0.001,8.3,2.6,7
27/03/2015,02:00,207,1.7,8.3,0.4,23.6,84.3,0.0,1014,0.000,0.002,0.002,0.001,11.1,6.7,6
27/03/2015,03:00,203,1.8,10.9,0.5,23.3,85.9,0.0,1014,0.001,0.003,0.004,0.001,6.7,2.5,6
27/03/2015,04:00,205,1.9,8.5,0.4,23.1,86.6,0.0,1014,0.001,0.003,0.004,0.001,8.7,4.4,7
27/03/2015,05:00,208,1.9,10.0,0.5,22.8,87.8,0.0,1015,0.003,0.006,0.009,0.001,10.7,6.5,7
27/03/2015,06:00,203,1.8,11.4,0.5,23.0,86.7,0.0,1015,0.004,0.005,0.009,0.001,11.0,6.9,7
27/03/2015,07:00,199,1.9,11.8,0.6,24.5,81.0,0.0,1016,0.005,0.004,0.009,0.001,13.0,8.2,7
27/03/2015,08:00,216,0.7,55.8,0.5,27.2,71.0,0.0,1016,0.004,0.004,0.008,0.001,9.8,4.1,7
27/03/2015,09:00,238,0.8,56.3,0.5,28.0,65.7,0.0,1016,0.005,0.006,0.011,0.003,6.9,-1.5,8
27/03/2015,10:00,30,1.9,165.3,1.3,29.0,58.4,0.0,1016,0.002,0.003,0.005,0.002,10.8,2.1,7
27/03/2015,11:00,36,2.9,30.8,1.3,29.5,55.1,0.0,1015,0.004,0.004,0.008,0.003,9.2,1.0,8
27/03/2015,12:00,50,3.4,22.7,1.1,29.9,52.4,0.0,1014,0.007,0.007,0.014,0.004,10.2,1.3,6
27/03/2015,13:00,45,4.2,19.6,0.9,29.8,54.0,0.0,1013,0.002,0.002,0.004,0.002,8.1,-0.4,6
27/03/2015,14:00,54,4.4,17.6,0.9,29.5,53.2,0.0,1012,0.001,0.003,0.004,0.002,8.7,0.5,5
27/03/2015,15:00,51,4.2,14.5,0.8,29.3,52.9,0.0,1012,0.001,0.001,0.002,0.002,6.0,-1.4,4
27/03/2015,16:00,60,4.0,14.5,0.7,28.9,54.3,0.0,1012,0.001,0.001,0.002,0.001,7.6,1.0,4
27/03/2015,17:00,52,3.5,11.4,0.6,28.2,59.5,0.0,1012,0.000,0.002,0.002,0.001,9.1,4.3,4
27/03/2015,18:00,47,2.7,11.5,0.5,27.6,63.7,0.0,1013,0.000,0.002,0.002,0.001,10.1,5.6,4
27/03/2015,19:00,58,2.1,10.1,0.5,27.5,65.6,0.0,1014,0.000,0.005,0.005,0.001,10.2,5.3,5
27/03/2015,20:00,78,1.5,12.6,0.3,27.2,68.6,0.0,1015,0.000,0.003,0.003,0.001,10.7,5.9,5
27/03/2015,21:00,68,2.2,23.3,0.6,27.1,72.7,0.0,1015,0.000,0.004,0.004,0.001,10.9,5.9,5
27/03/2015,22:00,63,2.6,11.9,0.6,26.9,73.2,0.0,1015,0.000,0.002,0.002,0.001,8.2,1.8,5
27/03/2015,23:00,96,1.6,41.8,0.9,26.5,77.3,0.1,1015,0.000,0.000,0.000,0.001,9.5,3.4,5
28/03/2015,00:00,91,1.5,47.6,0.9,25.9,79.2,0.0,1014,,,,,13.4,9.0,
28/03/2015,01:00,58,2.8,10.2,0.6,26.5,71.8,0.0,1014,0.000,0.000,0.000,0.001,13.4,9.3,5
28/03/2015,02:00,60,2.3,13.4,0.6,26.4,71.2,0.0,1013,0.000,0.001,0.001,0.001,12.6,7.4,5
28/03/2015,03:00,173,0.8,50.4,0.4,25.7,77.7,0.0,1013,0.003,0.002,0.005,0.001,10.6,4.9,6
28/03/2015,04:00,199,1.4,8.9,0.3,24.6,84.3,0.0,1014,0.001,0.004,0.005,0.001,8.8,3.0,6
28/03/2015,05:00,203,1.5,16.4,0.5,24.1,86.7,0.0,1014,0.002,0.005,0.007,0.001,10.4,5.5,7
28/03/2015,06:00,179,0.9,29.9,0.6,24.1,87.2,1.0,1015,0.003,0.006,0.009,0.001,9.6,5.2,7
28/03/2015,07:00,190,1.6,18.7,0.4,24.9,85.3,0.0,1016,0.001,0.002,0.003,0.003,13.0,8.4,7
28/03/2015,08:00,136,1.3,33.0,0.6,26.6,76.4,0.0,1016,0.000,0.001,0.001,0.004,7.8,3.2,7
28/03/2015,09:00,100,3.4,19.9,1.1,27.6,67.9,0.0,1016,0.000,0.000,0.000,0.004,7.9,1.7,6
28/03/2015,10:00,88,4.2,16.4,1.2,28.2,63.2,0.0,1016,0.001,0.001,0.002,0.001,8.2,1.7,6
28/03/2015,11:00,88,4.8,13.8,1.0,28.5,57.2,0.0,1016,0.001,0.001,0.002,0.001,8.9,3.5,5
28/03/2015,12:00,95,5.2,13.3,1.1,29.2,52.3,0.0,1015,0.003,0.004,0.007,0.002,7.6,2.9,4
28/03/2015,13:00,76,5.2,17.6,1.1,29.1,54.6,0.0,1014,0.003,0.003,0.006,0.003,6.2,-1.0,4
28/03/2015,14:00,74,4.3,15.6,0.9,28.2,58.3,0.0,1014,0.000,0.001,0.001,0.001,3.8,-3.2,5
28/03/2015,15:00,60,4.2,11.0,0.8,27.8,61.0,0.0,1014,0.000,0.001,0.001,0.001,9.5,1.5,5
28/03/2015,16:00,68,4.4,10.3,0.7,27.5,64.2,0.0,1014,0.000,0.000,0.000,0.001,11.2,5.8,5
28/03/2015,17:00,71,4.1,12.0,0.7,27.2,66.4,0.0,1014,0.001,0.000,0.001,0.001,12.9,7.1,5
28/03/2015,18:00,81,3.5,13.5,0.7,27.0,68.4,0.0,1014,0.000,0.001,0.001,0.001,14.6,6.5,6
28/03/2015,19:00,94,3.5,9.0,0.7,26.9,70.4,0.0,1015,0.000,0.001,0.001,0.001,12.3,6.0,6
28/03/2015,20:00,92,3.1,11.5,0.7,26.9,71.6,0.0,1016,0.000,0.000,0.000,0.001,12.0,6.2,6
28/03/2015,21:00,127,1.4,32.6,0.7,26.1,78.2,0.3,1016,0.000,0.001,0.001,0.001,12.5,5.2,8
28/03/2015,22:00,144,1.6,16.6,0.4,25.4,80.9,0.1,1016,0.000,0.001,0.001,0.002,12.8,7.1,7
28/03/2015,23:00,161,1.3,16.9,0.4,25.2,80.0,0.0,1016,0.000,0.002,0.002,0.002,13.6,8.1,8
29/03/2015,00:00,192,1.8,15.2,0.6,24.8,81.2,0.0,1015,,,,,12.6,6.8,
29/03/2015,01:00,117,3.5,32.6,2.5,23.7,87.0,8.9,1015,0.000,0.001,0.001,0.001,13.5,8.5,9
29/03/2015,02:00,140,0.9,46.4,0.8,22.9,90.6,0.0,1015,0.000,0.001,0.001,0.003,7.7,3.7,8
29/03/2015,03:00,157,1.9,14.9,0.7,22.9,89.0,0.0,1015,0.001,0.001,0.002,0.001,5.7,3.2,6
29/03/2015,04:00,163,1.8,23.2,0.6,23.2,86.9,0.0,1015,0.000,0.001,0.001,0.001,5.5,2.4,6
29/03/2015,05:00,154,1.5,24.1,0.8,23.2,86.5,0.0,1015,0.000,0.001,0.001,0.001,6.9,3.1,5
29/03/2015,06:00,141,2.8,13.1,0.8,23.4,85.8,0.0,1016,0.000,0.000,0.000,0.001,8.7,6.0,4
29/03/2015,07:00,145,2.5,19.0,0.9,23.7,82.8,0.0,1017,0.000,0.000,0.000,0.001,4.3,2.7,3
29/03/2015,08:00,132,3.4,11.1,0.9,25.4,75.0,0.0,1018,0.000,0.000,0.000,0.000,6.0,4.6,4
29/03/2015,09:00,125,4.2,12.5,1.2,25.6,74.2,0.0,1018,0.000,0.001,0.001,0.007,8.3,6.5,6
29/03/2015,10:00,131,2.9,19.5,0.8,26.2,70.3,0.0,1018,0.000,0.001,0.001,0.005,3.3,-0.7,5
29/03/2015,11:00,126,3.7,16.4,1.1,27.1,66.0,0.0,1018,0.000,0.001,0.001,0.003,4.0,-0.2,6
29/03/2015,12:00,129,4.5,12.7,1.5,25.3,77.0,0.3,1017,0.000,0.001,0.001,0.001,1.7,-2.5,5
29/03/2015,13:00,134,3.1,18.2,1.0,24.3,80.5,0.0,1017,0.000,0.001,0.001,0.001,4.3,2.1,6
29/03/2015,14:00,132,4.0,15.9,1.2,26.2,69.8,0.0,1016,0.000,0.000,0.000,0.001,8.7,4.3,9
29/03/2015,15:00,124,3.4,13.4,1.1,26.3,67.2,0.0,1016,0.000,0.002,0.002,0.001,14.4,4.8,10
29/03/2015,16:00,120,3.8,12.4,0.9,26.6,61.9,0.0,1016,0.000,0.002,0.002,0.000,18.3,7.6,10
29/03/2015,17:00,109,4.1,10.3,1.3,26.4,57.9,0.0,1017,0.001,0.002,0.003,0.004,26.5,14.3,10
29/03/2015,18:00,120,3.7,11.2,0.9,26.2,58.1,0.0,1017,0.001,0.003,0.004,0.006,24.3,10.3,12
29/03/2015,19:00,117,3.7,10.7,0.9,26.0,59.5,0.0,1018,0.000,0.001,0.001,0.004,21.6,7.9,11
29/03/2015,20:00,114,3.8,10.3,0.9,25.8,61.6,0.0,1018,0.000,0.002,0.002,0.012,21.7,6.1,12
29/03/2015,21:00,116,3.4,10.6,1.0,25.5,62.6,0.0,1018,0.000,0.000,0.000,0.013,23.2,7.6,12
29/03/2015,22:00,124,2.5,12.9,0.8,25.3,63.4,0.0,1018,0.000,0.000,0.000,0.011,26.6,12.4,12
29/03/2015,23:00,131,2.3,13.1,0.7,24.9,65.2,0.0,1018,0.000,0.000,0.000,0.006,23.6,10.1,11
30/03/2015,00:00,141,2.1,14.5,0.6,24.3,65.8,0.0,1017,,,,,17.2,4.3,
30/03/2015,01:00,153,2.0,17.0,0.7,23.9,66.0,0.0,1017,0.000,0.000,0.000,0.001,18.6,7.4,10
30/03/2015,02:00,155,1.9,14.0,0.6,23.5,67.2,0.0,1017,0.000,0.000,0.000,0.001,16.9,5.8,9
30/03/2015,03:00,164,1.7,15.0,0.5,23.0,69.5,0.0,1016,0.000,0.000,0.000,0.001,15.1,4.3,9
30/03/2015,04:00,173,1.4,13.1,0.5,22.3,71.9,0.0,1016,0.000,0.001,0.001,0.001,12.5,1.9,9
30/03/2015,05:00,181,1.5,17.6,0.5,22.1,73.1,0.0,1017,0.001,0.004,0.005,0.001,11.8,1.4,9
30/03/2015,06:00,148,1.9,21.7,0.8,22.5,71.5,0.0,1017,0.001,0.003,0.004,0.001,15.5,6.2,9
30/03/2015,07:00,134,2.9,15.2,1.0,24.0,66.4,0.0,1018,0.001,0.001,0.002,0.000,16.0,5.7,8
30/03/2015,08:00,128,4.0,13.3,1.2,25.4,61.8,0.0,1019,0.001,0.001,0.002,0.002,19.7,9.3,8
30/03/2015,09:00,114,5.2,15.2,1.6,26.5,56.8,0.0,1019,0.000,0.001,0.001,0.006,23.0,12.5,7
30/03/2015,10:00,107,6.1,14.8,1.5,27.2,54.4,0.0,1019,0.002,0.001,0.003,0.002,14.0,2.1,7
30/03/2015,11:00,94,7.0,13.1,1.2,27.6,51.8,0.0,1018,0.000,0.001,0.001,0.001,17.4,2.6,6
30/03/2015,12:00,92,7.6,12.2,1.4,27.9,48.9,0.0,1017,0.002,0.002,0.004,0.001,14.0,2.1,6
30/03/2015,13:00,92,7.4,10.9,1.3,27.9,48.0,0.0,1016,0.000,0.001,0.001,0.001,13.3,1.9,6
30/03/2015,14:00,91,7.7,10.7,1.1,27.9,46.9,0.0,1015,0.000,0.000,0.000,0.001,14.7,3.2,6
30/03/2015,15:00,92,7.1,10.5,1.1,27.6,49.1,0.0,1015,0.000,0.001,0.001,0.001,14.6,3.4,7
30/03/2015,16:00,87,7.1,9.2,1.1,27.3,49.6,0.0,1016,0.001,0.001,0.002,0.001,16.4,4.6,6
30/03/2015,17:00,93,5.8,9.4,1.1,26.6,53.5,0.0,1016,0.000,0.002,0.002,0.001,18.4,7.0,7
30/03/2015,18:00,101,4.9,7.7,0.8,25.9,58.4,0.0,1017,0.001,0.002,0.003,0.001,17.4,6.8,7
30/03/2015,19:00,107,4.4,11.4,1.1,25.6,60.7,0.0,1017,0.000,0.003,0.003,0.000,18.1,6.7,8
30/03/2015,20:00,135,2.3,13.9,0.7,24.9,63.4,0.0,1018,0.000,0.002,0.002,0.002,17.7,6.4,9
30/03/2015,21:00,138,1.8,14.6,0.7,24.3,64.6,0.0,1018,0.000,0.001,0.001,0.000,13.5,2.2,8
30/03/2015,22:00,137,1.7,14.9,0.6,23.8,65.8,0.0,1018,0.000,0.001,0.001,0.000,14.4,4.2,8
30/03/2015,23:00,150,1.7,13.5,0.6,23.3,67.5,0.0,1018,0.000,0.000,0.000,0.000,13.4,3.7,8
31/03/2015,00:00,150,1.8,13.6,0.6,23.3,67.7,0.0,1017,,,,,11.3,2.0,
31/03/2015,01:00,153,2.3,14.9,0.8,23.2,70.5,0.0,1016,0.000,0.000,0.000,0.001,12.9,3.5,8
31/03/2015,02:00,150,2.2,15.8,0.7,22.8,72.4,0.0,1016,0.000,0.000,0.000,0.001,15.0,5.9,7
31/03/2015,03:00,151,2.3,14.4,0.7,22.6,73.8,0.0,1015,0.001,0.000,0.001,0.001,13.6,4.6,9
31/03/2015,04:00,146,2.3,15.0,0.7,22.3,75.1,0.0,1016,0.000,0.001,0.001,0.001,13.6,4.7,7
31/03/2015,05:00,148,2.2,16.3,0.8,22.0,76.7,0.0,1016,0.000,0.002,0.002,0.001,12.8,4.9,7
31/03/2015,06:00,145,2.6,14.5,0.9,22.2,77.2,0.0,1016,0.000,0.002,0.002,0.001,12.3,5.5,7
31/03/2015,07:00,141,3.4,15.5,1.2,23.3,74.0,0.0,1017,0.000,0.001,0.001,0.001,7.1,1.7,6
31/03/2015,08:00,140,3.8,17.3,1.3,24.7,69.3,0.0,1017,0.001,0.001,0.002,0.001,9.2,2.9,6
31/03/2015,09:00,122,4.5,14.5,1.3,26.0,64.1,0.0,1017,0.000,0.001,0.001,0.002,11.9,4.3,7
31/03/2015,10:00,105,6.1,12.4,1.7,26.6,60.8,0.0,1017,0.002,0.006,0.008,0.003,13.1,3.5,7
31/03/2015,11:00,98,7.1,13.1,1.4,27.2,59.0,0.0,1016,0.001,0.002,0.003,0.001,12.3,2.3,6
31/03/2015,12:00,109,5.0,19.2,1.6,27.3,57.3,0.0,1016,0.000,0.001,0.001,0.002,12.8,2.7,6
31/03/2015,13:00,96,6.6,12.8,1.3,27.5,54.8,0.0,1015,0.000,0.001,0.001,0.002,15.1,4.4,6
31/03/2015,14:00,96,6.2,13.1,1.1,27.6,52.8,0.0,1014,0.000,0.001,0.001,0.003,13.7,4.3,6
31/03/2015,15:00,100,6.5,10.1,1.2,27.3,53.0,0.0,1013,0.001,0.001,0.002,0.001,13.0,4.2,6
31/03/2015,16:00,106,5.4,10.5,1.5,26.9,53.9,0.0,1014,0.001,0.002,0.003,0.002,15.0,6.8,6
31/03/2015,17:00,112,4.6,9.9,1.0,26.6,48.6,0.0,1015,0.001,0.005,0.006,0.003,13.1,5.6,6
31/03/2015,18:00,121,2.9,12.4,0.8,25.3,57.7,0.0,1015,0.000,0.004,0.004,0.005,12.5,4.5,6
31/03/2015,19:00,113,3.3,10.2,0.8,24.6,65.1,0.0,1016,0.000,0.003,0.003,0.008,12.9,4.4,7
31/03/2015,20:00,122,2.8,14.4,0.9,23.4,75.5,2.5,1017,0.000,0.003,0.003,0.008,14.3,5.5,8
31/03/2015,21:00,144,3.0,19.2,0.9,21.9,83.5,0.2,1016,0.000,0.000,0.000,0.001,10.2,3.0,6
31/03/2015,22:00,152,3.6,13.3,1.0,21.8,81.1,0.0,1016,0.000,0.000,0.000,0.001,7.3,2.6,5
31/03/2015,23:00,151,2.2,23.7,1.0,22.5,74.5,0.0,1016,0.000,0.000,0.000,0.001,4.4,0.7,5
01/04/2015,00:00,140,2.6,15.2,1.0,21.6,80.2,0.7,1015,,,,,8.5,4.6,
01/04/2015,01:00,176,2.3,18.0,0.8,21.2,82.9,0.2,1014,0.000,0.000,0.000,0.001,10.8,6.7,5
01/04/2015,02:00,183,2.1,12.3,0.6,21.3,83.7,0.0,1013,0.000,0.000,0.000,0.001,9.3,5.2,6
01/04/2015,03:00,182,2.2,13.2,0.7,21.7,82.1,0.0,1013,0.001,0.000,0.001,0.001,6.3,1.9,6
01/04/2015,04:00,180,2.1,14.1,0.7,21.7,81.8,0.0,1013,0.000,0.002,0.002,0.001,4.6,-0.7,6
01/04/2015,05:00,184,1.8,17.6,0.7,21.8,82.2,0.0,1014,0.000,0.003,0.003,0.001,10.5,5.0,7
01/04/2015,06:00,157,1.8,26.5,1.0,21.8,82.0,0.0,1014,0.000,0.004,0.004,0.001,10.5,4.6,7
01/04/2015,07:00,137,3.6,11.5,1.1,22.4,77.6,0.0,1015,0.000,0.002,0.002,0.001,7.6,1.5,6
01/04/2015,08:00,137,3.7,13.8,1.2,22.9,74.8,0.0,1015,0.001,0.004,0.005,0.001,9.6,3.8,6
01/04/2015,09:00,138,3.8,15.4,1.1,23.5,72.1,0.0,1016,0.001,0.001,0.002,0.001,10.9,5.5,6
01/04/2015,10:00,118,5.0,14.3,1.3,24.3,70.1,0.0,1015,0.001,0.001,0.002,0.001,7.4,2.3,5
01/04/2015,11:00,120,4.3,14.7,1.3,25.0,66.7,0.0,1014,0.001,0.000,0.001,0.002,6.5,1.4,4
01/04/2015,12:00,104,5.0,18.6,1.3,25.8,62.4,0.0,1013,0.001,0.001,0.002,0.002,2.5,0.0,3
01/04/2015,13:00,118,4.9,15.9,1.3,25.4,63.9,0.0,1013,0.000,0.001,0.001,0.001,0.9,-1.0,3
01/04/2015,14:00,102,6.1,10.0,1.1,25.5,62.1,0.0,1012,0.001,0.001,0.002,0.002,1.2,-0.5,2
01/04/2015,15:00,95,5.1,11.5,1.0,25.4,62.1,0.0,1012,0.001,0.001,0.002,0.002,2.8,0.3,2
01/04/2015,16:00,97,5.6,10.4,1.1,25.5,63.0,0.0,1012,0.001,0.002,0.003,0.003,4.9,1.9,3
01/04/2015,17:00,105,5.2,13.2,1.5,24.6,69.0,0.0,1012,0.000,0.003,0.003,0.002,5.9,2.8,3
01/04/2015,18:00,127,3.2,13.2,1.0,23.4,71.6,0.0,1013,0.000,0.003,0.003,0.001,5.3,3.5,2
01/04/2015,19:00,131,2.4,15.4,0.9,22.9,73.0,0.0,1014,0.001,0.004,0.005,0.001,6.3,5.4,3
01/04/2015,20:00,124,4.5,10.0,1.1,22.8,73.4,0.0,1014,0.000,0.001,0.001,0.001,2.4,0.6,2
01/04/2015,21:00,147,2.3,18.8,0.9,21.6,82.5,0.0,1014,0.000,0.000,0.000,0.001,6.1,3.7,3
01/04/2015,22:00,153,2.0,14.9,0.7,21.6,80.7,0.0,1014,0.000,0.000,0.000,0.001,6.9,5.0,4
01/04/2015,23:00,160,1.9,19.0,0.8,21.7,79.7,0.0,1013,0.000,0.000,0.000,0.001,6.6,4.1,4
02/04/2015,00:00,159,1.3,21.8,0.5,21.6,80.1,0.0,1013,,,,,4.6,2.1,
02/04/2015,01:00,210,1.4,13.2,0.4,20.9,83.4,0.0,1012,0.000,0.001,0.001,0.001,4.7,1.8,3
02/04/2015,02:00,208,1.5,11.1,0.4,20.4,85.9,0.0,1011,0.000,0.001,0.001,0.001,3.4,0.6,4
02/04/2015,03:00,200,1.4,18.3,0.5,20.3,86.9,0.0,1011,0.002,0.004,0.006,0.001,5.3,2.5,5
02/04/2015,04:00,195,1.7,13.2,0.5,20.2,87.2,0.0,1011,0.001,0.003,0.004,0.001,6.1,2.6,4
02/04/2015,05:00,196,1.2,17.5,0.5,20.2,88.0,0.0,1011,0.001,0.005,0.006,0.001,5.7,2.2,5
02/04/2015,06:00,200,1.5,14.4,0.6,20.6,88.1,0.0,1012,0.002,0.004,0.006,0.001,7.9,3.9,5
02/04/2015,07:00,167,1.8,23.6,0.9,22.0,83.8,0.0,1013,0.002,0.004,0.006,0.001,9.1,6.0,3
02/04/2015,08:00,143,3.3,17.1,1.1,24.4,71.7,0.0,1013,0.000,0.002,0.002,0.001,3.4,1.0,3
02/04/2015,09:00,126,3.5,18.6,0.9,25.6,67.5,0.0,1013,0.000,0.001,0.001,0.001,0.5,-3.1,6
02/04/2015,10:00,117,4.5,14.7,1.3,26.4,63.9,0.0,1012,0.000,0.001,0.001,0.001,5.7,1.2,6
02/04/2015,11:00,108,4.0,17.4,1.3,27.0,61.5,0.0,1012,0.000,0.001,0.001,0.001,5.4,0.1,6
02/04/2015,12:00,102,3.6,27.5,1.3,27.6,58.0,0.0,1011,0.000,0.001,0.001,0.002,3.1,-1.4,5
02/04/2015,13:00,102,3.1,38.9,1.7,27.3,61.3,0.0,1010,0.000,0.001,0.001,0.003,2.6,-2.0,5
02/04/2015,14:00,164,2.7,32.6,1.5,24.8,75.8,0.3,1009,0.002,0.004,0.006,0.003,3.0,-0.6,5
02/04/2015,15:00,129,2.5,17.2,1.1,24.9,75.6,0.0,1009,0.001,0.003,0.004,0.003,4.8,2.5,4
02/04/2015,16:00,100,3.2,17.5,0.9,26.1,69.1,0.0,1009,0.002,0.002,0.004,0.002,11.1,9.0,4
