Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),RAD (w/m^2),Barometric Pressure (hPa),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Bsp (Mm^-1)
13/04/2013,07:00,193,1.5,24.7,0.6,19.3,89.8,5.6,33.0,1015,0.013,0.000,0.005,0.005,,,11
13/04/2013,08:00,210,1.7,34.6,0.6,19.6,89.7,0.2,107.0,1015,0.012,0.001,0.007,0.008,,,10
13/04/2013,09:00,225,2.6,17.9,0.6,19.7,89.4,0.1,116.0,1015,0.012,0.001,0.003,0.004,,,7
13/04/2013,10:00,219,2.6,12.8,0.7,19.5,88.6,1.5,202.0,1015,0.013,0.001,0.002,0.003,,,6
13/04/2013,11:00,218,2.7,10.3,0.7,20.0,87.9,2.2,149.0,1015,0.013,0.001,0.002,0.003,,,6
13/04/2013,12:00,211,3.4,11.3,0.8,20.2,85.7,0.0,310.0,1013,0.015,0.001,0.001,0.001,,,3
13/04/2013,13:00,219,3.5,10.8,0.8,20.9,81.1,0.0,242.0,1013,0.016,0.000,0.000,0.000,,,4
13/04/2013,14:00,208,2.0,29.0,1.1,20.6,82.1,0.1,106.0,1012,0.016,0.000,0.000,0.000,,,5
13/04/2013,15:00,202,1.9,30.2,0.9,20.2,84.2,0.0,81.0,1012,0.015,0.000,0.001,0.001,,,6
13/04/2013,16:00,261,0.4,80.1,0.4,19.8,87.7,0.1,69.0,1012,0.012,0.001,0.002,0.003,,,7
13/04/2013,17:00,241,1.4,8.5,0.7,19.9,87.4,0.0,10.0,1012,0.006,0.001,0.006,0.007,,,11
13/04/2013,18:00,240,1.5,14.7,0.4,19.7,82.8,0.0,0.0,1012,0.007,0.000,0.007,0.007,,,9
13/04/2013,19:00,252,1.3,16.2,0.5,19.5,83.1,0.0,0.0,1013,0.004,0.001,0.009,0.010,,,9
13/04/2013,20:00,255,0.6,24.6,0.3,19.5,81.8,0.0,0.0,1013,0.008,0.000,0.005,0.005,,,9
13/04/2013,21:00,289,0.9,26.7,0.3,19.5,81.5,0.0,0.0,1013,0.005,0.001,0.007,0.008,,,12
13/04/2013,22:00,273,0.8,17.3,0.2,19.5,80.0,0.0,0.0,1012,0.005,0.001,0.007,0.008,,,14
13/04/2013,23:00,247,1.6,12.2,0.6,19.2,81.2,0.0,0.0,1012,0.006,0.001,0.006,0.007,,,12
14/04/2013,00:00,250,1.5,14.2,0.5,18.7,82.1,0.0,0.0,1012,,,,,,,
14/04/2013,01:00,271,1.7,10.7,0.5,18.3,83.1,0.0,0.0,1011,0.009,0.000,0.003,0.003,,,11
14/04/2013,02:00,274,1.9,14.7,0.6,17.9,82.8,0.0,0.0,1011,0.010,0.002,0.003,0.004,,,10
14/04/2013,03:00,264,1.1,16.3,0.4,17.7,83.5,0.0,0.0,1011,0.010,0.000,0.001,0.001,,,10
14/04/2013,04:00,277,0.9,19.6,0.4,17.2,84.6,0.0,0.0,1011,0.010,0.000,0.000,0.000,,,9
14/04/2013,05:00,251,0.8,42.8,0.5,16.9,85.7,0.0,0.0,1011,0.007,0.000,0.001,0.001,,,7
14/04/2013,06:00,274,1.4,27.1,0.6,17.4,83.8,0.0,52.0,1011,0.011,0.000,0.000,0.000,,,8
14/04/2013,07:00,261,1.7,20.2,0.6,19.4,75.7,0.0,247.0,1012,0.014,0.000,0.001,0.001,,,9
14/04/2013,08:00,259,2.2,18.1,0.7,21.0,69.9,0.0,479.0,1012,0.017,0.000,0.000,0.000,,,10
14/04/2013,09:00,250,2.6,16.7,0.8,22.3,66.5,0.0,689.0,1012,0.019,0.001,0.000,0.001,,,10
14/04/2013,10:00,251,2.1,24.7,0.9,23.6,62.1,0.0,840.0,1012,0.024,0.001,0.000,0.001,,,10
14/04/2013,11:00,253,1.9,23.5,0.9,24.9,58.0,0.0,882.0,1011,0.026,0.000,0.000,0.000,,,10
14/04/2013,12:00,219,1.4,44.2,0.8,25.6,52.3,0.0,699.0,1010,0.025,0.000,0.000,0.000,,,8
14/04/2013,13:00,212,2.0,35.8,0.9,26.1,49.5,0.0,715.0,1009,0.024,0.000,0.000,0.000,,,7
14/04/2013,14:00,223,2.1,16.0,0.8,26.1,46.8,0.0,423.0,1009,0.023,0.000,0.000,0.000,,,6
14/04/2013,15:00,223,1.1,19.8,0.7,25.6,50.0,0.0,164.0,1009,0.019,0.000,0.000,0.000,,,7
14/04/2013,16:00,70,2.1,40.8,1.1,24.7,59.4,0.0,66.0,1010,0.021,0.001,0.004,0.004,,,16
14/04/2013,17:00,96,2.1,15.6,0.7,23.7,65.7,0.0,7.0,1010,0.019,0.000,0.004,0.004,,,21
14/04/2013,18:00,73,1.1,42.3,0.4,22.8,70.3,0.0,0.0,1011,0.015,0.000,0.005,0.005,,,24
14/04/2013,19:00,20,0.7,38.9,0.4,22.1,74.5,0.0,0.0,1011,0.011,0.000,0.005,0.005,,,24
14/04/2013,20:00,356,0.8,28.6,0.4,21.7,76.8,0.0,0.0,1011,0.009,0.000,0.006,0.006,,,24
14/04/2013,21:00,354,0.6,50.5,0.4,20.9,79.8,0.0,0.0,1012,0.004,0.001,0.009,0.010,,,25
14/04/2013,22:00,287,0.2,109.4,0.3,19.8,84.4,0.0,0.0,1012,0.002,0.002,0.009,0.011,,,23
14/04/2013,23:00,7,0.4,179.8,0.3,19.0,88.2,0.0,0.0,1011,0.001,0.005,0.008,0.012,,,20
15/04/2013,00:00,7,0.3,112.2,0.4,18.4,89.8,0.0,0.0,1011,,,,,,,
15/04/2013,01:00,227,0.7,34.5,0.3,18.1,90.4,0.0,0.0,1011,0.000,0.004,0.005,0.009,,,10
15/04/2013,02:00,214,0.9,30.7,0.5,17.9,90.8,0.0,0.0,1011,0.001,0.012,0.006,0.017,,,23
15/04/2013,03:00,213,0.6,26.6,0.2,17.7,90.9,0.0,0.0,1010,0.001,0.014,0.006,0.019,,,30
15/04/2013,04:00,210,0.6,30.6,0.2,17.4,91.1,0.0,0.0,1010,0.001,0.018,0.005,0.022,,,38
15/04/2013,05:00,214,0.6,38.1,0.3,17.0,91.3,0.0,0.0,1011,0.001,0.019,0.004,0.023,,,32
15/04/2013,06:00,186,0.6,33.7,0.3,17.1,91.3,0.0,41.0,1011,0.001,0.030,0.005,0.034,,,19
15/04/2013,07:00,231,0.8,19.3,0.4,17.9,91.1,0.0,160.0,1011,0.002,0.043,0.009,0.052,,,33
15/04/2013,08:00,215,1.0,29.8,0.5,19.4,86.9,0.0,308.0,1011,0.004,0.013,0.009,0.022,,,31
15/04/2013,09:00,249,1.2,26.1,0.5,21.2,77.7,0.0,274.0,1011,0.010,0.004,0.007,0.011,,,26
15/04/2013,10:00,251,1.3,37.3,0.7,22.0,75.1,0.0,442.0,1011,0.012,0.006,0.007,0.012,,,33
15/04/2013,11:00,259,1.2,43.4,0.8,23.4,68.1,0.0,707.0,1010,0.019,0.002,0.001,0.003,,,22
15/04/2013,12:00,261,1.1,45.5,0.7,25.1,60.4,0.0,862.0,1009,0.023,0.000,0.001,0.001,,,16
15/04/2013,13:00,360,0.3,124.9,0.7,25.8,57.6,0.0,674.0,1008,0.028,0.001,0.001,0.002,,,15
15/04/2013,14:00,41,1.7,38.6,0.8,26.5,53.0,0.0,530.0,1008,0.033,0.002,0.004,0.005,12.7,6.9,17
15/04/2013,15:00,56,3.3,19.9,1.1,25.9,58.4,0.0,200.0,1008,0.029,0.003,0.010,0.013,20.5,6.8,22
15/04/2013,16:00,53,3.3,12.6,0.8,25.2,61.9,0.0,168.0,1008,0.026,0.002,0.014,0.016,19.7,3.7,24
15/04/2013,17:00,54,2.8,11.1,0.9,23.7,67.9,0.0,8.0,1008,0.018,0.002,0.017,0.019,22.1,9.3,26
15/04/2013,18:00,50,2.1,14.1,0.6,22.6,71.8,0.0,0.0,1008,0.007,0.003,0.023,0.026,26.3,13.3,27
15/04/2013,19:00,36,2.0,13.6,0.6,22.3,74.3,0.0,0.0,1009,0.012,0.002,0.014,0.016,21.2,8.9,24
15/04/2013,20:00,36,2.0,12.0,0.6,22.1,75.8,0.0,0.0,1010,0.013,0.001,0.014,0.015,22.6,14.3,27
15/04/2013,21:00,34,1.9,11.1,0.5,21.6,78.3,0.0,0.0,1010,0.010,0.001,0.017,0.018,22.1,11.8,30
15/04/2013,22:00,30,1.8,15.4,0.6,21.3,80.5,0.0,0.0,1010,0.008,0.002,0.018,0.019,22.8,11.6,34
15/04/2013,23:00,11,1.3,161.4,0.5,20.8,82.8,0.0,0.0,1010,0.009,0.000,0.013,0.013,19.9,9.1,31
16/04/2013,00:00,281,0.6,31.9,0.2,20.0,85.9,0.0,0.0,1010,,,,,17.8,7.1,
16/04/2013,01:00,239,0.5,42.2,0.3,19.5,87.5,0.0,0.0,1009,0.004,0.000,0.009,0.009,8.5,-0.2,24
16/04/2013,02:00,232,0.7,40.7,0.4,18.7,88.9,0.0,0.0,1009,0.002,0.000,0.010,0.010,13.6,7.0,23
16/04/2013,03:00,227,0.7,27.2,0.3,17.8,88.9,0.0,0.0,1009,0.001,0.002,0.012,0.014,13.1,5.1,28
16/04/2013,04:00,305,0.6,30.7,0.3,17.7,88.6,0.0,0.0,1009,0.001,0.003,0.010,0.013,12.9,5.2,27
16/04/2013,05:00,232,0.4,62.0,0.2,17.6,88.6,0.0,0.0,1010,0.001,0.003,0.010,0.012,8.0,1.8,18
16/04/2013,06:00,256,0.2,132.9,0.3,17.4,89.1,0.0,42.0,1010,0.002,0.019,0.010,0.028,12.4,7.5,22
16/04/2013,07:00,227,0.8,24.2,0.5,18.2,87.3,0.0,114.0,1011,0.002,0.013,0.009,0.022,12.7,5.5,27
16/04/2013,08:00,250,1.3,25.4,0.7,19.2,83.9,0.0,246.0,1012,0.004,0.013,0.009,0.022,18.8,11.0,25
16/04/2013,09:00,264,1.1,50.5,0.7,22.2,71.4,0.0,707.0,1012,0.009,0.008,0.005,0.013,14.9,7.8,20
16/04/2013,10:00,256,1.7,28.9,0.8,24.8,62.2,0.0,822.0,1011,0.021,0.002,0.002,0.003,10.3,4.9,16
16/04/2013,11:00,279,1.4,37.9,0.8,26.6,54.1,0.0,877.0,1011,0.028,0.001,0.000,0.001,13.1,6.5,15
16/04/2013,12:00,268,1.2,53.4,0.9,27.7,51.3,0.0,886.0,1010,0.029,0.000,0.000,0.000,12.0,5.7,14
16/04/2013,13:00,350,0.7,140.8,0.9,27.9,49.9,0.0,508.0,1009,0.029,0.001,0.004,0.005,9.9,5.7,18
16/04/2013,14:00,264,2.5,115.8,2.7,24.7,58.2,2.8,222.0,1009,0.029,0.002,0.006,0.008,18.8,8.4,21
16/04/2013,15:00,29,1.6,54.0,1.2,20.5,69.4,0.0,125.0,1009,0.020,0.002,0.009,0.011,21.0,12.6,12
16/04/2013,16:00,354,0.7,129.3,0.9,21.0,70.6,0.0,63.0,1011,0.009,0.004,0.020,0.024,14.1,9.0,17
16/04/2013,17:00,38,1.0,62.8,0.9,21.0,71.8,0.0,2.0,1011,0.005,0.003,0.020,0.023,14.6,7.1,15
16/04/2013,18:00,73,1.9,24.5,0.8,20.6,76.1,0.0,0.0,1011,0.001,0.019,0.028,0.046,14.6,6.8,21
16/04/2013,19:00,38,0.7,149.7,0.4,20.0,76.9,0.0,0.0,1011,0.001,0.017,0.028,0.045,19.2,13.3,21
16/04/2013,20:00,243,1.1,51.4,0.9,19.4,80.5,0.0,0.0,1012,0.000,0.017,0.021,0.038,17.4,11.3,22
16/04/2013,21:00,255,3.3,10.9,1.3,19.2,82.8,1.8,0.0,1013,0.009,0.008,0.014,0.022,12.8,6.0,17
16/04/2013,22:00,276,1.0,45.4,0.7,18.4,86.0,0.0,0.0,1012,0.015,0.000,0.005,0.005,12.2,9.1,14
16/04/2013,23:00,207,1.3,79.3,1.1,18.2,86.5,0.0,0.0,1012,0.013,0.000,0.004,0.004,9.3,5.8,15
17/04/2013,00:00,234,1.0,19.7,0.4,18.0,84.6,0.0,0.0,1013,,,,,6.7,1.6,
17/04/2013,01:00,257,0.7,13.2,0.2,17.4,87.0,0.0,0.0,1012,0.010,0.000,0.006,0.006,8.8,5.1,15
17/04/2013,02:00,272,0.8,20.4,0.4,16.9,88.8,0.0,0.0,1012,0.010,0.001,0.004,0.005,4.6,0.0,15
17/04/2013,03:00,270,1.0,18.3,0.5,16.7,88.1,0.0,0.0,1012,0.013,0.000,0.002,0.002,3.9,-1.0,12
17/04/2013,04:00,229,0.8,33.3,0.5,16.3,88.2,0.0,0.0,1012,0.009,0.001,0.003,0.004,4.5,0.9,12
17/04/2013,05:00,201,1.1,27.3,0.4,16.1,89.3,0.0,0.0,1012,0.005,0.000,0.007,0.007,7.3,3.6,14
17/04/2013,06:00,210,1.0,18.1,0.4,16.2,89.7,0.0,47.0,1013,0.003,0.007,0.010,0.017,7.5,4.5,20
17/04/2013,07:00,206,2.1,12.6,0.4,17.5,86.0,0.0,232.0,1014,0.004,0.025,0.013,0.038,10.9,6.4,45
17/04/2013,08:00,213,1.8,19.2,0.5,19.6,77.4,0.0,459.0,1014,0.008,0.020,0.014,0.034,18.3,11.4,48
17/04/2013,09:00,175,0.8,50.3,0.6,21.4,66.8,0.0,662.0,1014,0.018,0.010,0.012,0.022,13.7,5.9,29
17/04/2013,10:00,280,0.5,77.6,0.5,23.1,61.8,0.0,814.0,1013,,,,,8.2,-0.3,
17/04/2013,11:00,33,1.1,50.8,0.8,24.5,57.2,0.0,890.0,1013,0.028,0.005,0.011,0.016,15.0,8.8,22
17/04/2013,12:00,63,1.5,45.9,0.9,25.3,53.9,0.0,892.0,1011,0.032,0.005,0.010,0.015,16.2,10.8,21
17/04/2013,13:00,60,1.1,60.9,0.9,26.2,52.0,0.0,828.0,1011,0.037,0.004,0.012,0.016,20.6,14.3,29
17/04/2013,14:00,62,2.5,24.1,0.9,26.2,51.8,0.0,542.0,1010,0.042,0.003,0.010,0.013,25.1,16.6,29
17/04/2013,15:00,67,3.6,16.0,1.0,25.7,55.1,0.0,218.0,1010,0.038,0.002,0.008,0.009,16.8,9.0,19
17/04/2013,16:00,69,3.9,13.3,0.9,24.3,60.4,0.0,115.0,1010,0.031,0.002,0.006,0.008,11.1,0.3,16
17/04/2013,17:00,83,2.8,10.7,0.7,23.4,65.8,0.0,3.0,1011,0.025,0.001,0.009,0.010,12.5,4.7,16
17/04/2013,18:00,10,1.2,139.0,0.9,22.9,72.0,4.4,0.0,1012,0.023,0.001,0.010,0.011,13.1,5.3,19
17/04/2013,19:00,109,1.1,65.5,0.9,20.2,79.8,0.2,0.0,1013,0.022,0.000,0.007,0.007,14.4,8.9,18
17/04/2013,20:00,21,0.8,35.9,0.4,20.1,84.9,0.0,0.0,1013,0.014,0.000,0.011,0.011,8.6,3.8,19
17/04/2013,21:00,226,1.1,47.6,0.6,19.5,85.4,0.0,0.0,1013,0.006,0.001,0.014,0.015,13.0,9.3,19
17/04/2013,22:00,186,1.4,36.8,0.7,18.7,86.9,0.0,0.0,1013,0.007,0.001,0.013,0.014,12.7,9.2,18
17/04/2013,23:00,290,0.9,26.7,0.3,18.7,87.9,0.0,0.0,1013,0.002,0.007,0.019,0.025,5.1,-0.5,25
18/04/2013,00:00,246,0.4,54.3,0.3,18.5,89.3,0.0,0.0,1013,,,,,10.8,5.6,
18/04/2013,01:00,238,0.5,16.5,0.2,18.4,89.9,0.0,0.0,1012,0.003,0.001,0.012,0.013,10.4,5.7,25
18/04/2013,02:00,212,0.7,32.3,0.3,18.2,90.3,0.0,0.0,1012,0.003,0.001,0.008,0.009,5.3,0.7,27
18/04/2013,03:00,231,0.8,16.3,0.3,18.1,90.3,0.0,0.0,1012,0.006,0.001,0.005,0.006,8.4,3.4,28
18/04/2013,04:00,228,1.0,9.1,0.3,18.1,89.4,0.0,0.0,1012,0.009,0.001,0.004,0.004,8.3,4.0,22
18/04/2013,05:00,243,1.2,13.5,0.4,18.1,88.6,0.0,0.0,1013,0.004,0.001,0.011,0.012,11.4,8.2,22
18/04/2013,06:00,256,0.7,49.2,0.5,17.9,88.2,0.0,23.0,1013,0.004,0.004,0.012,0.016,14.6,9.0,23
18/04/2013,07:00,254,0.5,50.1,0.3,18.3,88.3,0.0,147.0,1013,0.005,0.007,0.008,0.015,8.3,1.5,23
18/04/2013,08:00,264,1.0,35.0,0.6,20.6,78.0,0.0,461.0,1013,0.011,0.006,0.006,0.012,5.7,-0.2,16
18/04/2013,09:00,244,1.1,42.6,0.6,22.1,72.7,0.0,660.0,1013,0.017,0.003,0.003,0.006,2.8,-4.1,16
18/04/2013,10:00,278,0.7,63.1,0.6,24.2,64.7,0.0,816.0,1013,0.022,0.002,0.002,0.004,8.7,3.0,15
18/04/2013,11:00,302,1.4,48.6,1.0,26.5,54.0,0.0,893.0,1012,0.028,0.001,0.002,0.003,13.1,9.7,12
18/04/2013,12:00,269,1.8,31.1,0.9,27.7,45.5,0.0,893.0,1010,0.034,0.001,0.001,0.001,13.5,10.2,11
18/04/2013,13:00,276,2.1,23.3,1.0,28.2,44.7,0.0,729.0,1010,0.032,0.000,0.000,0.000,11.0,7.8,10
18/04/2013,14:00,301,1.8,33.8,1.0,28.3,47.9,0.0,535.0,1009,0.029,0.000,0.001,0.001,9.9,4.6,12
18/04/2013,15:00,341,1.7,25.4,0.8,28.6,45.8,0.0,205.0,1009,0.029,0.001,0.002,0.002,9.6,4.6,11
18/04/2013,16:00,350,1.1,24.0,0.6,28.5,45.4,0.0,173.0,1009,0.027,0.001,0.004,0.005,10.6,5.1,12
18/04/2013,17:00,358,0.5,141.2,0.4,27.1,47.8,0.0,7.0,1010,0.014,0.004,0.016,0.019,7.2,-1.3,14
18/04/2013,18:00,40,0.7,45.5,0.4,23.9,76.8,0.0,0.0,1010,0.001,0.007,0.025,0.032,17.8,6.0,29
18/04/2013,19:00,14,0.6,185.9,0.5,22.7,82.2,0.0,0.0,1011,0.001,0.008,0.022,0.030,15.3,3.7,26
18/04/2013,20:00,311,0.6,51.6,0.4,21.3,85.6,0.0,0.0,1012,0.001,0.028,0.019,0.047,,,29
18/04/2013,21:00,239,0.7,44.8,0.4,19.8,81.5,0.0,0.0,1012,0.001,0.028,0.015,0.043,11.1,2.9,25
18/04/2013,22:00,347,0.5,46.7,0.3,18.6,81.2,0.0,0.0,1012,0.001,0.036,0.013,0.049,10.1,1.4,27
18/04/2013,23:00,331,0.6,162.7,0.6,17.7,78.2,0.0,0.0,1011,0.000,0.025,0.013,0.038,22.3,12.3,29
19/04/2013,00:00,267,0.2,81.3,0.4,16.6,80.3,0.0,0.0,1011,,,,,20.4,12.9,
19/04/2013,01:00,226,0.9,38.6,0.3,15.7,77.4,0.0,0.0,1011,0.002,0.003,0.009,0.011,20.2,13.6,62
19/04/2013,02:00,188,1.0,23.5,0.4,15.5,80.3,0.0,0.0,1010,0.001,0.013,0.011,0.024,15.9,8.2,62
19/04/2013,03:00,216,1.5,9.2,0.3,15.4,77.4,0.0,0.0,1010,0.001,0.017,0.012,0.028,21.5,10.2,70
19/04/2013,04:00,237,1.2,17.4,0.4,15.1,74.1,0.0,0.0,1010,0.001,0.010,0.015,0.024,23.0,13.9,78
19/04/2013,05:00,219,0.8,13.3,0.4,14.5,76.7,0.0,0.0,1011,0.001,0.010,0.013,0.022,26.4,18.7,74
19/04/2013,06:00,219,1.0,11.3,0.2,14.0,78.2,0.0,48.0,1011,0.001,0.019,0.011,0.030,26.7,20.4,70
19/04/2013,07:00,216,0.8,24.4,0.4,16.4,68.1,0.0,250.0,1011,0.004,0.027,0.014,0.041,21.3,12.3,65
19/04/2013,08:00,237,1.1,22.1,0.5,19.5,54.8,0.0,481.0,1011,0.010,0.012,0.012,0.024,21.9,10.3,44
19/04/2013,09:00,265,2.5,16.6,1.1,22.7,40.4,0.0,694.0,1011,0.023,0.002,0.003,0.005,22.2,13.6,18
19/04/2013,10:00,278,2.2,21.7,0.8,24.3,36.0,0.0,849.0,1010,0.026,0.001,0.002,0.003,15.7,7.8,15
19/04/2013,11:00,288,2.6,23.8,1.2,25.5,31.1,0.0,867.0,1010,0.029,0.001,0.002,0.003,12.3,3.1,13
19/04/2013,12:00,293,3.1,23.7,1.4,25.9,31.5,0.0,912.0,1009,0.036,0.001,0.001,0.002,12.3,3.4,19
19/04/2013,13:00,276,2.9,23.3,1.2,26.9,28.2,0.0,778.0,1008,0.036,0.001,0.001,0.002,18.8,8.2,18
19/04/2013,14:00,284,3.0,21.5,1.2,27.0,26.2,0.0,483.0,1007,0.036,0.001,0.001,0.002,18.5,8.1,16
19/04/2013,15:00,263,3.7,16.9,1.5,27.2,22.9,0.0,244.0,1007,0.032,0.001,0.001,0.002,12.9,3.6,15
19/04/2013,16:00,274,2.4,16.2,1.0,26.6,24.3,0.0,193.0,1008,0.030,0.000,0.002,0.002,17.6,7.6,28
19/04/2013,17:00,245,1.2,28.0,0.5,24.5,29.0,0.0,6.0,1008,0.022,0.000,0.008,0.008,21.4,11.5,32
19/04/2013,18:00,322,0.6,154.8,0.6,22.4,36.4,0.0,0.0,1009,0.003,0.019,0.028,0.047,22.4,13.7,38
19/04/2013,19:00,237,0.2,91.6,0.6,20.0,46.2,0.0,0.0,1010,0.001,0.017,0.026,0.043,25.8,15.4,39
19/04/2013,20:00,343,0.5,150.8,0.4,19.0,52.9,0.0,0.0,1010,0.001,0.030,0.023,0.053,17.7,7.7,41
19/04/2013,21:00,228,0.2,124.1,0.4,17.0,64.4,0.0,0.0,1011,0.001,0.028,0.020,0.048,18.1,6.4,40
19/04/2013,22:00,226,0.2,94.9,0.4,16.1,66.7,0.0,0.0,1011,0.001,0.046,0.019,0.065,23.8,12.2,46
19/04/2013,23:00,251,0.3,97.3,0.4,15.1,75.1,0.0,0.0,1010,0.001,0.050,0.016,0.066,28.3,12.3,45
20/04/2013,00:00,309,0.3,137.1,0.3,14.7,74.1,0.0,0.0,1010,,,,,21.2,10.1,
20/04/2013,01:00,188,0.8,56.4,0.7,13.7,78.5,0.0,0.0,1010,0.001,0.044,0.012,0.056,14.6,7.4,36
20/04/2013,02:00,225,1.2,9.7,0.4,13.7,77.3,0.0,0.0,1009,0.000,0.031,0.014,0.045,16.5,9.2,36
20/04/2013,03:00,208,0.1,104.3,0.3,13.7,75.9,0.0,0.0,1009,0.001,0.021,0.013,0.034,16.5,8.9,33
20/04/2013,04:00,206,1.2,27.7,0.5,13.2,76.6,0.0,0.0,1009,0.000,0.021,0.010,0.031,17.9,11.6,32
20/04/2013,05:00,214,1.2,15.3,0.4,14.2,64.8,0.0,0.0,1009,0.001,0.008,0.016,0.023,18.7,10.6,33
20/04/2013,06:00,213,1.1,18.1,0.4,14.0,61.5,0.0,41.0,1010,0.006,0.003,0.013,0.015,16.7,7.8,31
20/04/2013,07:00,220,0.9,41.4,0.5,15.6,57.7,0.0,216.0,1010,0.014,0.003,0.006,0.009,20.7,11.8,30
20/04/2013,08:00,261,2.1,20.6,0.9,18.4,45.7,0.0,465.0,1010,0.022,0.002,0.003,0.005,20.7,10.9,29
20/04/2013,09:00,263,2.7,19.8,1.0,19.9,41.3,0.0,686.0,1010,0.026,0.001,0.001,0.002,18.7,9.8,28
20/04/2013,10:00,262,2.7,16.4,0.9,21.1,38.5,0.0,851.0,1010,0.028,0.001,0.000,0.001,14.7,4.6,29
20/04/2013,11:00,283,2.6,23.3,1.1,22.6,31.7,0.0,929.0,1009,0.032,0.001,0.000,0.001,17.9,6.0,31
20/04/2013,12:00,284,2.5,24.1,1.1,23.2,28.6,0.0,916.0,1007,0.036,0.001,0.000,0.001,18.0,8.4,30
20/04/2013,13:00,293,2.8,24.0,1.3,24.1,26.7,0.0,827.0,1007,0.037,0.000,0.001,0.001,20.3,10.6,30
20/04/2013,14:00,267,3.1,22.8,1.2,24.4,25.9,0.0,567.0,1007,0.038,0.000,0.001,0.001,28.3,19.6,31
20/04/2013,15:00,260,3.4,17.5,1.3,24.3,25.6,0.0,185.0,1007,0.038,0.000,0.001,0.001,20.5,12.3,31
20/04/2013,16:00,273,2.5,19.1,1.0,23.9,25.9,0.0,176.0,1007,0.037,0.000,0.001,0.001,17.0,9.5,29
20/04/2013,17:00,278,1.4,17.0,0.6,22.2,28.2,0.0,7.0,1008,0.032,0.000,0.004,0.004,14.7,9.0,35
20/04/2013,18:00,297,1.0,17.8,0.3,20.4,33.8,0.0,0.0,1008,0.016,0.002,0.016,0.017,14.3,9.2,27
20/04/2013,19:00,286,1.4,11.3,0.4,19.2,37.3,0.0,0.0,1009,0.015,0.002,0.016,0.017,12.2,7.0,33
20/04/2013,20:00,281,1.4,12.4,0.5,18.1,40.6,0.0,0.0,1010,0.020,0.000,0.011,0.011,12.4,7.6,24
20/04/2013,21:00,23,0.2,98.2,0.3,16.3,48.4,0.0,0.0,1010,0.013,0.001,0.012,0.013,20.3,16.2,27
20/04/2013,22:00,137,0.2,91.3,0.4,14.9,53.9,0.0,0.0,1010,0.010,0.001,0.013,0.014,15.5,12.0,80
20/04/2013,23:00,234,0.8,27.1,0.4,14.2,54.3,0.0,0.0,1010,0.008,0.001,0.015,0.016,23.7,18.1,65
21/04/2013,00:00,182,0.9,27.6,0.5,13.7,55.6,0.0,0.0,1010,,,,,18.5,14.2,
21/04/2013,01:00,205,1.2,40.7,0.4,13.2,57.1,0.0,0.0,1010,0.011,0.001,0.010,0.010,14.5,9.8,20
21/04/2013,02:00,166,1.0,34.5,0.4,12.7,59.3,0.0,0.0,1010,0.011,0.000,0.010,0.010,12.0,7.1,20
21/04/2013,03:00,198,0.9,28.3,0.4,12.1,62.5,0.0,0.0,1010,0.007,0.000,0.011,0.011,14.4,6.3,28
21/04/2013,04:00,167,0.5,55.8,0.4,12.0,61.3,0.0,0.0,1010,0.007,0.001,0.011,0.012,15.4,7.9,70
21/04/2013,05:00,172,0.6,58.0,0.4,11.6,66.9,0.0,0.0,1011,0.005,0.001,0.009,0.010,18.1,10.6,23
21/04/2013,06:00,222,0.5,42.3,0.4,12.2,61.8,0.0,37.0,1012,0.010,0.002,0.006,0.007,9.1,4.5,15
21/04/2013,07:00,222,0.7,45.1,0.6,14.5,60.2,0.0,212.0,1012,0.015,0.002,0.003,0.005,12.3,8.4,12
21/04/2013,08:00,249,2.1,16.9,0.8,17.8,51.3,0.0,457.0,1013,0.022,0.001,0.002,0.003,9.4,5.6,8
21/04/2013,09:00,244,2.5,20.3,0.8,19.5,50.9,0.0,669.0,1013,0.024,0.001,0.000,0.001,7.7,5.0,6
21/04/2013,10:00,241,1.7,36.9,1.1,21.1,48.5,0.0,818.0,1012,0.027,0.001,0.001,0.002,5.2,1.2,7
21/04/2013,11:00,216,1.1,46.9,0.7,22.4,46.2,0.0,891.0,1012,0.033,0.001,0.001,0.001,2.2,-0.6,6
21/04/2013,12:00,216,0.9,74.4,0.8,23.3,44.2,0.0,897.0,1011,0.034,0.000,0.001,0.001,10.9,5.7,6
21/04/2013,13:00,97,0.9,64.6,0.8,23.6,43.0,0.0,637.0,1010,0.035,0.000,0.001,0.001,7.3,4.7,5
21/04/2013,14:00,68,1.6,47.6,0.9,23.9,42.6,0.0,519.0,1009,0.038,0.000,0.001,0.001,5.8,0.8,5
21/04/2013,15:00,62,2.8,23.5,0.9,23.5,47.3,0.0,151.0,1010,0.035,0.000,0.003,0.003,4.0,-1.7,8
21/04/2013,16:00,59,3.2,17.0,0.9,22.8,50.5,0.0,131.0,1010,0.029,0.001,0.002,0.003,9.3,3.1,8
21/04/2013,17:00,70,3.1,17.3,0.9,21.9,56.9,0.0,9.0,1011,0.025,0.001,0.004,0.005,12.5,5.2,11
