Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),PM10 (ug/m^3)
03/03/2013,09:00,84,7.9,9.8,1.5,26.2,23.2
03/03/2013,10:00,77,9.4,8.7,2.1,25.9,21.7
03/03/2013,11:00,78,11.1,7.6,1.8,27.1,15.3
03/03/2013,12:00,78,10.8,7.4,1.9,25.9,4.0
03/03/2013,13:00,79,9.2,8.2,1.7,27.7,19.4
03/03/2013,14:00,79,10.0,8.6,1.7,28.1,22.6
03/03/2013,15:00,75,9.5,9.2,1.8,27.6,25.1
03/03/2013,16:00,76,10.7,7.2,1.9,27.3,20.3
03/03/2013,17:00,79,11.1,6.7,1.6,26.9,21.4
03/03/2013,18:00,73,10.5,7.3,1.4,26.7,27.4
03/03/2013,19:00,75,10.3,6.2,1.4,26.4,21.4
03/03/2013,20:00,77,10.0,7.3,1.3,26.1,22.1
03/03/2013,21:00,78,9.5,8.0,1.6,25.7,28.4
03/03/2013,22:00,74,9.2,7.8,1.7,25.7,20.6
03/03/2013,23:00,74,8.7,8.2,1.6,25.5,18.2
04/03/2013,00:00,71,7.0,9.6,1.5,25.3,9.1
04/03/2013,01:00,72,6.5,13.3,1.9,24.5,9.9
04/03/2013,02:00,80,8.5,11.2,2.2,24.5,15.5
04/03/2013,03:00,76,7.4,10.7,1.6,24.7,13.0
04/03/2013,04:00,79,8.2,13.1,2.7,24.5,18.6
04/03/2013,05:00,71,5.1,21.4,1.9,24.2,4.8
04/03/2013,06:00,71,4.8,17.8,1.5,23.7,3.4
04/03/2013,07:00,76,5.4,21.1,2.0,23.5,6.1
04/03/2013,08:00,72,5.4,21.7,1.8,23.5,5.5
04/03/2013,09:00,70,5.5,20.1,1.5,24.0,6.6
04/03/2013,10:00,81,6.0,17.1,1.7,24.5,7.4
04/03/2013,11:00,88,7.1,11.4,1.8,25.8,12.5
04/03/2013,12:00,85,9.8,9.1,2.6,25.2,18.5
04/03/2013,13:00,83,10.7,7.8,2.0,25.0,10.8
04/03/2013,14:00,81,10.1,8.0,2.0,25.8,10.6
04/03/2013,15:00,82,10.0,8.8,2.2,25.1,7.2
04/03/2013,16:00,82,10.4,7.6,2.0,25.2,5.7
04/03/2013,17:00,80,10.0,7.9,2.0,25.2,
04/03/2013,18:00,79,7.8,9.3,1.6,24.8,3.1
04/03/2013,19:00,78,7.2,11.1,1.3,24.6,2.1
04/03/2013,20:00,82,6.7,16.2,2.0,23.6,3.0
04/03/2013,21:00,78,6.0,14.0,1.4,23.4,3.3
04/03/2013,22:00,68,5.0,15.7,1.1,23.4,3.5
04/03/2013,23:00,73,4.6,15.1,0.9,23.8,1.7
05/03/2013,00:00,83,6.1,13.4,1.7,24.4,11.3
05/03/2013,01:00,80,7.8,8.9,1.7,24.9,17.1
05/03/2013,02:00,87,7.1,11.0,1.4,24.8,13.2
05/03/2013,03:00,80,6.8,11.8,1.3,24.4,22.0
05/03/2013,04:00,81,7.0,12.4,1.5,24.5,11.7
05/03/2013,05:00,80,6.3,12.2,1.6,24.6,17.8
05/03/2013,06:00,79,4.8,14.3,1.0,24.5,17.4
05/03/2013,07:00,87,5.4,13.8,1.3,24.8,21.3
05/03/2013,08:00,89,8.4,9.2,2.6,25.9,30.6
05/03/2013,09:00,94,10.8,7.3,2.4,26.9,30.1
05/03/2013,10:00,94,10.7,7.6,2.4,27.3,27.5
05/03/2013,11:00,94,10.9,8.0,2.4,27.0,26.7
05/03/2013,12:00,87,11.4,7.8,2.5,27.3,22.7
05/03/2013,13:00,87,11.2,8.0,1.9,26.9,19.7
05/03/2013,14:00,89,10.8,7.7,2.1,27.8,14.2
05/03/2013,15:00,91,11.7,6.7,2.1,27.2,14.5
05/03/2013,16:00,90,10.7,7.5,2.1,27.3,10.8
05/03/2013,17:00,93,10.4,6.1,1.9,26.9,17.5
05/03/2013,18:00,93,9.4,6.8,1.6,26.5,10.4
05/03/2013,19:00,96,8.9,7.7,1.9,26.4,16.3
05/03/2013,20:00,102,7.9,8.4,2.1,26.0,14.4
05/03/2013,21:00,101,6.2,8.9,1.5,25.4,14.9
05/03/2013,22:00,100,6.5,10.4,1.7,24.9,13.2
05/03/2013,23:00,93,5.2,12.2,1.6,24.6,19.6
06/03/2013,00:00,86,4.0,17.4,1.5,24.3,11.0
06/03/2013,01:00,84,3.8,18.0,1.1,24.0,15.5
06/03/2013,02:00,78,4.7,14.0,1.3,24.1,12.2
06/03/2013,03:00,85,4.3,18.0,1.6,23.9,13.4
06/03/2013,04:00,81,3.6,18.1,0.9,23.5,8.7
06/03/2013,05:00,78,5.0,15.5,1.4,23.5,12.7
06/03/2013,06:00,67,4.2,17.9,0.9,23.4,13.3
06/03/2013,07:00,74,4.6,14.8,0.9,24.3,17.5
06/03/2013,08:00,92,6.8,11.5,1.8,25.9,23.0
06/03/2013,09:00,93,10.4,7.4,2.0,27.0,29.2
06/03/2013,10:00,92,10.7,7.3,2.2,27.8,43.0
06/03/2013,11:00,89,10.7,7.6,2.5,28.0,42.6
06/03/2013,12:00,91,9.7,9.1,2.6,28.1,31.1
06/03/2013,13:00,89,9.5,10.4,2.1,27.3,24.8
06/03/2013,14:00,83,9.8,8.5,2.1,28.2,28.7
06/03/2013,15:00,87,9.3,7.9,2.1,28.0,25.5
06/03/2013,16:00,88,9.8,7.5,2.0,27.9,30.3
06/03/2013,17:00,92,10.8,7.2,2.5,26.5,28.3
06/03/2013,18:00,92,8.8,7.4,2.0,25.7,24.1
06/03/2013,19:00,91,8.0,8.7,2.0,25.4,14.1
06/03/2013,20:00,93,7.0,10.2,1.6,25.2,11.4
06/03/2013,21:00,94,3.9,15.1,1.5,24.5,12.4
06/03/2013,22:00,92,3.4,17.5,1.0,24.0,13.8
06/03/2013,23:00,88,2.7,21.5,0.7,23.6,13.4
07/03/2013,00:00,79,2.8,20.9,0.7,23.2,12.9
07/03/2013,01:00,73,3.2,19.1,0.7,23.0,14.9
07/03/2013,02:00,61,3.5,16.1,0.6,22.9,15.1
07/03/2013,03:00,60,3.8,17.4,0.6,22.8,13.7
07/03/2013,04:00,60,3.9,17.5,0.8,22.8,17.2
07/03/2013,05:00,60,4.3,16.2,0.7,22.8,18.2
07/03/2013,06:00,46,4.1,15.4,0.8,22.8,17.1
07/03/2013,07:00,71,4.2,22.6,1.3,24.1,14.1
07/03/2013,08:00,75,4.6,15.7,1.1,24.9,16.5
07/03/2013,09:00,90,7.1,11.1,1.7,26.5,17.3
07/03/2013,10:00,86,8.2,9.2,2.2,27.9,19.4
07/03/2013,11:00,84,8.1,10.6,1.8,28.4,15.2
07/03/2013,12:00,86,7.8,10.1,1.9,28.8,12.4
07/03/2013,13:00,75,8.2,10.0,1.9,29.0,38.3
07/03/2013,14:00,83,8.2,10.1,1.9,28.0,30.2
07/03/2013,15:00,89,8.8,9.2,2.2,26.9,29.0
07/03/2013,16:00,79,8.2,10.8,1.8,25.5,27.6
07/03/2013,17:00,60,9.0,11.9,1.7,23.1,16.8
07/03/2013,18:00,48,7.3,11.4,1.9,23.1,11.7
07/03/2013,19:00,49,7.7,8.3,2.0,23.8,
07/03/2013,20:00,51,6.5,12.3,1.9,23.3,12.8
07/03/2013,21:00,44,3.7,17.1,0.7,23.2,
07/03/2013,22:00,60,4.2,14.5,0.6,23.3,9.6
07/03/2013,23:00,63,4.0,15.5,0.6,23.3,7.7
08/03/2013,00:00,61,3.9,15.5,0.6,23.3,6.9
08/03/2013,01:00,68,3.5,17.8,0.7,23.2,8.5
08/03/2013,02:00,68,3.7,17.4,0.7,22.7,9.6
08/03/2013,03:00,69,4.0,16.3,0.7,22.5,11.1
08/03/2013,04:00,70,3.9,18.5,0.8,22.7,12.6
08/03/2013,05:00,55,3.3,20.0,0.7,22.3,13.1
08/03/2013,06:00,55,3.4,19.0,0.6,22.9,14.5
08/03/2013,07:00,73,3.5,21.9,0.8,24.2,22.6
08/03/2013,08:00,87,6.1,12.4,1.8,26.5,27.5
08/03/2013,09:00,89,7.1,11.4,2.0,27.6,29.0
08/03/2013,10:00,89,6.7,11.5,2.0,28.3,23.7
08/03/2013,11:00,99,5.2,16.5,2.3,27.6,20.2
08/03/2013,12:00,88,6.2,12.2,2.3,28.4,8.6
08/03/2013,13:00,82,8.4,9.9,2.0,28.9,23.2
08/03/2013,14:00,88,9.0,9.4,2.3,28.5,22.1
08/03/2013,15:00,86,8.7,9.6,1.9,28.0,38.1
08/03/2013,16:00,88,10.0,7.3,1.8,25.7,35.6
08/03/2013,17:00,81,9.2,8.1,1.8,26.1,38.7
08/03/2013,18:00,82,8.7,8.1,1.9,26.3,9.8
08/03/2013,19:00,88,6.7,10.5,1.5,26.3,13.5
08/03/2013,20:00,91,6.2,10.4,1.5,26.0,10.6
08/03/2013,21:00,93,5.1,10.9,1.4,25.4,11.7
08/03/2013,22:00,91,4.4,13.9,1.1,25.0,10.1
08/03/2013,23:00,89,4.5,14.0,1.1,24.3,12.7
09/03/2013,00:00,87,3.9,15.7,0.9,23.9,11.6
09/03/2013,01:00,78,3.7,18.5,0.8,23.4,14.4
09/03/2013,02:00,69,4.3,15.4,0.8,23.3,14.2
09/03/2013,03:00,55,4.0,19.1,0.8,22.5,17.2
09/03/2013,04:00,50,4.3,20.7,1.4,21.9,12.4
09/03/2013,05:00,50,5.0,16.9,1.4,21.6,11.3
09/03/2013,06:00,51,4.6,17.5,1.0,22.0,14.5
09/03/2013,07:00,53,5.2,15.9,1.2,22.5,16.1
09/03/2013,08:00,69,4.0,28.0,1.4,23.0,12.9
09/03/2013,09:00,98,5.6,15.2,1.8,25.0,12.3
09/03/2013,10:00,80,6.0,17.2,1.8,23.9,21.8
09/03/2013,11:00,86,6.9,8.6,1.7,25.1,10.2
09/03/2013,12:00,95,5.8,12.9,2.1,25.3,
09/03/2013,13:00,92,8.8,7.2,1.7,26.2,
09/03/2013,14:00,98,7.3,10.1,2.0,27.0,13.7
09/03/2013,15:00,91,7.1,6.7,1.5,27.0,29.2
09/03/2013,16:00,91,8.2,7.2,1.6,27.4,23.2
09/03/2013,17:00,94,8.9,6.6,1.6,27.1,35.5
09/03/2013,18:00,89,8.7,7.8,1.6,25.4,29.9
09/03/2013,19:00,91,7.7,8.5,1.8,24.9,11.3
09/03/2013,20:00,89,5.5,9.4,1.7,24.8,18.9
09/03/2013,21:00,89,2.9,16.2,1.0,24.3,14.3
09/03/2013,22:00,99,2.3,20.5,0.7,23.6,3.5
09/03/2013,23:00,100,2.1,22.8,0.7,23.2,1.0
10/03/2013,00:00,105,2.4,20.8,0.8,23.1,3.0
10/03/2013,01:00,109,2.9,17.3,0.9,23.2,7.3
10/03/2013,02:00,113,3.1,17.8,1.1,23.3,10.8
10/03/2013,03:00,108,2.9,17.2,0.9,23.2,10.1
10/03/2013,04:00,110,2.5,19.9,0.9,23.2,9.2
10/03/2013,05:00,113,2.1,27.1,1.0,23.0,17.1
10/03/2013,06:00,101,1.6,34.4,0.8,23.0,13.3
10/03/2013,07:00,111,3.7,20.4,1.6,25.0,19.2
10/03/2013,08:00,114,5.1,11.4,1.4,25.3,21.4
10/03/2013,09:00,105,5.8,11.7,1.6,26.3,19.4
10/03/2013,10:00,89,6.1,13.5,1.6,27.4,25.5
10/03/2013,11:00,76,6.3,10.2,1.6,28.1,31.0
10/03/2013,12:00,88,9.4,11.5,2.9,27.2,49.3
10/03/2013,13:00,94,8.2,14.9,2.9,26.7,
10/03/2013,14:00,86,8.2,7.6,1.8,26.3,21.2
10/03/2013,15:00,99,4.3,17.4,2.2,25.2,13.5
10/03/2013,16:00,90,3.5,13.9,1.4,26.2,17.2
10/03/2013,17:00,86,4.2,11.2,2.0,26.4,15.3
10/03/2013,18:00,95,6.4,8.8,2.1,26.4,11.0
10/03/2013,19:00,97,7.1,8.3,1.5,25.9,15.7
10/03/2013,20:00,96,3.1,16.0,1.1,25.0,11.0
10/03/2013,21:00,102,2.3,18.5,0.8,24.3,7.6
10/03/2013,22:00,110,2.1,21.8,0.8,23.9,9.1
10/03/2013,23:00,108,2.0,23.5,0.8,23.9,15.5
11/03/2013,00:00,98,2.2,20.3,0.7,23.8,18.7
11/03/2013,01:00,91,1.5,34.7,0.8,23.8,15.6
11/03/2013,02:00,102,2.2,23.3,0.9,23.8,16.9
11/03/2013,03:00,103,2.4,21.7,0.8,23.5,19.2
11/03/2013,04:00,103,2.8,19.2,0.8,23.5,17.6
11/03/2013,05:00,106,3.3,16.6,1.1,23.5,13.7
11/03/2013,06:00,111,3.2,18.0,1.1,23.5,12.5
11/03/2013,07:00,112,4.8,13.1,1.5,24.7,14.4
11/03/2013,08:00,117,4.9,13.7,1.7,25.3,15.1
11/03/2013,09:00,105,7.1,11.3,1.9,27.1,20.3
11/03/2013,10:00,93,7.9,10.8,2.0,28.0,19.0
11/03/2013,11:00,82,8.0,9.6,1.9,28.6,17.6
11/03/2013,12:00,79,8.1,10.7,2.1,28.9,19.0
11/03/2013,13:00,78,8.7,9.5,2.0,28.7,53.1
11/03/2013,14:00,75,10.3,7.6,2.2,28.0,41.9
11/03/2013,15:00,78,9.7,9.6,2.2,28.1,44.6
11/03/2013,16:00,82,9.5,7.8,2.0,28.1,28.3
11/03/2013,17:00,86,8.5,7.1,1.6,27.6,16.9
11/03/2013,18:00,91,8.7,6.3,1.6,26.6,24.2
11/03/2013,19:00,91,7.5,6.8,1.4,26.1,24.2
11/03/2013,20:00,97,6.9,9.0,1.7,25.5,16.6
11/03/2013,21:00,104,3.7,13.4,1.1,24.8,12.6
11/03/2013,22:00,111,4.1,13.4,1.3,24.1,16.9
11/03/2013,23:00,108,3.3,18.0,1.1,23.4,15.3
12/03/2013,00:00,102,2.8,19.7,1.0,23.0,15.0
12/03/2013,01:00,95,2.7,20.8,0.9,23.2,15.1
12/03/2013,02:00,108,3.6,17.7,1.2,23.4,15.5
12/03/2013,03:00,105,3.4,18.6,1.1,22.8,17.5
12/03/2013,04:00,99,3.0,21.3,0.9,22.6,17.6
12/03/2013,05:00,95,2.9,20.2,0.9,22.7,20.0
12/03/2013,06:00,103,3.3,18.7,1.1,23.5,23.4
12/03/2013,07:00,110,4.0,15.4,1.2,24.5,26.7
12/03/2013,08:00,111,6.2,11.3,1.7,26.3,26.1
12/03/2013,09:00,100,7.4,11.9,2.4,27.6,17.3
12/03/2013,10:00,94,9.9,8.1,2.1,28.1,29.8
12/03/2013,11:00,85,8.5,8.8,2.1,28.7,33.9
12/03/2013,12:00,82,8.4,9.3,2.1,28.9,20.9
12/03/2013,13:00,81,8.3,9.6,2.0,28.9,25.2
12/03/2013,14:00,93,9.0,12.9,2.4,27.9,20.6
12/03/2013,15:00,97,7.7,9.7,1.9,27.8,10.1
12/03/2013,16:00,92,8.0,7.2,1.7,27.7,11.6
12/03/2013,17:00,103,7.8,10.3,2.2,26.8,15.0
12/03/2013,18:00,106,5.4,9.2,1.5,25.7,15.5
12/03/2013,19:00,106,2.6,16.3,1.2,24.9,15.3
12/03/2013,20:00,108,1.9,20.7,0.6,24.3,14.8
12/03/2013,21:00,97,1.9,26.3,0.7,23.8,20.3
12/03/2013,22:00,123,1.5,29.8,0.7,23.6,13.9
12/03/2013,23:00,125,1.7,27.0,0.8,23.6,9.8
13/03/2013,00:00,124,2.1,21.3,0.9,23.5,14.1
13/03/2013,01:00,125,2.1,24.7,1.0,23.5,13.1
13/03/2013,02:00,120,2.2,26.9,1.2,23.3,14.0
13/03/2013,03:00,113,2.2,25.0,1.0,22.4,8.5
13/03/2013,04:00,104,1.1,54.4,0.8,22.4,6.4
13/03/2013,05:00,3,0.8,176.3,0.3,21.7,18.4
13/03/2013,06:00,355,1.0,40.0,0.4,22.9,20.4
13/03/2013,07:00,14,0.5,141.4,0.7,24.8,25.6
13/03/2013,08:00,116,2.9,32.8,1.7,26.7,15.2
13/03/2013,09:00,105,6.1,12.9,1.8,27.5,16.6
13/03/2013,10:00,97,5.1,15.7,1.8,28.1,26.4
13/03/2013,11:00,80,5.7,16.4,2.1,28.7,31.1
13/03/2013,12:00,66,6.0,12.4,1.4,28.6,31.6
13/03/2013,13:00,61,6.2,11.7,1.3,28.6,35.7
13/03/2013,14:00,68,7.5,10.7,1.7,28.1,41.3
13/03/2013,15:00,72,8.1,8.9,1.6,27.7,34.1
13/03/2013,16:00,73,8.2,7.6,1.7,27.3,40.2
13/03/2013,17:00,77,9.0,7.4,1.8,26.8,32.1
13/03/2013,18:00,78,7.4,7.2,1.5,26.1,36.3
13/03/2013,19:00,82,6.1,6.8,1.3,25.9,40.0
13/03/2013,20:00,75,4.0,9.6,1.2,25.4,32.9
13/03/2013,21:00,75,3.2,9.7,0.7,24.9,25.0
13/03/2013,22:00,64,2.3,12.1,0.5,24.4,17.8
13/03/2013,23:00,67,3.4,9.7,0.9,24.2,29.8
14/03/2013,00:00,68,2.8,10.5,0.5,23.5,16.3
14/03/2013,01:00,47,2.5,9.9,0.3,22.7,11.9
14/03/2013,02:00,48,1.8,23.8,0.5,22.3,7.1
14/03/2013,03:00,51,1.8,15.1,0.3,22.1,9.7
14/03/2013,04:00,352,1.3,33.4,0.5,20.9,17.7
14/03/2013,05:00,278,1.0,26.6,0.4,19.9,19.9
14/03/2013,06:00,253,1.1,20.1,0.4,20.5,21.1
14/03/2013,07:00,335,1.9,18.0,0.5,22.9,22.6
14/03/2013,08:00,15,0.9,136.6,0.8,26.5,11.7
14/03/2013,09:00,74,2.4,29.3,1.2,29.0,
14/03/2013,10:00,47,3.6,17.8,1.0,28.8,49.1
14/03/2013,11:00,59,3.4,27.6,1.3,29.0,31.6
14/03/2013,12:00,30,2.5,20.5,0.7,30.7,26.7
14/03/2013,13:00,24,2.3,22.3,0.7,30.7,42.3
14/03/2013,14:00,65,4.0,22.4,1.7,28.7,22.1
14/03/2013,15:00,48,3.3,16.0,0.9,28.2,32.5
14/03/2013,16:00,56,3.1,16.1,1.2,27.7,22.8
14/03/2013,17:00,47,2.7,14.8,0.8,27.4,22.2
14/03/2013,18:00,22,2.1,160.8,0.8,25.2,20.1
14/03/2013,19:00,339,0.9,34.8,0.6,24.3,22.4
14/03/2013,20:00,354,0.8,38.5,0.4,24.0,21.4
14/03/2013,21:00,350,1.4,20.9,0.6,24.0,23.8
14/03/2013,22:00,348,2.2,6.4,0.5,23.6,24.1
14/03/2013,23:00,355,2.6,9.6,0.3,23.2,21.5
15/03/2013,00:00,10,2.5,166.9,0.3,23.1,15.7
15/03/2013,01:00,27,2.4,12.3,0.4,23.2,13.2
15/03/2013,02:00,24,2.4,20.9,0.5,23.0,
15/03/2013,03:00,11,2.5,170.1,0.5,22.7,14.6
15/03/2013,04:00,335,1.2,37.3,0.8,21.3,12.2
15/03/2013,05:00,342,0.6,51.2,0.3,21.3,12.8
15/03/2013,06:00,74,1.6,58.3,1.2,22.8,27.0
15/03/2013,07:00,61,3.2,18.8,0.6,24.0,26.3
15/03/2013,08:00,83,4.8,13.7,1.2,25.4,25.2
15/03/2013,09:00,92,6.0,12.2,1.8,27.5,24.0
15/03/2013,10:00,81,7.0,11.3,1.9,27.9,25.3
15/03/2013,11:00,76,6.6,10.4,1.7,28.3,32.7
15/03/2013,12:00,67,6.4,12.3,1.4,28.8,33.2
15/03/2013,13:00,61,7.0,12.3,1.3,28.6,40.4
15/03/2013,14:00,68,8.1,10.0,1.7,28.3,18.2
15/03/2013,15:00,67,7.7,9.8,1.6,27.7,39.5
15/03/2013,16:00,65,7.7,10.0,1.7,27.5,31.8
15/03/2013,17:00,69,8.2,8.6,1.5,26.9,37.8
15/03/2013,18:00,64,9.3,8.7,1.5,26.0,37.0
15/03/2013,19:00,68,8.4,12.9,1.6,26.1,21.7
15/03/2013,20:00,65,7.3,8.0,1.6,26.0,32.4
15/03/2013,21:00,69,6.9,8.0,1.2,25.6,21.9
15/03/2013,22:00,63,4.9,11.4,0.9,25.0,7.6
15/03/2013,23:00,39,2.7,14.2,0.6,24.4,6.6
16/03/2013,00:00,37,1.8,21.8,0.5,24.1,0.7
16/03/2013,01:00,39,1.8,21.0,0.4,23.7,7.8
16/03/2013,02:00,12,2.3,169.2,0.4,22.9,9.2
16/03/2013,03:00,13,2.5,170.6,0.4,22.5,7.1
16/03/2013,04:00,42,2.0,25.0,0.5,22.9,15.1
16/03/2013,05:00,21,2.2,17.8,0.4,22.7,11.0
16/03/2013,06:00,40,1.9,22.5,0.5,22.8,13.2
16/03/2013,07:00,84,2.4,24.8,0.8,25.0,26.0
16/03/2013,08:00,97,4.0,17.6,1.6,27.1,27.1
16/03/2013,09:00,88,7.1,9.8,1.8,27.6,25.9
16/03/2013,10:00,86,7.3,9.4,1.8,28.2,21.6
16/03/2013,11:00,78,6.8,10.7,1.6,28.9,27.0
16/03/2013,12:00,66,6.9,12.5,1.5,29.0,35.2
16/03/2013,13:00,57,7.7,9.4,1.3,28.4,39.6
16/03/2013,14:00,59,7.6,9.2,1.3,28.1,26.4
16/03/2013,15:00,62,7.4,10.0,1.5,28.0,11.9
16/03/2013,16:00,68,7.4,8.5,1.5,27.7,24.8
16/03/2013,17:00,67,7.3,9.2,1.5,27.1,34.0
16/03/2013,18:00,65,7.4,7.8,1.2,26.2,33.1
16/03/2013,19:00,63,6.8,7.1,1.1,26.1,20.7
16/03/2013,20:00,64,6.1,7.4,0.9,25.9,38.3
16/03/2013,21:00,60,5.6,8.9,1.0,25.8,40.6
16/03/2013,22:00,50,4.0,10.7,0.7,25.2,24.8
16/03/2013,23:00,37,3.8,8.1,0.4,24.4,10.8
17/03/2013,00:00,7,3.8,166.8,0.4,23.9,11.2
17/03/2013,01:00,1,3.0,172.3,1.0,23.2,10.4
17/03/2013,02:00,1,3.4,16.6,0.9,23.0,11.1
17/03/2013,03:00,9,3.4,179.1,0.4,22.6,8.0
17/03/2013,04:00,29,4.2,5.2,0.4,23.1,15.8
17/03/2013,05:00,1,3.7,8.6,0.7,22.3,11.2
17/03/2013,06:00,346,3.0,8.1,0.5,22.3,15.8
17/03/2013,07:00,344,2.9,14.9,0.9,24.3,22.4
17/03/2013,08:00,17,1.6,165.0,0.8,28.8,31.6
17/03/2013,09:00,16,2.3,175.1,0.8,30.6,34.5
17/03/2013,10:00,25,2.8,24.5,0.6,31.0,27.5
17/03/2013,11:00,48,3.9,16.6,1.1,30.8,
17/03/2013,12:00,54,4.7,10.9,0.7,30.3,
17/03/2013,13:00,60,4.7,9.8,0.8,30.6,19.1
17/03/2013,14:00,53,4.2,19.1,1.1,30.4,
17/03/2013,15:00,64,6.2,7.0,0.8,29.0,
17/03/2013,16:00,63,6.6,7.1,0.8,28.5,11.9
17/03/2013,17:00,59,6.1,7.6,0.9,27.8,26.7
17/03/2013,18:00,60,6.0,12.3,1.0,26.5,66.1
17/03/2013,19:00,78,4.4,7.9,0.9,26.1,44.4
17/03/2013,20:00,64,3.9,13.5,0.8,26.1,36.0
17/03/2013,21:00,33,4.6,14.9,0.7,25.7,30.5
17/03/2013,22:00,5,3.4,171.3,0.8,24.9,17.0
17/03/2013,23:00,357,2.4,10.1,0.3,24.5,16.6
18/03/2013,00:00,31,2.9,23.2,0.7,24.6,12.6
18/03/2013,01:00,35,4.7,8.3,0.6,24.8,14.8
18/03/2013,02:00,33,4.0,13.2,0.5,24.6,9.3
18/03/2013,03:00,59,3.6,11.6,0.5,24.3,
18/03/2013,04:00,66,2.8,17.8,0.7,24.3,
18/03/2013,05:00,71,3.1,16.0,0.6,24.2,15.4
18/03/2013,06:00,80,3.8,16.5,1.0,24.7,19.7
18/03/2013,07:00,93,5.8,11.7,1.5,25.6,19.2
18/03/2013,08:00,102,5.4,13.7,1.5,26.0,11.3
18/03/2013,09:00,104,6.7,10.5,1.7,26.6,17.2
18/03/2013,10:00,98,8.3,10.8,2.4,27.3,27.3
18/03/2013,11:00,92,9.0,9.1,2.2,28.3,35.0
18/03/2013,12:00,86,9.5,9.8,2.2,28.9,68.3
18/03/2013,13:00,85,9.8,8.1,1.9,28.7,76.6
18/03/2013,14:00,85,11.1,8.0,2.5,28.3,59.9
18/03/2013,15:00,92,10.5,8.1,2.4,28.0,45.7
18/03/2013,16:00,92,10.7,7.4,2.2,27.6,38.1
18/03/2013,17:00,94,10.1,6.7,2.4,26.8,29.5
18/03/2013,18:00,93,8.9,7.7,2.3,26.3,20.3
18/03/2013,19:00,94,9.3,6.8,1.7,26.1,25.4
18/03/2013,20:00,97,8.3,8.4,2.6,25.9,21.0
18/03/2013,21:00,99,6.7,9.1,1.4,25.5,18.5
18/03/2013,22:00,92,7.4,9.0,2.0,25.7,35.3
18/03/2013,23:00,97,5.0,13.3,2.1,25.2,26.1
19/03/2013,00:00,99,4.1,16.4,1.2,24.4,20.4
19/03/2013,01:00,104,3.9,15.2,1.0,23.7,25.8
19/03/2013,02:00,80,5.5,21.2,2.4,22.8,37.7
19/03/2013,03:00,71,7.1,11.4,1.6,21.9,21.1
19/03/2013,04:00,73,4.4,20.6,1.7,21.5,9.1
19/03/2013,05:00,60,4.9,20.9,1.4,21.5,5.5
19/03/2013,06:00,73,4.7,15.3,1.2,22.4,3.0
19/03/2013,07:00,86,3.8,17.4,1.0,22.8,10.5
19/03/2013,08:00,97,4.5,13.5,1.1,23.7,11.5
19/03/2013,09:00,97,5.8,12.6,1.9,24.5,18.1
19/03/2013,10:00,95,8.3,8.5,1.7,24.6,10.8
19/03/2013,11:00,97,7.4,12.3,2.4,24.4,21.1
19/03/2013,12:00,97,9.2,10.3,2.1,25.1,24.0
19/03/2013,13:00,99,6.8,10.5,1.8,24.9,11.4
19/03/2013,14:00,99,7.0,12.5,1.8,24.4,15.4
19/03/2013,15:00,96,7.0,10.6,1.7,23.9,
19/03/2013,16:00,101,6.0,10.9,1.6,23.9,6.6
19/03/2013,17:00,107,5.2,12.3,1.5,23.4,
19/03/2013,18:00,105,5.2,13.0,1.5,22.9,6.6
19/03/2013,19:00,106,4.5,15.9,1.5,22.3,9.5
19/03/2013,20:00,102,4.8,15.3,1.5,21.6,1.3
19/03/2013,21:00,104,5.5,13.4,1.6,21.6,
19/03/2013,22:00,104,4.5,14.5,1.4,21.8,
19/03/2013,23:00,106,4.4,15.6,1.4,21.7,5.3
20/03/2013,00:00,103,4.6,13.7,1.3,21.9,13.8
20/03/2013,01:00,95,3.9,15.2,1.1,22.1,15.7
20/03/2013,02:00,89,3.4,19.2,0.9,21.9,12.1
20/03/2013,03:00,90,3.6,17.4,1.0,21.8,9.0
20/03/2013,04:00,93,4.1,15.9,1.1,21.6,14.8
20/03/2013,05:00,76,4.3,17.0,0.9,21.5,22.8
20/03/2013,06:00,69,4.3,14.2,0.8,21.9,13.4
20/03/2013,07:00,74,4.3,15.7,0.8,22.3,25.5
20/03/2013,08:00,62,4.8,13.9,0.8,22.5,29.5
20/03/2013,09:00,70,5.5,14.4,1.3,23.6,26.5
20/03/2013,10:00,77,7.0,11.9,1.9,24.3,24.3
20/03/2013,11:00,75,7.9,10.6,1.4,23.5,35.1
20/03/2013,12:00,68,6.4,11.4,1.5,23.6,16.2
20/03/2013,13:00,66,8.1,9.3,1.2,22.3,13.2
20/03/2013,14:00,62,7.1,11.8,1.5,22.7,9.6
20/03/2013,15:00,66,6.8,11.2,1.3,22.3,8.6
20/03/2013,16:00,64,5.9,12.8,1.0,22.2,5.4
20/03/2013,17:00,49,4.4,18.1,0.8,21.9,4.5
20/03/2013,18:00,46,4.2,21.8,1.0,21.9,7.6
20/03/2013,19:00,43,3.9,26.8,1.1,22.0,3.8
20/03/2013,20:00,55,4.1,19.0,0.8,22.1,5.4
20/03/2013,21:00,62,4.5,20.3,0.9,22.1,6.8
20/03/2013,22:00,66,4.8,18.4,1.4,22.1,9.4
20/03/2013,23:00,66,4.8,18.6,1.3,21.8,8.3
