Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Sulfur Dioxide (ppm)
27/09/2013,00:00,,,,,17.3,96.3,0.0,0.001
27/09/2013,01:00,,,,,17.3,96.7,0.0,
27/09/2013,02:00,,,,,17.2,97.2,0.0,0.001
27/09/2013,03:00,,,,,17.2,97.8,0.0,0.001
27/09/2013,04:00,,,,,17.6,97.7,0.0,0.001
27/09/2013,05:00,,,,,16.7,98.0,0.0,0.001
27/09/2013,06:00,,,,,18.7,97.3,0.0,0.001
27/09/2013,07:00,,,,,23.4,83.7,0.0,0.001
27/09/2013,08:00,,,,,24.9,70.6,0.0,0.001
27/09/2013,09:00,,,,,26.4,63.0,0.0,0.000
27/09/2013,10:00,,,,,26.7,62.9,0.0,0.000
27/09/2013,11:00,,,,,27.4,58.9,0.0,0.001
27/09/2013,12:00,,,,,27.9,58.1,0.0,0.001
27/09/2013,13:00,,,,,28.3,52.3,0.0,0.001
27/09/2013,14:00,,,,,27.8,58.0,0.0,0.001
27/09/2013,15:00,,,,,27.1,61.9,0.0,0.001
27/09/2013,16:00,,,,,26.1,66.3,0.0,0.000
27/09/2013,17:00,,,,,24.3,75.3,0.0,0.001
27/09/2013,18:00,,,,,23.2,79.9,0.0,0.000
27/09/2013,19:00,,,,,22.3,83.4,0.0,0.001
27/09/2013,20:00,,,,,21.8,86.4,0.0,0.001
27/09/2013,21:00,,,,,21.8,86.8,0.0,0.001
27/09/2013,22:00,,,,,21.3,87.6,0.0,0.001
27/09/2013,23:00,,,,,21.4,88.5,0.0,0.001
28/09/2013,00:00,,,,,22.5,84.4,0.0,0.001
28/09/2013,01:00,,,,,21.9,86.7,0.0,
28/09/2013,02:00,,,,,21.3,89.5,0.0,0.002
28/09/2013,03:00,,,,,21.4,89.3,0.0,0.002
28/09/2013,04:00,,,,,21.5,88.3,0.0,0.002
28/09/2013,05:00,,,,,21.6,87.5,0.0,0.001
28/09/2013,06:00,,,,,22.7,84.2,0.0,0.001
28/09/2013,07:00,,,,,24.9,72.4,0.0,0.001
28/09/2013,08:00,,,,,25.6,66.0,0.0,0.001
28/09/2013,09:00,,,,,27.4,58.3,0.0,0.001
28/09/2013,10:00,,,,,28.5,55.4,0.0,0.001
28/09/2013,11:00,,,,,28.9,55.1,0.0,0.001
28/09/2013,12:00,,,,,28.8,56.6,0.0,0.001
28/09/2013,13:00,,,,,28.6,57.1,0.0,0.001
28/09/2013,14:00,,,,,27.7,59.6,0.0,0.001
28/09/2013,15:00,,,,,26.9,63.0,0.0,0.001
28/09/2013,16:00,,,,,26.0,66.7,0.0,0.001
28/09/2013,17:00,,,,,24.8,72.2,0.0,0.001
28/09/2013,18:00,,,,,23.5,78.4,0.0,0.001
28/09/2013,19:00,,,,,23.2,80.4,0.0,0.001
28/09/2013,20:00,,,,,23.2,80.9,0.0,0.001
28/09/2013,21:00,,,,,23.0,83.1,0.0,0.001
28/09/2013,22:00,,,,,23.1,82.2,0.0,0.001
28/09/2013,23:00,,,,,23.1,81.9,0.0,0.001
29/09/2013,00:00,,,,,22.9,80.9,0.0,0.001
29/09/2013,01:00,,,,,22.2,82.1,0.0,
29/09/2013,02:00,,,,,22.0,84.1,0.0,0.002
29/09/2013,03:00,,,,,21.5,86.4,0.0,0.002
29/09/2013,04:00,,,,,21.1,87.8,0.0,0.002
29/09/2013,05:00,,,,,20.9,88.9,0.0,0.001
29/09/2013,06:00,,,,,22.5,84.7,0.0,0.002
29/09/2013,07:00,,,,,25.4,69.2,0.0,0.002
29/09/2013,08:00,,,,,26.6,63.1,0.0,0.001
29/09/2013,09:00,,,,,27.4,57.7,0.0,0.001
29/09/2013,10:00,,,,,28.1,52.1,0.0,0.001
29/09/2013,11:00,,,,,28.5,54.7,0.0,0.001
29/09/2013,12:00,,,,,28.6,54.3,0.0,0.002
29/09/2013,13:00,,,,,28.5,54.5,0.0,0.001
29/09/2013,14:00,,,,,28.4,54.2,0.0,0.002
29/09/2013,15:00,,,,,27.6,56.5,0.0,0.002
29/09/2013,16:00,,,,,26.3,62.5,0.0,0.001
29/09/2013,17:00,,,,,24.9,69.1,0.0,0.001
29/09/2013,18:00,,,,,24.1,74.5,0.0,0.001
29/09/2013,19:00,,,,,23.8,76.7,0.0,0.001
29/09/2013,20:00,,,,,23.4,79.1,0.0,0.001
29/09/2013,21:00,,,,,23.2,78.5,0.0,0.001
29/09/2013,22:00,,,,,22.5,80.6,0.0,0.001
29/09/2013,23:00,,,,,22.4,80.9,0.0,0.001
30/09/2013,00:00,,,,,21.7,84.5,0.0,0.000
30/09/2013,01:00,,,,,21.2,87.1,0.0,
30/09/2013,02:00,,,,,20.8,88.3,0.0,0.000
30/09/2013,03:00,,,,,20.1,90.3,0.0,0.000
30/09/2013,04:00,,,,,19.6,92.5,0.0,0.000
30/09/2013,05:00,,,,,19.6,92.8,0.0,0.000
30/09/2013,06:00,,,,,21.2,88.8,0.0,0.000
30/09/2013,07:00,,,,,24.6,73.9,0.0,0.000
30/09/2013,08:00,,,,,26.0,66.2,0.0,0.000
30/09/2013,09:00,,,,,26.5,62.0,0.0,0.000
30/09/2013,10:00,,,,,27.4,57.5,0.0,0.000
30/09/2013,11:00,,,,,28.2,54.1,0.0,0.000
30/09/2013,12:00,,,,,28.3,55.6,0.0,0.000
30/09/2013,13:00,,,,,28.4,54.1,0.0,0.000
30/09/2013,14:00,,,,,28.0,53.6,0.0,0.000
30/09/2013,15:00,,,,,27.6,52.1,0.0,0.000
30/09/2013,16:00,,,,,26.8,53.9,0.0,0.000
30/09/2013,17:00,,,,,25.2,65.2,0.0,0.000
30/09/2013,18:00,,,,,24.1,74.3,0.0,0.000
30/09/2013,19:00,,,,,23.9,75.8,0.0,0.000
30/09/2013,20:00,,,,,23.8,76.0,0.0,0.000
30/09/2013,21:00,,,,,23.2,78.9,0.0,0.000
30/09/2013,22:00,,,,,23.0,79.4,0.0,0.000
30/09/2013,23:00,,,,,23.1,77.1,0.0,0.000
01/10/2013,00:00,,,,,23.1,76.6,0.0,0.001
01/10/2013,01:00,,,,,23.2,76.9,0.0,
01/10/2013,02:00,,,,,22.4,78.6,0.0,0.000
01/10/2013,03:00,,,,,21.9,80.6,0.0,0.000
01/10/2013,04:00,,,,,21.6,81.9,0.0,0.001
01/10/2013,05:00,,,,,21.7,81.5,0.0,0.001
01/10/2013,06:00,,,,,23.6,72.7,0.0,0.001
01/10/2013,07:00,,,,,25.6,60.9,0.0,0.000
01/10/2013,08:00,,,,,26.4,58.0,0.0,0.000
01/10/2013,09:00,,,,,27.0,55.1,0.0,0.000
01/10/2013,10:00,,,,,27.6,50.9,0.0,0.000
01/10/2013,11:00,,,,,27.7,53.0,0.0,0.000
01/10/2013,12:00,,,,,28.0,51.0,0.0,0.000
01/10/2013,13:00,,,,,27.9,49.4,0.0,0.000
01/10/2013,14:00,,,,,27.3,54.9,0.0,0.000
01/10/2013,15:00,,,,,26.7,57.9,0.0,0.000
01/10/2013,16:00,,,,,25.8,62.0,0.0,0.000
01/10/2013,17:00,,,,,24.8,66.1,0.0,0.000
01/10/2013,18:00,,,,,24.1,69.6,0.0,0.000
01/10/2013,19:00,,,,,23.8,71.8,0.0,0.000
01/10/2013,20:00,,,,,23.6,74.4,0.0,0.000
01/10/2013,21:00,,,,,23.9,71.4,0.0,0.000
01/10/2013,22:00,,,,,24.0,70.6,0.0,0.000
01/10/2013,23:00,,,,,23.6,72.7,0.0,0.000
02/10/2013,00:00,,,,,23.1,74.8,0.0,0.000
02/10/2013,01:00,,,,,22.3,78.3,0.0,
02/10/2013,02:00,,,,,21.6,82.7,0.0,0.000
02/10/2013,03:00,,,,,22.1,83.1,0.0,0.000
02/10/2013,04:00,,,,,22.8,79.2,0.0,0.001
02/10/2013,05:00,,,,,22.7,80.2,0.0,0.000
02/10/2013,06:00,,,,,23.5,77.0,0.0,0.001
02/10/2013,07:00,,,,,24.9,69.7,0.0,0.000
02/10/2013,08:00,,,,,26.3,62.4,0.0,0.000
02/10/2013,09:00,,,,,27.4,57.1,0.0,0.000
02/10/2013,10:00,,,,,28.0,54.6,0.0,0.000
02/10/2013,11:00,,,,,28.3,54.9,0.0,0.000
02/10/2013,12:00,,,,,28.1,57.4,0.0,0.000
02/10/2013,13:00,,,,,27.9,57.0,0.0,0.000
02/10/2013,14:00,,,,,27.3,60.1,0.0,0.000
02/10/2013,15:00,,,,,26.6,61.9,0.0,0.000
02/10/2013,16:00,,,,,25.7,64.6,0.0,0.000
02/10/2013,17:00,,,,,24.6,68.4,0.0,0.000
02/10/2013,18:00,,,,,24.1,71.5,0.0,0.000
02/10/2013,19:00,,,,,23.8,72.4,0.0,0.000
02/10/2013,20:00,,,,,23.4,73.7,0.0,0.000
02/10/2013,21:00,,,,,23.8,74.0,0.0,0.001
02/10/2013,22:00,,,,,23.8,75.3,0.0,0.000
02/10/2013,23:00,,,,,23.4,77.1,0.0,0.000
03/10/2013,00:00,,,,,23.3,77.9,0.0,0.000
03/10/2013,01:00,,,,,22.3,81.5,0.0,
03/10/2013,02:00,,,,,21.9,84.9,0.0,0.000
03/10/2013,03:00,,,,,21.8,85.5,0.0,0.001
03/10/2013,04:00,,,,,21.4,87.0,0.0,0.002
03/10/2013,05:00,,,,,21.0,89.0,0.0,0.002
03/10/2013,06:00,,,,,22.9,83.5,0.0,0.001
03/10/2013,07:00,,,,,25.1,72.5,0.0,0.001
03/10/2013,08:00,,,,,26.0,66.4,0.0,0.001
03/10/2013,09:00,,,,,27.0,61.8,0.0,0.001
03/10/2013,10:00,,,,,28.2,59.0,0.0,0.001
03/10/2013,11:00,,,,,28.2,59.8,0.0,0.001
03/10/2013,12:00,,,,,28.4,58.8,0.0,0.001
03/10/2013,13:00,,,,,28.1,60.3,0.0,0.001
03/10/2013,14:00,,,,,27.6,61.6,0.0,0.001
03/10/2013,15:00,,,,,26.5,65.5,0.0,0.001
03/10/2013,16:00,,,,,25.7,69.0,0.0,0.001
03/10/2013,17:00,,,,,24.9,72.8,0.0,0.000
03/10/2013,18:00,,,,,24.1,76.7,0.0,0.000
03/10/2013,19:00,,,,,22.9,80.9,0.0,0.001
03/10/2013,20:00,,,,,23.1,81.9,0.0,0.001
03/10/2013,21:00,,,,,23.8,79.8,0.0,0.001
03/10/2013,22:00,,,,,23.8,78.8,0.0,0.000
03/10/2013,23:00,,,,,23.2,81.1,0.0,0.001
04/10/2013,00:00,,,,,22.2,85.5,0.0,0.001
04/10/2013,01:00,,,,,21.1,89.1,0.0,
04/10/2013,02:00,,,,,20.6,91.0,0.0,0.003
04/10/2013,03:00,,,,,21.2,89.5,0.0,0.002
04/10/2013,04:00,,,,,21.3,89.1,0.0,0.002
04/10/2013,05:00,,,,,21.0,89.4,0.0,0.003
04/10/2013,06:00,,,,,22.9,82.8,0.0,0.002
04/10/2013,07:00,,,,,25.6,67.5,0.0,0.001
04/10/2013,08:00,,,,,26.3,62.8,0.0,0.001
04/10/2013,09:00,,,,,27.4,58.4,0.0,0.001
04/10/2013,10:00,,,,,28.5,54.8,0.0,0.001
04/10/2013,11:00,,,,,28.4,56.6,0.0,0.001
04/10/2013,12:00,,,,,28.9,55.2,0.0,0.001
04/10/2013,13:00,,,,,28.1,59.0,0.0,0.001
04/10/2013,14:00,,,,,27.8,59.6,0.0,0.001
04/10/2013,15:00,,,,,26.9,64.5,0.0,0.001
04/10/2013,16:00,,,,,26.0,67.1,0.0,0.001
04/10/2013,17:00,,,,,25.1,71.6,0.0,0.001
04/10/2013,18:00,,,,,24.3,75.0,0.0,0.001
04/10/2013,19:00,,,,,24.2,75.7,0.0,0.001
04/10/2013,20:00,,,,,23.8,79.0,0.0,0.001
04/10/2013,21:00,,,,,23.6,79.0,0.0,0.001
04/10/2013,22:00,,,,,23.4,77.9,0.0,0.001
04/10/2013,23:00,,,,,23.2,78.1,0.0,0.001
05/10/2013,00:00,,,,,23.1,78.8,0.0,0.001
05/10/2013,01:00,,,,,22.1,81.7,0.0,
05/10/2013,02:00,,,,,22.1,82.3,0.0,0.002
05/10/2013,03:00,,,,,22.5,81.3,0.0,0.001
05/10/2013,04:00,,,,,22.5,80.8,0.0,0.002
05/10/2013,05:00,,,,,22.6,80.6,0.0,0.001
05/10/2013,06:00,,,,,23.0,78.8,0.0,0.001
05/10/2013,07:00,,,,,24.3,73.2,0.0,0.001
05/10/2013,08:00,,,,,25.7,64.3,0.0,0.001
05/10/2013,09:00,,,,,27.1,55.1,0.0,0.001
05/10/2013,10:00,,,,,28.1,50.8,0.0,0.001
05/10/2013,11:00,,,,,28.3,48.2,0.0,0.001
05/10/2013,12:00,,,,,28.6,47.6,0.0,0.001
05/10/2013,13:00,,,,,28.7,48.1,0.0,0.001
05/10/2013,14:00,,,,,26.9,58.1,0.0,0.001
05/10/2013,15:00,,,,,26.0,63.8,0.0,0.001
05/10/2013,16:00,,,,,25.7,64.1,0.0,0.001
05/10/2013,17:00,,,,,24.7,66.0,0.0,0.001
05/10/2013,18:00,,,,,23.7,67.9,0.0,0.001
05/10/2013,19:00,,,,,23.3,69.0,0.0,0.001
05/10/2013,20:00,,,,,23.2,68.7,0.0,0.001
05/10/2013,21:00,,,,,22.9,69.9,0.0,0.001
05/10/2013,22:00,,,,,22.2,72.7,0.0,0.001
05/10/2013,23:00,,,,,21.5,75.1,0.0,0.001
06/10/2013,00:00,,,,,21.0,77.3,0.0,0.000
06/10/2013,01:00,,,,,20.3,78.0,0.0,
06/10/2013,02:00,,,,,19.9,79.8,0.0,0.000
06/10/2013,03:00,,,,,19.6,80.9,0.0,0.000
06/10/2013,04:00,,,,,19.4,80.7,0.0,0.000
06/10/2013,05:00,,,,,18.9,81.9,0.0,0.000
06/10/2013,06:00,,,,,21.6,71.0,0.0,0.000
06/10/2013,07:00,,,,,24.2,59.9,0.0,0.000
06/10/2013,08:00,,,,,25.4,52.8,0.0,0.000
06/10/2013,09:00,,,,,26.4,50.9,0.0,0.000
06/10/2013,10:00,,,,,26.6,52.2,0.0,0.000
06/10/2013,11:00,,,,,26.7,50.4,0.0,0.000
06/10/2013,12:00,,,,,26.7,50.7,0.0,0.000
06/10/2013,13:00,,,,,26.8,48.9,0.0,0.000
06/10/2013,14:00,,,,,26.3,52.3,0.0,0.000
06/10/2013,15:00,,,,,26.0,53.0,0.0,0.000
06/10/2013,16:00,,,,,25.0,55.2,0.0,0.000
06/10/2013,17:00,,,,,23.6,59.8,0.0,0.000
06/10/2013,18:00,,,,,21.7,66.8,0.0,0.000
06/10/2013,19:00,,,,,21.1,70.8,0.0,0.000
06/10/2013,20:00,,,,,20.7,74.3,0.0,0.000
06/10/2013,21:00,,,,,20.1,77.9,0.0,0.000
06/10/2013,22:00,,,,,19.4,80.7,0.0,0.000
06/10/2013,23:00,,,,,19.0,82.6,0.0,0.000
07/10/2013,00:00,,,,,18.1,86.1,0.0,0.001
07/10/2013,01:00,,,,,17.9,86.3,0.0,
07/10/2013,02:00,,,,,17.8,86.9,0.0,0.001
07/10/2013,03:00,,,,,17.5,88.3,0.0,0.000
07/10/2013,04:00,,,,,17.4,88.8,0.0,0.001
07/10/2013,05:00,,,,,17.8,88.3,0.0,0.001
07/10/2013,06:00,,,,,19.8,81.5,0.0,0.001
07/10/2013,07:00,,,,,24.4,62.5,0.0,0.001
07/10/2013,08:00,,,,,25.3,58.6,0.0,0.001
07/10/2013,09:00,,,,,26.1,55.5,0.0,0.001
07/10/2013,10:00,,,,,26.6,54.7,0.0,0.001
07/10/2013,11:00,,,,,26.8,53.7,0.0,0.001
07/10/2013,12:00,,,,,27.0,53.3,0.0,0.001
07/10/2013,13:00,,,,,27.1,53.7,0.0,0.001
07/10/2013,14:00,,,,,26.7,55.6,0.0,0.001
07/10/2013,15:00,,,,,26.2,57.5,0.0,0.001
07/10/2013,16:00,,,,,25.3,61.7,0.0,0.001
07/10/2013,17:00,,,,,23.8,67.7,0.0,0.001
07/10/2013,18:00,,,,,21.8,75.3,0.0,0.001
07/10/2013,19:00,,,,,21.8,77.0,0.0,0.001
07/10/2013,20:00,,,,,21.2,80.3,0.0,0.000
07/10/2013,21:00,,,,,20.2,84.5,0.0,0.000
07/10/2013,22:00,,,,,19.5,87.5,0.0,0.000
07/10/2013,23:00,,,,,18.5,90.5,0.0,0.001
08/10/2013,00:00,,,,,18.1,92.0,0.0,0.001
08/10/2013,01:00,,,,,17.8,92.8,0.0,
08/10/2013,02:00,,,,,17.1,94.3,0.0,0.002
08/10/2013,03:00,,,,,16.9,95.3,0.0,0.001
08/10/2013,04:00,,,,,17.5,95.9,0.0,0.001
08/10/2013,05:00,,,,,17.3,96.2,0.0,0.001
08/10/2013,06:00,,,,,19.8,91.6,0.0,0.002
08/10/2013,07:00,,,,,24.0,76.2,0.0,0.001
08/10/2013,08:00,,,,,27.7,51.9,0.0,0.001
08/10/2013,09:00,,,,,28.8,53.5,0.0,0.001
08/10/2013,10:00,,,,,30.1,43.5,0.0,0.001
08/10/2013,11:00,,,,,30.7,34.2,0.0,0.002
08/10/2013,12:00,,,,,29.9,43.4,0.0,0.001
08/10/2013,13:00,,,,,29.2,53.2,0.0,0.001
08/10/2013,14:00,,,,,28.9,52.5,0.0,0.001
08/10/2013,15:00,,,,,28.5,53.2,0.0,0.001
08/10/2013,16:00,,,,,27.9,54.6,0.0,0.001
08/10/2013,17:00,,,,,26.2,58.0,0.0,0.001
08/10/2013,18:00,,,,,24.0,57.8,0.0,0.001
08/10/2013,19:00,,,,,22.6,69.0,0.0,0.001
08/10/2013,20:00,,,,,20.9,76.6,0.0,0.001
08/10/2013,21:00,,,,,21.2,79.8,0.0,0.001
08/10/2013,22:00,,,,,20.5,86.2,0.0,0.001
08/10/2013,23:00,,,,,19.5,89.0,0.0,0.001
09/10/2013,00:00,,,,,19.5,91.6,0.0,0.001
09/10/2013,01:00,,,,,19.1,93.3,0.0,
09/10/2013,02:00,,,,,19.3,94.7,0.0,0.002
09/10/2013,03:00,,,,,19.0,95.9,0.0,0.001
09/10/2013,04:00,,,,,19.1,96.6,0.0,0.001
09/10/2013,05:00,,,,,18.8,96.7,0.0,0.001
09/10/2013,06:00,,,,,19.9,96.6,0.0,0.001
09/10/2013,07:00,,,,,22.9,80.0,0.0,0.001
09/10/2013,08:00,,,,,26.2,64.5,0.0,0.001
09/10/2013,09:00,,,,,28.8,54.5,0.0,0.001
09/10/2013,10:00,,,,,29.7,50.0,0.0,0.001
09/10/2013,11:00,,,,,29.6,50.3,0.0,0.001
09/10/2013,12:00,,,,,29.4,49.0,0.0,0.001
09/10/2013,13:00,,,,,28.9,51.1,0.0,0.001
09/10/2013,14:00,,,,,28.2,55.6,0.0,0.001
09/10/2013,15:00,,,,,27.5,58.1,0.0,0.001
09/10/2013,16:00,,,,,26.3,63.5,0.0,0.001
09/10/2013,17:00,,,,,25.2,66.4,0.0,0.001
09/10/2013,18:00,,,,,24.5,69.0,0.0,0.001
09/10/2013,19:00,,,,,24.2,69.7,0.0,0.001
09/10/2013,20:00,,,,,24.0,70.4,0.0,0.001
09/10/2013,21:00,,,,,23.9,72.4,0.0,0.001
09/10/2013,22:00,,,,,24.0,71.6,0.0,0.001
09/10/2013,23:00,,,,,23.8,71.7,0.0,0.001
10/10/2013,00:00,,,,,23.7,73.2,0.0,0.001
10/10/2013,01:00,,,,,23.2,75.8,0.0,
10/10/2013,02:00,,,,,22.7,76.9,0.0,0.001
10/10/2013,03:00,,,,,22.4,77.2,0.0,0.002
10/10/2013,04:00,,,,,22.0,77.3,0.0,0.002
10/10/2013,05:00,,,,,21.9,76.6,0.0,0.002
10/10/2013,06:00,,,,,23.6,67.9,0.0,0.003
10/10/2013,07:00,,,,,25.3,56.7,0.0,0.002
10/10/2013,08:00,,,,,26.5,47.0,0.0,0.001
10/10/2013,09:00,,,,,27.5,40.6,0.0,0.001
10/10/2013,10:00,,,,,28.3,34.2,0.0,0.001
10/10/2013,11:00,,,,,28.8,30.7,0.0,0.001
10/10/2013,12:00,,,,,28.5,32.7,0.0,0.001
10/10/2013,13:00,,,,,28.5,33.6,0.0,0.001
10/10/2013,14:00,,,,,28.1,34.1,0.0,0.001
10/10/2013,15:00,,,,,27.3,39.3,0.0,0.001
10/10/2013,16:00,,,,,26.1,46.2,0.0,0.001
10/10/2013,17:00,,,,,24.6,50.3,0.0,0.001
10/10/2013,18:00,,,,,23.2,56.2,0.0,0.001
10/10/2013,19:00,,,,,22.0,62.5,0.0,0.001
10/10/2013,20:00,,,,,20.8,67.1,0.0,0.001
10/10/2013,21:00,,,,,21.0,67.7,0.0,0.001
10/10/2013,22:00,,,,,20.6,69.3,0.0,0.001
10/10/2013,23:00,,,,,20.1,73.0,0.0,0.001
11/10/2013,00:00,,,,,20.6,71.7,0.0,0.001
11/10/2013,01:00,,,,,20.6,68.3,0.0,
11/10/2013,02:00,,,,,20.5,69.1,0.0,0.001
11/10/2013,03:00,,,,,19.1,75.6,0.0,0.001
11/10/2013,04:00,,,,,18.1,79.5,0.0,0.001
11/10/2013,05:00,,,,,17.6,81.1,0.0,0.001
11/10/2013,06:00,,,,,18.9,76.5,0.0,0.001
11/10/2013,07:00,,,,,23.9,57.2,0.0,0.001
11/10/2013,08:00,,,,,26.1,51.9,0.0,0.001
11/10/2013,09:00,,,,,27.0,43.5,0.0,0.001
11/10/2013,10:00,,,,,27.4,39.7,0.0,0.001
11/10/2013,11:00,,,,,27.7,40.5,0.0,0.001
11/10/2013,12:00,,,,,27.4,43.7,0.0,0.001
11/10/2013,13:00,,,,,27.9,39.4,0.0,0.001
11/10/2013,14:00,,,,,27.4,41.9,0.0,0.001
11/10/2013,15:00,,,,,26.9,43.3,0.0,0.001
11/10/2013,16:00,,,,,25.9,47.4,0.0,0.001
11/10/2013,17:00,,,,,24.5,52.7,0.0,0.001
11/10/2013,18:00,,,,,22.5,61.0,0.0,0.001
11/10/2013,19:00,,,,,21.6,66.4,0.0,0.001
11/10/2013,20:00,,,,,21.2,69.5,0.0,0.001
11/10/2013,21:00,,,,,21.2,70.2,0.0,0.001
11/10/2013,22:00,,,,,21.2,70.4,0.0,0.001
11/10/2013,23:00,,,,,20.8,72.6,0.0,0.001
12/10/2013,00:00,,,,,19.2,79.9,0.0,0.001
12/10/2013,01:00,,,,,18.3,83.3,0.0,
12/10/2013,02:00,,,,,17.5,87.5,0.0,0.001
12/10/2013,03:00,,,,,17.8,86.6,0.0,0.001
12/10/2013,04:00,,,,,17.0,88.4,0.0,0.001
12/10/2013,05:00,,,,,16.8,89.3,0.0,0.001
12/10/2013,06:00,,,,,20.5,76.3,0.0,0.001
12/10/2013,07:00,,,,,25.7,53.6,0.0,0.001
12/10/2013,08:00,,,,,26.7,48.0,0.0,0.001
12/10/2013,09:00,,,,,27.1,45.6,0.0,0.000
12/10/2013,10:00,,,,,27.4,46.7,0.0,0.001
12/10/2013,11:00,,,,,27.8,41.9,0.0,0.000
12/10/2013,12:00,,,,,27.8,43.7,0.0,0.001
12/10/2013,13:00,,,,,27.7,46.6,0.0,0.000
12/10/2013,14:00,,,,,27.6,44.4,0.0,0.001
12/10/2013,15:00,,,,,27.2,43.2,0.0,0.001
12/10/2013,16:00,,,,,26.4,47.2,0.0,0.001
12/10/2013,17:00,,,,,25.0,53.6,0.0,0.001
12/10/2013,18:00,,,,,23.9,59.3,0.0,0.001
12/10/2013,19:00,,,,,23.6,63.3,0.0,0.001
12/10/2013,20:00,,,,,22.7,65.8,0.0,0.001
12/10/2013,21:00,,,,,22.1,69.0,0.0,0.000
12/10/2013,22:00,,,,,22.4,68.1,0.0,0.001
12/10/2013,23:00,,,,,22.8,66.6,0.0,0.001
13/10/2013,00:00,,,,,21.4,72.4,0.0,0.001
13/10/2013,01:00,,,,,21.0,75.7,0.0,
13/10/2013,02:00,,,,,20.4,77.8,0.0,0.001
13/10/2013,03:00,,,,,18.9,83.3,0.0,0.000
13/10/2013,04:00,,,,,18.5,84.5,0.0,0.000
13/10/2013,05:00,,,,,17.8,88.0,0.0,0.000
13/10/2013,06:00,,,,,21.7,77.9,0.0,0.000
13/10/2013,07:00,,,,,25.8,67.1,0.0,0.000
13/10/2013,08:00,,,,,26.7,64.1,0.0,0.000
13/10/2013,09:00,,,,,27.5,58.9,0.0,0.000
13/10/2013,10:00,,,,,27.9,58.9,0.0,0.000
13/10/2013,11:00,,,,,28.3,56.9,0.0,0.000
13/10/2013,12:00,,,,,28.3,57.2,0.0,0.000
13/10/2013,13:00,,,,,28.2,56.8,0.0,0.000
13/10/2013,14:00,,,,,27.8,61.2,0.0,0.000
13/10/2013,15:00,,,,,27.0,66.4,0.0,0.000
13/10/2013,16:00,,,,,26.1,70.9,0.0,0.000
13/10/2013,17:00,,,,,24.9,77.7,0.0,0.000
13/10/2013,18:00,,,,,24.6,80.2,0.0,0.000
13/10/2013,19:00,,,,,24.4,81.0,0.0,0.000
13/10/2013,20:00,,,,,24.2,81.6,0.0,0.000
13/10/2013,21:00,,,,,24.3,82.6,0.0,0.000
13/10/2013,22:00,,,,,24.3,83.3,0.0,0.000
13/10/2013,23:00,,,,,23.6,84.8,0.0,0.001
14/10/2013,00:00,,,,,23.5,86.6,0.0,0.001
14/10/2013,01:00,,,,,23.4,86.7,0.0,
14/10/2013,02:00,,,,,23.0,88.5,0.0,0.001
14/10/2013,03:00,,,,,22.8,87.9,0.0,0.001
14/10/2013,04:00,,,,,23.4,85.7,0.0,0.001
14/10/2013,05:00,,,,,22.9,88.1,0.0,0.002
14/10/2013,06:00,,,,,24.8,82.2,0.0,0.001
14/10/2013,07:00,,,,,26.4,72.2,0.0,0.001
14/10/2013,08:00,,,,,27.6,65.6,0.0,0.001
14/10/2013,09:00,,,,,28.4,60.4,0.0,0.001
14/10/2013,10:00,,,,,28.4,62.6,0.0,0.001
14/10/2013,11:00,,,,,29.1,59.7,0.0,0.001
14/10/2013,12:00,,,,,29.5,63.4,0.0,0.001
14/10/2013,13:00,,,,,29.6,62.3,0.0,0.001
14/10/2013,14:00,,,,,29.0,64.8,0.0,0.001
14/10/2013,15:00,,,,,28.0,70.5,0.0,0.001
14/10/2013,16:00,,,,,27.1,75.6,0.0,0.001
14/10/2013,17:00,,,,,25.9,80.6,0.0,0.001
14/10/2013,18:00,,,,,25.3,84.5,0.0,0.001
14/10/2013,19:00,,,,,24.9,85.7,0.0,0.001
14/10/2013,20:00,,,,,24.9,86.4,0.0,0.001
14/10/2013,21:00,,,,,24.3,87.6,0.0,0.001
14/10/2013,22:00,,,,,24.1,88.4,0.0,0.001
14/10/2013,23:00,,,,,24.9,87.1,0.0,0.001
15/10/2013,00:00,,,,,25.1,87.0,0.0,0.000
15/10/2013,01:00,,,,,24.7,88.8,0.0,
15/10/2013,02:00,,,,,25.0,87.6,0.0,0.001
15/10/2013,03:00,,,,,25.0,86.2,0.0,0.000
15/10/2013,04:00,,,,,24.9,86.2,0.0,0.000
15/10/2013,05:00,,,,,24.9,86.1,0.0,0.001
15/10/2013,06:00,,,,,25.6,83.5,0.0,0.000
15/10/2013,07:00,,,,,26.3,79.5,0.0,0.000
15/10/2013,08:00,,,,,27.4,74.0,0.0,0.001
15/10/2013,09:00,,,,,28.4,67.3,0.0,0.000
15/10/2013,10:00,,,,,28.8,64.8,0.0,0.001
15/10/2013,11:00,,,,,29.2,61.0,0.0,0.000
15/10/2013,12:00,,,,,29.0,58.1,0.0,0.001
15/10/2013,13:00,,,,,29.5,57.9,0.0,0.001
15/10/2013,14:00,,,,,29.1,57.5,0.0,0.001
15/10/2013,15:00,,,,,27.9,61.0,0.0,0.000
15/10/2013,16:00,,,,,27.1,65.5,0.0,0.000
15/10/2013,17:00,,,,,25.9,69.7,0.0,0.000
