Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),Carbon Monoxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Bsp (Mm^-1)
13/09/2013,04:00,254,0.4,58.5,0.4,18.5,72.1,0.000,0.004,0.004,0.000,0.0,24.3,21.0,24
13/09/2013,05:00,219,0.2,83.6,0.3,17.8,75.6,0.002,0.010,0.012,0.000,0.1,19.5,15.7,28
13/09/2013,06:00,202,0.4,48.4,0.2,18.6,76.1,0.005,0.014,0.019,0.000,0.1,22.3,17.8,26
13/09/2013,07:00,170,1.4,15.7,0.5,22.5,62.5,0.003,0.007,0.010,0.001,0.1,24.6,20.0,69
13/09/2013,08:00,127,0.8,54.7,0.5,25.1,54.3,0.002,0.005,0.006,0.001,0.2,35.2,29.8,71
13/09/2013,09:00,71,2.1,28.6,0.9,25.9,56.5,0.001,0.003,0.004,0.002,0.1,28.5,22.1,44
13/09/2013,10:00,45,2.5,20.7,0.8,24.2,72.6,0.001,0.002,0.003,0.002,0.1,27.6,22.4,45
13/09/2013,11:00,46,2.8,18.2,0.8,24.2,73.0,0.001,0.002,0.003,0.002,0.1,35.5,28.9,39
13/09/2013,12:00,48,2.9,19.3,0.8,24.5,72.8,0.001,0.002,0.002,0.002,0.0,27.9,22.0,28
13/09/2013,13:00,47,3.0,20.6,1.1,25.5,68.5,0.001,0.001,0.001,0.002,0.0,23.5,17.0,26
13/09/2013,14:00,360,2.8,25.7,1.1,25.2,74.1,0.000,0.001,0.001,0.000,0.0,19.6,13.8,21
13/09/2013,15:00,6,2.8,22.7,1.0,24.1,80.1,0.001,0.001,0.001,0.000,0.0,19.6,14.1,20
13/09/2013,16:00,3,2.8,21.7,1.2,22.8,86.3,0.000,0.001,0.001,0.000,0.0,18.2,11.4,19
13/09/2013,17:00,3,2.1,22.3,0.9,22.2,88.6,0.000,0.001,0.001,0.000,0.0,19.2,11.2,18
13/09/2013,18:00,358,1.3,28.5,0.7,21.6,90.7,0.000,0.003,0.003,0.000,0.0,18.1,10.0,19
13/09/2013,19:00,14,1.0,169.1,0.5,21.3,92.1,0.000,0.002,0.002,0.000,0.0,12.0,2.9,19
13/09/2013,20:00,32,0.6,29.0,0.3,21.0,92.7,0.000,0.002,0.002,0.000,0.0,9.1,-0.9,18
13/09/2013,21:00,91,0.5,39.6,0.4,21.0,93.2,0.001,0.001,0.001,0.000,0.0,8.9,-0.3,16
13/09/2013,22:00,82,1.7,26.5,0.9,21.3,93.1,0.000,0.003,0.003,0.000,0.0,11.2,2.1,17
13/09/2013,23:00,81,2.0,18.7,0.8,21.4,91.8,0.000,0.002,0.002,0.000,0.0,12.3,2.8,17
14/09/2013,00:00,76,2.1,16.3,0.7,21.4,90.2,,,,,,10.9,2.4,
14/09/2013,01:00,81,1.8,18.6,0.7,21.3,91.2,0.001,0.001,0.001,0.000,0.0,9.4,1.7,15
14/09/2013,02:00,83,1.4,20.9,0.5,21.1,92.0,0.001,0.003,0.004,0.000,0.0,10.9,2.8,15
14/09/2013,03:00,69,1.5,22.4,0.6,21.0,92.0,0.001,0.003,0.003,0.001,0.0,11.0,3.2,14
14/09/2013,04:00,71,1.4,18.2,0.6,21.0,91.7,0.000,0.003,0.003,0.001,0.0,12.1,4.3,13
14/09/2013,05:00,164,0.5,21.9,0.3,20.5,91.5,0.001,0.003,0.004,0.000,0.2,12.7,5.1,29
14/09/2013,06:00,54,0.6,68.0,0.7,20.7,91.7,0.001,0.002,0.003,0.000,0.2,20.0,14.2,27
14/09/2013,07:00,21,1.8,23.0,0.7,22.9,85.6,0.000,0.001,0.001,0.000,0.0,12.2,6.3,13
14/09/2013,08:00,21,2.4,21.8,0.9,23.9,79.1,0.000,0.001,0.001,0.000,0.0,13.8,7.3,13
14/09/2013,09:00,17,2.8,22.0,1.0,24.7,76.5,0.000,0.001,0.001,0.000,0.0,17.2,8.0,14
14/09/2013,10:00,16,3.4,21.9,1.2,24.8,75.3,0.000,0.001,0.001,0.000,0.0,15.5,9.1,15
14/09/2013,11:00,16,3.5,22.2,1.2,25.3,74.5,0.000,0.001,0.001,0.000,0.0,14.1,8.0,15
14/09/2013,12:00,18,3.4,21.7,1.3,25.5,73.6,0.001,0.001,0.001,0.000,0.0,17.8,11.8,15
14/09/2013,13:00,11,3.1,21.7,1.2,25.8,72.4,0.000,0.001,0.001,0.000,0.0,18.3,11.6,14
14/09/2013,14:00,19,3.4,19.6,1.1,25.3,74.4,0.001,0.001,0.002,0.000,0.0,17.8,10.1,15
14/09/2013,15:00,7,3.2,20.3,1.2,24.7,76.8,0.001,0.000,0.001,0.000,0.0,17.9,8.1,15
14/09/2013,16:00,4,3.0,21.9,1.1,23.8,80.9,0.000,0.001,0.001,0.000,0.0,12.4,5.3,13
14/09/2013,17:00,5,2.5,19.1,1.2,22.4,86.8,0.001,0.002,0.002,0.000,0.0,14.4,8.2,14
14/09/2013,18:00,360,1.8,20.9,0.7,21.9,89.0,0.001,0.001,0.002,0.000,0.1,16.4,9.0,17
14/09/2013,19:00,354,1.5,26.4,0.8,21.7,90.1,0.000,0.001,0.001,0.000,0.0,16.0,7.4,16
14/09/2013,20:00,353,1.0,45.8,0.7,21.4,90.1,0.001,0.001,0.001,0.000,0.0,18.1,10.3,17
14/09/2013,21:00,348,1.4,18.8,0.5,20.9,90.9,0.000,0.001,0.001,0.000,0.0,18.7,11.7,14
14/09/2013,22:00,360,1.1,30.9,0.6,20.8,91.5,0.000,0.001,0.001,0.000,0.0,17.5,8.3,15
14/09/2013,23:00,351,1.4,22.7,0.7,20.8,92.2,0.001,0.001,0.001,0.000,0.0,17.9,9.8,14
15/09/2013,00:00,352,2.0,19.7,0.8,21.1,91.4,,,,,,15.1,7.4,
15/09/2013,01:00,348,1.4,31.0,0.9,21.1,89.8,0.000,0.002,0.002,0.001,0.1,18.3,11.0,12
15/09/2013,02:00,301,0.8,49.8,0.6,21.1,88.5,0.000,0.004,0.004,0.002,0.0,16.6,10.3,13
15/09/2013,03:00,230,0.5,55.3,0.4,20.4,89.5,0.001,0.009,0.010,0.001,0.1,17.6,12.2,21
15/09/2013,04:00,260,0.5,66.7,0.5,19.7,92.0,0.000,0.006,0.006,0.001,0.1,17.8,12.9,24
15/09/2013,05:00,279,0.6,34.9,0.3,19.5,92.6,0.000,0.004,0.004,0.001,0.1,15.5,10.5,20
15/09/2013,06:00,329,0.7,47.1,0.6,20.6,90.6,0.002,0.007,0.008,0.002,0.1,16.5,10.3,17
15/09/2013,07:00,324,1.0,54.6,0.7,23.2,81.5,0.003,0.007,0.010,0.015,0.2,19.3,12.4,19
15/09/2013,08:00,279,0.9,57.7,0.7,24.7,73.8,0.003,0.006,0.009,0.003,0.1,20.9,14.8,29
15/09/2013,09:00,20,0.9,108.6,1.2,25.8,69.4,0.016,0.016,0.031,0.012,0.1,27.5,21.9,54
15/09/2013,10:00,30,2.5,21.4,0.9,25.9,67.8,0.024,0.021,0.045,0.017,0.1,33.9,26.1,60
15/09/2013,11:00,29,3.2,20.7,1.1,26.7,61.4,0.002,0.005,0.006,0.002,0.1,33.0,23.6,33
15/09/2013,12:00,16,3.3,21.9,1.1,27.1,66.4,0.001,0.001,0.002,0.000,0.0,20.3,13.8,21
15/09/2013,13:00,9,3.3,178.6,1.3,26.5,69.0,0.001,0.000,0.001,0.000,0.0,17.6,10.7,16
15/09/2013,14:00,10,3.5,180.1,1.3,25.5,75.3,0.000,0.001,0.001,0.000,0.1,18.2,11.1,17
15/09/2013,15:00,359,3.6,21.4,1.4,24.8,78.4,0.001,0.000,0.001,0.000,0.0,18.1,10.1,16
15/09/2013,16:00,359,2.6,27.4,1.3,24.1,80.9,0.000,0.001,0.001,0.000,0.0,16.5,9.1,13
15/09/2013,17:00,356,2.6,22.4,1.2,22.7,85.8,0.001,0.001,0.001,0.000,0.0,20.7,9.0,12
15/09/2013,18:00,353,1.8,18.5,0.7,22.3,88.1,0.000,0.002,0.002,0.000,0.0,37.3,4.5,11
15/09/2013,19:00,347,1.5,24.8,0.8,22.1,86.1,0.000,0.002,0.002,0.001,0.1,11.4,4.0,12
15/09/2013,20:00,335,0.4,55.0,0.4,21.6,88.3,0.001,0.012,0.013,0.008,0.1,13.0,6.0,15
15/09/2013,21:00,324,0.4,49.3,0.3,20.7,91.0,0.000,0.008,0.008,0.003,0.1,15.7,7.7,18
15/09/2013,22:00,239,0.2,79.9,0.3,20.4,92.1,0.001,0.008,0.009,0.005,0.1,17.9,10.5,29
15/09/2013,23:00,187,0.4,47.6,0.3,20.1,92.9,0.001,0.006,0.007,0.003,0.1,23.0,14.9,39
16/09/2013,00:00,180,0.4,31.9,0.2,20.1,93.6,,,,,,,,
16/09/2013,01:00,48,0.2,95.9,0.3,20.4,94.0,0.001,0.001,0.002,0.001,0.2,41.7,21.1,32
16/09/2013,02:00,52,0.5,64.8,0.4,20.5,93.8,0.000,0.002,0.002,0.000,0.1,21.6,8.3,29
16/09/2013,03:00,181,0.7,31.7,0.4,20.1,93.5,0.000,0.002,0.002,0.000,0.2,17.5,10.8,27
16/09/2013,04:00,160,0.7,34.8,0.5,20.0,93.9,0.001,0.002,0.003,0.000,0.2,19.8,14.6,34
16/09/2013,05:00,74,2.0,17.4,0.7,21.1,90.7,0.001,0.003,0.003,0.000,0.0,15.4,10.0,10
16/09/2013,06:00,69,2.6,15.9,0.9,21.6,89.2,0.001,0.002,0.003,0.000,0.0,,,9
16/09/2013,07:00,71,3.0,17.4,1.0,22.2,88.0,0.001,0.001,0.002,0.000,0.0,7.2,1.7,9
16/09/2013,08:00,56,3.1,17.6,1.0,23.2,83.1,0.001,0.001,0.002,0.000,0.0,12.6,6.4,9
16/09/2013,09:00,49,3.2,17.9,1.0,24.0,79.1,0.001,0.001,0.002,0.001,0.0,16.1,11.5,8
16/09/2013,10:00,51,3.4,16.5,1.1,24.0,77.8,0.001,0.001,0.002,0.001,0.0,14.0,9.0,10
16/09/2013,11:00,52,3.3,18.7,1.0,24.1,75.8,0.001,0.000,0.001,0.001,0.0,13.4,8.8,9
16/09/2013,12:00,50,3.2,18.8,1.1,23.9,77.5,0.001,0.001,0.001,0.000,0.0,11.2,7.2,9
16/09/2013,13:00,49,3.5,18.7,1.1,23.7,78.3,0.001,0.001,0.001,0.000,0.0,11.2,7.2,9
16/09/2013,14:00,48,3.5,17.4,1.0,23.8,77.0,0.001,0.000,0.000,0.000,0.0,12.8,9.1,8
16/09/2013,15:00,46,3.1,20.0,1.1,23.3,80.1,0.001,0.001,0.001,0.000,0.0,14.8,9.3,9
16/09/2013,16:00,36,2.8,19.8,1.0,22.7,82.6,0.000,0.001,0.001,0.000,0.0,13.5,7.4,9
16/09/2013,17:00,31,2.5,20.4,1.0,22.2,85.6,0.000,0.001,0.001,0.000,0.0,12.0,5.9,9
16/09/2013,18:00,38,2.1,19.7,0.8,22.1,87.4,0.000,0.002,0.002,0.000,0.0,9.8,3.6,10
16/09/2013,19:00,29,2.5,20.8,0.9,22.0,89.0,0.001,0.001,0.001,0.000,0.0,13.9,7.6,9
16/09/2013,20:00,29,2.6,21.5,1.2,21.8,89.5,0.001,0.000,0.001,0.000,0.0,11.9,5.5,10
16/09/2013,21:00,19,2.1,22.4,0.8,21.8,90.0,0.000,0.001,0.001,0.000,0.0,12.3,5.6,11
16/09/2013,22:00,5,2.3,23.0,0.9,21.9,89.5,0.001,0.001,0.002,0.000,0.0,14.4,7.8,11
16/09/2013,23:00,9,2.7,176.4,1.1,22.0,89.1,0.000,0.001,0.001,0.000,0.0,13.0,6.9,12
17/09/2013,00:00,4,2.0,24.2,0.9,21.9,89.3,,,,,,12.7,6.0,
17/09/2013,01:00,356,1.4,29.8,0.7,21.8,86.7,0.001,0.002,0.003,0.001,0.0,13.0,5.7,13
17/09/2013,02:00,344,0.8,49.7,0.6,21.8,86.4,0.000,0.002,0.002,0.001,0.1,19.5,11.8,13
17/09/2013,03:00,3,0.6,174.3,0.6,21.7,85.6,0.001,0.008,0.008,0.008,0.1,16.0,8.2,13
17/09/2013,04:00,1,1.8,20.7,0.7,21.6,87.1,0.000,0.002,0.002,0.002,0.0,15.1,7.3,12
17/09/2013,05:00,354,2.1,23.5,0.9,21.6,87.3,0.001,0.001,0.002,0.000,0.1,19.5,11.4,24
17/09/2013,06:00,349,2.2,23.0,0.9,22.3,83.7,0.001,0.001,0.001,0.000,0.0,18.3,11.2,21
17/09/2013,07:00,354,2.5,25.4,1.1,23.6,77.4,0.001,0.001,0.002,0.001,0.1,18.7,10.8,15
17/09/2013,08:00,348,2.5,25.3,1.0,24.5,73.1,0.001,0.002,0.003,0.009,0.1,21.7,14.1,16
17/09/2013,09:00,356,3.7,21.6,1.5,25.7,67.6,0.001,0.001,0.002,0.003,0.0,22.1,13.5,16
17/09/2013,10:00,359,3.7,23.4,1.5,26.5,67.3,0.001,0.000,0.001,0.000,0.0,28.5,17.2,18
17/09/2013,11:00,0,3.3,29.8,1.5,26.4,67.7,0.001,0.002,0.003,0.017,0.1,30.9,17.0,22
17/09/2013,12:00,4,4.6,19.7,1.8,26.0,73.5,0.001,0.001,0.001,0.001,0.1,27.7,14.0,21
17/09/2013,13:00,6,4.7,17.9,1.7,26.0,72.9,0.001,0.001,0.001,0.000,0.1,27.8,13.9,23
17/09/2013,14:00,1,4.8,18.6,1.8,25.9,71.0,0.001,0.000,0.001,0.000,0.0,27.7,14.3,25
17/09/2013,15:00,355,4.7,20.6,1.8,25.0,74.5,0.000,0.001,0.001,0.000,0.0,27.1,13.9,20
17/09/2013,16:00,353,4.5,18.2,1.8,23.9,78.7,0.001,0.001,0.001,0.000,0.0,25.9,14.6,20
17/09/2013,17:00,349,4.2,19.1,1.5,22.9,83.4,0.000,0.001,0.001,0.000,0.0,26.3,15.0,21
17/09/2013,18:00,348,3.6,21.5,1.5,22.5,85.4,0.000,0.002,0.002,0.000,0.0,23.7,13.0,23
17/09/2013,19:00,344,3.0,20.6,1.3,22.4,85.6,0.000,0.001,0.001,0.000,0.1,26.7,15.1,23
17/09/2013,20:00,346,2.3,25.5,1.0,22.3,83.8,0.000,0.001,0.001,0.001,0.1,23.6,11.8,25
17/09/2013,21:00,346,1.4,33.0,0.9,22.2,84.1,0.002,0.009,0.011,0.012,0.1,20.5,9.5,28
17/09/2013,22:00,350,1.4,29.1,0.7,21.9,86.2,0.003,0.014,0.017,0.009,0.1,22.1,12.3,36
17/09/2013,23:00,352,1.0,50.1,0.8,21.6,87.0,0.001,0.006,0.007,0.009,0.1,27.2,18.4,33
18/09/2013,00:00,335,1.0,28.7,0.6,21.0,89.7,,,,,,23.7,15.8,
18/09/2013,01:00,332,0.6,60.0,0.5,21.0,90.4,0.001,0.002,0.003,0.002,0.1,25.0,16.7,35
18/09/2013,02:00,212,0.6,57.5,0.4,21.0,90.4,0.000,0.006,0.006,0.006,0.1,23.1,14.2,37
18/09/2013,03:00,224,0.4,49.2,0.3,20.9,90.3,0.001,0.009,0.009,0.002,0.1,25.8,18.1,41
18/09/2013,04:00,304,0.7,50.9,0.5,20.5,89.7,0.000,0.004,0.004,0.001,0.1,22.9,16.4,27
18/09/2013,05:00,312,0.4,61.2,0.5,20.3,89.2,0.000,0.007,0.007,0.001,0.1,19.1,12.5,23
18/09/2013,06:00,351,0.6,50.0,0.4,21.1,87.3,0.003,0.008,0.011,0.003,0.1,19.8,13.5,22
18/09/2013,07:00,310,0.7,67.2,0.7,24.4,74.2,0.004,0.007,0.011,0.004,0.1,21.5,13.7,24
18/09/2013,08:00,267,0.2,106.0,0.6,24.7,72.8,0.021,0.013,0.034,0.011,0.1,21.8,11.5,25
18/09/2013,09:00,25,2.2,24.6,0.8,24.6,73.6,0.003,0.004,0.006,0.003,0.0,24.7,13.6,22
18/09/2013,10:00,47,3.1,24.2,1.1,25.1,75.0,0.003,0.003,0.005,0.002,0.0,26.9,14.9,23
18/09/2013,11:00,48,3.3,18.7,1.0,25.4,76.2,0.001,0.001,0.002,0.000,0.0,27.8,17.3,24
18/09/2013,12:00,40,3.4,22.9,1.2,26.0,70.6,0.001,0.001,0.002,0.000,0.0,31.0,21.7,25
18/09/2013,13:00,30,3.3,23.3,1.2,26.4,69.1,0.001,0.000,0.001,0.000,0.0,25.9,18.0,26
18/09/2013,14:00,24,3.1,24.3,1.2,26.3,69.3,0.001,0.000,0.001,0.000,0.0,24.0,15.4,27
18/09/2013,15:00,18,2.8,22.4,1.0,25.8,71.8,0.001,0.001,0.002,0.000,0.0,28.0,13.1,25
18/09/2013,16:00,8,2.8,175.4,1.0,24.5,79.2,0.001,0.001,0.001,0.000,0.0,18.6,9.8,26
18/09/2013,17:00,8,2.0,171.0,0.8,23.2,84.2,0.000,0.002,0.002,0.000,0.0,22.1,13.8,26
18/09/2013,18:00,1,1.9,21.7,0.8,22.6,85.0,0.000,0.002,0.002,0.000,0.0,23.7,14.4,25
18/09/2013,19:00,359,1.6,21.7,0.8,22.3,86.5,0.000,0.003,0.003,0.000,0.0,21.7,11.2,24
18/09/2013,20:00,319,0.7,59.3,0.8,21.8,83.8,0.000,0.004,0.004,0.001,0.0,21.0,15.2,23
18/09/2013,21:00,212,0.2,81.6,0.3,20.3,87.5,0.001,0.006,0.006,0.002,0.1,,,24
18/09/2013,22:00,284,0.1,109.3,0.3,19.5,91.4,0.001,0.006,0.006,0.001,0.0,25.8,13.0,25
18/09/2013,23:00,345,1.3,26.4,0.8,20.3,92.3,0.000,0.002,0.002,0.001,0.0,19.4,9.9,25
19/09/2013,00:00,351,1.7,21.4,0.7,21.2,89.7,,,,,,22.5,12.4,
19/09/2013,01:00,339,1.1,36.9,0.6,21.0,89.9,0.001,0.003,0.003,0.003,0.1,28.3,19.2,30
19/09/2013,02:00,334,0.9,42.7,0.7,20.7,89.8,0.001,0.009,0.010,0.010,0.1,28.3,20.0,30
19/09/2013,03:00,351,0.4,64.0,0.3,20.5,89.9,0.001,0.006,0.006,0.010,0.1,20.1,11.5,31
19/09/2013,04:00,225,0.4,64.6,0.3,20.2,91.7,0.001,0.010,0.011,0.003,0.1,25.0,12.1,33
19/09/2013,05:00,232,0.6,31.8,0.3,20.1,90.6,0.001,0.011,0.012,0.002,0.1,25.7,19.0,34
19/09/2013,06:00,213,0.3,68.1,0.3,20.0,90.2,0.002,0.009,0.011,0.001,0.1,21.6,15.7,34
19/09/2013,07:00,360,1.2,41.7,0.9,22.3,83.5,0.004,0.009,0.013,0.010,0.2,20.3,15.4,27
19/09/2013,08:00,354,2.1,29.1,1.1,23.8,76.9,0.001,0.002,0.002,0.002,0.0,20.7,15.2,22
19/09/2013,09:00,5,2.5,23.0,0.9,25.0,75.6,0.001,0.001,0.002,0.001,0.0,21.3,16.1,25
19/09/2013,10:00,18,3.4,21.4,1.2,25.7,76.0,0.001,0.000,0.001,0.000,0.0,23.2,18.5,26
19/09/2013,11:00,15,3.9,20.7,1.4,25.8,77.5,0.001,0.001,0.001,0.000,0.0,22.3,17.3,26
19/09/2013,12:00,14,3.9,176.6,1.4,25.8,78.8,0.001,0.001,0.001,0.000,0.0,22.9,16.4,27
19/09/2013,13:00,9,4.3,20.1,1.6,25.9,78.8,0.000,0.001,0.001,0.000,0.1,20.4,14.1,30
19/09/2013,14:00,6,4.6,19.1,1.7,25.5,80.3,0.001,0.000,0.001,0.000,0.1,21.9,14.1,31
19/09/2013,15:00,2,4.2,19.6,1.6,25.1,81.7,0.000,0.001,0.001,0.000,0.1,25.7,17.3,30
19/09/2013,16:00,5,3.6,19.5,1.3,24.2,84.4,0.000,0.001,0.001,0.000,0.1,21.1,14.1,29
19/09/2013,17:00,356,3.6,19.5,1.6,23.3,87.2,0.000,0.001,0.001,0.000,0.0,23.0,15.6,30
19/09/2013,18:00,349,3.6,19.6,1.5,23.1,88.1,0.001,0.000,0.001,0.000,0.0,19.5,11.1,30
19/09/2013,19:00,347,3.1,20.8,1.4,23.0,87.9,0.000,0.001,0.001,0.000,0.0,20.5,12.1,28
19/09/2013,20:00,347,3.0,21.2,1.3,22.9,86.6,0.001,0.001,0.001,0.001,0.0,17.2,8.5,26
19/09/2013,21:00,344,2.7,22.0,1.2,22.8,85.8,0.000,0.001,0.001,0.001,0.1,17.9,9.6,24
19/09/2013,22:00,347,2.8,21.7,1.1,22.7,85.5,0.001,0.000,0.001,0.002,0.1,18.5,11.3,24
19/09/2013,23:00,341,1.6,34.3,1.0,22.7,84.4,0.001,0.003,0.004,0.018,0.2,19.1,11.9,24
20/09/2013,00:00,353,2.3,20.7,0.9,22.5,85.1,,,,,,21.7,8.2,
20/09/2013,01:00,336,1.5,48.4,1.1,22.4,85.1,0.000,0.002,0.002,0.004,0.1,14.5,6.5,21
20/09/2013,02:00,293,1.0,47.3,0.7,22.1,86.1,0.003,0.007,0.010,0.013,0.2,13.6,8.8,22
20/09/2013,03:00,248,0.5,43.0,0.3,21.3,89.2,0.001,0.007,0.007,0.003,0.0,17.4,12.3,23
20/09/2013,04:00,291,0.4,70.8,0.4,20.6,90.6,0.008,0.010,0.018,0.004,0.1,19.0,14.4,21
20/09/2013,05:00,294,0.5,59.0,0.5,20.5,90.2,0.004,0.012,0.016,0.005,0.1,18.0,12.0,20
20/09/2013,06:00,271,0.8,46.4,0.5,21.3,88.6,0.003,0.009,0.012,0.005,0.1,17.8,11.5,22
20/09/2013,07:00,277,0.8,55.6,0.6,23.6,81.3,0.006,0.007,0.013,0.002,0.1,20.2,13.2,23
20/09/2013,08:00,248,0.8,65.4,0.7,25.6,72.2,0.001,0.001,0.002,0.001,0.0,18.7,12.9,23
20/09/2013,09:00,202,1.2,68.4,1.0,27.2,61.0,0.001,0.001,0.002,0.001,0.0,21.1,16.3,24
20/09/2013,10:00,76,0.9,84.2,1.1,27.4,62.0,0.002,0.001,0.003,0.001,0.1,22.6,17.8,26
20/09/2013,11:00,49,3.0,18.3,0.9,25.6,74.9,0.002,0.003,0.004,0.002,0.1,23.3,17.6,31
20/09/2013,12:00,45,3.3,19.4,1.1,25.6,75.5,0.003,0.004,0.006,0.003,0.1,23.6,17.0,32
20/09/2013,13:00,38,3.2,24.3,1.2,26.1,71.9,0.001,0.004,0.005,0.003,0.1,26.7,18.2,33
20/09/2013,14:00,46,3.2,19.7,1.1,25.9,72.6,0.001,0.001,0.002,0.001,0.1,25.6,17.4,31
20/09/2013,15:00,51,2.6,19.6,0.9,25.5,73.7,0.001,0.001,0.001,0.001,0.0,23.5,15.3,30
20/09/2013,16:00,40,1.9,25.6,0.8,24.4,76.7,0.001,0.002,0.002,0.001,0.1,20.9,14.4,29
20/09/2013,17:00,37,1.3,23.4,0.6,23.3,77.5,0.000,0.001,0.001,0.000,0.1,22.6,15.8,29
20/09/2013,18:00,339,0.5,39.2,0.3,21.9,77.4,0.000,0.002,0.002,0.000,0.0,16.9,10.2,26
20/09/2013,19:00,207,0.5,71.5,0.4,20.7,81.4,0.001,0.003,0.003,0.000,0.0,19.1,13.2,25
20/09/2013,20:00,205,0.3,73.5,0.3,19.6,85.9,0.000,0.003,0.003,0.000,0.0,18.6,12.3,26
20/09/2013,21:00,194,0.3,29.0,0.1,19.0,88.7,0.001,0.002,0.003,0.000,0.0,15.4,9.4,27
20/09/2013,22:00,198,0.5,19.0,0.2,18.6,90.5,0.001,0.002,0.002,0.000,0.0,17.3,11.1,26
20/09/2013,23:00,197,0.5,26.1,0.2,17.9,91.8,0.000,0.003,0.003,0.000,0.0,18.1,12.0,25
21/09/2013,00:00,202,0.4,37.3,0.2,17.3,92.0,,,,,,17.6,12.3,
21/09/2013,01:00,212,0.3,72.9,0.4,16.8,92.9,0.000,0.002,0.002,0.000,0.0,15.7,6.0,22
21/09/2013,02:00,205,0.4,42.0,0.3,15.7,91.7,0.000,0.001,0.001,0.000,0.0,22.6,6.9,19
21/09/2013,03:00,205,0.6,44.8,0.4,15.5,69.4,0.001,0.001,0.001,0.000,0.0,12.9,8.6,11
21/09/2013,04:00,197,0.5,22.2,0.2,15.2,63.7,0.000,0.004,0.004,0.000,0.0,10.4,7.4,11
21/09/2013,05:00,199,0.4,26.4,0.2,14.9,61.3,0.001,0.004,0.005,0.000,0.0,12.6,10.8,10
21/09/2013,06:00,190,0.3,41.0,0.2,17.9,54.7,0.002,0.003,0.005,0.000,0.0,15.7,13.5,14
21/09/2013,07:00,154,0.8,26.9,0.4,23.6,47.8,0.002,0.005,0.007,0.000,0.0,36.5,11.5,13
21/09/2013,08:00,118,0.8,49.5,0.5,25.9,33.6,0.003,0.004,0.007,0.000,0.0,24.4,11.5,18
21/09/2013,09:00,48,1.9,24.4,0.6,25.7,26.4,0.001,0.001,0.002,0.000,0.0,21.1,12.1,10
21/09/2013,10:00,46,2.5,18.6,0.8,25.5,28.4,0.001,0.000,0.001,0.000,0.0,23.5,11.4,9
21/09/2013,11:00,54,3.0,17.7,0.8,25.5,36.2,0.001,0.001,0.001,0.000,0.0,28.1,12.9,12
21/09/2013,12:00,60,3.7,15.3,1.1,25.5,36.0,0.001,0.001,0.001,0.000,0.0,15.2,10.7,8
21/09/2013,13:00,56,3.7,18.4,1.3,25.5,38.3,0.001,0.000,0.001,0.000,0.0,5.1,1.3,8
21/09/2013,14:00,56,3.6,17.6,1.1,25.2,42.1,0.001,0.001,0.002,0.001,0.0,6.1,3.0,9
21/09/2013,15:00,52,3.0,18.9,1.0,25.1,43.9,0.000,0.002,0.002,0.001,0.0,15.2,8.8,11
21/09/2013,16:00,41,2.4,20.8,0.8,24.2,48.7,0.000,0.002,0.002,0.001,0.0,16.6,10.3,11
21/09/2013,17:00,26,1.4,26.0,0.6,22.8,54.4,0.000,0.002,0.002,0.001,0.0,15.3,9.4,11
21/09/2013,18:00,359,0.6,170.8,0.3,21.3,61.4,0.000,0.002,0.002,0.000,0.0,16.9,11.8,12
21/09/2013,19:00,259,0.1,73.8,0.2,20.2,65.9,0.000,0.003,0.003,0.000,0.0,14.4,9.6,13
21/09/2013,20:00,181,0.4,27.0,0.2,18.6,73.6,0.001,0.002,0.002,0.000,0.0,14.7,9.8,16
21/09/2013,21:00,190,0.4,43.1,0.2,17.4,77.6,0.000,0.003,0.003,0.000,0.0,14.3,9.2,12
21/09/2013,22:00,180,0.5,20.1,0.2,16.6,77.6,0.000,0.003,0.003,0.000,0.0,14.1,9.6,13
21/09/2013,23:00,186,0.5,25.8,0.3,16.2,79.3,0.001,0.003,0.003,0.000,0.0,16.7,12.5,14
22/09/2013,00:00,187,1.5,10.8,0.3,17.5,73.6,,,,,,16.3,12.1,
22/09/2013,01:00,181,1.2,10.1,0.2,17.6,69.8,0.001,0.001,0.002,0.000,0.0,17.2,13.9,11
22/09/2013,02:00,178,1.4,10.2,0.3,17.0,75.7,0.000,0.001,0.001,0.000,0.0,13.4,10.4,10
22/09/2013,03:00,179,1.1,16.1,0.6,16.4,79.5,0.000,0.001,0.001,0.000,0.0,13.3,11.0,10
22/09/2013,04:00,174,0.4,50.7,0.3,15.3,82.2,0.000,0.001,0.001,0.000,0.0,11.9,10.2,10
22/09/2013,05:00,181,1.5,15.7,0.9,15.2,82.0,0.000,0.002,0.002,0.000,0.0,10.4,8.3,10
22/09/2013,06:00,185,1.7,24.9,0.7,17.8,75.8,0.000,0.001,0.001,0.000,0.0,13.1,11.0,9
22/09/2013,07:00,178,1.9,14.6,0.5,20.7,68.7,0.000,0.001,0.001,0.000,0.0,15.5,13.4,12
22/09/2013,08:00,169,1.7,22.8,0.6,23.7,63.0,0.000,0.001,0.001,0.000,0.0,13.4,10.3,13
