Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Bsp (Mm^-1)
22/06/2013,18:00,207,0.6,52.3,0.4,14.6,70.3,0.0,1016,0.001,0.007,0.008,0.003,15.6,7.3,19
22/06/2013,19:00,255,0.2,54.9,0.2,12.2,81.5,0.0,1017,0.002,0.006,0.008,0.002,14.0,3.1,66
22/06/2013,20:00,256,0.3,48.3,0.2,11.6,85.9,0.0,1018,0.000,0.005,0.005,0.000,22.0,17.2,10
22/06/2013,21:00,279,0.2,125.0,0.3,10.8,87.6,0.0,1018,0.000,0.009,0.009,0.001,12.7,4.5,56
22/06/2013,22:00,233,0.1,91.6,0.2,10.4,83.7,0.0,1018,0.000,0.004,0.004,0.000,26.2,16.8,21
22/06/2013,23:00,128,0.2,94.7,0.3,10.9,77.9,0.0,1017,0.000,0.002,0.002,0.001,10.2,8.6,21
23/06/2013,00:00,133,0.1,102.0,0.2,10.8,77.3,0.0,1017,,,,,14.2,12.2,
23/06/2013,01:00,281,0.3,64.1,0.3,10.8,76.6,0.0,1017,0.000,0.005,0.005,0.002,2.8,1.2,7
23/06/2013,02:00,237,0.7,42.3,0.4,11.6,72.7,0.0,1017,0.001,0.005,0.005,0.001,12.1,10.7,4
23/06/2013,03:00,234,0.7,38.0,0.5,11.7,72.4,0.0,1017,0.000,0.002,0.002,0.001,,,4
23/06/2013,04:00,220,0.5,41.8,0.3,11.4,73.5,0.0,1017,0.001,0.001,0.001,0.002,5.7,3.8,3
23/06/2013,05:00,276,0.5,68.8,0.6,9.9,80.0,0.0,1017,0.000,0.002,0.002,0.001,-0.3,-1.1,5
23/06/2013,06:00,266,0.7,34.2,0.4,9.2,85.3,0.0,1018,0.000,0.001,0.001,0.001,11.9,9.1,3
23/06/2013,07:00,316,0.2,133.1,0.3,12.3,76.3,0.0,1018,0.002,0.001,0.003,0.002,0.8,-2.0,5
23/06/2013,08:00,145,0.6,62.4,0.6,16.5,62.9,0.0,1019,0.001,0.002,0.003,0.001,8.8,1.9,5
23/06/2013,09:00,127,1.3,33.0,0.7,17.8,57.6,0.0,1019,0.001,0.001,0.002,0.000,,,4
23/06/2013,10:00,150,1.1,39.8,0.8,18.9,54.6,0.0,1019,0.001,0.001,0.002,0.001,9.4,1.2,6
23/06/2013,11:00,155,0.8,52.6,0.7,20.0,54.0,0.0,1018,0.001,0.002,0.003,0.001,11.4,3.1,6
23/06/2013,12:00,217,0.8,58.8,0.7,20.7,52.0,0.0,1017,0.002,0.003,0.004,0.002,18.3,12.3,5
23/06/2013,13:00,94,0.9,77.6,1.0,20.7,53.7,0.0,1017,0.005,0.011,0.015,0.008,9.5,3.5,8
23/06/2013,14:00,81,2.1,22.3,0.9,20.7,55.4,0.0,1016,0.008,0.015,0.022,0.010,19.8,5.1,9
23/06/2013,15:00,80,2.1,21.5,0.7,20.6,56.1,0.0,1016,0.006,0.013,0.019,0.012,15.5,1.3,8
23/06/2013,16:00,100,1.4,13.2,0.6,20.0,60.8,0.0,1016,0.002,0.011,0.013,0.006,16.3,-2.0,8
23/06/2013,17:00,204,0.4,37.7,0.2,17.7,72.8,0.0,1016,0.001,0.008,0.008,0.003,21.7,5.6,8
23/06/2013,18:00,248,0.1,71.0,0.2,15.4,82.8,0.0,1017,0.000,0.005,0.005,0.002,10.5,2.0,7
23/06/2013,19:00,196,0.1,92.0,0.3,14.6,87.6,0.0,1017,0.001,0.004,0.005,0.001,8.0,1.4,19
23/06/2013,20:00,163,0.4,49.0,0.4,15.8,79.4,0.0,1018,0.001,0.010,0.011,0.002,9.3,3.4,8
23/06/2013,21:00,147,0.4,44.3,0.4,15.7,75.8,0.0,1018,0.000,0.004,0.004,0.002,2.0,-2.9,4
23/06/2013,22:00,146,0.5,42.6,0.3,15.3,75.7,0.0,1018,0.000,0.001,0.001,0.002,4.3,2.1,4
23/06/2013,23:00,153,0.5,46.1,0.4,15.1,74.2,0.0,1017,0.000,0.001,0.001,0.000,2.7,1.0,3
24/06/2013,00:00,162,0.7,42.9,0.5,15.0,73.0,0.0,1017,,,,,3.7,0.5,
24/06/2013,01:00,179,0.4,87.8,0.4,14.5,73.5,0.0,1016,0.000,0.002,0.002,0.001,7.1,5.8,3
24/06/2013,02:00,210,0.4,80.8,0.3,13.8,76.7,0.0,1016,0.000,0.002,0.002,0.001,5.6,1.6,3
24/06/2013,03:00,231,0.5,65.5,0.4,13.4,77.4,0.0,1016,0.000,0.002,0.002,0.002,2.9,-0.1,3
24/06/2013,04:00,240,0.6,59.4,0.5,13.5,74.1,0.0,1016,0.000,0.001,0.001,0.000,,,2
24/06/2013,05:00,282,0.4,64.7,0.4,11.9,80.5,0.0,1016,0.001,0.001,0.002,0.002,3.0,0.7,3
24/06/2013,06:00,294,0.3,71.2,0.4,10.7,85.9,0.0,1017,0.001,0.002,0.003,0.002,9.9,6.5,3
24/06/2013,07:00,168,0.5,60.5,0.5,13.9,73.6,0.0,1017,0.002,0.003,0.004,0.001,11.0,0.5,7
24/06/2013,08:00,176,0.8,48.5,0.6,17.2,60.7,0.0,1018,0.001,0.002,0.003,0.001,23.1,4.5,7
24/06/2013,09:00,168,1.0,42.3,0.7,19.0,52.3,0.0,1018,0.002,0.002,0.004,0.002,33.7,17.8,10
24/06/2013,10:00,163,1.3,42.1,0.9,19.9,46.5,0.0,1017,0.001,0.000,0.001,0.002,29.6,7.9,6
24/06/2013,11:00,185,1.0,55.0,0.8,20.9,42.0,0.0,1017,0.001,0.001,0.002,0.003,34.4,6.9,14
24/06/2013,12:00,247,1.0,68.4,0.9,21.5,40.3,0.0,1016,0.000,0.001,0.001,0.001,22.3,12.1,3
24/06/2013,13:00,247,1.0,59.0,0.8,21.9,36.8,0.0,1015,0.001,0.001,0.001,0.002,10.4,-0.6,5
24/06/2013,14:00,231,0.8,78.5,1.0,22.2,34.3,0.0,1014,0.001,0.001,0.002,0.002,64.5,9.6,12
24/06/2013,15:00,225,1.4,38.2,0.8,22.1,33.4,0.0,1014,0.001,0.001,0.002,0.003,29.6,0.3,13
24/06/2013,16:00,232,1.4,22.3,0.5,20.4,40.1,0.0,1015,0.000,0.000,0.000,0.002,,,4
24/06/2013,17:00,201,0.7,62.1,0.5,17.6,48.7,0.0,1015,0.001,0.003,0.003,0.001,,,13
24/06/2013,18:00,245,0.5,61.9,0.4,14.7,63.3,0.0,1015,0.002,0.005,0.007,0.001,29.6,4.2,9
24/06/2013,19:00,229,0.2,86.8,0.2,12.5,71.7,0.0,1015,0.000,0.002,0.002,0.002,15.0,4.3,4
24/06/2013,20:00,269,0.5,59.2,0.4,11.7,69.2,0.0,1016,0.000,0.001,0.001,0.001,11.8,8.0,4
24/06/2013,21:00,230,0.2,91.2,0.4,12.2,61.2,0.0,1016,0.000,0.001,0.001,0.002,5.4,2.9,4
24/06/2013,22:00,247,0.3,66.3,0.3,12.5,57.1,0.0,1016,0.001,0.001,0.001,0.001,-0.1,-2.8,2
24/06/2013,23:00,265,0.4,61.0,0.3,11.5,59.7,0.0,1016,0.001,0.002,0.003,0.002,5.2,1.4,3
25/06/2013,00:00,233,0.3,73.1,0.3,10.2,66.5,0.0,1015,,,,,7.2,5.6,
25/06/2013,01:00,299,0.2,76.8,0.4,9.1,72.2,0.0,1015,0.000,0.001,0.001,0.001,3.7,3.9,2
25/06/2013,02:00,292,0.2,93.9,0.4,9.8,67.3,0.0,1015,0.001,0.001,0.001,0.002,5.3,3.9,2
25/06/2013,03:00,175,1.0,46.8,0.8,15.0,41.3,0.0,1015,0.000,0.001,0.001,0.000,9.3,7.3,4
25/06/2013,04:00,160,1.0,53.5,0.9,15.7,36.2,0.0,1015,0.000,0.002,0.002,0.002,14.3,0.9,3
25/06/2013,05:00,191,1.7,43.1,1.2,16.3,32.4,0.0,1015,0.001,0.002,0.003,0.002,7.9,1.7,3
25/06/2013,06:00,187,1.3,36.9,1.0,16.2,32.2,0.0,1016,0.002,0.003,0.005,0.001,,,17
25/06/2013,07:00,188,1.3,39.0,0.9,16.7,33.0,0.0,1016,0.002,0.002,0.003,0.001,66.0,5.7,11
25/06/2013,08:00,191,1.9,30.1,1.1,17.8,31.0,0.0,1017,,,,,,,
25/06/2013,09:00,207,1.8,33.3,0.9,18.3,29.8,0.0,1017,,,,,,,
25/06/2013,10:00,216,2.0,28.5,1.0,18.9,28.4,0.0,1016,,,,,,,
25/06/2013,11:00,217,2.2,31.3,1.1,19.2,29.7,0.0,1015,0.000,0.000,0.000,0.002,,,3
25/06/2013,12:00,215,1.4,51.6,1.1,20.3,28.0,0.0,1014,0.000,0.001,0.001,0.001,,,5
25/06/2013,13:00,250,1.9,37.6,1.3,20.9,27.1,0.0,1013,0.000,0.002,0.002,0.002,7.1,4.1,3
25/06/2013,14:00,238,2.0,35.2,1.1,20.9,27.2,0.0,1011,0.000,0.000,0.000,0.002,5.8,3.1,3
25/06/2013,15:00,252,2.1,32.3,1.2,21.0,27.0,0.0,1011,0.000,0.000,0.000,0.002,2.9,-0.2,3
25/06/2013,16:00,227,1.9,26.4,1.0,20.3,27.1,0.0,1012,0.000,0.000,0.000,0.002,11.7,8.9,3
25/06/2013,17:00,223,1.7,17.1,0.6,18.2,31.2,0.0,1012,0.000,0.000,0.000,0.001,8.6,5.9,3
25/06/2013,18:00,229,0.7,47.2,0.6,15.1,41.9,0.0,1013,0.000,0.001,0.001,0.002,5.6,1.3,4
25/06/2013,19:00,286,0.3,58.0,0.2,11.5,57.4,0.0,1013,0.000,0.001,0.001,0.000,8.8,0.5,5
25/06/2013,20:00,269,0.2,36.5,0.2,9.4,66.5,0.0,1013,0.000,0.001,0.001,0.000,9.0,5.2,10
25/06/2013,21:00,256,0.3,25.3,0.2,8.7,69.3,0.0,1013,0.000,0.001,0.001,0.003,6.1,5.0,5
25/06/2013,22:00,252,0.4,37.3,0.2,8.6,67.8,0.0,1014,0.000,0.000,0.000,0.002,0.4,-1.2,3
25/06/2013,23:00,244,0.4,68.3,0.3,9.3,64.4,0.0,1014,0.000,0.000,0.000,0.002,1.5,0.4,3
26/06/2013,00:00,221,1.1,47.0,0.7,14.5,41.4,0.0,1014,,,,,1.7,-0.1,
26/06/2013,01:00,173,0.3,64.2,0.3,14.4,39.4,0.0,1013,0.000,0.002,0.002,0.003,3.1,0.9,4
26/06/2013,02:00,199,0.6,40.5,0.5,14.1,39.4,0.0,1013,0.000,0.001,0.001,0.001,2.0,-0.3,3
26/06/2013,03:00,82,0.2,91.3,0.4,13.8,42.9,0.0,1013,0.000,0.001,0.001,0.001,5.6,3.3,2
26/06/2013,04:00,233,0.3,97.4,0.4,11.7,57.7,0.0,1013,0.001,0.002,0.003,0.001,2.7,0.2,9
26/06/2013,05:00,206,0.2,96.8,0.4,10.6,63.6,0.0,1013,0.002,0.005,0.007,0.001,36.6,5.6,30
26/06/2013,06:00,255,0.1,121.1,0.3,10.4,65.7,0.0,1013,0.001,0.005,0.005,0.001,45.4,5.8,25
26/06/2013,07:00,155,0.1,98.8,0.3,10.5,69.3,0.0,1014,0.003,0.006,0.008,0.001,103.4,14.8,44
26/06/2013,08:00,115,0.2,95.1,0.3,11.7,72.3,0.0,1014,0.005,0.008,0.012,0.002,100.7,14.4,26
26/06/2013,09:00,135,0.2,90.4,0.4,15.4,56.0,0.0,1015,0.002,0.005,0.007,0.000,76.6,11.7,18
26/06/2013,10:00,225,1.4,40.6,0.9,16.8,46.6,0.0,1014,0.000,0.001,0.001,0.002,46.1,11.5,3
26/06/2013,11:00,220,1.2,50.7,0.9,17.3,46.6,0.0,1013,0.000,0.002,0.002,0.002,4.3,1.2,4
26/06/2013,12:00,215,1.7,40.3,1.1,18.1,44.3,0.0,1012,0.000,0.001,0.001,0.001,9.6,7.0,3
26/06/2013,13:00,222,1.7,40.0,1.1,18.7,42.7,0.0,1011,0.000,0.001,0.001,0.001,6.2,1.8,4
26/06/2013,14:00,234,2.0,27.8,1.0,19.0,40.6,0.0,1011,0.000,0.000,0.000,0.001,0.5,-2.2,3
26/06/2013,15:00,234,1.6,22.0,0.8,18.6,41.0,0.0,1010,0.000,0.000,0.000,0.002,5.7,2.4,3
26/06/2013,16:00,238,0.9,22.0,0.5,17.6,46.7,0.0,1011,0.000,0.001,0.001,0.001,3.7,0.8,3
26/06/2013,17:00,211,0.3,70.7,0.5,16.3,53.4,0.0,1011,0.000,0.001,0.001,0.001,26.5,8.9,8
26/06/2013,18:00,144,0.2,92.5,0.3,15.2,59.9,0.0,1012,0.000,0.003,0.003,0.003,26.7,4.3,11
26/06/2013,19:00,220,0.2,78.1,0.2,14.1,64.6,0.0,1012,0.000,0.003,0.003,0.001,20.6,0.6,8
26/06/2013,20:00,248,0.2,76.9,0.3,12.8,71.6,0.0,1013,0.000,0.003,0.003,0.000,16.2,6.7,7
26/06/2013,21:00,250,0.5,45.4,0.3,11.4,73.5,0.0,1013,0.000,0.002,0.002,0.002,10.0,4.6,4
26/06/2013,22:00,233,0.4,66.6,0.3,10.1,76.2,0.0,1013,0.000,0.001,0.001,0.001,4.5,3.0,3
26/06/2013,23:00,251,0.2,130.0,0.2,9.8,78.1,0.0,1013,0.000,0.001,0.001,0.001,4.7,3.7,3
27/06/2013,00:00,255,0.6,47.6,0.3,9.3,81.8,0.0,1012,,,,,4.7,3.0,
27/06/2013,01:00,243,0.4,79.9,0.4,9.2,83.7,0.0,1012,0.000,0.001,0.001,0.002,2.4,1.0,3
27/06/2013,02:00,239,0.4,62.6,0.4,9.5,83.3,0.0,1012,0.000,0.001,0.001,0.001,0.0,-1.8,3
27/06/2013,03:00,241,0.1,97.6,0.4,9.6,83.2,0.0,1012,0.000,0.001,0.001,0.001,2.5,2.0,3
27/06/2013,04:00,248,0.3,86.2,0.4,9.5,84.3,0.0,1011,0.000,0.001,0.001,0.001,2.6,2.2,3
27/06/2013,05:00,215,0.2,107.3,0.4,10.3,81.2,0.0,1012,0.001,0.003,0.003,0.001,0.7,-0.1,5
27/06/2013,06:00,331,0.1,151.7,0.4,10.3,82.5,0.0,1013,0.006,0.007,0.013,0.001,24.2,4.6,31
27/06/2013,07:00,241,0.2,110.3,0.4,10.6,82.4,0.0,1013,0.005,0.006,0.011,0.001,95.0,8.0,55
27/06/2013,08:00,216,0.2,92.4,0.3,12.8,77.0,0.0,1013,0.002,0.005,0.007,0.001,104.6,17.6,28
27/06/2013,09:00,184,0.4,61.8,0.4,16.0,58.6,0.0,1014,0.003,0.006,0.008,0.003,60.3,6.3,28
27/06/2013,10:00,150,0.6,45.9,0.5,18.1,45.8,0.0,1014,0.002,0.004,0.005,0.001,110.2,21.7,19
27/06/2013,11:00,166,0.9,49.6,0.7,18.8,44.0,0.0,1013,0.009,0.012,0.021,0.007,34.3,6.9,19
27/06/2013,12:00,143,0.9,43.8,0.6,19.1,42.3,0.0,1012,0.047,0.028,0.075,0.029,38.0,0.3,21
27/06/2013,13:00,84,1.3,49.4,0.9,19.4,43.1,0.0,1011,0.016,0.019,0.035,0.012,87.5,10.3,26
27/06/2013,14:00,79,2.5,15.5,0.7,19.3,44.1,0.0,1011,0.026,0.025,0.051,0.018,91.3,11.3,25
27/06/2013,15:00,86,2.0,14.2,0.6,19.1,44.3,0.0,1011,0.018,0.024,0.042,0.017,56.8,11.8,32
27/06/2013,16:00,90,1.1,45.7,0.8,18.5,48.1,0.0,1012,0.007,0.021,0.028,0.016,57.7,6.9,39
27/06/2013,17:00,212,0.7,55.1,0.5,15.5,62.0,0.0,1012,0.003,0.018,0.020,0.007,88.6,14.2,40
27/06/2013,18:00,216,0.2,73.8,0.3,12.8,71.5,0.0,1012,0.001,0.014,0.015,0.002,119.3,31.6,42
27/06/2013,19:00,233,0.2,85.4,0.3,11.4,75.6,0.0,1013,0.000,0.013,0.013,0.003,33.1,14.7,13
27/06/2013,20:00,248,0.3,58.6,0.3,10.7,74.9,0.0,1013,0.002,0.015,0.017,0.002,9.2,5.3,9
27/06/2013,21:00,246,0.3,50.6,0.3,10.6,74.1,0.0,1013,0.010,0.018,0.027,0.002,6.4,4.4,6
27/06/2013,22:00,263,0.4,51.0,0.3,10.5,78.3,0.0,1014,0.010,0.017,0.027,0.003,7.4,6.1,7
27/06/2013,23:00,213,0.2,56.2,0.2,11.3,76.3,0.0,1013,0.006,0.017,0.022,0.002,3.4,2.3,6
28/06/2013,00:00,262,0.4,54.1,0.4,9.9,84.1,0.0,1013,,,,,2.8,1.7,
28/06/2013,01:00,235,0.4,44.1,0.2,9.4,88.0,0.0,1013,0.000,0.004,0.004,0.002,4.7,3.3,4
28/06/2013,02:00,209,0.2,75.5,0.3,9.8,89.9,0.0,1013,0.004,0.011,0.015,0.001,1.2,0.1,5
28/06/2013,03:00,190,0.2,88.5,0.3,9.8,88.8,0.0,1013,0.010,0.012,0.022,0.002,4.2,2.4,5
28/06/2013,04:00,212,0.2,72.9,0.2,10.2,87.1,0.0,1013,0.007,0.012,0.019,0.002,3.3,2.0,5
28/06/2013,05:00,262,0.3,79.4,0.3,10.6,86.8,0.0,1013,0.003,0.010,0.013,0.002,8.5,5.9,5
28/06/2013,06:00,222,0.3,90.4,0.3,11.1,86.5,0.0,1014,0.007,0.011,0.018,0.002,36.0,8.0,37
28/06/2013,07:00,232,0.3,87.7,0.4,12.3,82.9,0.0,1014,0.016,0.012,0.028,0.003,129.9,16.6,40
28/06/2013,08:00,290,0.5,59.2,0.5,16.1,67.3,0.0,1015,0.008,0.012,0.020,0.005,76.7,15.2,11
28/06/2013,09:00,171,0.8,52.8,0.6,18.6,57.8,0.0,1015,0.001,0.005,0.006,0.001,27.6,8.7,12
28/06/2013,10:00,160,0.7,57.1,0.7,20.0,49.7,0.0,1014,0.001,0.002,0.003,0.002,39.4,12.8,9
28/06/2013,11:00,132,1.0,53.8,0.8,20.9,46.3,0.0,1014,0.000,0.002,0.002,0.002,19.0,6.9,8
28/06/2013,12:00,101,1.4,72.7,1.2,21.2,47.2,0.0,1012,0.014,0.014,0.027,0.007,15.2,5.4,11
28/06/2013,13:00,80,2.7,18.6,0.8,20.9,49.3,0.0,1012,0.029,0.027,0.056,0.016,32.2,10.4,17
28/06/2013,14:00,77,2.3,21.2,0.8,21.2,47.3,0.0,1012,0.025,0.027,0.051,0.019,32.4,9.4,21
28/06/2013,15:00,90,2.1,16.0,0.7,21.2,45.6,0.0,1012,0.007,0.016,0.023,0.009,28.1,6.2,21
28/06/2013,16:00,70,1.6,58.1,1.0,20.1,48.6,0.0,1012,0.002,0.011,0.013,0.003,32.4,3.7,17
28/06/2013,17:00,219,0.6,46.3,0.4,17.5,60.6,0.0,1013,0.000,0.013,0.013,0.004,27.3,5.2,10
28/06/2013,18:00,206,0.5,44.2,0.4,15.6,68.3,0.0,1013,0.003,0.016,0.019,0.003,15.5,5.8,8
28/06/2013,19:00,211,0.2,55.1,0.2,13.8,78.4,0.0,1014,0.001,0.010,0.011,0.001,15.6,7.0,9
28/06/2013,20:00,252,0.2,68.9,0.2,13.2,83.5,0.0,1015,0.004,0.012,0.016,0.003,25.6,11.0,7
28/06/2013,21:00,246,0.2,64.2,0.2,13.2,86.2,0.0,1015,0.000,0.010,0.010,0.001,12.0,6.8,7
28/06/2013,22:00,271,0.1,67.5,0.2,13.7,89.1,0.0,1015,0.000,0.006,0.006,0.001,9.0,6.2,7
28/06/2013,23:00,271,0.4,38.4,0.2,13.3,90.2,0.0,1015,0.000,0.006,0.006,0.003,13.9,7.5,9
29/06/2013,00:00,180,0.2,97.0,0.4,14.4,91.1,0.0,1014,,,,,13.6,10.0,
29/06/2013,01:00,135,0.2,95.9,0.3,15.3,87.3,0.0,1014,0.000,0.007,0.007,0.001,10.4,8.0,7
29/06/2013,02:00,274,0.3,105.0,0.4,13.3,89.5,0.0,1014,0.000,0.009,0.009,0.001,1.8,-0.6,6
29/06/2013,03:00,269,0.4,63.6,0.4,13.0,89.9,0.0,1014,0.000,0.009,0.009,0.003,8.0,7.0,7
29/06/2013,04:00,254,0.4,48.3,0.3,12.7,90.7,0.0,1014,0.000,0.006,0.006,0.003,24.6,24.8,7
29/06/2013,05:00,243,0.3,47.6,0.2,12.9,91.5,0.0,1014,0.000,0.003,0.003,0.000,6.0,5.3,7
29/06/2013,06:00,274,0.3,50.1,0.2,12.5,91.6,0.0,1014,0.001,0.004,0.005,0.000,53.4,5.9,24
29/06/2013,07:00,288,0.5,40.6,0.4,14.1,91.6,0.0,1015,0.001,0.003,0.004,0.003,39.7,6.9,6
29/06/2013,08:00,171,0.6,73.8,0.6,17.7,78.1,0.0,1015,0.001,0.004,0.005,0.002,18.1,8.2,10
29/06/2013,09:00,172,1.1,40.9,0.8,20.1,62.2,0.0,1015,0.000,0.003,0.003,0.002,15.4,3.4,8
29/06/2013,10:00,140,1.0,40.5,0.7,21.0,56.2,0.0,1015,0.001,0.003,0.004,0.002,15.1,7.4,14
29/06/2013,11:00,122,1.1,44.1,0.7,22.2,51.8,0.0,1014,0.000,0.002,0.002,0.001,25.4,7.4,10
29/06/2013,12:00,116,0.9,47.4,0.7,23.1,48.1,0.0,1013,0.000,0.002,0.002,0.002,14.2,3.8,8
29/06/2013,13:00,162,0.7,51.4,0.6,23.2,46.6,0.0,1012,0.000,0.002,0.002,0.002,23.8,6.8,13
29/06/2013,14:00,209,1.0,38.4,0.8,22.8,44.9,0.0,1012,0.000,0.001,0.001,0.002,35.1,5.9,9
29/06/2013,15:00,148,0.6,57.7,0.6,23.1,42.8,0.0,1012,0.000,0.001,0.001,0.002,34.8,11.6,8
29/06/2013,16:00,100,0.6,67.3,0.7,22.6,49.4,0.0,1012,0.004,0.015,0.019,0.003,245.6,36.5,76
29/06/2013,17:00,184,0.5,60.3,0.4,19.7,61.9,0.0,1013,0.000,0.002,0.002,0.002,103.2,9.4,7
29/06/2013,18:00,206,0.4,50.6,0.3,17.0,75.1,0.0,1014,0.000,0.004,0.004,0.001,19.0,10.2,8
29/06/2013,19:00,257,0.3,53.8,0.2,14.9,84.6,0.0,1014,0.000,0.005,0.005,0.001,12.3,4.7,6
29/06/2013,20:00,235,0.1,80.4,0.2,14.0,88.4,0.0,1014,0.000,0.004,0.004,0.002,15.4,7.0,7
29/06/2013,21:00,271,0.4,29.2,0.2,13.8,90.2,0.0,1015,0.000,0.007,0.007,0.001,9.4,6.3,6
29/06/2013,22:00,233,0.1,64.1,0.2,13.7,91.1,0.0,1014,0.002,0.011,0.013,0.003,8.1,5.4,6
29/06/2013,23:00,219,0.2,93.1,0.3,14.0,91.7,0.0,1014,0.011,0.010,0.021,0.000,8.6,6.7,7
30/06/2013,00:00,241,0.5,44.5,0.3,14.3,92.2,0.0,1014,,,,,10.2,9.6,
30/06/2013,01:00,256,0.2,83.5,0.4,13.9,92.3,0.0,1013,0.000,0.004,0.004,0.002,2.1,1.6,5
30/06/2013,02:00,245,0.2,84.9,0.4,13.4,92.2,0.0,1013,0.000,0.003,0.003,0.001,4.8,3.6,5
30/06/2013,03:00,337,0.2,152.1,0.4,12.5,92.2,0.0,1013,0.000,0.002,0.002,0.001,8.5,8.1,4
30/06/2013,04:00,206,0.4,72.5,0.6,13.2,91.9,0.0,1013,0.000,0.002,0.002,0.001,2.9,2.0,4
30/06/2013,05:00,201,0.8,46.0,0.6,14.8,80.1,0.0,1013,0.000,0.001,0.001,0.001,2.1,0.9,4
30/06/2013,06:00,189,0.7,43.9,0.5,15.1,75.2,0.0,1014,0.000,0.002,0.002,0.002,1.1,-2.7,3
30/06/2013,07:00,14,0.1,133.5,0.3,15.5,75.6,0.0,1014,0.000,0.001,0.001,0.003,11.0,8.8,4
30/06/2013,08:00,48,0.8,33.7,0.4,17.8,69.3,0.0,1014,0.000,0.002,0.002,0.001,7.1,3.9,4
30/06/2013,09:00,218,0.1,103.2,0.8,19.3,58.4,0.0,1015,0.000,0.001,0.001,0.002,1.1,-2.3,4
30/06/2013,10:00,231,2.1,36.4,1.3,20.1,54.2,0.0,1014,0.000,0.001,0.001,0.002,4.5,0.8,4
30/06/2013,11:00,215,1.2,55.8,1.0,21.5,47.5,0.0,1013,0.000,0.001,0.001,0.002,6.7,3.2,4
30/06/2013,12:00,178,0.9,55.8,0.8,21.9,42.3,0.0,1012,0.000,0.001,0.001,0.002,22.5,5.7,9
30/06/2013,13:00,203,1.1,54.8,1.0,22.6,36.4,0.0,1011,0.000,0.001,0.001,0.002,30.1,8.1,4
30/06/2013,14:00,222,2.1,39.2,1.4,22.8,35.4,0.0,1011,0.000,0.001,0.001,0.002,7.0,4.2,3
30/06/2013,15:00,230,3.0,28.1,1.4,22.5,35.3,0.0,1011,0.000,0.000,0.000,0.001,4.9,2.4,3
30/06/2013,16:00,225,1.6,38.7,1.1,21.7,36.4,0.0,1011,0.000,0.000,0.000,0.001,5.3,4.0,2
30/06/2013,17:00,222,1.4,41.2,0.8,20.3,39.7,0.0,1012,0.000,0.000,0.000,0.001,4.6,2.3,7
30/06/2013,18:00,229,1.4,28.9,0.8,19.2,42.1,0.0,1012,0.000,0.001,0.001,0.002,5.8,3.1,2
30/06/2013,19:00,231,2.4,18.5,0.9,19.7,40.8,0.0,1013,0.000,0.000,0.000,0.000,1.0,-0.2,2
30/06/2013,20:00,230,3.1,17.6,1.2,19.6,42.2,0.0,1013,0.000,0.000,0.000,0.002,3.1,2.5,2
30/06/2013,21:00,230,5.6,13.2,1.8,18.6,46.1,0.0,1013,0.000,0.002,0.002,0.001,7.7,5.6,4
30/06/2013,22:00,227,6.1,15.1,2.0,17.8,51.5,0.0,1013,0.000,0.001,0.001,0.003,13.2,4.5,5
30/06/2013,23:00,227,2.6,40.9,1.9,17.2,53.9,0.0,1012,0.000,0.000,0.000,0.002,7.5,2.1,3
01/07/2013,00:00,208,2.0,36.2,1.1,16.9,55.5,0.0,1012,,,,,5.6,3.5,
01/07/2013,01:00,220,1.5,42.8,1.0,16.6,57.2,0.0,1012,0.000,0.000,0.000,0.001,7.2,5.7,2
01/07/2013,02:00,241,0.9,67.2,1.0,16.1,59.1,0.0,1011,0.000,0.000,0.000,0.000,4.9,2.9,2
01/07/2013,03:00,36,0.4,92.2,0.8,15.3,62.5,0.0,1011,0.000,0.000,0.000,0.002,4.7,2.7,2
01/07/2013,04:00,46,0.8,48.2,0.5,13.5,70.0,0.0,1011,0.000,0.000,0.000,0.000,10.1,8.5,3
01/07/2013,05:00,46,0.5,68.3,0.5,12.3,76.0,0.0,1011,0.000,0.001,0.001,0.001,5.7,2.7,6
01/07/2013,06:00,80,0.3,101.2,0.6,12.2,77.4,0.0,1012,0.001,0.002,0.003,0.001,14.7,-0.6,12
01/07/2013,07:00,329,0.3,106.1,0.6,14.5,67.7,0.0,1012,0.002,0.002,0.004,0.001,20.1,5.2,11
01/07/2013,08:00,163,1.0,72.1,1.0,16.7,58.0,0.0,1012,0.001,0.002,0.003,0.000,33.5,10.9,7
01/07/2013,09:00,239,2.0,63.9,1.9,18.0,53.1,0.0,1012,0.000,0.001,0.001,0.001,16.1,3.3,4
01/07/2013,10:00,235,3.8,19.5,1.6,18.7,52.9,0.0,1011,0.000,0.000,0.000,0.001,9.7,3.5,3
01/07/2013,11:00,224,3.4,23.6,1.5,19.9,48.3,0.0,1010,0.000,0.000,0.000,0.001,4.7,2.6,3
01/07/2013,12:00,230,3.0,32.5,1.7,20.9,44.6,0.0,1009,0.000,0.000,0.000,0.001,,,3
01/07/2013,13:00,228,4.3,22.3,1.8,20.6,44.7,0.0,1009,0.000,0.000,0.000,0.001,,,4
